,用户名,评论星级,评论时间,评论内容
37,〆、LoveStory,1,2014-08-02 22:30:20,人真的太多了~~我是暑假去的。。。。可能是暑假，又热人又多，反正没什么心思去膜拜了- -
38,放松自己,1,2014-08-01 11:52:16,天天人满，没意思！天天人满，没意思！天天人满，没意思！天天人满，没意思！天天人满，没意思！天天人满，没意思！
39,在穗农民公,1,2014-07-31 20:56:10,为何，这里会成为中心！我们的党、我们的开国功勋、元帅们，是否也相信国运国格国势呢！
40,空濂居士,1,2014-07-31 14:33:12,瞻仰人民英雄纪念碑，环顾天安门、人民大会堂、国家博物馆、毛主席纪念堂...天子脚下，气势磅礴，午门之内，实乃霸气！
41,肥牛,2,2014-07-28 12:59:09,人真多，天热，挤得慌，拍照都要等半天，不知道一个广场有虾米好逛的
42,mtdfw,1,2014-07-19 21:05:10,北京出了空气不好，其他都美，2012和2013都是5月份来的，天气适宜，没什么风尘暴。
43,Veron,2,2014-07-17 09:00:38,四岁的时候爸妈带着去过一次 完全没有现在那么多人啊~ 去年带着小妞又去了一次 人山人海 人山人海 我想着我干嘛就在十一这个时候来了北京呢。。。。。。
44,雨中蓝荷,1,2014-07-12 20:12:33,这貌似是去故宫必经过的吧，人一如既往的多，不需要门票，很高大上的一建筑！
45,sugarjenny,1,2014-07-10 13:20:20,不喜欢北京，这里没有美景，只有雾霾、干燥的天气，比起南方差远了。
46,天生我才,2,2014-07-09 10:43:36,首都的骄傲 中华的象征 历史的见证 顶尖的建筑
47,奔跑的small玲仔,2,2015-06-09 19:36:16,之前只在电视里面天天看到，感觉好威武好雄壮的说。到了才发现，要不要真么坑爹，破旧不说吧，一点都不高大，我们祖国的中心有好好维护吗
48,fw喵,2,2015-04-03 11:17:00,赶上两会，进个广场还排队安检，进去逛的时间没有排队长。去一次意思下就好
49,新围仔,2,2015-03-24 15:35:02,真的有几万人看升旗啊啊啊，人挤人人挤人，去一次就不想去了
50,生命,1,2015-03-19 23:35:16,特色也算是特色，不过这玩意总有一天得大变样
51,泠泠夏末雨,2,2015-03-03 21:46:05,也就是那个样子吧，人太多了，不过也正常人挤人挤死人...不过往往等了大半夜之后来看升旗，心里面还是有种满足感的。
52,Bella,2,2015-02-06 09:20:49,没想到下午三点半以后博物馆就停止售票了，我们正好被锁在了栏杆外，又错过！满心惆怅啊！无可奈何，只能在天安门广场转转。拍拍这里，拍拍那里。。。不过这鬼天气，生生把个气势雄伟的人民英雄纪念碑给弄成了一副昏昏惨惨的样子。
53,竹林弄琴,1,2015-01-25 13:04:15,2002年的天安门，我是怀着无比敬仰的心情前去，第一次亲眼看到天安门，还是小小激动了一下下呢！2014年我坐着车走在长安街上，日益高耸的现代建筑，让天安门在海拔上没有了优势，可在我的心中，他依旧那样圣洁！
54,红莲,1,2015-01-23 17:26:12,六岁，第一次见识大千世界。从此，在我心中，只有雄伟的天安门和辽阔的天安门广场才能代表北京，今天日新月异的发展，只能说明它是一个现代化的城市。
55,听海人家,2,2015-01-12 16:31:54,记得那天三点多就起来了，四点钟集合去看，结果到了那边，那叫一个人多，根本看不到，看来想亲眼目睹这庄严神圣的升旗仪式，估计得在天安门广场这边连夜坐等了
56,tianyucp,2,2015-01-07 16:22:39,世界上最大的广场，景色一般吧。参观过一次升旗仪式，再也不回去了
57,我是民工,2,2014-12-31 12:56:23,国家的象征吧。外地来京很少不去天安门看看的
58,iq101eq101,2,2014-12-15 15:38:59,拍照地点！旅游大巴必须到的地方！所以说是到北京必去的景点，地方很大，如果能挑到“好天气”没有雾霾的时候拜访还是挺值得的！
59,MiMi,1,2014-12-04 06:03:29,天安门是每个国人(ˇ欧ˇ） 想～去的，我没有那个毅力很早爬起来去看升国旗，只有在大上午的去逛逛。
60,夏立未满,1,2014-11-19 15:22:04,安防很严，每次路过就很好奇为啥那么多人喜欢去那里拍照。完全没有任何景致可看。
61,光芒盛夏,2,2014-11-19 06:54:21,人居多 毛主席纪念堂 很威严 人民英雄纪念碑站岗的英姿飒爽啊 天安门周围的城墙到是蛮有意思，厕所太差了。。。
62,大_杨洋,1,2014-08-18 13:42:04,北京去了得有不下8次了，除了路过这，什么故宫、长城、后海啥的，哪里都没去。
63,Elisha,2,2014-08-16 13:29:20,初到北京基本上都会去看看，反正第二次也不会再去了。公厕等公共设施真心差，工作人员态度也不好，实在是很坍国人的台。。
64,二十三笔画,1,2014-08-08 10:21:35,每天的人很多，门票100元，里面的景色不错，不愧为皇家园林，非常的不错。
65,莱西,1,2014-08-07 12:08:35,在天安门前升国旗的人山人海，最好不要节假日去，否则你只能看人头攒动了
66,江 宏明,1,2014-08-04 22:13:05,我爱北京天安门，天安门，中华人民共和国的象征。坐落在中华人民共和国的首都----北京市的中心，故宫的南端，与天安门广场隔长安街相望，是明清两代北京皇城的正门。设计者为明代的御用建筑匠师蒯（kuai）祥。
67,〆、LoveStory,1,2014-08-02 22:30:20,人真的太多了~~我是暑假去的。。。。可能是暑假，又热人又多，反正没什么心思去膜拜了- -
68,放松自己,1,2014-08-01 11:52:16,天天人满，没意思！天天人满，没意思！天天人满，没意思！天天人满，没意思！天天人满，没意思！天天人满，没意思！
69,在穗农民公,1,2014-07-31 20:56:10,为何，这里会成为中心！我们的党、我们的开国功勋、元帅们，是否也相信国运国格国势呢！
70,空濂居士,1,2014-07-31 14:33:12,瞻仰人民英雄纪念碑，环顾天安门、人民大会堂、国家博物馆、毛主席纪念堂...天子脚下，气势磅礴，午门之内，实乃霸气！
71,肥牛,2,2014-07-28 12:59:09,人真多，天热，挤得慌，拍照都要等半天，不知道一个广场有虾米好逛的
72,mtdfw,1,2014-07-19 21:05:10,北京出了空气不好，其他都美，2012和2013都是5月份来的，天气适宜，没什么风尘暴。
73,Veron,2,2014-07-17 09:00:38,四岁的时候爸妈带着去过一次 完全没有现在那么多人啊~ 去年带着小妞又去了一次 人山人海 人山人海 我想着我干嘛就在十一这个时候来了北京呢。。。。。。
74,雨中蓝荷,1,2014-07-12 20:12:33,这貌似是去故宫必经过的吧，人一如既往的多，不需要门票，很高大上的一建筑！
