,用户名,评论星级,评论时间,评论内容
10,米酒的旅行笔记,5,2019-12-04 14:20:59,我们从善如流地跟着人群过安检口、来到天安门广场。运气更好的是，得知过一会儿就是降旗仪式了~我们火速拍了两张游客照，就围在旗杆附近等待，还站到了第二排的近距离位置。虽然在等待的时间手脚都冻僵了，但激动的心情却像要扑通扑通跳出来。突然间，天安门前马路上如水的车流消失了，人群一阵骚动，封路了，也就意味着降旗仪式将要开始了。果然，过了一会儿，排成三列的三军仪仗队就从天安门城楼里从走出，迈过金水桥，离我们越来越近。齐刷刷穿着军装、戴着白手套的兵哥哥，一举一动皆秩然有序，光听踢正步声就气势凛然，怪不得人家都说，帅哥都被国家收走了。虽然是一年中最平凡的日子的降旗仪式，那种庄严的感觉依然让人热血沸腾，而且现场感受到的震撼也比想象中强烈得多。降旗结束后，原本在广场上站岗的六个兵哥哥也跟着仪仗队收队。我和米酒在零下的温度里戳了大半个小时就已经手脚没知觉了，很难想象兵哥哥们一动不动站那么久是什么感受，感觉好厉害。
11,なな,4,2019-02-19 19:25:39,北京 ！尤其是天安门广场这块安检是非常严格的。首先身份证得随身携带，其次不要带大件的行李，因为所有东西都要过安检机子，所以行李越多越麻烦。我们过了N个安检口，过了几个地下 通道 总算到了天安门广场。虽然只是降旗，但是我觉得已经是人山人海。完全可以预见升旗仪式的时候是多么可怕。如果有准备看升旗的小伙伴，要提早去，这样才能看到。不然，要带上自拍杆，因为如果你在后面，什么都看不见。即便是降旗仪式，我已经觉得很震撼。要说有多震撼，请看！我只能说，全世界真的只有我们解放军能做到这样，真的好帅。这种震撼真的要现场感受。
12,冰泡泡,5,2019-12-04 14:21:09,天安门，坐落在中华人民共和国首都北京市的中心、故宫的南端，与天安门广场以及人民英雄纪念碑、毛主席纪念堂、人民大会堂、中国国家博物馆隔长安街相望，占地面积4800平方米，以杰出的建筑艺术和特殊的政治地位为世人所瞩目。
13,大力水手和奥利弗,5,2019-02-13 19:01:20,天安门广场可以说是北京的标志了，它位于长安街南侧，北京的传统中轴线上。广场中心为人民英雄纪念碑，向南穿过毛主席纪念堂就到了正阳门，也就是前门。西侧是人民大会堂，东侧是国家博物馆，广场的对面，长安街的北侧即是天安门城楼，城楼下是波光粼粼的金水河。5年之前，为了赶上看升旗仪式，我特意设了一个闹钟，在5点15分便起身赶往天安门广场，那个时候我还记得天安门广场管理还不是那么严格，进去也不需要身份证什么的。这次来北京，为了让第一次来北京玩的老婆体验下升旗仪式的庄严，我就设置了一个闹钟，5点30分便起床赶往天安门广场。现在的天安门广场的安检措施真的是让我大开眼界，进去的时候不但需要刷身份证还需要刷脸，好了这点就完了吗？TOO NAIVE！还要检包，这三道手续过后你才能进入天安门广场，好吧，也是为了安全嘛。正式进入天安门广场大概是6：30左右，一路上已经聚集了不少人了，虽说我5年之前来过一次但这里面的位置貌似变了不少，我们随着人群走不一会儿就到达了观看升旗仪式的地方，也就是天安门城楼的对面了。这个时候已经是里三层外三层挤着一大群人了，到处都是贩卖自拍杆的小商贩，在这样的情况下，感觉除非是姚明级别的那种巨人否则只有自拍杆才能拍得到整个升旗仪式的场景了。所以说如果真的要好好看升旗仪式的话，请务必于5点左右等在安检口之前，等放行之后以百米冲刺的速度往前跑，抢占第一排的黄金观看位置，至于值不值得在寒风里等上两个半小时就见仁见智了。
14,miss 淑娴,5,2019-12-04 14:21:18,我们去的当天是6:57升旗，提前看攻略，说会有很多人，所以需要早早去排队占个好位置，所以我们四点半就起床了，然后五点钟洗漱完毕，匆匆赶过去，过安检然后排队，我们到的时候，前面已经排起了一波长龙，等到5:40的时候，大闸门才开，然后跑去国旗围栏边，真的是拼了老命了，终于占到了第二的位置，但是此时才5:50，也就是说我们还得在冷风中等一个多小时，漫长的等待，在国旗护卫队出来那一刻心开始激动，当国歌响起，国旗升起的时候，内心的自豪感油然而生，国旗，那是一种身为中国人骨子里的骄傲。嗯，还要表白我们的兵哥哥，当我们在搓手搓脸的时候，他们一动不动地在站岗，我想应该有两三个小时了，脸都冻红了，但依然昂首挺胸，超帅的。
15,Trip-Fendi,5,2019-02-11 12:51:24,为了能站在前排看升国旗仪式，全副武装凌晨三点多去广场排队，本以为这么早会没人，结果已经排了长长的队伍了，需要注意的是去到排队的地方并不是广场下，而是广场对面马路先排队，我们在零下十几度的深夜在广场旁站了四个小时，等时间一到解放军再放行然后跑过去国旗旁。所以后面跑的快很重要，跑的慢了要是在第3排后只能看到的是人头了和国旗升上去的场景。
16,少爺有品位,5,2019-12-04 14:21:26,需要注意的是，从外围进入天安门广场 ，基本都要步行（单车禁入，停私家车更别想了），进入天安门广场核心区要经过至少两个安检，而且记得还都是单向通过 ，如果想再回头看一遍——对不起，不可以，只能绕广场一周再重新进入。看升旗一般有两个位置:第一个是天安门金水桥出口东侧的观礼区，主要是可以近距离拍摄到护旗方队行进间的雄姿，我三点多刚赶到的时候就已经被观众挤满，所以我选择了第二个位置，就是广场旗杆围栏外的观礼区，这也是一般意义上的看升旗的区域。从天安门一侧进入广场旗杆位置需要经过横穿长安街的地下通道 。过了通道，还需要过一个安检才能进入天安门广场区域 。但是这个安检通道4点钟才会准时打开，此时的安检门外面已经排起了长长的队伍，而望向广场内部，除了站岗的卫兵，却是空无一人。国旗随着太阳冉冉升起，升旗完成的时候，天也完全亮了。（其实在人挤人的情况下，整个升旗仪式基本都是手机在看等到视频拍摄完成的时候，整个胳膊都酸了）在天安门广场区域有很多站岗执勤的军人，专业、亲切又负责，他们展示了中国军人的良好形象，为他们点赞。
17,柯小盒,5,2019-02-11 11:07:09,在天安门广场上，远远便可看到屹立的天安门城楼，走到城楼脚下，课本、电视中无数次见到的红色城楼近在咫尺。北京的公交车开的比较早，5：10开班。坐公交车去天安门广场，记得带身份证，记得带身份证，记得带身份证。天安门广场等待升旗仪式的人们，应该算是人山人海。得早起早起早起，才能占到好位置~一座高大的人民英雄纪念碑耸立在广场中央。天安门广场的左边，一座规模宏大的建筑物立在那里，这就是人民大会堂。在天安门广场的右侧，是博大的中国国家博物馆。
18,skyblue,5,2019-07-23 10:51:19,天安门广场位于北京市东城区东长安街，面积达44万平方米，中央位置人民英雄纪念碑和庄严肃穆的毛主席纪念堂。1986年，天安门广场被评为“北京十六景”之一。在天安门广场，清晨可以看到升起仪式。在晚间新闻联播里会经常看到。每年的全国人民代表大会在这里召开。清晨来到天安门广场，会看到升旗仪式，游览完天安门广场，可以到旁边北京故宫参观。
19,我喺Vidi,5,2019-09-04 12:46:29,来到北京怎么可能没有天安门呢？其实如果大家能早起的，对升旗仪式有固执一定要看的，我就觉得嘛……一早过来看升旗仪式，接着去享受一份早餐后。不过每个月每天早上升旗仪式时间都不同，要看的蜂友们，一定要查好时间。我不知道会有喷泉，都走一半了，突然喷泉起来了，喷泉时间不长，好像十分钟都没有。
20,马蜂窝用户,5,2019-09-05 23:38:13,圆父母的梦，圆自己的梦来北京必要去天安门刷身份证排队入内，广场很大，和毛主席合影，看看国旗，带父母逛逛天安门是每个中国人的骄傲，爱国之情油然而生
21,醉鸟,5,2019-02-01 06:58:19,天安门广场，位于北京市中心，地处北京市东城区东长安街，北起天安门，南至正阳门，东起中国国家博物馆，西至人民大会堂，南北长880米，东西宽500米，面积达44万平方米，可容纳100万人举行盛大集会，是世界上最大的城市广场。（2012年9月20日）
22,成长的孩子,4,2019-01-26 10:46:21,天安门广场游玩时间在2-3小时。地铁天安门东站或 天门 西站。安检排队的人虽多，但速度并不慢，基本上在半小时以内就能入场，记得带身份证。
23,柠萌雨辰,5,2019-01-17 16:37:17,“我爱北京天安门，天安门上太阳升”，我们从小就唱着这样的歌谣，如果不来天安门，简直可以说是没有来过北京。
24,盒子Sunflower🍋,5,2018-12-22 13:59:22,快中午去的 太阳直射 下地铁之后 要走地下通道才能到天安门广场 进入广场前要刷身份证通过安检 天安门广场和国家大剧院 国家博物馆 毛主席纪念堂在一起挨着 看到好几个执勤的武警小哥哥 都是20出头的样子 晒的黝黑 顿时有点心疼 本想瞻仰下毛主席 但是毛主席纪念堂只是上午开门 下午闭馆 下次有机会再去
25,太阳天走世界,5,2019-12-04 14:22:16,早上4点起床，前往天安门广场看升旗礼。天色蓝橙，听着国歌，行注目礼，国旗上升，肃穆神圣。总要亲身来一次天安门广场，亲眼看一次升旗仪式，接受爱国主义教育。
26,苹果琳,5,2018-12-19 14:08:36,"天安门是明清两代北京皇城的正门，清朝顺治八年(1651年)更名为天安门。由城台和城楼两部分组成，有汉白玉石的须弥座，总高34.7米。天安门城楼长66米、宽37米。城台下有券门五阙，中间的券门最大，位于北京皇城中轴线上，过去只有皇帝才可以由此出入。正中门洞上方悬挂着毛泽东画像，两边分别是""中华人民共和国万岁""和""世界人民大团结万岁""的大幅标语。参观升旗必游览天安门，父母辈的理想去处。"
27,Don_先森,4,2019-12-04 14:22:23,天安门广场，位于北京市中心，地处北京市东城区东长安街，北起天安门，南至正阳门，东起中国国家博物馆，西至人民大会堂，南北长880米，东西宽500米，面积达44万平方米，可容纳100万人举行盛大集会，是世界上最大的城市广场。位于北京市中心，地处北京市东城区东长安街，北起天安门，南至正阳门，东起中国国家博物馆，西至人民大会堂，南北长880米，东西宽500米，面积达44万平方米，可容纳100万人举行盛大集会，是世界上最大的城市广场。
28,King of Amy,5,2018-12-17 14:59:06,8次到北京，5次到广场（1984年、1993年、2002年、2010年、2016年），其他什么也不必说了。
29,黑格子、白衬衫,5,2019-12-04 14:22:30,‌饱经500余年风雨沧桑的天安门广场是当今世界上最大的城市广场。它不仅见证了中国人民一次次要民主、争自由，反抗外国侵略和反动统治的斗争，更是共和国举行重大庆典、盛大集会和外事迎宾的神圣重地。建国后的天安门广场经历了三次大规模改、扩建工程，使古老的广场更加宏伟壮观，成为中华民族凝聚力和祖国繁荣昌盛的象征。说一说几个小攻略:1.在北京最便捷的交通工具当然是地铁，坐1号线在天安门东站或者西站下即可；2.天安门广场虽然属于露天广场，但也是有门禁的，晚上22点以后就开始清场，第二天5点左右才放行游客参观升旗仪式；3.观看升国旗的时间取决于你想选择的位置，如果你想现在天安门广场第一排正中间，那最少得提前两个半小时到三个小时左右；如果只想现在前排，能看到升旗仪式，那就提前一个半小时到两个小时左右；还有就是如果天安门两侧也是可以看到升旗仪式的，只需要提前半个小时即可；法定节假日人流量大，时间还得提前一点，冬季人流量少，时间可以靠后一些；4.毛主席纪念堂参观时间为7:00-11:00，还会不定期关闭检修，排队进馆需要半个到一个小时时间，中国国家博物馆手机预约可以走绿色通道，否则会排一个小时长队，人民大会堂门票30元，重大会议不对外开放，天安门城楼门票15元，检修维护会提前通告。
30,二月星辰似锦,5,2018-12-05 21:15:42,我们的首都，真的很美，必去的一个地方
31,泰沙达,5,2019-12-04 14:22:38,伟大的首都，我爱北京天安门，必须来看看的地方！
32,UNCLE,5,2018-11-29 18:14:22,小时候我们都唱，我爱北京天安门。
33,远网短平快,5,2019-12-04 14:22:48,来北京必去的地方，这里是首都的市中心，对面是毛主席纪念堂，旁边分别是人民大会堂和国家博物馆
34,大吉面,4,2018-11-28 21:03:53,到北京怎能不去天安门，得过层层安检
35,沙尘,5,2019-12-04 14:22:59,国家地标，游人必到点，世界名片
36,光阴过客,5,2018-11-25 21:04:34,中国人民必然会来看的一个地方，人虽多，秩序维持的还不错。小时候来的时候可以给钱上天安门城楼，不知道现在怎么样了。
37,Bugs,5,2019-12-04 14:23:06,这个必须要去，看升旗要趁早。。
38,ruru💕,4,2018-11-16 12:43:40,不知道为什么，晚上8点左右到的天安门广场，结果拦着不让进，只能在两边看看
39,孙安可,5,2019-12-04 14:23:12,凌晨時分，騎單車悠閒目睹令人震聶的天安門～雄偉宏觀！！
40,爱自由的西瓜汁,4,2018-11-09 19:08:29,元旦去的北京，等着升国旗的人超级多，风也很大，还是很有爱国主义情感的。
41,fincen,5,2019-12-04 14:23:17,国人必去，不给5颗星不行啊。最好能看升旗仪式，里面就是故宫
42,未来设计师,5,2020-02-11 16:42:04,来北京必去景点，打卡圣地！！！就是安检排队时间较长，如果想看升旗，当天两三天就要开始排队了
43,牧尘,5,2019-10-22 21:36:26,北京最中心的地方，宏伟、壮观，肃然起敬
44,薛定谔的狗,5,2019-12-04 14:23:22,这个地方见证了中华民族厚重的历史。
45,雨昊,5,2019-09-28 13:28:10,天安门广场，位于北京市中心，地处北京市东城区东长安街，北起天安门，南至正阳门，东起中国国家博物馆，西至人民大会堂，南北长880米，东西宽500米，面积达44万平方米，可容纳100万人举行盛大集会，是世界上最大的城市广场。广场地面全部由经过特殊工艺技术处理的浅色花岗岩条石铺成，中央矗立着人民英雄纪念碑和庄严肃穆的毛主席纪念堂，天安门两边是劳动人民文化宫和中山公园，与天安门浑然一体，共同构成天安门广场。
46,君诺行必果,5,2019-12-04 14:23:28,对于旅行爱好者来说，北京是无法绕过的一个地方；对于北京旅行来说，天安门又是无法绕过的一个点。天安门的象征意义实在太大了，让你没办法不来看一看。’
47,\^O^/晨曦ԅ(¯﹃¯ԅ),4,2019-08-31 19:06:56,广场不错，就是那些拍照的套路太深了，大家以后尽量自己用手机拍，别找那些带单反的拍，美其名曰广场官方拍摄，我找他拍一张，他不停的让我各种姿势，最后拍下好多张，被我强烈要求下删除了一部分，但还是有好多，8张照片花了160，我觉得真不值，现在好后悔，以后再也不找那些人拍了，他们就是在套路你，拍各种背景的样式的，最后让你感觉不好意思，人家辛苦拍了半天，你也不能只要一张吧，所以要自己拍
48,是苜沐呀,5,2019-08-19 10:34:49,“我爱北京天安门，天安门上太阳照”，这句老歌相信大家都很熟悉，虽然我没有去看升旗仪式（是完全起不来床），但是我有去看天安门呀，当时天安门还在修缮什么东西吧，有些地方围住的，反正就是游客很多，广场很大。北京夏天的白昼也特别长，我记得好像4:30的时候天就亮了，晚上八九点才天黑，作为一个成都人，感觉瞌睡严重不足。天安门打卡成功~~
49,自友行,5,2019-08-06 17:39:54,天安门广场，位于北京市中心，地处北京市东城区东长安街，北起天安门，南至正阳门，东起中国国家博物馆西至人民大会堂，可容纳100万人举行盛大集会，是世界上最大的城市广场。天安门广场更多的是神圣与庄严，在广场中能感受到国家的威严与庄重。
50,会稽功卓,5,2019-07-30 14:17:26,好可惜的是，这次去天安门的时候正巧遇到天安门外墙装修，昔日庄严的天安门城楼没有窥见全貌，不过雄伟依旧。
51,楚云飞QQ,5,2019-07-27 09:36:04,世界第一大城市广场，广阔壮观。每逢重要节日时会有仪仗队、乐队与国旗护旗手一同在清晨举行升旗仪式，在落日前举行降旗仪式，届时广场上会有数万群众一同见证这一庄严的时刻，非常振奋人心。
52,(^_^),5,2019-07-06 23:42:04,非常神圣庄重的地方，面积大而开阔，北面天安门，南面毛主席纪念堂，东为国家博物馆，西为人民大会堂。我欣赏了这几个建筑，并在靠近天安门的一侧遐想阅兵仪式的隆重场面。以及历任领导人站在天安门楼上向人民挥手致意的场景。或许参观了国博的复兴之路展馆，我的体会将更深刻吧。
53,zhm_jinan,5,2019-07-04 08:40:39,没有什么可说的，这是必去的地方
54,蚂蜂窝用户,5,2019-05-28 10:12:25,七十年大庆的气氛真是太浓厚了，希望每年国庆都带宝宝们去
55,阿迅要去看世界,5,2019-05-21 08:57:27,在天安门城楼之前，不管是谁都会想留下一张照片，这是我们从小看到大的祖国的象征。
56,出门转转,4,2019-05-20 13:52:37,也就照个相了，地标建筑，挺大的
57,bingtaotao,4,2019-05-15 19:09:40,人太多了，故宫博物院的票不好买
58,M.L.W.G,4,2019-05-14 08:20:45,如果有机会一定会来这里看一次升旗！其他不必多说！
59,陈小琼,5,2019-05-10 16:48:49,天安门前看升国旗，将来带上孩子来完成
60,二月星辰似锦,5,2019-05-09 12:52:01,我们的首都，真的很美，必去的一个地方
61,泰沙达,5,2019-05-09 00:02:47,伟大的首都，我爱北京天安门，必须来看看的地方！
62,UNCLE,5,2019-05-08 20:56:48,小时候我们都唱，我爱北京天安门。
63,远网短平快,5,2019-05-06 06:06:14,来北京必去的地方，这里是首都的市中心，对面是毛主席纪念堂，旁边分别是人民大会堂和国家博物馆
64,大吉面,4,2019-05-05 17:33:01,到北京怎能不去天安门，得过层层安检
65,沙尘,5,2019-05-04 15:58:36,国家地标，游人必到点，世界名片
66,光阴过客,5,2019-04-29 16:55:50,中国人民必然会来看的一个地方，人虽多，秩序维持的还不错。小时候来的时候可以给钱上天安门城楼，不知道现在怎么样了。
67,Bugs,5,2019-04-29 11:03:28,这个必须要去，看升旗要趁早。。
68,ruru💕,4,2019-04-28 16:56:54,不知道为什么，晚上8点左右到的天安门广场，结果拦着不让进，只能在两边看看
69,孙安可,5,2019-06-29 12:14:35,凌晨時分，騎單車悠閒目睹令人震聶的天安門～雄偉宏觀！！
70,爱自由的西瓜汁,4,2019-06-12 23:40:57,元旦去的北京，等着升国旗的人超级多，风也很大，还是很有爱国主义情感的。
71,fincen,5,2019-06-04 20:55:36,国人必去，不给5颗星不行啊。最好能看升旗仪式，里面就是故宫
72,未来设计师,5,2019-06-01 18:19:32,来北京必去景点，打卡圣地！！！就是安检排队时间较长，如果想看升旗，当天两三天就要开始排队了
73,牧尘,5,2019-05-26 16:58:29,北京最中心的地方，宏伟、壮观，肃然起敬
74,薛定谔的狗,5,2019-05-17 15:27:21,这个地方见证了中华民族厚重的历史。
