,用户名,评论星级,评论时间,评论内容
15,十七,3,2018-05-30 12:06:42,早上三点多到这里看日出和升国旗，你会觉得国歌是多么的庄严和神圣。一切尽在不言中。日出更是一笔意外的收获
16,怪诞魔女,3,2018-05-09 14:38:00,去的时候是早上，人真的不少，旅游团最多。
17,升,3,2018-05-08 09:37:52,4点钟起床去看升旗，一次不错的体验
18,火星小麻花,3,2018-03-23 10:41:40,天安门一般般啦，进去还要安检，外面瞧瞧就行了，没必要跑上去
19,小董,3,2018-03-01 09:59:24,2017年春节北京自由行的第23站，2月4日（正月初八）。想早起排队参观故宫，却正好赶上升旗，有兴趣的看升旗的驴友，可以考虑城楼这侧的位置，想占广场那侧看得见的位置要么3点前到，要么在广场上通宵。
20,小墨陀陀,3,2018-02-22 14:11:13,本来以为过年大家都会窝在家里，人会很少，但一到天安门安检的地方，心凉半截，太多人了~~~可能是首都的魅力吧
21,中国建华,3,2018-02-11 03:10:49,没去过的一定去，去过的就没必要再去了。
22,琳子,3,2018-01-31 10:05:54,去看升旗，要不是老妈要去，我是不会去的，太冷了:（
23,∝゛IRENE,3,2018-01-19 15:43:02,那时候，是国庆节，人很多，我们4点钟那样子就赶去天安门广场，看升旗仪式，特别壮观，军人们进行的仪式，之前都是在电视上看，这一次是第一次亲眼见到，特别激动。
24,蚂蜂窝用户,3,2018-01-13 16:29:32,早晨一早起来去看升国旗，天气好冷。五点半到的，一直等到7点35才升旗。建议大家六点多点过去排队即可，不用太早。升国旗时间很短 没有乐队，放的音乐。看完升国旗，去排队瞻仰毛主席纪念堂，8点开始。 记住，相机 包啥的 都不能带。旁边有存包的地方，据说挺贵，具体不知。 升国旗时间，参考日出时间。
25,小乖妈1997,3,2018-01-09 08:17:52,中国的心脏，必须去的。假期带孩子去。
26,秦衿,3,2017-12-22 14:02:04,观日出感觉整体可以，头一次看见太阳和国旗一同升起心里暖洋洋的。(虽然人真的超级多!而我已经过了可以骑大脖看日出的年纪，只能拼命垫着脚尖再举起手机，(。•́︿•̀。))
27,lanny,3,2017-12-21 12:41:02,满宏伟的，进故宫必须路过，外面的柱子适合拍照
28,司小司,3,2017-12-19 14:54:35,已经去了好几次😂😂，来北京的第一次就去了这里😂😂，毕竟是天安门，每次去都带着敬畏的心情。
29,小静哒哒哒,3,2017-12-18 18:24:36,It’s good for me
30,花天狂骨,3,2017-06-08 08:58:06,在现在到处是现代化广场的时代，天安门已经不显得那么大了，只有象征意义了。
31,宏小嘉,3,2017-06-05 20:39:35,过了n道安检才到，五点多人多的要命，国歌响了第二遍才看到国旗。
32,锅盔,3,2017-05-30 22:05:30,广场上就能把人晒死，，，，，，，，，
33,巧克力,3,2017-05-25 16:40:03,带女儿去感受下北京天安门，让她对北京有个初步个了解
34,三面夏薇,3,2017-05-14 01:15:31,with Roi in 2016 December……
35,/sun 毛毛,3,2017-05-10 15:54:27,中国的首都，还需要说明么？不需要。
36,carina,3,2017-04-17 13:25:40,超大 安检的队伍也超长 只是路过顺道去看一眼毛爷爷而已
37,xiaoya79,3,2017-04-11 16:25:46,打卡的景点，必须来啊，北京最中心
38,zxdm,3,2017-03-30 21:44:29,两会期间，遗憾错过了，等下次吧。
39,晨阳,3,2017-03-26 14:09:51,去看看，证明来过北京。。。。。
40,^.^香蕉猪^.^,3,2017-03-20 11:15:12,全是车，全是车，降旗的时候到处是人。。。
41,hEr,3,2017-02-14 16:47:50,到天安门，唯一的看点就是早晨5.30左右的升旗，和下午的降旗仪式，最雄壮威武的还是升旗。当武警国旗护卫班走过雕栏玉砌的金水桥，整齐的步伐，笔挺的身材，整齐的着装，都会让你感到震撼。尤其是当国歌想起，国旗缓缓升起的时候，每个人都肃然起敬。以前还是人手控制的时候要非常精准的音乐节奏，现在是电脑控制的，伴有桅杆上吹风系统，人手只是做做样子，感觉没有那种感觉了。
42,聂晓亮,3,2017-02-04 10:17:58,远处看看就可以了，没什么必要进去，还得安检，人也超多，关键是广场上也没什么东西。
43,漱口水和小老虎,3,2017-02-03 21:49:52,这一片的景点很多了，都那样子吧，没有啥特色可言，只是现实中这些建筑并没有广角镜头渲染出来的那么宏伟高大。
44,crystal-pan,3,2017-02-01 00:21:20,太多人了，最好不要去，连城门外都要排队进去
45,呦呵,3,2017-12-18 15:23:59,It’s good for me
46,猫二,3,2017-12-03 15:07:38,国家的明信片，要去一下的。感觉还是很能体会国家兴衰时间变迁的那种时代感
47,Jing,3,2017-11-26 10:08:37,来到天安门，看一眼毛主席。好多帅气的兵哥哥哟。
48,xiaoxiang,3,2017-11-16 22:18:30,不错不错不错不错不错不错不错。
49,只能勇敢╮,3,2017-11-16 16:52:00,经过这里，很大，看起来很干净吧
50,jhpark,3,2017-11-16 12:59:31,北京地标~ 打卡圣地~ 看看升旗~
51,行云流水,3,2017-10-25 23:49:41,带女儿去的，空旷，可能是见多了，审美疲劳了，不太喜欢这种呆板的建筑，没什么惊喜
52,长长脖子鹿,3,2017-10-10 16:52:55,过安检好麻烦，人好多，天安门好小，没有电视上看起来大
53,摇曳的猫,3,2017-09-29 12:45:39,第一次看到天安门，我才12岁，乡下孩子第一次进京城，觉得一切都是那么新鲜，毛爷爷，我来了。
54,HANNAH,3,2017-09-29 11:54:29,大冬天的看升旗，还没升旗自己就冻成狗了。去的时候需要安检，大包小包的。进去之后，都是人，为了占前排的坐很多人都是站了将近1个小时吧。很冷很冷。升旗的一刻很自豪。但就是离太远了。大家都是奔着民族自豪去看的，查那么严，感觉激情都没了。
55,席尔巴斯雷利,3,2017-09-24 17:27:19,天安门广场去的时候刚升国旗结束，很多人在门口等着进去故宫，反正都是游客，旅行团也超多
56,苏辛,3,2017-09-23 21:08:46,住的地方离天安门30分钟左右的路程，早上5点出门，人还挺少的。疾步走着，发现去看升旗的人越来越多，挺壮观的。路边有卖小红旗的。到了地方，要过安检。升旗的地方太多人了，我们在6层之外。然后就是漫长的等待，人挤人的窒息感，还有卖东西的老板穿来穿去，更拥挤了。升旗时，好多人仰着头拿着手机拍摄。
57,zyb的长腿柯基.,3,2017-09-17 16:47:21,和以为的不太一样 但是还是很好了 外边很干净的
58,疯狂者,3,2017-09-04 11:24:27,除了人就是人，还是人，个人觉得看看天安门外面的壮观就可以了，挑人少的时候，
59,双木,3,2017-09-02 09:09:35,没有早起看升国旗，来的时候外墙还在装修，也就是远远的看一下吧。
60,花天狂骨,3,2017-06-08 08:58:06,在现在到处是现代化广场的时代，天安门已经不显得那么大了，只有象征意义了。
61,宏小嘉,3,2017-06-05 20:39:35,过了n道安检才到，五点多人多的要命，国歌响了第二遍才看到国旗。
62,锅盔,3,2017-05-30 22:05:30,广场上就能把人晒死，，，，，，，，，
63,巧克力,3,2017-05-25 16:40:03,带女儿去感受下北京天安门，让她对北京有个初步个了解
64,三面夏薇,3,2017-05-14 01:15:31,with Roi in 2016 December……
65,/sun 毛毛,3,2017-05-10 15:54:27,中国的首都，还需要说明么？不需要。
66,carina,3,2017-04-17 13:25:40,超大 安检的队伍也超长 只是路过顺道去看一眼毛爷爷而已
67,xiaoya79,3,2017-04-11 16:25:46,打卡的景点，必须来啊，北京最中心
68,zxdm,3,2017-03-30 21:44:29,两会期间，遗憾错过了，等下次吧。
69,晨阳,3,2017-03-26 14:09:51,去看看，证明来过北京。。。。。
70,^.^香蕉猪^.^,3,2017-03-20 11:15:12,全是车，全是车，降旗的时候到处是人。。。
71,hEr,3,2017-02-14 16:47:50,到天安门，唯一的看点就是早晨5.30左右的升旗，和下午的降旗仪式，最雄壮威武的还是升旗。当武警国旗护卫班走过雕栏玉砌的金水桥，整齐的步伐，笔挺的身材，整齐的着装，都会让你感到震撼。尤其是当国歌想起，国旗缓缓升起的时候，每个人都肃然起敬。以前还是人手控制的时候要非常精准的音乐节奏，现在是电脑控制的，伴有桅杆上吹风系统，人手只是做做样子，感觉没有那种感觉了。
72,聂晓亮,3,2017-02-04 10:17:58,远处看看就可以了，没什么必要进去，还得安检，人也超多，关键是广场上也没什么东西。
73,漱口水和小老虎,3,2017-02-03 21:49:52,这一片的景点很多了，都那样子吧，没有啥特色可言，只是现实中这些建筑并没有广角镜头渲染出来的那么宏伟高大。
74,crystal-pan,3,2017-02-01 00:21:20,太多人了，最好不要去，连城门外都要排队进去
