,用户名,评论星级,评论时间,评论内容
14,绝版°小甜甜♀,3,2017-07-31 10:38:52,景色还行，但觉得不如宏村，只能说一般般
15,独孤郡主,3,2017-01-13 11:31:39,西递村，相对于宏村少了大规模的商业化，人也相对少，适合学生写生的地方，徽派建筑的特色马头墙在这里也是可以领略到的，无意中看央视的节目上介绍西递，特意来感受一下，夏天去的相对来说比较潮，北方人可能去了有些小的不适应。
16,大雨雨🌧,3,2016-09-23 21:39:02,西递村很小，村内几乎没有特别景点，古建筑等也有村民居住，用作贩卖文物商店，诚心而言，景色一般，104的门票过于昂贵，不值得这个价格，皖南到处都有这样景色，不单只西递，去宏村也好过西递，过来人经验！
17,阔叶林,3,2016-08-26 14:02:09,西递，如雷灌耳的大名，只不过去了之后，却略微有些失望。徽居徽风原本在这一带都可以见到的，只是西递又平添出几分现代商业的气息了。
18,比特先生,3,2016-06-30 10:00:07,关于西递我知道得还是比较早的，西递对于我还是有一定意义的。第一次接触这个还是因为一张明信片，是我初恋的一个人送给我的。明信片上写的西递，我开始还不明白，西递代表什么含义，后来才知道原来这是一个地方。这次来到安徽黄山肯定要看一看西递的，顺便把这个西递情结打开。先说一说他的布局吧，从进入村子开始有一个牌坊之后整体都是一个民居了，偶尔有几个古老的宅子供游客参观，这里的导游是不收费的，包涵在了门票里，所以记得跟上导游。他会带你先转一圈西递，然后自己再随意参观。这样的村落还是比较容易迷路的，但是不大，一个小时足够转完，建筑都是大同小异，基本都是民居或者商铺。西递的商业气息太过浓厚，丧失了曾经的安静的感觉。后面有观景亭，可以看到西递的整个面貌，整体效果不是太好，不如穿梭在村镇里有感觉。都是徽派的精华建筑，历史也比较悠久了。说一下交通：如果从屯溪来的话，屯溪汽车站有直达的车，终点是宏村，途中经过西递。西递到宏村也有直达车，门口坐即可，有游客中心他们会告诉你，交通来说是非常方便的。黄山北站也有直达的车，不管是怎么来到黄山都可以到达，非常便利
19,凯叔JK,3,2016-06-12 23:05:07,现在的古镇啊，唉，太太太商业化，完全没有味道了，很无语~
20,happiness_startlight7,3,2016-05-27 09:50:44,还行，当时爬了黄山回程的时候顺路去的，可去可不去，适合慢慢地走慢慢地看。可能是我去的时间不对，又很匆忙，感触不深。去的话还是要了解一下背景人文才能更好的游览。建筑值得一看。
21,"Arui ,",3,2016-04-27 12:05:28,感觉跟宏村差不多，都是白墙灰瓦，
22,格林童话,3,2016-03-25 08:12:49,很不错的景色，可以来感受一下。
23,仙居雲峰茶,3,2016-02-26 11:04:10,额，还算说的过去，但好像要门票来着
24,娜娜959,3,2016-02-21 18:19:48,因为喜欢摄影，早就想去西递拍摄点古建筑，趁着春节长假能如愿以偿了。这次同程网可算帮了大忙了，订票方便快捷，还有优惠，第一次就尝到的甜头。西递景区总体印象是中国村落里的明珠，干净，漂亮。一到停车场就能看见高耸的牌坊，前面的水塘还能见到倒影，第一印象不错。走进村里古徽州的建筑大开眼见，时不时的还有导游讲解。不错，不错。
25,kellyJ,3,2016-01-31 13:15:04,景区规划的不错，但人太多，少了质朴的味道！
26,杰哥,3,2015-12-27 15:30:00,安徽黟县南部古村落。2000年11月30日在澳大利亚凯恩斯召开的联合国教科文组织第24届世界遗产委员会会议作出决定，将西递列入世界文化遗产名录。
27,无空,3,2015-12-08 17:16:04,看到一张宏村的星空照片，非常漂亮，希望有机会去模仿一下
28,夏木,3,2015-12-01 07:32:38,风景优美，环境宜人，有机会还会再来
29,莫斫,3,2015-11-21 19:36:06,如果游古村，直接宏村就好了，西递不值得来。西递卫生院附近有小路没人把守，应该可以免门票进入
30,ncanliang,3,2014-12-16 20:33:42,去过宏村后，这里就显得不是那么的壮观了，不过人文的东西更多一些
31,ㄝ圭 ㄝ圭,3,2014-12-16 10:50:30,门票104元学生半价，农村生活，离宏村不太远，夏季这里天气潮湿
32,烟花易冷,3,2014-12-03 16:13:27,一般般吧，报了个一日游的团，从黄山附近的旅店出发，先到的宏村，后去的西递。相比较更喜欢宏村。据说当年西递有13个这样的牌坊，但是由于某些特定时期的历史原因被拆的只剩下这几个了。跟宏村比稍显杂乱，而且水系也没有宏村的小湖看起来大气。
33,烟花易冷,3,2014-12-03 16:05:37,一般般吧，报了个一日游的团，从黄山附近的旅店出发，先到的宏村，后去的西递。相比较更喜欢宏村。据说当年西递有13个这样的牌坊，但是由于某些特定时期的历史原因被拆的只剩下这几个了。跟宏村比稍显杂乱，而且水系也没有宏村的小湖看起来大气。
34,Nikki,3,2014-12-03 12:14:50,可以，相对于这里的话，我更喜欢宏村，这边相对比较商业化，没有公共厕所，去个厕所门口的阿妈会找你要1块钱
35,江山客,3,2014-10-03 12:01:50,看过宏村了，这西递看不看也就那么回事了，感觉是一样的。只是各别地方各有各的特色。
36,☜♔小yo☞,3,2014-09-28 09:46:39,最主要关注那里的建筑风格，牌楼也很有故事，去到民居里还可以了解历史及风土人情！
37,追梦的足迹,3,2014-09-27 16:21:59,门票跟宏村差不多，如果去了宏村，西递就没什么去的必要了，都是大同小异的风景
38,若曦,3,2014-09-24 13:53:45,西递，因为去的匆忙，看得大多是牌坊，由于讲解和了解都太少了，所以草草结束了游览
39,krischichu,3,2014-09-09 19:09:08,当时就觉得这个门很气派，然后很多人在哪儿拍照，周边有一些小吃店····
40,明月几时有,3,2014-09-07 23:54:23,觉得宏村、西递去一个就够了。跟宏村比较，同样的徽式村落，西递较小一点，而且没有半月湖和大河流。特色的就村前的牌坊吧。
41,Carol Han,3,2014-08-31 20:43:33,就是路边的一个景点，当地村民就在路上放个长凳拦路收费。感叹！ 感觉在抢钱11111
42,摄驴风萧,3,2014-08-16 20:04:01,许多年前去的人，当时人不多，整个镇连个网吧都没有，青青的石板路，雨夜听着雨打青石板的声音，让人心都醉了！
43,卡拉夫,3,2014-08-14 15:37:10,从外表看去，西递村远离都市的喧哗，抱残守缺，把现代文明不留情面地拒之门外，好象是一个被人们遗忘的旧梦。但是，沿途那些指引游人的广告，正在使她的内涵发生着微妙的变化。村庄里，令人诧异的是，村民们似乎不再愿意为了祖上的家藏珍宝一代代毫无收益地传承下去。这些宝贝都被标上了价码，静候着新的主人；一处处民居成了招徕顾客的标志，不时可以看见精明的生意人在讨价还价；沿街古玩商店里，充斥了老房子拆下的建筑构件，几百元甚或几十元就能买到旧时王谢堂前一对倒匍雄狮的雀替，或者一块乌木涂金的八仙过海隔板……面对如今的这些变化，村民们的祖先在天之灵是欣喜？抑或堪忧？     西递的清纯，在于它远离都市的静谧和沉重而苍凉的渊源。那数不清的雕刻、读不完的楹联，还有老巷、老屋、老人……无不闪烁着中国传统文化之神韵，凝结着久经沧桑之气质，向人们展示着一种经典隽永的秀美。我无法评判贩卖这些远不能用金钱来衡量其价值的艺术珍品，是以交易的形式保留了文化余韵并且加以传播，还是加速了老房子所代表的那种历史积淀的肢解破碎。
44,~悄然自醉~,3,2014-08-08 14:58:03,登上路旁的高地，可以俯瞰整个西递，马头墙上炊烟袅袅，在群山怀抱中的这片小村落隐着宁静避世之感，却早已成为旅游盛地。
45,March_ling,3,2015-10-27 08:26:54,去宏村的时候顺便去了西递，还不错，就是太多学生了。
46,咖啡下午茶,3,2015-10-25 00:03:59,西递离宏村很近的，不过当你看过了宏村南湖和月沼的景色后再返回去看西递，那就没有意思了，反过来，先去西递在去宏村，这样在感觉上会好多了。西递建筑古老、庞大，比较单一，没有精致的小桥流水。
47,心中的雨,3,2015-10-04 09:05:08,中国古村落，人与自然和谐的范儿。不得不佩服古代先贤们的智慧与崇尚自然的精神，早就了西递这一古村落。
48,不管万事,3,2015-09-21 16:33:19,一个小村子，商业味也浓了起来，居民不是卖东西就是出租房间，没有太多可供讲解的东西。大致从建筑上领略一下古人生活吧。这也是中国景点的悲哀处。
49,R.O.N.G,3,2015-09-15 11:00:23,算是风景秀丽的小地方，休闲放松应该还不错。
50,笨笨=灵泛,3,2015-09-06 14:42:29,天热的时候过去很累，还是觉得宏村比西递强点。
51,琉璃,3,2015-09-05 01:48:45,古朴典雅，风景秀丽。她的建筑体现了古代人民得智慧，是留给后人的瑰宝。
52,约约皮,3,2015-08-29 12:54:04,风景宜人，很多学生都在那里写生，五六月油菜花开的时候与徽派建筑相映很美
53,三休,3,2015-08-29 10:15:04,很普通的古城，没有周庄的小桥流水，徽派建筑，古民居较多，商业气氛太浓，有些祠堂、牌坊的，没觉得有什么特色...门票不便宜，学生证可以打折...
54,烘云托月,3,2015-08-11 22:56:14,西递宏村有特色：主要是村形设计有特色，（它是一个牛身做村形，牛头，牛肚，和牛肠）村前有大水泡仔是牛胃，牛胃的水面有小桥，有船，可以说是小桥流水人家！村里的家家户户门前小溪是设计的牛肠，从源头流到尾，径流每趟房子门前可洗衣服等，房子是典型的徽派式建筑，《白墙黑瓦，房顶两面翘起，》我很欣赏设计者的匠心独到之处！可惜我拍的照片不在电脑里，无法上传！
55,笑笑,3,2015-08-11 07:31:37,非常不错的小村庄，景色很优美，画风景的人好多的
56,萍踪风凛,3,2015-08-10 14:55:30,还行吧，跟其他有名的古镇一样，商业化较重。
57,路过,3,2015-07-21 22:43:42,1、从宏村有直接去西递的车，只需要3元。2、个人认为去了宏村就没有必要去西递了，但是如果先去了西递，觉得宏村还是值得去一趟。3、无论是宏村还是西递都有去汤口的车，问清时间就好，不必再转黟县。其它无论是那个堂，反正都大同小异，如果是自助游，不妨多钻一些小巷子，最好是居民点的小巷，也许还有一些有情趣的小镜头。
58,西西,3,2015-07-21 11:45:38,走的挺细，一排排微派风格的千年留存下来的老宅子，文化气息浓重，每条巷道都有着今人无法阅尽的历史。
59,启敏,3,2015-06-22 15:23:48,西递，古朴的村落，青砖古巷，老屋旧物，还有说不完的故事
60,ncanliang,3,2014-12-16 20:33:42,去过宏村后，这里就显得不是那么的壮观了，不过人文的东西更多一些
61,ㄝ圭 ㄝ圭,3,2014-12-16 10:50:30,门票104元学生半价，农村生活，离宏村不太远，夏季这里天气潮湿
62,烟花易冷,3,2014-12-03 16:13:27,一般般吧，报了个一日游的团，从黄山附近的旅店出发，先到的宏村，后去的西递。相比较更喜欢宏村。据说当年西递有13个这样的牌坊，但是由于某些特定时期的历史原因被拆的只剩下这几个了。跟宏村比稍显杂乱，而且水系也没有宏村的小湖看起来大气。
63,烟花易冷,3,2014-12-03 16:05:37,一般般吧，报了个一日游的团，从黄山附近的旅店出发，先到的宏村，后去的西递。相比较更喜欢宏村。据说当年西递有13个这样的牌坊，但是由于某些特定时期的历史原因被拆的只剩下这几个了。跟宏村比稍显杂乱，而且水系也没有宏村的小湖看起来大气。
64,Nikki,3,2014-12-03 12:14:50,可以，相对于这里的话，我更喜欢宏村，这边相对比较商业化，没有公共厕所，去个厕所门口的阿妈会找你要1块钱
65,江山客,3,2014-10-03 12:01:50,看过宏村了，这西递看不看也就那么回事了，感觉是一样的。只是各别地方各有各的特色。
66,☜♔小yo☞,3,2014-09-28 09:46:39,最主要关注那里的建筑风格，牌楼也很有故事，去到民居里还可以了解历史及风土人情！
67,追梦的足迹,3,2014-09-27 16:21:59,门票跟宏村差不多，如果去了宏村，西递就没什么去的必要了，都是大同小异的风景
68,若曦,3,2014-09-24 13:53:45,西递，因为去的匆忙，看得大多是牌坊，由于讲解和了解都太少了，所以草草结束了游览
69,krischichu,3,2014-09-09 19:09:08,当时就觉得这个门很气派，然后很多人在哪儿拍照，周边有一些小吃店····
70,明月几时有,3,2014-09-07 23:54:23,觉得宏村、西递去一个就够了。跟宏村比较，同样的徽式村落，西递较小一点，而且没有半月湖和大河流。特色的就村前的牌坊吧。
71,Carol Han,3,2014-08-31 20:43:33,就是路边的一个景点，当地村民就在路上放个长凳拦路收费。感叹！ 感觉在抢钱11111
72,摄驴风萧,3,2014-08-16 20:04:01,许多年前去的人，当时人不多，整个镇连个网吧都没有，青青的石板路，雨夜听着雨打青石板的声音，让人心都醉了！
73,卡拉夫,3,2014-08-14 15:37:10,从外表看去，西递村远离都市的喧哗，抱残守缺，把现代文明不留情面地拒之门外，好象是一个被人们遗忘的旧梦。但是，沿途那些指引游人的广告，正在使她的内涵发生着微妙的变化。村庄里，令人诧异的是，村民们似乎不再愿意为了祖上的家藏珍宝一代代毫无收益地传承下去。这些宝贝都被标上了价码，静候着新的主人；一处处民居成了招徕顾客的标志，不时可以看见精明的生意人在讨价还价；沿街古玩商店里，充斥了老房子拆下的建筑构件，几百元甚或几十元就能买到旧时王谢堂前一对倒匍雄狮的雀替，或者一块乌木涂金的八仙过海隔板……面对如今的这些变化，村民们的祖先在天之灵是欣喜？抑或堪忧？     西递的清纯，在于它远离都市的静谧和沉重而苍凉的渊源。那数不清的雕刻、读不完的楹联，还有老巷、老屋、老人……无不闪烁着中国传统文化之神韵，凝结着久经沧桑之气质，向人们展示着一种经典隽永的秀美。我无法评判贩卖这些远不能用金钱来衡量其价值的艺术珍品，是以交易的形式保留了文化余韵并且加以传播，还是加速了老房子所代表的那种历史积淀的肢解破碎。
74,~悄然自醉~,3,2014-08-08 14:58:03,登上路旁的高地，可以俯瞰整个西递，马头墙上炊烟袅袅，在群山怀抱中的这片小村落隐着宁静避世之感，却早已成为旅游盛地。
