,用户名,评论星级,评论时间,评论内容
42,流浪者,5,2018-07-15 22:48:58,个人感觉宏村和西递都相差不大，就像江南的古镇一样，所以就没选择去西递。
43,风筝,5,2018-07-14 23:06:32,西递美的是高墙窄巷回转幽深，淅沥沥小雨，湿漉漉石板路，更是迷人。
44,Beggar🤪,5,2018-07-12 21:02:38,"西递、宏村为世界文化遗产，也是国家AAAAA级旅游景区。西递、宏村位于安徽省黄山市黟县，是安徽南部民居中最具有代表性的两座古村落，以世外桃源般的田园风光、保存完好的村落形态、工艺精湛的徽派民居和丰富多彩的历史文化内涵而闻名天下，被誉为""画中的村庄""。必须推荐"
45,水里的猫鱼,5,2018-07-11 22:45:17,西递跟宏村一样，都是徽式民居。但在细节上又不一样。毕竟在此处当大官的较多，品味和档次都要高几个等级。
46,PACE,5,2018-07-10 10:08:31,小村庄，很美，有小溪从村中穿过，村里人很朴实，推荐吃炒鲜笋。
47,安然,4,2018-11-29 21:07:45,徽派建筑群很壮观，但整体不如宏村漂亮。门票太贵了。
48,Captaindongcx,5,2018-11-29 09:28:24,清明节油菜花遍地。西递不想宏村一样熙熙攘攘，晚上7点钟后胡同里人已经很少了，生活气息浓。
49,云梯49,5,2018-11-07 21:45:08,感觉西递跟台儿庄古城、大研古镇这些妖艳女子不同，才19点左右，很多店就打烊收工了，街道里很安静，偶尔遇到年轻人，成群结队，喧闹着路过，洒下欢声笑语。我居然用长辈的心态，慈祥的眼神看他们，心态真是苍老（捂脸哭表情）。6点多的古村，依旧很安静。走在青石板路上，耳边是自己的脚步声、远处的鸟鸣声。鸟鸣山更幽，更显得安静。偶尔会遇到早起的当地人，有在几乎断流的河边洗漱的，有打扫卫生的，有做早饭的。清晨的饭香味格外撩人，地点，西递村西，公路西，无名山坡顶，破亭子前，方寸小空地。是的，这里安静、偏僻、没有人。清风细雨中的西递古村，似乎才是最美的，如同施了淡妆的女子，且美且柔。白墙黑瓦与湿漉漉的青石板路，穿越了时光，诉说着古今的故事。游人也不多，街道虽不如晚上安静，但也不算喧嚣。慢慢走着，间或抹一把脸上的雨水，别有一番味道。安静的街巷里，如果出来一位撑着花纸伞的女子，画面就更好了。走到村口，终于有了景区的氛围。熙熙攘攘的团客，挥舞着小旗的导游，叫卖的商贩。
50,克拉桔,4,2018-11-04 20:20:51,世界文化遗产世界上最美的村庄古民居建筑的宝库
51,belial326,4,2018-11-03 23:50:31,十年前去过一次 那个时候 还没有那么多人知道这个地方 也没什么游客 也不需要门票 现在居然还要收门票
52,马蜂窝用户,5,2018-10-30 10:30:40,这是西递外面的景象，票价是104，里面可谓是五步一景，很是舒服！在黄山推荐来西递这个古村落！
53,琳笑笑...,5,2018-10-29 15:21:30,西递的房子相比于宏村更有年代感一些，据说宏村做商人的比较多，而西递当官的比较多，所以西递的房子要比宏村的大一些，毕竟不管在哪个年代当官的都是最大的。西递导游给的自由时间是30分钟左右，之后在红杨树下集合然后集体上车走人。说实话，我和我的小伙伴都觉的没逛够，如果自己来的话是最完美的了。
54,蜗牛,4,2018-10-26 20:23:01,古镇嘛，我觉得全国都差不多的样子，什么感觉全看自己的心境了，什么样的心境发现什么样的风景
55,叶子,5,2018-10-23 11:46:40,西递古镇，别称西溪、西川，位于黟县东部，始建于北宋庆历七年（公元1047年）。素有中国古代和现代历史的衔接点、明清古民居博物馆、桃花源里人家、古民居建筑的艺术宝库等美誉。西递古镇所有街巷均以黟县青石铺地，古建筑为木结构、砖墙维护，木雕、石雕、砖雕丰富多彩，巷道、溪流、建筑布局相宜。村落空间变化韵味有致，建筑色调朴素淡雅，体现了皖南古村落人居环境营造方面的杰出才能和成就，具有很高的历史、艺术、科学价值。
56,红装素裹,5,2018-10-19 12:58:23,有徽派风格，可以看大面积的油菜花，但我们去时已是4月中旬，油菜花都接油菜籽了。
57,海淘e族,4,2018-10-19 08:11:20,西递我觉得有点对不起5A级的称号，网上订票了一定要去现场换纸质的方可进入。最关键十一期间人山人海，既然就一台可以使用，那个排队你可以想象的啊。真希望能早日改进。
58,格桑flower卓玛,5,2018-10-18 15:17:12,时间有限，抵达黄山北站后，我直接坐大巴到了西递，在车站买门票送单程巴士票。住宿是在景区里面，一进景区到处都是写生的学生们，晚上还赶上了丽江小倩的演唱会。正值中秋节过后，晚上的月亮罩着一圈光晕特别美，一边赏月观星，一边耳边传来虫叫声，乡村的夜晚尤其地寂静。第二天一早就被门口写生的学生们吵醒了，叽叽喳喳的。这里的建筑属于徽派建筑，大多建于清朝，距今大约一二百年。留下的都是当地的官宦经商人的住宅，现在依然有后代居于其中，基本上客厅摆满了各种商品，像景区又不像景区，介于二者之间的半商业化景区吧。当地人说西递的地理位置，即使周边发洪水，西递也不会被淹，不得不叹服当时人们的选址能力~西递有前溪后溪，有湖，人们在溪水里洗衣服洗菜，生活了几百年，对于生活在北方的孩子，依然见此情景还是很稀奇的~
59,南山,5,2018-10-15 17:19:58,黄山下面的古村落，也是不错的。可以去看看
60,伏地魔,5,2018-10-12 16:28:31,比宏村更值得一去，原汁原味的徽州村落
61,君堡的夕阳,4,2018-10-07 18:48:59,村子很安静，相比宏村来说少了许多商业气息。
62,Minoz。,4,2018-08-02 16:29:21,西递距离宏村一段距离，建议先玩西递 再玩宏村。宏村再里面
63,Gloria,5,2018-08-01 20:11:18,关于教师能半价优惠活动其实是这样的，门票当场买一张104，网上一张94。教师呢，西递的门票是全价，不能享受优惠。但是有几个景点：西递石林啊，木坑竹海啊…大概五六个景点可以选一个免费。
64,W和Z的小脚印,5,2018-07-31 20:17:56,【摘自我的游记：http://www.mafengwo.cn/i/9988290.html】身处西递的时间不足24小时，又是来去匆匆。不过一切都刚刚好，缠绵的春雨，清新的田园，清晨无人聒噪的街巷，乖萌的小动物，还有最有味道的徽州建筑——最西递的元素一一饱赏，都未错过。人们常常抱怨，全国各地的古镇都一个样，在我看来，这句话肯定不能套用在西递上。
65,刀刀,5,2018-07-29 15:31:43,黟县小桃源，烟霞百里间——西递西递因村边有水西流，又因古有递送邮件的驿站，故而得名。西递素有“桃花源里人家”之称，曲径通幽的青石板路，通向沉睡百年的老牌坊、老宅院、老祠堂，也映照着西递九百年的风雨沧桑。西递现存明、清古民居124幢，祠堂3幢，包括凌云阁、刺史牌楼、瑞玉庭、桃李园、东园、西园、大夫第、敬爱堂、履福堂、青云轩、膺福堂等，都堪称徽派古民居建筑艺术之典范。西递村落四面环山，两条溪流串村而过，村中街巷沿溪而设，整个村落空间自然流畅，动静相宜。徽州地处山区，山多地少，素有“八山半水半分田，一分道路和庄园”的说法。为节约用地，徽州民居的房屋均成排相连，组成条条街巷，“高墙窄巷”成了徽州民居的典型形态。这样势必带来防火和采光两大问题。为怕火灾殃及，每家之间都设置高大的封火山墙，又称“风火墙”。墙有实砌墙、空斗墙、泥斗墙，具有分隔空间和抵御、遮蔽的作用，既有防火功能也有装饰功能。风火墙一般采用直线构图，五叠式阶梯状错落。白色的粉墙为防止雨水侵蚀，配着黛青的鸳瓦、飞挑的檐角、高昂的兽脊斗拱。山墙顶部饰以飞檐，远远望去，似骏马昂首长嘶，又如座座山峰，直刺蓝天，故当地人形象地将其称为“马头墙”或“五岳朝天”。徽商暴富后，均回乡大修宅院，但他们仍沿用了封闭式天井院的格局，只是将其加高增厚，外墙只留小窗，形同堡垒，用于保护财产、禁锢留守的妇人。天井空间设计具有特殊功能，能够起到采光、通风、换气、排水、遮阳、避暑等作用。在天井处设石砌水池、盆景假山，粉墙高柱间点缀几丝绿意，丰富了厅堂的视觉。天井上方檐口安装锡制或陶制的天沟水枧，也就是水槽，有排水管下伸地下水沟，天井铺就石板，下有排水道。天井四侧屋顶瓦面向内倾斜，雨水沿瓦面流入水枧内，即使下大雨，雨水也不会影响邻居楼舍，避免了邻里之间不必要的纠纷。生意人称水为财，雨为黄金，雪是白银，将四边的雨水集中汇入大堂中，美其名曰：“四水归堂”，又叫“肥水不流外人田”。
66,干掉皇马,5,2018-07-29 10:49:57,小桥流水有几个学生在写生，古徽州的建筑，住在了一个叫流水人家的客栈，老板娘做饭很好吃，小狗很可爱。
67,特立独行的猫,5,2018-07-25 18:31:34,如果想要体验原汁原味的徽州人民的生活，当推西递无疑，商业化气息一点也不浓厚，街上的小店鳞次栉比，少了宏村的热闹，多了几分安静和祥和
68,大獬行走,5,2018-07-25 10:09:33,淋着小雨， 走在西递的小巷里，仿佛时光已为你停留。
69,大鸟鹦鹉,4,2018-07-21 14:48:45,人很少的景区，很有特色的清朝时的大宅子，有时间的话建议在那住一晚，住几百年的老房子
70,メ瘋子ゞ,5,2018-07-17 22:06:21,古老的村庄，里面的人很友善。。。。
71,凌乱先森森,5,2018-07-16 17:10:17,进入西递景区第一个映入眼帘的就是西递村的胡文光刺史牌坊村子不大，但是一步一景，徽派建筑的屋顶美轮美奂很多游客选择在这将整个西递游览一遍，西递不大，但是布局十分讲究，拥有独特的水系网，不得不赞叹古人的智慧西递的夜尤为安静，和白天形成鲜明对比，犹不习惯，独自一人在外面走着也甚是清静
72,流浪者,5,2018-07-15 22:48:58,个人感觉宏村和西递都相差不大，就像江南的古镇一样，所以就没选择去西递。
73,风筝,5,2018-07-14 23:06:32,西递美的是高墙窄巷回转幽深，淅沥沥小雨，湿漉漉石板路，更是迷人。
74,Beggar🤪,5,2018-07-12 21:02:38,"西递、宏村为世界文化遗产，也是国家AAAAA级旅游景区。西递、宏村位于安徽省黄山市黟县，是安徽南部民居中最具有代表性的两座古村落，以世外桃源般的田园风光、保存完好的村落形态、工艺精湛的徽派民居和丰富多彩的历史文化内涵而闻名天下，被誉为""画中的村庄""。必须推荐"
