,用户名,评论星级,评论时间,评论内容
12,奇葩葩snail,5,2019-04-02 22:09:19,青旅一个屋的美眉说兵马俑就是个坑，就是三个大坑。坐公交到火车站有大巴到兵马俑路过华清池（去的时候9/人，回来8/人），门票150/人，门口可以租导游，90/个导游可以带5个人）我们没有租，全程蹭导游，嘿嘿嘿。其实听到有讲一下还是有好处，特别是像我这种地理老师和历史老师都是体育老师兼职的....蹭导游的过程中听的最多的就是这句：上联翻身不忘共产党 下联致富全靠秦始皇 横批感谢老杨。老杨就是当初挖井发现兵马俑碎片的农民，一下就发达了，接待过N多国家领导人和外国领导人。兵马俑也是被称作跟世界七大奇迹（ 埃及 金字塔、 奥林匹亚 宙斯巨像、巴比伦空中花园、阿尔忒弥斯神庙、摩 索拉 斯王墓、 亚历山大 灯塔 、万里长城）并称世界八大奇迹虽然说一号坑还在修复，看起来还是很震撼的，千人千面。秦始皇嬴政当年从十三岁开始给自己修缮陵墓，也不得不说非常壮观。门票是含秦始皇陵的，只是秦皇陵并没有开采，所以就是一个大公园，里面有个大山包就是了...
13,走着看,4,2019-05-18 12:45:31,金戈铁马秦始皇，政治军事谋略强。群雄奋起大混战，逐步扫清被驱散。分封制治终告结，江山统一全废绝。天下大权集中央，设辖郡县兼地方。文字货币度量衡，制订颁布统实行。秦陵兵马俑三坑，各类造型全仿真。`头阵大小人六千，战车步兵排在先。二号阵式更壮观，骑弩兵车混合编。最后指挥发号令，灵活运用各军阵。世界第八大奇迹，古战场景展示立。铜马车馆展汇厅，制作精巧人叹惊。'
14,雨昊,5,2019-07-16 14:12:10,秦始皇兵马俑，世界文化遗产，世界八大奇迹之一。位于西安市临潼区城东，是中国第一个封建皇帝秦始皇嬴政的陵园中一处大型从葬坑，陵园面积218万平方米。博物馆以秦始皇兵马俑为基础，在兵马俑坑原址上建立的遗址类博物馆，也是中国最大的古代军事博物馆。虽然没有想象中的壮观，但它还是西安最值得去的一个地方。门票150元（包括兵马俑和秦皇陵）西安火车站坐游5直达，7元车票。中途路过华清池。
15,杨三岁,5,2019-04-01 13:37:13,宽敞明亮的售票大厅，门前会有很多很多讲解问你要不要拼团，说什么就差你一个人就可以马上出发了，先不要答应他们，进售票大厅买了票再说，出来再找讲解也不迟。售票厅隔壁就是检票口，讲解会跟华清宫一样，发耳麦，门票一定不能丢，要过两次安检，跟紧讲解，离讲解太远的话那个讲解机器会跳到另外一个讲解员的频道上
16,再逢,5,2019-03-23 10:46:59,在攻略里看到的都是推荐请真人导游游览兵马俑，说比电子导游器好，老大一直不同意，但是我想这么一面倒的推荐应该还是要相信的，于是顶住了老大的压力坚持和别的游客一起请了一位导游。寄存好行李，大概开园不久我们就进去了，也觉得园区里人不少了，但是想看真切还是能到跟前近距离好好慢慢看看的，导游说到十点多十一点的时候就不能够了，人多得连呼吸都觉得闷！最经典的坑，居然只有前面部分是完整的军队，到后面，没了，不是满坑的都是士兵，排在后面是残缺的还没拼完整的俑，或者直接还是泥坑！没开挖导游说就这前面部分的军队，从开挖到现在40年了也就才拼出这么些完整的，修复很艰难规模小一点的坑里的情景是在议事。有一个是唯一完整出土的俑！导游说所以他外号叫做幸运之星，是个小兵。真的是每个俑的样貌都不一样，从头到鞋根据官阶而不同的服饰打扮也很有细节考究。最简单的俑是……炮灰，一开战就冲在最前面的，什么防护也没有给配备，就没想着人能活着回来。电子沙盘圈出了秦始皇陵可能的保护范围，尽管现在开挖的凤毛麟角，但是有可能的地方都要圈起来保护起来，等待以后科技手段成熟了才能再考古挖掘。亲眼见到这场面还是很震撼的！真的是震撼。这阵仗！据说当年这些俑是用秦始皇军队里精挑细选挑的八千真人士兵作为模特的，当然高大帅的，反正高是真的高！ 在兵马俑这里起初震撼的是一眼望过去加脑补的强大阵仗的气场，随后震撼的是考古维修专家的耐心和细致。还没拼齐的俑身上挂个有编号的牌子，和他出土的坑位一一对应的，可以在那个坑继续找他缺失的部分。眉眼表情塑造得特别清晰，好像都是单眼皮男生。作陶俑的工匠好注重细节的表现啊，如果颜色没掉就更加逼真了。希望以后出土的能保留住颜色，没准工匠师傅们连肤色都做得逼真呢。一个个泥塑的俑列队站立在那里，却让人眼前有一帧帧跑过千军万马的画面，大秦威风，横扫中原……很有型，又很惨烈。
17,远方惟等你,5,2019-03-07 20:39:46,这个场面是真的很震撼，你站在那就可以感受到真正的古今对话，而且兵马俑千人千面，没有一个是一样的，每个兵马俑上面都是有制造者名字的，当时如果建造者造兵马俑时哪个部位没造好，就会砍下建筑师哪个部位，所以才会有这么震撼的作品买了一本兵马俑博物馆出的书，这个是有收藏价值的，对于爱看书的我来说，必须得收藏呀
18,冒险家朱家圻,5,2019-03-11 10:27:17,秦始皇兵马俑算是个历史博物馆了，里面一共有三个馆也可以说是三个坑，一号坑最大，里面都是兵俑，二三号坑相对而言比较小，里面的更像是后方的城墙和指挥，具体也不大清楚~  秦始皇作为第一位统一全国的皇帝被历史铭记，而他的皇陵也是气势恢宏。这些兵俑应该也只是一小部分，真正的秦始皇陵应该还没有被发掘，只这些就已经是世界奇迹了，发掘的和被修复的兵俑皆是栩栩如生，可想而知当时制造这些需要用多少工匠、多少时间啊~
19,陈叔叔,5,2019-03-11 13:02:42,可以参观的区域包括兵马俑博物馆和秦始皇陵丽山园两个景点。相对来说兵马俑博物馆参观的时间较长，可以请个讲解导游员为你详细介绍，自己使用电子导游讲解的效果并不能达到理想的效果，而且电子导游讲解也是永远也不能达到人工讲解的效果的，所以导游这个职业也是有延续性的。门票都是当日有效，所以即使你因为把大部分时间都花在了兵马俑博物馆里，没有其他时间到秦始皇陵参观，第二天也是不能再继续使用的。     温馨提示：观看兵马俑最好还是要带个倍数较高的望远镜，这样就可以使用它看到陪葬坑内其他人无法看到的若干细节，让兵马俑的表情、服饰、手势等等细节完全显示在眼中。可以看到做的陶俑连鞋底的纹路也是相当精细的，不得不感叹古人的技术是相当的高超。
20,▽・x・▽,4,2019-03-11 13:14:16,早上先坐地铁走到西安站 然后坐公交去兵马俑 车票好像是7元 路程非常长 将近2小时到了兵马俑景点 在售票厅买完票之后我们在服务台有导游服务 可以自己组团拼 一个导游带十个人100元 租耳麦费用8元/人 有对母女看我们有拼团的意思找上了我们 随后我们又找了一对夫妻和一家四口 正好十个人成团 非常顺利非常快 兵马俑这个景点三分看七分听 导游讲解非常有必要 自己在人群中走马观花浪费时间而且看不到什么这些陶俑很多还有待恢复 能看到考古队在坑里的一些工作标记 导游讲解说 兵马俑应该是项羽的军队来过 把士兵手中的兵器拿走了 然后放了火 能看到火烧过的痕迹讲解差不多两个小时 听导游说明天参观的人会更多 今天还不是特别拥挤 地宫是需要另买门票进入 因为现在的技术水平还不能把真正的地宫挖掘出来 现在的景点是复制出来的 我们就没有去 门票包含秦始皇陵的票 我们好不容易找到了摆渡车 到了秦始皇陵 走了好远 才发现这个地方真的就是个土包 没什么好看的 而且导游说不要拍照 也没有拍什么 就当是欣赏骊山风景了
21,拾壹里的十一,5,2019-03-03 14:52:16,去兵马俑的车就在火车站东边广场有乘车点，306路，因为是黄金周，所以车坐满就发，很快，两三分钟就一班，7元一个人。先到华清池再到兵马俑，中间还有别的站，大概40分钟左右吧。九点到达目的地，人已经非常非常多了。有很多人说兵马俑是个坑，是个鸡肋的景点，食之无味弃之可惜，其实不然，虽然在黄金周，这兵马俑里的人多得无法走路，但是我还是逆着人流，挤着人群，看了两遍才把其看完整。兵马俑分一号坑、二号坑、三号坑和博物馆。一号坑算比较完整的了，而二三号坑破坏严重，其实如果没有破坏，二号坑应该是最壮观的，因为二号坑是由骑兵、战车和步兵（包括弩兵）组成的多兵种特殊军阵，其中将军俑、鞍马俑、跪姿射俑为首次发现。如果你不是走马观花的话，在博物馆和三号坑边上都有另外展出的兵马俑，小到骨节，大到盔甲，甚至每一缕发丝都独具匠心，不愧为“第八大奇迹”。让我叹为观止的不仅仅是这些兵马俑，还有秦始皇帝陵博物院里的这辆秦陵一号铜马车。
22,Jocelyn,5,2019-02-26 00:40:27,进去之后说去主要的地方还有点距离，可以坐观光巴士，价格好像是五块钱吧，我们想着也不贵那就坐吧，结果发现并没有多远也。我们是从二号坑开始参观的。二号坑除了坑里还有一些像这样已经挖出来放在陈列柜里供观赏的兵马俑。然后到了三号坑，比二号坑要小很多啊，不过可能因为小所以离的近，看的很清楚，不知道大家懂不懂那种心情，就很神奇，不知道咋描述的感觉…一号馆真的超大的啊，进去心里就一声:嚯!我们应该进的是后门…因为这边的兵马俑都貌似是挖出来还没有处理的部分…然后走到了正门进来的地方…现场看还是挺壮观的呢…
23,石之若璞,5,2020-04-01 16:15:56,世界第八大奇迹秦始皇兵马俑啊~很大的遗址博物馆，有一号坑、二号坑、三号坑三个兵马俑坑展厅，还有文物陈列厅即铜车马的展厅，穿越千年近距离观看秦始皇的千军万马们，十分壮观。具体可见游记：【古都行】邂逅八千个帅哥与一位美女——西安东线兵马俑与华清宫～
24,小baby,5,2019-02-20 13:28:41,兵马俑的人真的是人山人海都不足以形容。而从景区口到博物馆还要走十多分钟的路。然而当我们终于进入博物馆，看到兵马俑真迹的时候，能想到的词只有“壮观”。虽然很俗，但确实很壮观。仔细看去，每一个陶俑都形态各异，仿佛每一个人都有自己的故事。其余几个坑里的陶俑就没那么幸运了，在出土的时候或多或少有了不同程度上的损伤。相比之下有一种隐隐的苍凉。而文物修复者们，就是在每天努力的修复着这些残破的陶俑，力求最大程度的恢复他们本来的样貌，让他们在千年之后重新站立起来，继续无声诉说他们的故事。
25,颤抖的小手,4,2019-02-19 08:44:07,兵马俑在华清池附近，距离两三公里的样子，地方也是十分偏僻了。建议报团去游览，独自去的话不是很方便，而且花费比较贵。对了，要是报团的话，兵马俑华清宫都在同一条线上的。一起游览体验也是不错的。兵马俑只有四个坑位，其中前三个对外开放，四号坑是空的完全没有施工的。这兵马俑我去的时候是淡季，依旧是多人到爆。里面有免费的博物馆内部人员进行免费解说，我个人觉得解说思路蛮清晰的，但是体验一般般。我个人还是建议租上望远镜吧，我们进去之后只能站在坑外观看，距离较远看的不是很清楚。用望远镜就看得清楚一些，观察兵马俑的面部表情，形状都很有用的。
26,小飞象,4,2019-02-12 15:00:12,我们进去喊了个讲解，那个阿姨对讲解不太走心，但聊起她儿子，就是讲不停的走心啊。我们两个人花106rmb，觉得不太值吧，这个还是看个人了。原谅我导游讲的东西基本上不记得了，只能感叹一下古人的神奇技艺。我还记得古代人身高不高，但兵马俑都被做成了平均180cm+！其实到这对于我最大的意义就变成了赏大西北冬日风光：苍茫褐色山丘，绿色的只剩松树柏树长青树种，绵延的山啊树啊在远处隐匿起来。那一路上令人反感的一件事就是到处都有拉着你喊你买他柿子的人，喧嚷，霸道，拉住就是：“十块钱一篮，柿子带回去，自己吃送人都划算！”还有就是那里的鸽子不知道是不是多久没自由过了，在路上走着寻找吃的，飞都不会飞了。
27,在路上,4,2019-02-13 23:49:07,在门口拿了票经过第一次安检以后，到第二次检票口还需要十分钟左右的路程，虽然可以自行乘景区内的电瓶车前往，但是所有人还是选择步行，毕竟慢慢的走十分钟，感受一下北方的冬天也是不错的选择。二号坑和三号坑里埋的是将军和文官，没有一号坑那么宏伟壮观。走进一二号铜马车的陈列馆，两辆马车分别停放在两个玻璃罩内，虽然它们在制作之时就是按照一定的比列缩小的，但是也由此可以感受到制作的繁复、制作的精美以及时间在它们身上留下的痕迹。两辆车都是四驱单辕单人驾驶，而且车上的零件都是可以替换的，由此可见当时秦国的车辆制造业也是挺先进的。秦始皇乘坐的马车车后还装了一个小门，导游介绍说，这是因为秦始皇是世界上第一个喜欢走后门的人，也是有趣！在参观铜马车的同时，导游也和我们讲解了一些以前半知半解的知识点。
28,海洋之心,5,2019-02-14 14:53:08,西安火车站坐游5白色公交车直达兵马俑博物馆，全程大概1小时，人满发车。兵马俑博物馆有3个坑，最大的是1号坑，出土的陶俑数量最多。兵佣神态各异，可以根据穿着判断他们当时的官阶，也可以根据站姿跪姿知道他们的兵种，比如跪射俑。不少陶俑需要修复，后面可以见到修复操作间。考古工作者是平凡而伟大的，做着细致的工作，带着崇高的理想：还原历史的本来面目，让我们更加了解历史。
29,Number16,5,2019-02-12 12:21:00,到达兵马俑将近9：30，淡季还好，人不算多，入园基本不用排队。据讲解员说，目前已经探测到超过400个陪葬坑，整个秦始皇陵园的面积相当于2个半澳门大。展出的一共有四个展厅，一号、二号、三号坑以及青铜车马展。青铜马被誉为“青铜之冠” ，由于只有两乘，馆子面积不大，算是四个展厅最挤的一个。一号坑是目前规模最大，陶俑最多，最完整的一个陪葬坑，由步兵和骑兵组成。前方几排陶俑身为先锋队，身着轻装，不负重甲，作为精锐部队，对士兵的素质要求极高，据说平均身高一米八。土墙上有黑灰，证明被火烧过，但是谁烧的，目前没有定论。二号坑，兵种最为齐全，骑兵、战车、步兵，还有将军俑、鞍马俑、跪射俑等等……三号坑，是战略指挥部，出土时，彩绘俑较多，但现在的技术防止不了这些彩绘的氧化，所以兵马俑暂时不会再有新的挖掘，保护不了的挖掘相当于破坏。挖掘三号坑时，有一些陶俑是找不到头的，包括四号坑也已经检测到是空的，就是说在整个皇陵还没有建完，秦国就已经灭了，可见修建秦始皇陵的工程有多浩大。出了兵马俑，便是一条商业街，有很多小吃，也有网红摔碗酒，但毕竟是景点外面，吃的恐怕可能不那么正宗，就只买了个甑糕尝尝。
30,Aries,5,2019-07-27 01:48:59,以前只在历史书上知道兵马俑，知道世界第八大奇迹，当真正走近兵马俑博物馆时，还是被震惊了！只一号坑埋葬陶俑约6000件，陶俑装束、神态都不一样。光是发式就有许多种，手势各不相同，脸部的表情更是神态各异。秦砖汉瓦、青铜宝剑……还有太多太多令我震惊的文物，我突然想，学考古专业会不会上瘾，因为每一次发现都是惊喜。
31,饮啖茶吃个包,5,2019-07-27 19:19:05,兵马俑的门票可以网上购买，全网统一价格，没有优惠。Tips:1、网上购票后，可以直接刷身份证进，也可以在售票大厅左边的兑换机，领取实体票。2、参观线路一般是：一号馆 —— 三号馆 ——二号馆 —— 资料馆（铜马车馆），可根据实际人流量调整，错峰参观。3、由于距离问题，想仔细观察可带 or 租借望远镜4、拍照不要闪光灯，不要乱丢东西（例如：钱等）进发掘坑，拍照小心手机。。。掉进去是能给拣出来。。可是如果砸坏了文物。。。就另一个说法了。。。5、门票是套票，参观完兵马俑后，可以坐摆渡车到皇陵去。摆渡车在靠近门口秦始皇雕像那里。兵马俑还是有讲解的好，网上有门票+讲解套餐。如果有讲解的话，他们会自行带着错峰走。一号坑的兵马俑们全部面东，二号坑主要想展示发掘前的样子吧。三号坑成凹字形，侧边展示指挥部开会的样子，传说中的运筹帷幄。一号车是正品，历史书上经常出现。如果有条件，真的该到现场看看，亲临其境的震撼。
