,用户名,评论星级,评论时间,评论内容
10,乐哈哈,3,2019-03-15 10:35:12,壮观的历史遗迹，觉得一般。匆匆拍了几枚留作纪念。
11,蚂蜂窝用户,3,2019-02-13 12:32:48,正月初三来的，下午2点买了票，4点还没进到一号坑参观，太多人，挤不动，景区秩序较差，疏导无序。回程的车随意加价。公交306（游5）候车时低素质游客随意加塞儿，公交车站疏导人员视而不见，守纪乘客寒风中很无奈。
12,小黑王心怡,3,2019-02-09 20:24:48,还没有怎么开发，不过总归得来看一次吧，没有特别震撼吧
13,安迪爱旅行,3,2019-02-10 02:18:03,兵马俑虽然多，但是来看兵马俑的人远比兵马俑要多得多，在这里你根本不需要用力，后面的人会推着你往前走真的是茫茫人海。来看兵马俑尽量要请个讲解，不然你可能觉得很没意思
14,蹲小僵尸,3,2019-02-02 19:57:02,人是真的多啊！节假日来真的挤，正好有西安念书的同学，少了很多弯路。据说有假的兵马俑坑😂。佣坑人多又远，不过保存完好的几个展品很不错。
15,悠然海边人,3,2019-01-07 14:26:53,也就是震撼那一下下 还好吧
16,ayhawk,3,2019-01-02 11:03:47,其实电视上比真实的要好看的多，这是一个不看可惜看了也没什么感觉的地方。
17,在路上,3,2018-12-26 15:14:03,来了西安不得不去必须得去一定要去的景点！ 虽然过程很不愉快，各种大堵车，市区坐地铁到纺织城后，懒得公交就叫滴滴快车送到目的地，没想到历经一个多小时，日了闲倾了… 堵车堵人的心理准备做好，大家都知道这里必须得来，所以人流量你懂的。 免费摆渡车有华清池到兵马俑的路线，大家可以去挤挤。 由于商业化许久，导致兵马俑附近的各种环境和人文相当的恶劣，骗子众多，商贩更多，这都让我对这里的印象大打折扣。 唯一拉高分的就是走进了一号坑，那震撼，之前的一切委屈苦闷压抑烦躁愤怒都随之烟消云散了。 当然，你要感受这份震撼，还得先经历委屈苦闷压抑烦躁愤怒。
18,zz,3,2018-12-18 15:56:03,"人到不少,门票太贵,真没什么看的,希望门票可以降低点.20-30元合适"
19,明石家秋刀力,3,2018-12-16 12:09:24,梦回长安“酒入豪肠，七分酿成了月光，剩下的三分酿成剑气，绣口一吐就半个盛唐。”每次脑海中闪出这几句，总有神游太虚血气沸腾之感，那种豪迈之风，王者之气，唯中文所不能表也。如果说两个字也能写小说的话，长安就是。那依稀的古街，斑驳的城墙，残世的文物，昔时的王气都比不上“长安”两字能让人神往，思来想去能与之媲美的两字小说也只有“ 敦煌 ”，我爱长安。梦回长安，只可惜我身在 西安，豪气已逝，霸气长存，去过三次 西安，每次都留下了不愉快的回忆，遇过黑店，坐过黑车，入过黑坑，我觉得这个城市的气质就像一台丰田霸道，但哪怕你开着霸道，对于同胞挥舞的环形锁也在劫难逃，于我来说， 西安和长安不是一个地方，扳指数数，我爱 西安的理由似乎也只剩下了那碗油泼扯面。
20,Tracy,3,2018-11-09 14:24:24,强烈推荐现场很震撼如果在现场不听讲解的话，最好先自己做点功课没有相关知识的话很可惜
21,影伴人久、,3,2018-10-24 20:03:37,看到秦始皇雕像，在往西能看到售票处，学生票半价，只能交现金！大厅能找到讲解，但我们这个讲解是照着百度百科念得，感觉一般般，纯属糊弄。进去一定要把票拿好！要检查两次，进入园区可以选择做摆渡车（要钱的一人5元），或者走着（15分钟）。重点说下我们这个讲解，实属倒霉，照着念也就算了，还一个劲儿洗脑我们，讲解与园区各种商贩有合作，别听她瞎咧咧什么，票钱就是包括四个坑，1，3号坑有一部分兵马俑。2号坑就是个坑，你进去就发现真的坑。她还会跟你说什么玉石讲解，青金石，跟啥挖井人，其实就是让你买东西，但是跟她杠了两句，她也没那么强烈让我们买。最后感觉一般吧，就是打卡点，略显无聊，不过好赖是八大奇迹之一，不去不合适是不是。
22,陳,3,2018-10-19 14:34:37,本来全五星好评，馆内讲解也很好，但是最后还是被讲解洗脑带去馆内购物店，诱导购买所谓国家控制不讲价利润只有6%的玉，购买如图所示玉石，他们说的蓝田玉中最好的玉髓，刷卡2600，经过排查是一块水草玛瑙，市值150。我拍的没有脑子的兵马俑就是我了…西安旅游心得：遗迹很震撼讲解骗信任，人心隔肚皮小心被洗脑，玛瑙变成玉被卖帮数钱。西安旅游真好。
23,zyiz,3,2018-10-04 21:04:11,之前看了别人的评论，说去了肯定要请一个讲解，不然白去了。于是我去的时候，在大门口看见站着4个戴着工作证+红横幅的女解说，就请了一个，谈好的价格100块，进去后三个兵马俑坑，只认真讲了两个坑后就带我去买兵马俑，我不买后她便不高兴了，进入第三个坑后，不讲解坑，直接拉到一个小角落，去讲解玉雕，我就觉得下面有故事，果不其然，后来直接带我出了场馆后，继续带我去买玉石，最后微信收的讲解费100块，她说讲解费其实是90块，耳机是6块，还有4块钱不找零了，那我就不理解了，那凭什么微信收费是100块？马蜂窝现在评论，好多人说要请讲解员，都是托。旅游景点给5星星，扣除的两星星是糟糕的讲解员服务体验。一个西安，为你蒙羞！
24,小明,3,2018-10-01 13:13:12,一直把兵马俑当做一个打卡点的存在。对于它没有太多期待，毕竟开放程度有限，现场观看并不比纪录片更精彩。我想说一说123坑以外的一个小细节。我是2018年9月去的，当时1号坑西侧大道，种了一排彼岸花，也就是曼珠沙华——文学作品中描述奈河和黄泉边上成片成片的花。嗯。。。想说这个细节蛮有意思，又有点细思恐极。以上~
25,greenleaf,3,2018-09-29 14:05:07,看过一次就可以的地方。不看不行，看了也就这么回事。
26,Z_Xin,3,2018-09-25 22:45:57,去西安不看会后悔，看了又觉得坑，票价贵
27,执着不执念、,3,2018-09-16 21:44:51,很一般不是吗，我推荐到大雁塔小寨这边来玩
28,眼窝浅的女孩,3,2018-09-14 22:51:41,1号坑没有空调，挤满了人，看不到兵马俑，全闻得汗馊味…从小在课本中开始学习兵马俑，充满好奇。真见到却没多激动，大概确实是人太多了，有些扫兴。走马观花跟着导游看完了三个坑。兵马俑给我整体的印象并不好。
29,开拖拉机的叔叔,3,2018-09-07 12:49:31,兵马俑不用看，听吹才够意思。找一个会吹的导游胜过一切。
30,麦杰柯,3,2018-09-06 22:15:11,兵马俑就和八达岭一样，不去很遗憾，去了也就那么回事。要说震撼没啥感觉，文化气息是很浓的。主要就是人太多，真的是人山人海，不能静静的看，全都是挤
31,嗄🍥UU👛,3,2018-09-03 16:37:44,不怎么样，人挺多的，看的时候要注意别被挤到边上，会看不清，其实兵马俑都差不多，可以蹭别人的导游解说哟。
32,yymc6688,3,2018-04-09 17:24:18,关于乘车的告诫1.西安火车站东北角的广场坐车，不要在其他地方坐车，都是小面包黑车。2.广场的车，优先坐游5或者306路，带电子告示牌，和公交车无差别，虽然排队上车花时间长，但是中途只停靠指定站点，到达时间不一定晚。3.914.915（绿色蓝色大巴车），虽然发车间隔短，但是路上没有固定站点，有客人上下车就停，到达时间不一定早。4.我就是去的时候看中发车快坐的915，结果路上耽误时间，到达时间晚。
33,闪电,3,2018-03-24 17:23:28,从钟楼出发坐公交到西安火车站，司机特别好还问我们是不是去看兵马俑然后说坐什么车提醒我们别上当，到了火车站一路有很多去兵马俑的拉客的，我们问了一个火车站执勤的女生她说到兵马俑是7元，一直保持着警惕，没想到最后一刻还是被骗了，坐的蓝色或绿色的那种大巴车，都是停在火车站那边一排排的，而且还有那种带着红色袖子的执勤人员也让我们快上车，我们以为是官方的，毕竟这么明目张胆的停在那而且还有执勤人员也说是这车，我们说明了只到兵马俑然后就上车了，车开了一段路就有人收费了，到兵马俑10元一人，然后我们就理论说都是7元一人啊，然后那个收费的说他们有票价表可以给我看，收费的是个男的，有点凶，当时挺害怕的，同路的乘客也不认识，后来有同路乘客说上车前说是8元怎么10元了？然后收票的就去司机那几分钟，后来过来说到兵马俑都是8元，当时觉得多一元就算了吧，这时真正确信被骗了！车一路没有站点都能随便停然后上下人，还超载，真的是十分危险！后来才知道应该坐白色的那种公交，那才是官方的，所以不是官方的黑车也能正大光明停成一排排的？还能到处拉客？？不是很懂？这是西安给我特别一个不好的印象了。说说兵马俑吧，门票150元，进去前考虑要不要租讲解，后来还是没有（毕竟是穷游），这个做法太正确了，一路都能蹭到讲解，还能中英双语。主要是看三个大坑，只有第一个坑最大最有看头。然后可能凭门票免费坐游览车去看黄帝陵好像是，由于那天突然下雨，太冷了，就没去了。回去时准备坐白色那个车，后来由于下雨，我们太冷了，听到边上停着的大巴车说是快车，然后问好了价格就上去了（真的是冷糊涂了吧）。路上出了车祸，车速太快撞上了前面的小车，然后就换了个车，这车一路都超车，下雨车速还快，真的是快车，一路上眼睛都一直看着前方，不敢睡觉，然后还超载了，遇到查的路口就让站着的人都蹲下，路上一会上人一会下人，真的是让人胆战心惊，这真是一个深刻的经历，最后下车几乎是淋回酒店，外卖叫了盒感冒药。
34,人生五十,3,2018-03-22 08:50:16,旅游体验特别差，春节期间去的，人暴多，挤到几乎看不见兵马俑，这样居然不限流，只管挣钱，完全不顾游客的旅游体验，整个西安的感觉都不好，从地上脏到天上，再也不想去了。
35,_梵公子_,3,2018-03-12 17:25:37,老实讲，我不是很推荐，当然如果你是学考古之类的还是有参观的意义。
36,马蜂窝用户,3,2018-03-08 18:11:01,千万不要听导游的，在兵马俑二层买任何玉，次的很！他会把自己戴的拿出来让大家看，劝告大家一定要去正规店买活玉，最后直接把游客带到兵马俑二层，那里全是卖玉的，很多人都是脑袋瓜一热，买了，为什么旅游局的不管管？
37,丹妮,3,2018-03-05 16:31:16,大年初四去的，车山人海，排了好长好长的队，车堵了好久好久，三号厅最壮观，可进去基本上挤不到跟前，很失望。
38,蚂蜂窝用户,3,2018-02-28 07:36:39,抱着期待而来，带着失望而归。春节假期人山人海，安保疏散人流一塌糊涂。根本没有限流措施，么出事真是奇迹。一号兵马俑坑的确十分壮观。但如此人流，根本无法好好观展。据说独展的兵马俑是赝品，真的在美帝那里展览呢。一美熊孩子拗掉了一截手指。大型团队配备一名讲解员。讲解也算认真，最后令人不满的就是购物，我也是醉了。浪费了半个多小时在景区的购物点里。建议西安一日的，千万包车来，把大把的时间好好的花在观展上，而不是等人。千万不要假期来，据说五一十一还要多人流。
39,驰少暗帝,3,2018-02-19 23:20:57,去西安必须去的地方，只有真正开发的就一号坑吧
40,QT旅行笔记,3,2018-02-19 19:03:32,不去一辈子后悔，去了后悔一辈子？
41,阿狸的美好生活,3,2018-02-15 02:46:41,由兵马俑博物馆的服务，可窥西安旅游业之一斑，依然是讲解导游，步快，无暇细细观赏秦俑。偌大的展厅的确很气派，但仅此而已，名过其实的走马观花，很失望。
42,蚂蜂窝用户,3,2018-02-11 20:19:18,风光超出预期 ，当地特色不太好，公共服务特别差太让卜人生气。
43,蚂蜂窝用户,3,2018-01-27 22:08:48,找了个导游90元 他推荐我们去的秦始皇地宫 梦回大秦 我们一家特别喜欢 模拟秦始皇陵墓内部结构 就像一场3d电影 大赞
44,古 月,3,2018-01-24 16:50:44,请问现在西安下雪没有，这个时候去好玩吗？
45,悬铃花,3,2018-01-21 19:37:12,对历史不感兴趣的人，表示真的不推荐。
46,夏夏,3,2018-01-19 09:12:03,都是人！！！！景区还没有空调。也不是很壮观。票价偏贵。就二号坑还可以看一看。讲真的，很失望。都不如在家看影片。影片还是个好角度。出来就开始推销兵马俑周边产品。
47,等素年,3,2018-08-30 15:33:24,从火车站坐的306，门口拼团请一个讲解体验应该会好一些，不然还真不如在家里看纪录片呢。出口有德克士，KFC。
48,马蜂窝用户,3,2018-08-26 23:11:20,没什么可照的 门票太贵了 而且坐的914简直就是坑死人 要13块钱一个人 给的票是九块的 在车上有人还和售票员干了起来，后来竟被赶下车 可千万别做914 太坑人了 ！到地方一定看清楚兵马俑的牌子 别去了假的！
49,寻觅,3,2018-08-26 19:23:09,纪念品千万别在馆内买，超贵，出去后外面便宜很多
50,MJ李,3,2018-08-20 23:02:39,入口距离住展馆太远，三个坑的挖掘进度不平均，光线不好，看起来不是很震撼
51,多奇,3,2018-08-19 18:17:59,慕名而来，扫兴而归。看了许多攻略，交通不便不说，当小心翼翼地避开骗子群成功进入大门，发现里面的设施可以说相当差，没有几处游客休息的地方，排队等待区也没有遮阳设备，脏乱差比较严重，都是导游讲解员在拉客，不知道5A怎么评上的。最莫名其妙的是，修了个更大更远的大门，票价贵了不说，杂乱无章，千篇一律的商业购物区居然比里面可参观的区域还大，而且出入景区需要经过两次商业购物街。进门坐5块电瓶车3分钟到二道门还得检票，沿途毫无风景雅致可言，返程车居然不然坐，给钱也不让坐，空车跑啊，游客走着回去，是管杀不管埋的意思吗？总不会是故意溜腿晒傻了游客，让多买点东西吧。坑还是那几个坑，人多的感觉像被赶进去入坑一样。友情提示，建议思考下和殉葬品合影的意义，特别是那些摄影收费的人造兵马俑塑像和墙画。既然是本着边保护边开发的原则来的，不限制游客流量难道文物也不需要控制温湿度？那个博物馆完全是没人管，没出现踩踏事件恐怕是因为光在门口看了一眼混乱的场面就吓跑了好多人。景点和文物的标识不易辨认，解释少的可怜，不论中文还是英文翻译都质量不高，感觉没啥东西。周边文化和故事挖掘不深，感觉历史观还停留在上世纪80年代，秦始皇是残暴的奴隶主，好大喜功，贪慕虚荣，大兴土木，被农民起义推翻了暴政云云。景区文创购物更奇葩，居然有个柜台是预售非卖品，我也是醉了，你们是有多自信，谁还会来二回吗？景区出口的橙汁15一杯，简直是香精肥皂水，购物街卖的冰镇西瓜居然是臭的，坑啊，巨坑。从景区外肯德基德克士以及麦当劳的火爆程度可以衬托出其他当地特色小吃饮食毫无竞争力的悲哀，原因是怕上当受骗，还是怕不卫生呢？人人心里有杆秤。希望古都是历史的传承者和文化的弘扬者，不要做杀鸡取卵或是买椟还珠的事，辜负了主席对陕西的深情厚意以及人民群众对美好旅游的新期望。
52,Tooben,3,2018-08-18 07:30:07,不去遗憾，去了后悔，门票不便宜，没什么意思。
53,CHINA .吴亦几🇨🇳,3,2018-08-11 02:14:31,建议找导游的时候不要在外面找，博物馆里面有义务讲解的大学生，讲的很认真，外面的导游讲的不认真而且还给你领到各种购物点，让人体验很差，而且里面的义务讲解的大学生有不少小姐姐小哥哥呢
54,HaoTiaN,3,2018-08-16 06:22:40,到西安主要就是为了参观震惊世界的秦始皇兵马俑，兵马俑做的可以说真的很雄伟逼真，让人羡慕古人的雕刻工艺技术。不过门票价格确实让人感觉偏高，如果抱着很大的希望来总会让人觉得有一点失望，因为从西安站坐（游5）306往返来到这里往返需要三个多小时的时间，参观一个小时就足够让您走遍所有俑坑和陈列馆，因为并见不到那么多完整的兵马俑。
55,紫翡妹妹,3,2018-08-17 13:39:59,"人很多的景点,感觉没有照片上看得那么震撼.完整的佣并不多,大部分都是残破的.回程的公共交通非常不方便,等公交车的人排了几百米."
56,永远的米兰,3,2018-08-07 11:41:46,还需要治理啊，好多黑旅游团，离西安太远
57,-猪八戒他二姨,3,2018-08-01 13:17:57,人巨多 一进去特别热 四月初去的一进去闷的不行 说话的人很多 特别嘈杂 不往前挤根本啥也看不见 。门票真的偏贵了 150 必须请讲解不然啥也不明白 就是走马观花的看 在门口租的讲解器 可能很多人都不知道 所以也没两个人在那 去了直接就租了 但是使用感受不咋好 信号来的太慢了 走过去了耳机里面才有声音
58,Jessica_Lai,3,2018-08-10 16:39:52,这个真的算是给了个差评了，因为没有对比就没有伤害，门票150，不含讲解费，到了景区门口都找不着景区入口处跟售票处，一堆导游讲解员拉着你要不要讲解，讲解费106，从景区门口到景区排队入口处是一段充斥着商业特色的街，卖特产，无人管理，很乱，东西死贵死贵的 。进景物之后跟着导游，这个导游全程就是很敷衍的随便的讲一下，里面的游客巨多，多到你矮就啥也看不到，都是人，特别无语。导游讲的很快，不到一个小时，讲完了，然后就会带你去购物，😏，我还是很傻的买了条蓝田玉，结果去回民街的时候看到店里面一模一样的，价格差距好大，那个时候真的觉得自己傻到不行了，每次都被坑死了，真的，就不应该去，浪费钱。
59,言矮吾,3,2018-07-23 13:32:59,只有“与众不同”的“秦始皇”，我觉着和“庐山”差不多，近代史包袱太重！“早期挖掘”工作的确值得适时的“称赞”可还远没到“树碑立传”的地步吧？漆器都能保存得不错了，这兵马俑还是土黄色儿...多出些比那AR靠谱的新意吸引下年轻人吧。
60,麦杰柯,3,2018-07-13 15:57:21,兵马俑就和八达岭一样，不去很遗憾，去了也就那么回事。要说震撼没啥感觉，文化气息是很浓的。主要就是人太多，真的是人山人海，不能静静的看，全都是挤
61,嗄🍥UU👛,3,2018-07-07 11:05:47,不怎么样，人挺多的，看的时候要注意别被挤到边上，会看不清，其实兵马俑都差不多，可以蹭别人的导游解说哟。
62,yymc6688,3,2018-07-03 02:26:10,关于乘车的告诫1.西安火车站东北角的广场坐车，不要在其他地方坐车，都是小面包黑车。2.广场的车，优先坐游5或者306路，带电子告示牌，和公交车无差别，虽然排队上车花时间长，但是中途只停靠指定站点，到达时间不一定晚。3.914.915（绿色蓝色大巴车），虽然发车间隔短，但是路上没有固定站点，有客人上下车就停，到达时间不一定早。4.我就是去的时候看中发车快坐的915，结果路上耽误时间，到达时间晚。
63,闪电,3,2018-07-01 12:48:12,从钟楼出发坐公交到西安火车站，司机特别好还问我们是不是去看兵马俑然后说坐什么车提醒我们别上当，到了火车站一路有很多去兵马俑的拉客的，我们问了一个火车站执勤的女生她说到兵马俑是7元，一直保持着警惕，没想到最后一刻还是被骗了，坐的蓝色或绿色的那种大巴车，都是停在火车站那边一排排的，而且还有那种带着红色袖子的执勤人员也让我们快上车，我们以为是官方的，毕竟这么明目张胆的停在那而且还有执勤人员也说是这车，我们说明了只到兵马俑然后就上车了，车开了一段路就有人收费了，到兵马俑10元一人，然后我们就理论说都是7元一人啊，然后那个收费的说他们有票价表可以给我看，收费的是个男的，有点凶，当时挺害怕的，同路的乘客也不认识，后来有同路乘客说上车前说是8元怎么10元了？然后收票的就去司机那几分钟，后来过来说到兵马俑都是8元，当时觉得多一元就算了吧，这时真正确信被骗了！车一路没有站点都能随便停然后上下人，还超载，真的是十分危险！后来才知道应该坐白色的那种公交，那才是官方的，所以不是官方的黑车也能正大光明停成一排排的？还能到处拉客？？不是很懂？这是西安给我特别一个不好的印象了。说说兵马俑吧，门票150元，进去前考虑要不要租讲解，后来还是没有（毕竟是穷游），这个做法太正确了，一路都能蹭到讲解，还能中英双语。主要是看三个大坑，只有第一个坑最大最有看头。然后可能凭门票免费坐游览车去看黄帝陵好像是，由于那天突然下雨，太冷了，就没去了。回去时准备坐白色那个车，后来由于下雨，我们太冷了，听到边上停着的大巴车说是快车，然后问好了价格就上去了（真的是冷糊涂了吧）。路上出了车祸，车速太快撞上了前面的小车，然后就换了个车，这车一路都超车，下雨车速还快，真的是快车，一路上眼睛都一直看着前方，不敢睡觉，然后还超载了，遇到查的路口就让站着的人都蹲下，路上一会上人一会下人，真的是让人胆战心惊，这真是一个深刻的经历，最后下车几乎是淋回酒店，外卖叫了盒感冒药。
64,人生五十,3,2018-06-26 16:52:55,旅游体验特别差，春节期间去的，人暴多，挤到几乎看不见兵马俑，这样居然不限流，只管挣钱，完全不顾游客的旅游体验，整个西安的感觉都不好，从地上脏到天上，再也不想去了。
65,_梵公子_,3,2018-04-09 17:24:18,老实讲，我不是很推荐，当然如果你是学考古之类的还是有参观的意义。
66,马蜂窝用户,3,2018-03-24 17:23:28,千万不要听导游的，在兵马俑二层买任何玉，次的很！他会把自己戴的拿出来让大家看，劝告大家一定要去正规店买活玉，最后直接把游客带到兵马俑二层，那里全是卖玉的，很多人都是脑袋瓜一热，买了，为什么旅游局的不管管？
67,丹妮,3,2018-03-22 08:50:16,大年初四去的，车山人海，排了好长好长的队，车堵了好久好久，三号厅最壮观，可进去基本上挤不到跟前，很失望。
68,蚂蜂窝用户,3,2018-03-12 17:25:37,抱着期待而来，带着失望而归。春节假期人山人海，安保疏散人流一塌糊涂。根本没有限流措施，么出事真是奇迹。一号兵马俑坑的确十分壮观。但如此人流，根本无法好好观展。据说独展的兵马俑是赝品，真的在美帝那里展览呢。一美熊孩子拗掉了一截手指。大型团队配备一名讲解员。讲解也算认真，最后令人不满的就是购物，我也是醉了。浪费了半个多小时在景区的购物点里。建议西安一日的，千万包车来，把大把的时间好好的花在观展上，而不是等人。千万不要假期来，据说五一十一还要多人流。
69,驰少暗帝,3,2018-03-08 18:11:01,去西安必须去的地方，只有真正开发的就一号坑吧
70,QT旅行笔记,3,2018-03-05 16:31:16,不去一辈子后悔，去了后悔一辈子？
71,阿狸的美好生活,3,2018-02-28 07:36:39,由兵马俑博物馆的服务，可窥西安旅游业之一斑，依然是讲解导游，步快，无暇细细观赏秦俑。偌大的展厅的确很气派，但仅此而已，名过其实的走马观花，很失望。
72,蚂蜂窝用户,3,2018-02-19 23:20:57,风光超出预期 ，当地特色不太好，公共服务特别差太让卜人生气。
73,蚂蜂窝用户,3,2018-02-19 19:03:32,找了个导游90元 他推荐我们去的秦始皇地宫 梦回大秦 我们一家特别喜欢 模拟秦始皇陵墓内部结构 就像一场3d电影 大赞
74,古 月,3,2018-02-15 02:46:41,请问现在西安下雪没有，这个时候去好玩吗？
