,用户名,评论星级,评论时间,评论内容
10,兔儿和她的王子,1,2019-02-15 09:43:40,啥玩意啊？非要捆绑买索道？单独的门票怎么就不卖？
11,巴尼酱,2,2019-02-23 22:51:40,人多人多人多！！！挤挤挤挤挤！！！反正不会再去了！
12,╰ぷ懶貓,1,2018-10-12 12:45:31,这是我第一次来北京，长城也是必须去的地方，可是现在谁跟提游长城我和谁急。昨天我们一家买好了去北京海洋馆的票准备缓2天再去长城，上了一个满天白发的老爷爷的的士，开启了被骗被坑的模式，老爷爷很热心的告诉我们，因为前几天的暴雨长城明天就要封路半个月了。我们一听就急了，接下来就满含感激的被这个老爷爷卖给了一个黑团，被拉到水关长城，10分钟的路生生的走了1个多小时就为了卖你120元的滑车钱，长城最终只看到一个烽火台。接下来就是在荒郊野外进一又一个的所谓北京特产店今天又去了一次清华北大还是没能排上号，只能看看大门，北京好难玩啊
13,恒瑞-新晨-程义飞,1,2018-09-26 12:36:40,治安很不好 今天刚在那儿回来 尤其是景区小商贩，特别是长城入口北十楼拐角处有个卖石蜡的，强买强卖，满嘴脏话，我俩今天都动起手来了 横行霸道 ，简直就是一傻逼 怪不得生意不好 ，这种人发不了财 我当时气的弄死他的想法都有 太他妈欺负人了 白瞎 周围商铺他也有帮手 聪明起见还是走为上计，真想狠狠和他打一架 专治傻逼横行霸道。完事儿就直接报警了 让警察批评教育他们去吧 希望景区为消费者负责，消费者也应合理保障自己消费利益 不能让陌生人任人宰割 具体商贩的照片没拍 希望朋友们去景区注意⚠️⚠️注意⚠️
14,我,2,2018-09-23 13:36:12,被骗，超多穿着制服的骗子，你只是问个路，他就亲自把你送上车，长城一小时，购物三小时，全程推销
15,春春夏夏,2,2018-08-17 17:18:52,下了点小雨，山里都是水雾，只看的见长城上的人，周围的景色都看不见，所以白来，而且人超级多。在前门大街乘坐旅游一线到八达岭长城，乘务员小姐姐各种夸大爬长城的难度，劝大家最好坐缆车上下，说什么缆车上到北七楼要花上八分钟左右，然后从北七楼到北八楼徒步爬要三四十分钟，还说到北八楼后不要再往上爬了，不然没个三四个小时不能回来。我只想说京都人真会玩，最后我的体验结果是，缆车上去不到一分钟，从北七楼爬到北八楼只要几分钟，不到十分钟，所以，缆车上下，爬到北八，整个过程半个小时搞定，而且缆车费真贵140往返。体验真心差，感觉糟蹋了长城那么宏伟的世界奇观！
16,宝珍,1,2018-07-20 19:08:23,风景优美，有时间我们全家一起去八达岭长城
17,睡觉真舒服,2,2018-07-14 17:31:39,八达岭仅在国内著名，远没有怀的柔慕田峪壮丽，且游人接踵而至
18,日尧雨文,2,2019-09-15 07:45:01,要是再给我一次机会，我肯定不会再选择八达岭，北京的长城除了八达岭还有慕田峪，两个地方距离差蛮多的，八达岭去一次费时费力，春节去花了六个小时到那里，爬了一个小时就下来了，人山人海真的不推荐，慕田峪去一次就是交通不太方便，论风景很赞的，关键是人少！
19,牛羊羊,2,2018-07-08 15:50:06,春节期间，南方小城居民牛某跋山涉水抵达北京首都做几日游览，慕名前往八达岭长城，不曾想却给这首都之行留下了难以磨灭的深刻印象。佳节公假，游人如织摩肩接踵早有预料，功课也做了不少，可这八达岭长城还是有八大怪，来的是毫无预兆。第一怪是此路难，难于上青天：自古华山一条路，这出京上长城也只有一条路，最后不到30公里，行程近3个小时，平均约10㎞每小时，更不用说路上还遇到很多堵得打道回府的；第二怪是停车场没有指示牌没有疏导员没有管理者：高速路下来，进入八达岭长城地界，就仿佛进了一个路上停车场，不知道怎么上八达岭，也不知道该怎么停车，路上还有拥堵缓行车流也不知道人家去哪儿，好多车也就这么怼路边一停，我们跟着车流慢慢堵到了出口指示牌，最后问了个旅游大巴车司机，才知道已无路可走，必须停下来去乘坐接驳车；第三怪是接驳车非要讲解却不好好讲解，反复就在讲索道：索道这个词大约在整段不超过500字的讲解词中出现了不下30次，一次也没提怎么徒步登城，听完一头雾水，而接驳车直接就到索道排队处，排队的人数远超1个小时，我们问了好多人，才搞明白原来徒步登城要往回走600多米，然后再折返经过所谓步行街，才能到达北门锁钥；第四怪是长城景区啥都有：小到球幕影院，大到野生动物园，景区应有尽有，就是和长城没啥关系；第五怪是攀登难度为Easy的南北长城段，竟然到处都是好汉证制作点：好汉证这种东西，跟处女证有啥区别？第六怪是长城几乎已经满负荷运转了，大家都在城墙上排队，却不像故宫那样限流，人还源源不断的放进来，丝毫没有停歇的意思；第七怪是出停车场要排队2-3个小时，只为收每车10元，而除了收费处没有一个人疏导交通；最后一怪是体验感如此之差，风景也并无独一处的八达岭长城，居然还有如此多人慕名前来，可见咱们中国人是如此的耐虐耐操，可惜了混杂在人群中的外国面孔，他们会对北京，对中国作何感想呢？照片今天新鲜出炉，供大家参考。
20,凉粉凉皮凉面，加一勺醋,1,2018-07-07 20:00:45,最近几天真的别来八达岭了，别问我为什么，因为我还堵在八达岭回北京的路上（两小时挪了100米）连京藏高速都没能上。过去的时候877＋步行至景区大概是3小时吧，877回来的路整个奔溃了。能别去八达岭就别去 来回就那两条路 都给堵死了😶😈
21,蚂蜂窝用户,1,2019-09-15 07:46:47,还没到八达岭，现在还在路上，打算坐传说中的877，已经等了一个小时了。前面依然有很多人。
22,ET喵,1,2018-04-11 09:01:06,人多到走不动！全是人人人人人！刚开始还能排队走着，后面就走不动了！卡在长城上被被风吹得想哭。
23,/:li 咔咔 /:li,2,2018-03-23 11:13:02,傻逼北京公交，877竟然还卖立票。
24,一人独行,2,2018-02-22 16:16:40,八达岭好汉证免费领取不要相信！！！！骗人的！！拍完就要钱！！丢人丢到国外去了！
25,兔子上山打老虎,2,2018-02-20 01:08:32,如果不是有那句俗语，我是不会去的。人多，坏人多，没素质的人多。
26,Liam,1,2018-02-19 16:01:27,长城千万别去。注意灯市口大街口的黑车。切记旅游车不能上。北京好人不多。没人义务需要去帮助你。带你去长城也是半截水关长城，没用的一点点只能玩一个小时。切记不能上灯市口黑车。还有路边的黑车司机。特别是北京人的车千万千万。记住了。北京好人少。没人需要义务帮助你。希望特别南方人。千万记住来北京，旅游不跟团。必须自由行。去八达岭长城有旅游车可以去。切不可去坐黑车
27,中庸之元,2,2018-02-19 10:03:47,对于这个地方，没有多少好感。也许是去的不是时候吧，拥挤不堪。从上望是人头，往下看也是人头。
28,Jack带你游新疆,1,2018-02-18 05:49:49,人多，人多，人多，每次去都是看人头拥挤
29,채가영(^ ^),1,2018-02-17 12:31:19,这辈子没见过这么恶心的导游，就因为我们想爬长城，没有在他那儿买缆车票，就让我们排队自己买所有的门票，态度超差，全程就没见到他一次。138等于就是大巴的车费，一脸蒙蔽，更别提有什么讲解了。来北京玩，最丧的一天就是遇到了这种导游。
30,硕硕的U盘,2,2018-02-06 13:40:55,人很多，风景比较一般，推荐金山岭长城或者司马台
31,江家七公子,2,2018-02-04 00:19:50,不到长城非好汉，去北京一定要去的地方
32,大金猫蝈蝈,2,2017-12-17 22:43:35,人多的时候去的，真是人山人海，估计淡季去能很好的感觉去长城的气势。
33,踏着浪尖走,1,2019-02-03 12:33:11,在这里唯一要评价的就是公交，其他的看别人的评价都有……去长陵的公交好像是半小时一趟，排队的都排了那么长的队，眼看着到八达岭的公交那么多，还不加趟车，那么热的天足足晒了一个多小时才上了车，北京这么大的景点这公共服务也是醉了
34,拾柒,2,2017-12-15 22:22:02,为什么我总体评价和其它评价不一致呢？因为其实长城挺不错的，不过就是我自己懒，看到要爬这么久就下来了。当初冲着“不到长城非好汉”，一股脑地冲到长城，那里挺多人的，不过看到别人放长假拍的人山人海的照片，已经算好多了。由于长城只有一个出入口，所以相当于你要爬两次长城。我上去了半个小时就下来了，别吐槽哈~~
35,威灵顿•王,2,2017-12-14 11:42:09,人多！人超级多！景色就那样，北京周边比这更值得去的长城多了。
36,黑白_书生,2,2017-11-04 09:49:33,看人的好地方，对密集恐惧症来说绝对是治愈系圣地，有条件一定不要去
37,阿霖丶,2,2015-10-21 13:48:44,如果不是跟团真心不建议八达岭。慕田峪金山岭都要好很多啊。
38,笑意,2,2015-10-19 09:45:58,人说不到长城非好汉，可惜去了之后只记得人山人海。
39,蓝靛颏儿,1,2015-10-05 11:06:10,无法无天，景区根本没有工作人员，一点都不和善，太乱了
40,eafany,2,2015-09-10 07:18:56,不建议来。长城被修砌一新，完全没有了味道。游人也太多，而且很短，不够爬。
41,-Sookie-,2,2015-08-20 09:56:54,到处都是涂鸦。。。。。。。人也很多
42,野蜂,2,2015-08-04 22:03:51,旺季的时候，游客实在太多太多，强烈建议改去慕田峪长城，据说北京本地游客都会去慕田峪。
43,竹林弄琴,1,2015-06-16 10:40:50,不登长城非好汉！2002年，我第一次带妈妈旅游，是我带妈妈游哦。呵呵，那个时候的我并不晓得旅游的意义，以为旅游就是串门子呢，哈哈！八达岭长城如同它在我心中的形象一样，伟岸！英勇！那时候不是节假日人不算多，跟现在的十一景象相比，真是幸运早早就去过长城了。
44,Junewg,2,2015-06-13 19:43:19,距离市区比较远，要想体验一把“不到长城非好汉”的感觉的话当然要去啦
45,蚂蜂窝用户,1,2015-05-22 13:14:26,真是垃圾到不能再垃圾了 服务态度特别差 而且还套路游客 2013年我来过 现在再来 终于体会到什么叫没有最差 只有更差 要不是陪老爹来 早就跟他们卸了 先说荒无人烟的小吃街 再就坐上看着就不能超载却站满了人的接驳车 我想这么多空车为啥要弄得这么挤呢 哦 原来步行上山的要中途下车 缆车是终点下车 车上就开始介绍 啪啪的说的不重要的东西 然后突然说有没有人要中途下车 没有就走了 好不容易有人说要下车 挤成这个样子 大部分人还是在不知情的时候保持继续待着 好勒 车门一关 马上就来了 缆车80来回 山上不能补票 现在决定 缆车就缆车吧 在冷漠的保安监视下过了安检上了长城 这原来13年你过了第八峰就回了 现在让你从第八开始爬 你一看9 10 11都是大下坡 大部分人都是放弃的 真套路 好吧那就回吧 下来再坐接驳车明明指示牌说了向左坐车 还被工作人员比比 不服气犟回去 他还是谁家会倒插门 妈的当别人眼瞎 明明就是淡季你开口临时变了还废话 真他妈丧气 碰到这狗 接驳车开回来随便到一地就把所有人放下了 没点方向感的根本找不到自己的车 服务太差了 死都不来 死都不来
46,摄影师风铃,2,2015-05-15 14:55:03,长城是不错但是任何时间去都是人山人海看人头。如果看长城可以看野长城或者古北口长城。自驾比较合适。去八达岭也有火车交通还是比较方便。
47,蚂蜂窝用户,1,2015-03-16 16:45:36,不要到八达岭，导游忽悠坐缆车，排队上去45分钟。爬长城、照相2O分钟，下山排队58分钟，中间只允许2个小时，花了140就坐了个缆车，爬了二十阶台阶，感觉太亏！
48,刘振勇,1,2015-02-10 23:46:25,坑爹坑爹坑爹，上午八点钟上的车，到十点多还堵在半路一动不动，旅游旺季修路，北京市交委的脑子都装的是屎吧，以后再也不回来了。
49,蚂蜂窝用户,1,2015-02-01 15:03:49,朋友们注意下。八达岭长城因雨开始封山了！具体开放时间不详。坐旅游1号线只到居庸关，而且10点就不发车了。到了居庸关该车停留三个小时，然后就返回了。另外说一嘴。北京的这些工作人员，一个二个跟欠了钱一样，说话鼻孔朝天，就没个好脸色。哪来的优越感，对于这点，我还是服的。
50,R*,1,2015-01-12 16:23:40,左边是墙，右边是墙，远一些，左边是树，右边也是树，其它全是人。高速来回5个小时。
51,丹丹💓,1,2015-01-11 00:11:41,真的觉得北京这些太差劲了 ，忽悠太多了 ，我今天都到919车旁边了 ，顺口问了一句去长城吗 ？结果来一句不去 ，真的是马上就来一群黑车 ，哎 ！还首都 ，算了吧 ！下次给我钱我都不来了 。
52,花花,2,2017-10-26 12:22:40,好难爬，感觉比泰山还难爬，为了陪外婆来的。天太热真的不适合爬山。来的时候做了一辆说是877的车，结果不是公交，车上就要收钱买票还说实名制的，说逛三个景点140。才不是实名制的，就是扣押你的身份证。我后来下车自己买了，大家在上车前一定要多走走看看旁边。骗子很多。
53,争朝夕,1,2017-09-03 15:32:08,最恶心的一次一日游，交了五个景点的钱，最后只有一个长城，还有一个钟头的限制，在吃饭后，直接看八怪的表演，但前后就三人，最后的消费环节，根本不见导游，把四十多人交给商店，哪个有好，北京的旅游确实不是表面的问题，烂到家了。
54,糖醋~排骨？,1,2017-08-24 16:21:00,北京北站已经没有车了，要到霍营站转乘
55,lijr,2,2017-08-21 10:14:34,来之前专门做了功课，查路线需要s2线。因为住动物园附近，早晨5点多叫醒孩子和老婆，收拾东西去赶地铁。到北京北站时5:50左右，立刻排队准备进站，当我们前面有20左右人时，很不幸通知列车已经满员，需要等s287，查了一下7:58，泪奔啊。好吧，我等。第一趟开走大约一会检票进站，找到位子之后发现没有人坐，有人直接排队了。好吧，我们也排吧。后面越拍越多，老人、小孩都挤着，往后一看人确实不少。苦苦等待近7:50时开始放行了，前面的一窝蜂冲了进去，我进去一看火车好远啊。拎着包牵着孩子手一顿猛跑，天哪，跟打仗一样，好可怕。冲上车到处找座位（稍晚一些就没坐了）。坐下后孩子说爸爸我心跳的好快啊。一路还有上车的全是站着的。再来说说返程，提前一个半小时赶到火车站，全面近40人，还比较乐观。慢慢人越来越多，一圈一圈的等车，站着腿好累。放行后又是一顿猛跑，脑中一个想法，跑到最前面就可以了。好了到一个地方排好队前5名。看看就能乌压压一片人感觉还挺好，一会乘务员说了一句让我吐血的话：基本第一节车厢有座，其他始发站就满了，果然上车傻眼，一路站回来。这一路下来脚疼腿疼。来回坐车给人的体验太差了。看到车上的老人、小孩百感交集，试问相关管理部门你们这是什么作为明知道会有很多人，为什么不加开列车什么的。深感无奈，特别是刚看网易说晚上还有很多人在八达岭车站，心里更不是滋味！！！
56,明癫癫癫,1,2017-08-13 10:12:49,我一直开玩笑说去八达岭长城看的就是“用我们的血肉筑城新的长城”，就是人头长城啊，旅游团扎堆地，到处都是人，干嘛要去呢！
57,recoba_yun,1,2017-07-26 20:42:22,长城的壮美切实大都差不多，八达岭性价比有些低
58,红了樱桃瘦了春。,1,2017-07-24 23:54:58,从来不写评价的。这次忍不住了。去长城选择的是s2火车。北京北站，进去刷公交卡，到八达岭后出站也要刷。真是运气爆棚了，在车上，就下雨了，rainy cats and dogs......早上第一趟是六点多，没赶上，坐的8.34的一趟。离开车还有好长好长时间。进站口已经很多很多人了。。。。进站真的是百米冲刺，抢座位。。。。搞不懂为什么不多弄几节火车。。。。差不多一个小时二十分钟就到了。火车里跟高铁差不多。不过就四节。到站后，又提的干粮和水，又下暴雨，真是倒霉。有雨衣卖，五块一个。山底下有免费接驳车，建议准备徒步爬长城的不要坐。这个车就直接把你拉到坐缆车的地方，下车后的售票点只有买缆车才給你卖长城门票，走到徒步爬长城的地方还很远很远。。。。。走的北线，因为大雨，就爬了两个烽火台，第二个烽火台的坡已经非常之陡了。。。。并且我的鞋也坏了！！！去火车站的那条街有领好汉证的地方，进去照相，他会先給你介绍有照片的证书25/50的。你可以不要，拿一个证书，去一楼，有照片，就是比较小，拿上可以盖个钢印，免费。还可以免费打印两张手机里的照片。八达岭火车站很小，依旧，坐一点四十的火车，离开还有很长时间已经有很多人排队了。站里有卖火车票的。可以随时坐其中一趟，最迟发往北京北的是晚上九点。爬长城其实就是爬山。真的是不到长城非好汉，到了长城好遗憾。不建议小孩和老人去。穿防滑鞋。
59,落雪残铭,2,2017-07-17 09:48:41,前一天报了所谓正规旅行社，宣传彩页上说的上午7:30酒店接我们，去八达岭长城、明十三陵，结果酒店大堂坐等到十点多才出发，路过十三陵，遥望一下就直接给拉到八达岭水关长城（说好的八达岭长城和明定陵参观呢）。给了不到一个小时去玩，然后就是去看华夏第一砚（吃的东西号称是忆苦思甜）；再就是把你拉到一个鸟不拉屎的旧仓库，购买果脯烤鸭；看什么杂技；然后要回来时，又每人收了几块钱不等的高速费，然后给带到一个卖翡翠的地方，封闭式强买强卖。最后说好的送回酒店，结果给扔到奥林匹克公园附近。我想说，钱也没少给，罪也没少受，这天子脚下，怎么就是这样呢？跟报团时承诺的完全不一样啊……（后附八达岭水关照片、旅行社彩页及翡翠城定位）
60,硕硕的U盘,2,2017-07-03 22:19:48,人很多，风景比较一般，推荐金山岭长城或者司马台
61,江家七公子,2,2017-02-03 11:05:30,不到长城非好汉，去北京一定要去的地方
62,大金猫蝈蝈,2,2016-10-03 23:22:02,人多的时候去的，真是人山人海，估计淡季去能很好的感觉去长城的气势。
63,踏着浪尖走,1,2016-08-24 20:02:46,在这里唯一要评价的就是公交，其他的看别人的评价都有……去长陵的公交好像是半小时一趟，排队的都排了那么长的队，眼看着到八达岭的公交那么多，还不加趟车，那么热的天足足晒了一个多小时才上了车，北京这么大的景点这公共服务也是醉了
64,拾柒,2,2016-07-18 22:46:49,为什么我总体评价和其它评价不一致呢？因为其实长城挺不错的，不过就是我自己懒，看到要爬这么久就下来了。当初冲着“不到长城非好汉”，一股脑地冲到长城，那里挺多人的，不过看到别人放长假拍的人山人海的照片，已经算好多了。由于长城只有一个出入口，所以相当于你要爬两次长城。我上去了半个小时就下来了，别吐槽哈~~
65,威灵顿•王,2,2016-07-12 17:50:46,人多！人超级多！景色就那样，北京周边比这更值得去的长城多了。
66,黑白_书生,2,2016-05-20 22:17:30,看人的好地方，对密集恐惧症来说绝对是治愈系圣地，有条件一定不要去
67,阿霖丶,2,2017-02-21 12:22:08,如果不是跟团真心不建议八达岭。慕田峪金山岭都要好很多啊。
68,笑意,2,2015-10-21 13:48:44,人说不到长城非好汉，可惜去了之后只记得人山人海。
69,蓝靛颏儿,1,2015-10-19 09:45:58,无法无天，景区根本没有工作人员，一点都不和善，太乱了
70,eafany,2,2015-10-05 11:06:10,不建议来。长城被修砌一新，完全没有了味道。游人也太多，而且很短，不够爬。
71,-Sookie-,2,2015-09-10 07:18:56,到处都是涂鸦。。。。。。。人也很多
72,野蜂,2,2015-08-20 09:56:54,旺季的时候，游客实在太多太多，强烈建议改去慕田峪长城，据说北京本地游客都会去慕田峪。
73,竹林弄琴,1,2015-08-04 22:03:51,不登长城非好汉！2002年，我第一次带妈妈旅游，是我带妈妈游哦。呵呵，那个时候的我并不晓得旅游的意义，以为旅游就是串门子呢，哈哈！八达岭长城如同它在我心中的形象一样，伟岸！英勇！那时候不是节假日人不算多，跟现在的十一景象相比，真是幸运早早就去过长城了。
74,Junewg,2,2015-06-16 10:40:50,距离市区比较远，要想体验一把“不到长城非好汉”的感觉的话当然要去啦
