,用户名,评论星级,评论时间,评论内容
10,一朵小花,5,2019-02-19 19:25:39,   在来北京之前，对天坛的印象就停留在那个圆圆的轴对称建筑上，来了才知道那个地标式的建筑只是天坛的一部分，叫做祈年殿。所以，多出来走走，才能够更好地认识这个世界。天坛是古代皇家用来祭祀的地方，人们信仰神灵，祈求神灵的庇佑，上至天子下至百姓，都要在固定的节日举行祭祀活动，所不同的是皇家的祭祀活动更为细致与隆重。皇家祭祀场所多年来发生的一系列的改变，从比较简陋的庙宇到分工细致的祭祀殿堂，在天坛公园里你能见证历史的轨迹。天坛公园中的建筑群处处存在着方与圆的搭配，而且特别符合轴对称，所以无论从什么角度拍摄，天坛公园都彰显出它古典的美感来。 古代皇家祭祀时特别的讲究，皇上和臣子从哪条道进，哪条道出，哪条道给谁走都有明确的规定。现在的游客可有福了，条条道路顺便走，体验了一把当君臣的滋味。天坛公园的建筑在细节上也值得好好品味~
11,颤抖的小手,4,2019-02-14 09:37:56,天坛公园是很大的，建议买联票慢慢逛，里面有几个殿都蛮出名的，不过最负盛名的就是祈年殿了。另外，天坛在满清时期是用来作法祭祀的地方，当然是少不了祭祀台了。祭祀台也不算大，站在上面仔细感受一下传说中的九重天。
12,独自随风,5,2019-01-26 13:25:45,用户头像天坛公园是国家级5A景区，还是世界文化遗产，而票价仅仅10元！这“七星石”景点，我真的忘得一干二净了非常好，不虚此行，推荐！独自随风 1431篇点评天坛公园是国家级5A景区，还是世界文化遗产，而票价仅仅10元！广州 白云山票价10元， 喀什 葛尔老城是免费的，这两个也是5A景区，其余的我就记不住了。天坛公园有东南 西北 四个门，我曾经没走过西门。南门应该是它的正门，我很少去；北门出去就是金 鱼池 了，我要是去天桥，天坛医院，祈年大街等等，都从它的北门路过；而对于我最常见的就是“天坛东门”了，斜对着红桥市场，公交地铁都有站。不足的就是东门外没有任何机动车甚至非机动车的停车位，只能坐公交或地铁到达。这“七星石”景点，我真的忘得一干二净了！再往前走，顺着长廊就能进入“祈年殿”景点了。除了10元的大门票之外，如果你想参观“祈年殿”“回音壁”以及“圜丘”，需缴纳20元费用，联票是28元。今天是个普通的周三下午，游客不多。尤其我已进入这里，直接就跑到祈年殿的北边儿，也就是它的背后去了，更是游客罕至，落个清净。祈年殿背面的台阶上，很多旧时的雕刻品（丹壁石雕）已经被今人用玻璃罩子保护起来了。祈年殿的背后有一个院子，院子里有一座建筑，上书：皇乾殿。大致看了看门前的介绍，说白了就是皇帝祭天时摆放存储一应设备的地方。出来后，我才正儿八经地从背后绕道祈年殿的正面，那会儿才看到前面还是有不少游客的，而大多都是外宾。
13,在路上的小羊,5,2019-01-22 14:17:50,在来天坛之前，建议大家一定要先了解天坛的文化，不然单纯的进来走走会感到比较无聊。天坛的门票分为套票和单独门票，个人建议要进来就一定买套票，单独的大门票任何景点都进不去，只能像逛公园一样在大道走一走，完全没有任何意义，而进来后又单独买祈年殿等门票反而更贵哟~天坛公园的占地面积非常大，中央大道是我很喜欢的一个拍摄点，不过冬季的天坛确实略显萧瑟，树上一点叶子都没有，都是枯木枯枝。在回音殿后面有一片常青树，其中以蛇树和玄武最为奇特，蛇树又叫“龙树”，树干上密密麻麻分布着像龙一样的形状延伸在地上，有龙气冲天的寓意。而玄武则是树上长出一个大乌龟，听说摸一摸能够幸运，我们也来试了一下，希望19年一切顺利
14,闲庭信步,4,2019-01-25 09:33:36,天坛，明、清两代皇帝“祭天”“祈谷”的场所，始建于明永乐十八年(1420)，是祈谷、圜丘两坛的总称，比故宫大两倍。联票28元/人，含大门票、祈年殿、圜丘坛、回音壁，70岁以上老人免票。园内尚存有二百年以上的古柏二千五百多棵。
15,Yi,5,2019-01-16 11:45:55,门票是在现场买的，天坛建议还是买联票（旺季联票34，淡季联票28），联票包含门票、祈年殿、圜丘、回音壁，只买门票的话看不到什么。当然也可以选择先只买门票，逛到哪个景点再买票。南门进去后，我们先到了圜丘，再到皇穹宇，最后经过丹陛桥到了祈年殿，再从东门出去到天坛东地铁站。一路走走停停，到处看看拍照的，大概两个钟就逛完了天坛。Tips:天坛各殿堂内每20分钟有一次免费中文讲解；想更深入了解可以在入口处租借讲解器。
16,Zhang扬💎💎,5,2019-01-13 23:14:08,到景点买联票就对，如果只买大门票，精华的三大殿是看不到的，65岁免票。游览路线有多种选择，其实打开地图看下，自己就能根据自己的喜好调整安排一种最好的路线。我们是北门进，向西绕到南边，再一路向北。向西绕行时有百花园月季园，到斋宫，斋宫是需要在门口一个小亭子换票入内的，当然也是免费换票的。游完斋宫，向南就绕到内坛，然后一路直着向北游览吧。最著名的祈年殿是进不去的，只能在外面看。游览完毕，从北门或东门出（东门有5号线地铁）都行，天坛西门不远就有个极负盛名的地方----天桥，德云社就在此处。
17,毛毛虫Cris,5,2019-01-13 13:33:05,北京的传统建筑，最爱的非故宫而是天坛。1、天坛公园比故宫还要大还要便宜，碗大原理:P2、天坛的结构更加简洁分明，而且该精细的地方那是一点都不含糊！3、天坛没有像故宫那样有那么复杂的故事背景，适合皮皮爸这种大脑不发达的人。也许是上天的眷顾，夏秋冬来天坛三次，天气都非常不错，蓝天下，红墙碧瓦白玉栏，分外亮眼。虽说正确的天坛游览顺序应该是南门-圜丘-皇穹宇-祈年殿，但是因为现在8点才放行核心区域，一到时间大家都会往祈年殿赶，所以如果想要美美照片，还是建议走东门先去祈年殿。
18,carriepan,5,2019-01-25 09:34:44,天坛不像故宫那么金碧辉煌，也不像颐和园水波滟潋，它大气而开阔，古朴而肃穆，数百米的大道没有一丝多余的装饰，只有两旁无言的古树。 道路尽头的祈年殿， 内外两重，南方北圆，象征天圆地方， 这是天坛内最宏伟的建筑， 放佛直通苍穹和地底
19,太阳天走世界,4,2018-12-09 18:32:03,明清皇帝祭祀求佛的地方。如今，成了北京市民休闲玩乐，唱歌演奏乐器的去处。皇家威严的祭天建筑，外围其乐融融的北京平常百姓家休闲玩乐。
20,雨昊,4,2018-12-04 13:08:27,天坛，在北京市南部，东城区永定门内大街东侧。占地约273万平方米。天坛始建于明永乐十八年（1420年），清乾隆、光绪时曾重修改建。为明、清两代帝王祭祀皇天、祈五谷丰登之场所。天坛是圜丘、祈谷两坛的总称，有坛墙两重，形成内外坛，坛墙南方北圆，象征天圆地方。主要建筑在内坛，圜丘坛在南、祈谷坛在北，二坛同在一条南北轴线上，中间有墙相隔。圜丘坛内主要建筑有圜丘坛、皇穹宇等等，祈谷坛内主要建筑有祈年殿、皇乾殿、祈年门等。
21,lonewolf,5,2020-01-02 22:33:24,保存完好的皇家祭祀园林。转全了基本得3-4小时。斋宫和宰牲亭这两处景点，周一闭馆切记！神乐署单独买票10元，里面基本是中国乐器的简介，看个人喜好是否参观。
22,好吃X的日常,5,2019-08-26 17:52:51,"天坛，在北京市南部，东城区永定门内大街东侧。占地约273万平方米。天坛始建于明永乐十八年（1420年），清乾隆、光绪时曾重修改建。为明、清两代帝王祭祀皇天、祈五谷丰登之场所。天坛是圜丘、祈谷两坛的总称，有坛墙两重，形成内外坛，坛墙南方北圆，象征天圆地方。主要建筑在内坛，圜丘坛在南、祈谷坛在北，二坛同在一条南北轴线上，中间有墙相隔。圜丘坛内主要建筑有圜丘坛、皇穹宇等等，祈谷坛内主要建筑有祈年殿、皇乾殿、祈年门等。天坛公园,单门票:15元/人 联票:34元/人(含大门票,祈年殿、回音壁、圄丘)这里推荐购买联票,不然进去看不到最经典的祈年殿!!️推一波,新鲜出炉的游记!️初夏|玩转北京8日游,必玩景点&特色美食,超多图超详细攻略!http://www.mafengwo.cn/i/13309390.html这篇游记,您将获得,️北京几日游的路线规划?️北京主要景点,门票购买及基本信息?️北京游玩期间日常交通,路线如何安排?️北京故宫最佳游玩路线?最佳拍摄地点?️如何包场长城,不累又超级好玩?️玩转 北京 ,有哪些APP最实用?️超值附送:️️家北京必吃特色小吃，探店推荐‼️满满的全都是干货️～"
23,Kumiko,4,2019-08-14 16:45:18,没有逛到所有景点，就去了祈年殿。绿化真的做的太好了。还有很大的一片花圃，这个季节花也还多开着，特别漂亮
24,听雨,5,2019-06-29 12:58:14,天坛公园5A级景区，世界文化遗产，全国重点文物保护单位。谁能想到当年皇帝祭天的地方，现在却成了老百姓自由活动的场所，多么翻天覆地的变化啊。公园里空气清新，环境幽雅，古树参天，人们在这里唱歌，跳舞，锻炼，鸟儿在这里自由的觅食，飞翔，多么和谐啊。我们还是要感谢老祖宗给我们留下了这样灿烂，古老的建筑。
25,(^_^),5,2019-06-04 07:39:39,很经典的景点祈年殿是圆的圜丘是圆的就是因为古人认为天圆地方啊！在斋宫里找到好朋友的名字并且参观展馆知道皇城格局分布紫色瓷器前所未见瑟和琴的大小差异如此之大并且看了祭祀打卡表乾隆老爷子就是勤快呐！～
26,楚云飞QQ,5,2019-06-03 09:10:04,天坛公园的祈年殿是北京的标志，公园占地面积在市区里面公园比较是最大的。祈年殿、丹陛桥、回音壁和祭坛是公园的中轴线，公园内古柏树龄几百年的不少，很多柏树像雕塑一样，长出大疙瘩，奇形怪状。天坛公园的月季花是北京的一大特色。公园内还有许多歌友和爱好体育活动踢毽跳舞的群众，有兴趣就可以参加进来，挺有意思的。
27,醉鸟,4,2019-05-27 23:33:53,天坛是明清两代皇帝“祭天”“祈谷”的场所，位于正阳门外东侧。坛域北呈圆形，南为方形，寓意“天圆地方”。 四周环筑坛墙两道，把全坛分为内坛、外坛两部分，总面积273公顷。（2012年9月20日）
28,九如天宝,5,2019-05-25 18:47:04,还是很满意的 下次有机会继续合作
29,安生,4,2019-05-16 00:01:54,天坛的景色还是很美的，尤其北京所有的景区门票都是很人性化的
30,爱仔,4,2019-05-14 23:53:04,祈年殿非常壮观，靛蓝色、赤红色、黄金色搭配很高贵，
31,劍啸長虹🌴,4,2019-10-22 21:36:01,天坛是现今我国保存最完整、最重要、规模也最为宏大的一组封建王朝的祭祀建筑群，同时也是我国古代建筑史上最珍贵的实物资料与历史遗产。
32,夏日西瓜🍉,5,2019-10-04 13:10:07,门票：17￥/人（旺季优惠联票票价，包括天坛+回音壁圜丘坛+祈年殿）天坛是一个很大的公园，可以直接买联票，也可以只买天坛门票，里面的回音壁等可单独售票。从入口处到打卡景点处要走过很长一段路，在里边天坛门口附近有个小店铺，可免费敲印 、打卡，有牌子指示，可以自己带个小册子去，我是敲在了门票上。天坛很壮观的，很有气势，也比较美，标志性建筑嘛！圜（yuan）丘坛也比较好看。反正门票价格不贵，可以都进去瞧瞧。
33,Liz,4,2019-08-25 21:44:24,缺点是人多，而且祈年殿和皇穹宇不能进去，里面黑洞洞的啥也看不清。
34,Monica,5,2019-04-22 22:04:44,天坛是当年皇帝祭祀的地方，虽然比不上皇宫的金碧辉煌，但地砖上的斑驳透出了历史的沧桑。一个有故事的地方是不需要人们去高歌颂德才显得有意义和价值，而是不经意间看到一群老北京人在林荫下欢声笑语地下着棋，就能感到天坛的灵魂还在。其实我感觉北京没有必去的地方，因为每一个地方都值得一游。
35,Leona麻,4,2019-04-22 10:52:06,祈年殿壮观 独特的圆形木质结构 蓝顶 就是人太多了 建筑分散 要是没有那么多游客 在公园里静静走走应该时间不错的
36,随心远行,5,2019-04-20 23:30:43,排队人多了点，公园本身还是非常值得一去的
37,Yophson,5,2019-04-20 18:13:39,皇家祭祀的地方，除了天坛还有地坛、日坛、月坛和社稷坛。可以一并看了。
38,颜丑文良,5,2019-04-17 16:16:23,·天坛是明、清两朝皇帝祭天、求雨和祈祷丰年的专用祭坛，分为内坛、外坛两部分，主要有祈年殿、皇乾殿等。·除了观赏各殿堂的精巧建筑，回音壁、三音石等奇巧的设计也一样令人慨叹古人的智慧。·游览一般南门进北门（或东门）出，依次参观圜丘、皇穹宇、丹陛桥、祈年殿和皇乾殿后离开。
39,偏坠的小螃螃,5,2019-04-14 22:44:10,南城的大公园，里面有很多的古树。
40,波博,4,2019-04-07 11:29:52,天坛是明、清两朝皇帝祭天、求雨和祈祷丰年的专用祭坛，分为内坛、外坛两部分，主要有祈年殿、皇乾殿等。
41,张麒麟丶,5,2019-04-07 09:37:31,北京市区靠南，明、清两代帝王祭祀皇天、祈五谷丰登之场所，最有名的应该是回音壁和祈年殿了，8点钟开园，可以购买联票，也可以根据自己的需要单独购买门票。
42,大鑫,5,2019-04-04 10:55:44,还不错，古代皇帝祭天 就是到这儿 哈哈 如果皇帝从故宫出来抬到天坛，应该走挺长的时间，。
43,hh_zfh,5,2019-04-03 17:53:35,皇上祭天的地方，公园非常大，去得比较晚，留点遗憾，有机会还会再走一次
44,流浪睡客,5,2019-03-27 20:46:21,天坛公园景色不错，过去是皇家园林，面积很大，走一圈大概6公里。里面还有祈年殿、回音壁等景点。
45,hanyuxinting,5,2019-03-27 14:18:59,很不错～没事就去溜达溜达还是蛮好玩的，除了正殿旁边的古树也是一绝～
46,Don_先森,4,2019-03-25 16:41:17,天坛，在北京市南部，东城区永定门内大街东侧。占地约273万平方米。天坛始建于明永乐十八年（1420年），清乾隆、光绪时曾重修改建。为明、清两代帝王祭祀皇天、祈五谷丰登之场所。
47,火星用户,5,2019-03-22 23:53:53,World Cultural Heritage of China21 Temple of Heaven: an Imperial Sacrificial Altar in Beijing
48,寻梦,5,2019-03-22 11:29:22,太大了应该有电瓶车就好了，走的很累啊！
49,heavon,4,2019-08-06 07:27:44,二环所有公园里相比还是很好玩的，就是人多啊
50,玻璃瓶,4,2019-07-27 09:41:34,建筑很美，园林很美，草坪很美。
51,龙脊梯田瑶迷,5,2019-07-21 12:33:08,公园很大，数木很多，回音壁可以试一下，天坛可以拍出很多奇特构图的照片
52,马蜂窝用户,4,2019-07-19 05:54:10,下午3点左右入园。如果人少一点就完美了。
53,巨蟹午马,4,2019-07-16 15:49:22,明清两代帝王祭天的建筑，建筑精美，有回音壁、三音石等。
54,乱七没瞎跑,5,2019-07-11 11:18:18,古代皇帝祭天的地方，建议租借一个讲解器听比较容易明白。
55,望月,4,2019-07-01 13:39:52,皇帝祈福上天的地方，挺大的一个 天坛
56,轩海孤阳,5,2019-07-01 01:10:24,天坛公园萌萌的，很值得一去。建筑之精湛，令人折服。
57,rayban122001,5,2019-06-26 17:03:13,站在天壇邊 感受有如古時 朝拜的那份莊嚴
58,小晓。,4,2019-06-26 09:45:35,皇帝祭祖的地方，也是来北京的必玩景点，门票价格还可以
59,推倒白起,5,2019-06-21 16:15:53,很漂亮，很壮观。这是第二次过来。
60,爱仔,4,2019-06-19 08:28:33,祈年殿非常壮观，靛蓝色、赤红色、黄金色搭配很高贵，
61,劍啸長虹🌴,4,2019-06-17 11:30:57,天坛是现今我国保存最完整、最重要、规模也最为宏大的一组封建王朝的祭祀建筑群，同时也是我国古代建筑史上最珍贵的实物资料与历史遗产。
62,夏日西瓜🍉,5,2019-06-13 16:20:09,门票：17￥/人（旺季优惠联票票价，包括天坛+回音壁圜丘坛+祈年殿）天坛是一个很大的公园，可以直接买联票，也可以只买天坛门票，里面的回音壁等可单独售票。从入口处到打卡景点处要走过很长一段路，在里边天坛门口附近有个小店铺，可免费敲印 、打卡，有牌子指示，可以自己带个小册子去，我是敲在了门票上。天坛很壮观的，很有气势，也比较美，标志性建筑嘛！圜（yuan）丘坛也比较好看。反正门票价格不贵，可以都进去瞧瞧。
63,Liz,4,2019-06-03 18:11:49,缺点是人多，而且祈年殿和皇穹宇不能进去，里面黑洞洞的啥也看不清。
64,Monica,5,2019-04-22 22:04:44,天坛是当年皇帝祭祀的地方，虽然比不上皇宫的金碧辉煌，但地砖上的斑驳透出了历史的沧桑。一个有故事的地方是不需要人们去高歌颂德才显得有意义和价值，而是不经意间看到一群老北京人在林荫下欢声笑语地下着棋，就能感到天坛的灵魂还在。其实我感觉北京没有必去的地方，因为每一个地方都值得一游。
65,Leona麻,4,2019-04-22 10:52:06,祈年殿壮观 独特的圆形木质结构 蓝顶 就是人太多了 建筑分散 要是没有那么多游客 在公园里静静走走应该时间不错的
66,随心远行,5,2019-04-20 23:30:43,排队人多了点，公园本身还是非常值得一去的
67,Yophson,5,2019-04-20 18:13:39,皇家祭祀的地方，除了天坛还有地坛、日坛、月坛和社稷坛。可以一并看了。
68,颜丑文良,5,2019-04-17 16:16:23,·天坛是明、清两朝皇帝祭天、求雨和祈祷丰年的专用祭坛，分为内坛、外坛两部分，主要有祈年殿、皇乾殿等。·除了观赏各殿堂的精巧建筑，回音壁、三音石等奇巧的设计也一样令人慨叹古人的智慧。·游览一般南门进北门（或东门）出，依次参观圜丘、皇穹宇、丹陛桥、祈年殿和皇乾殿后离开。
69,偏坠的小螃螃,5,2019-04-14 22:44:10,南城的大公园，里面有很多的古树。
70,波博,4,2019-04-07 11:29:52,天坛是明、清两朝皇帝祭天、求雨和祈祷丰年的专用祭坛，分为内坛、外坛两部分，主要有祈年殿、皇乾殿等。
71,张麒麟丶,5,2019-04-07 09:37:31,北京市区靠南，明、清两代帝王祭祀皇天、祈五谷丰登之场所，最有名的应该是回音壁和祈年殿了，8点钟开园，可以购买联票，也可以根据自己的需要单独购买门票。
72,大鑫,5,2019-04-04 10:55:44,还不错，古代皇帝祭天 就是到这儿 哈哈 如果皇帝从故宫出来抬到天坛，应该走挺长的时间，。
73,hh_zfh,5,2019-04-03 17:53:35,皇上祭天的地方，公园非常大，去得比较晚，留点遗憾，有机会还会再走一次
74,流浪睡客,5,2019-03-27 20:46:21,天坛公园景色不错，过去是皇家园林，面积很大，走一圈大概6公里。里面还有祈年殿、回音壁等景点。
