,用户名,评论星级,评论时间,评论内容
40,放开放下,2,2018-07-31 17:05:06,华清宫。一个根据史籍和挖掘遗址硬造的一座宫殿。是以卖门票为目的，不是以保存历史为目的。如果可以把它建成骊山国家级森林公园和西安事变博物馆或许更合适一些。现在的华清宫，离兵马俑车程5分钟，依骊山脚下而建，定义为唐皇御用温泉浴池群，各种唐朝历史人物都在此被洗过温泉，皇上、妃子、臣工、杂役，各色人物皆宽衣解带，留下了令人遐想的种种场景。捉蒋亭则是因蒋介石在此督战时被杨张软禁，但是老蒋是不是可以每天也泡一泡天然温泉呀？要是可以，大总统不做也罢。也许就能多活些时日呀。据说，华清宫的夜间水上歌舞表演不错，但是时间不巧，没看成。有时间的就去看看吧。
41,玛维-影歌,2,2018-07-15 13:47:55,噱头稍微高一点，都知道是杨贵妃洗澡的地方，但贵妃在哪呢？
42,Charles,1,2018-07-13 17:27:00,真的。西安是我去过最差的城市了。任何景点都要门票而且动不动上百 连大明宫这种地方都要 进去之后我才发现这他妈就是花钱走路晒太阳 完全没有景色 再说说华清池 钟鼓楼 这种地方居然要门票我去 华清池进去还要爬山 尼玛走路半小时景点全看完了而且大部分都是披着唐建筑的商店啊什么的 爬山缆车还要60来回。最后还是选择走路上去的 特么又是花钱受罪 钟楼鼓楼门票每个都要34怎么不去抢啊 就一个楼而已其他毛都没有 别说我不懂 一看就知道是后来人动过手脚的 但是地点挺好的 再市中心。然后什么大雁塔大唐芙蓉园 日 又要门票 简直了 又要几百。反正我没进去 而且在地图上又看到了观光车。简直纯商业。然后说说兵马俑把 不说门票150这个为了考古工作我还是愿意付的而且主要就是看这个的。路上导游无数 每个景点里面又要好多 然后服务态度极差 我从一号坑出来问那个导游二号怎么去 丢他老母的 理都不理我 感情是只有花钱了才能交流。说兵马俑震撼其实是挺不错的。值得一去。最后说说那个城墙把。门票50+而且态度超级差。到售票处问那个人上去要走多久能走完。理都不理你 说自己看那边。牌子上就只有门票和基本信息 其他什么都没有 我也是气不过而且门票贵 也就没上去了。 总体评价就是西安除了兵马俑 其他真的就不用去了。如果你非要去你就会发现门票大概要准备1000。最后一点提示 最好坐国营的车去兵马俑然后到了那边之后不要被当地人骗了他们会告诉你那边不是兵马俑然后会要求你坐车。其实就是骗你车费 下了车走路5分钟就到门口了 千万别被骗了
43,璐璐小兔子,2,2018-07-12 16:13:34,按照门票的性价比来说，华清宫景点不推荐去，看点比较少，主要是几个遗址增加看点，可是个人不太喜欢，而且这个就和逛园林区别不大，唯一比较好的就是景区内的表演值得一看，舞台特效不错
44,快到碗里来,2,2018-07-31 10:05:37,比较后悔。。就是一个大浴室。没啥看头。只有那个3D舞台剧还有点意思
45,木木-min,2,2018-06-17 18:15:58,请恕我不懂得欣赏，门票150RMB就看看几个洗澡池...真心性价比不高。而且现在都是被围起来了，更无法体会。
46,瞬指零落枯叶,1,2018-07-31 10:46:32,如果不是要看《长恨歌》 死都不来华清宫…坑爹，就是几个土坑，还要150
47,过往≠未来,1,2018-05-29 20:39:08,感觉就是一坑 没什么看的 谨慎
48,〆金欧巴ㄝゾ จุ๊บ,1,2017-06-12 09:32:25,景区票价也就值25 ，还卖150？重来没遇见过这么坑的景区，咋想的，比北京故宫门票都贵，里面就几个石坑，门口保安太能装了，服务态度差，总之不推荐去，以后不会再来了
49,Herlinda,2,2017-10-25 14:49:00,风景倒是不错，但是对于一个重建的宫殿真是没啥意思。这里基本就是蒋介石和杨贵妃的故事，不如在家看纪录片在看完兵马俑之后基本就没有体力了，还要爬华清宫，虽然可以买票20元乘坐电瓶车上山，但是大部分还是要靠腿。对于150大洋的门票 觉得不值
50,莫大人的世界,1,2017-05-18 07:03:30,旁边就是骊山，建议直接坐索道到骊山上，再走下来，途中路过兵谏亭，还有啥树来着，可以带个望远镜，就可以看到华清池了！
51,Diego侯润林～,2,2017-10-25 14:50:41,辣鸡中的战斗机，真是特别辣。。。。
52,bfty,2,2017-05-18 06:56:16,貌似只是名气响，实际没有什么意思。池子里也没有水的。时间紧的不去也罢。
53,郭辉,1,2017-10-25 14:52:46,名字挺唬人的，远看规模不小，但都是新建的仿古建筑，进去一看，就是个坑
54,蚂蜂窝用户,1,2017-04-11 17:03:14,真的是很想骂人，请问这个景区是为了坑钱而生的吗？景色也真的是一般般，一进景区就有超级多的导游问你要不要请导游，6个人110，说是有很多的古迹景点，因为我们还要上山，还特地问了能不能讲解到山上，说是可以在山下讲，结果什么都没讲😡，三分看七分听，和兵马俑一样的。结果，逛了几个皇族女浴池，西安事变的几个房间，就没有了，一个钟都没有，景区里充斥着各种吃的，拍照的，完全没了华清宫的味道。再说说索道，我们要上山的时候，已经将近16.20了，索道要收费，卖票的工作人员的确和我们讲17.00就要下班，但是！没和我们讲去老母殿、烽火台需要2小时时间，结果我们坐索道上去就直接坐索道下来了！请问贵景区不为客人着想一下只为赚钱吗？
55,蚂蜂窝用户,1,2017-04-13 15:49:46,这他母亲的也能叫做景区。。才疏学浅 目前碰到过最最坑爹的景区 还未被超越
56,Thomas小火车🚂,1,2017-10-15 23:26:38,人工景点，不值得一去。全是九十年代和近年做的清代建筑，去的时候还一直在施工，水池里放满了硬币。故事TM都是编的现代故事会，缺乏真实性，是历史和旅游局的耻辱。
57,大森林的足迹,1,2017-04-02 17:41:22,陕西之行最坑的一个景点，没有之一，就几个破坑，其他建筑都是现建的，仿照的还是清代建筑，不协调，而且山上到处在施工，最主要的是，真没有什么好看的！门票150，像是在抢劫！
58,行走南国的背包客,2,2017-04-13 15:14:48,各项都很一般，不是很推荐！！！！
59,树先生,2,2017-06-12 17:55:14,讲真，华清池对于我这种对历史不怎么通晓的真没什么看头，华清池就是一个土坑，啥都没有
60,米宝,2,2017-03-22 11:15:15,好假啊。现在哪儿还有什么温泉？！
61,爱旅游的je,1,2017-04-13 15:51:43,兵马佣150的门票，三坑教做人。待发掘，准备发掘，正在发掘。全是平地坑。到处卖东西。不过相比于华清宫，同样的150门票，倒觉得兵马俑是好的。还能看一眼石头人。华清宫真的是除了坑一无是处。这一星给的历史。
62,新,1,2017-04-13 17:15:25,好评难道都是拖吗，给一分，给的是历史。 真没什么好看的，玩的更别说，还说是杨贵妃洗澡的地方，附近小卖部的阿姨告诉我她小时候经常在华清池洗澡呢。都是坑人的。
63,劉小虎,2,2017-04-21 15:03:55,除了几个池子，其他的都是重建的，门票150，真的觉得太不值了
64,A🚘💺蛋蛋🍼,2,2017-02-14 18:50:56,给两颗星，这两颗星我是送给历史痕迹的。西安第一坑莫过于华清宫！我不知道怎么这么多评价说华清宫好玩的，还盛过兵马俑？都是托吧！？150一张门票，你进去就只能看到几个洗澡坑。其他建筑全是后来建的，关键还不给进啊。谁说长生殿能进的？我跟她拼了！自己进去是看不懂的，真的是3分看，7分听。导游讲解90，里面长恨歌……188～288不等。索道60来回……关键这个索道！骊山和华清宫是分开的！从外面可以直接上山！开车可以上去！而且，上面景点完全没看头！是当地人爬山的地方！你上了索道以后，就会有人拉你坐电车，35一个人还是什么。告诉你几个景点走过去很远，玩好需要一个半小时。我告诉你，骗～！自己走十几分钟结束了，那些景点你在门口都不会有想进去的冲动！ending！
65,丹小丹,2,2017-04-10 14:45:11,就是杨贵妃洗澡的地方 也还是去看坑 不过骊山可去 锻炼身体么。。。
66,PACTY,2,2017-01-17 20:25:36,没啥好看的，买门票进来看一个洗澡池子，也没啥特别之处，不推荐。
67,朱子弋,1,2017-04-10 14:40:16,敢说华清池是西安旅游必经之景点的人，其心可诛。什么玩意——掏150元，看几个洗澡的地坑？那坑内本来铺上蓝田玉汉白玉等，考虑到有被盗损坏风险，全撤了。坑外的地面上起了些仿古建筑，就这些了。借一句网友的话：西安旅游除了秦始皇兵马俑，其他都是坑。华山等著名景点没去过，不敢妄言。但是我对我这句话负责任，华清池谁去谁后悔！来到华清池门口，遇见这个喷泉合影留念就可以了，千万别逗留。忘了补充一句，夜晚华清池内的长恨歌不错，场面宏大，富丽堂皇，值回票价。
68,Breatherin,2,2016-10-03 01:58:41,就是几个坑 特别坑 千万别去 也不用请讲解....
69,晴羽漾,2,2017-04-18 11:04:53,完全是现阶段重新建造的，全有历史韵味，没意思
70,放开放下,2,2016-09-23 23:46:02,华清宫。一个根据史籍和挖掘遗址硬造的一座宫殿。是以卖门票为目的，不是以保存历史为目的。如果可以把它建成骊山国家级森林公园和西安事变博物馆或许更合适一些。现在的华清宫，离兵马俑车程5分钟，依骊山脚下而建，定义为唐皇御用温泉浴池群，各种唐朝历史人物都在此被洗过温泉，皇上、妃子、臣工、杂役，各色人物皆宽衣解带，留下了令人遐想的种种场景。捉蒋亭则是因蒋介石在此督战时被杨张软禁，但是老蒋是不是可以每天也泡一泡天然温泉呀？要是可以，大总统不做也罢。也许就能多活些时日呀。据说，华清宫的夜间水上歌舞表演不错，但是时间不巧，没看成。有时间的就去看看吧。
71,玛维-影歌,2,2016-09-21 21:13:54,噱头稍微高一点，都知道是杨贵妃洗澡的地方，但贵妃在哪呢？
72,Charles,1,2017-04-10 14:43:09,真的。西安是我去过最差的城市了。任何景点都要门票而且动不动上百 连大明宫这种地方都要 进去之后我才发现这他妈就是花钱走路晒太阳 完全没有景色 再说说华清池 钟鼓楼 这种地方居然要门票我去 华清池进去还要爬山 尼玛走路半小时景点全看完了而且大部分都是披着唐建筑的商店啊什么的 爬山缆车还要60来回。最后还是选择走路上去的 特么又是花钱受罪 钟楼鼓楼门票每个都要34怎么不去抢啊 就一个楼而已其他毛都没有 别说我不懂 一看就知道是后来人动过手脚的 但是地点挺好的 再市中心。然后什么大雁塔大唐芙蓉园 日 又要门票 简直了 又要几百。反正我没进去 而且在地图上又看到了观光车。简直纯商业。然后说说兵马俑把 不说门票150这个为了考古工作我还是愿意付的而且主要就是看这个的。路上导游无数 每个景点里面又要好多 然后服务态度极差 我从一号坑出来问那个导游二号怎么去 丢他老母的 理都不理我 感情是只有花钱了才能交流。说兵马俑震撼其实是挺不错的。值得一去。最后说说那个城墙把。门票50+而且态度超级差。到售票处问那个人上去要走多久能走完。理都不理你 说自己看那边。牌子上就只有门票和基本信息 其他什么都没有 我也是气不过而且门票贵 也就没上去了。 总体评价就是西安除了兵马俑 其他真的就不用去了。如果你非要去你就会发现门票大概要准备1000。最后一点提示 最好坐国营的车去兵马俑然后到了那边之后不要被当地人骗了他们会告诉你那边不是兵马俑然后会要求你坐车。其实就是骗你车费 下了车走路5分钟就到门口了 千万别被骗了
73,璐璐小兔子,2,2016-09-17 12:23:45,按照门票的性价比来说，华清宫景点不推荐去，看点比较少，主要是几个遗址增加看点，可是个人不太喜欢，而且这个就和逛园林区别不大，唯一比较好的就是景区内的表演值得一看，舞台特效不错
74,快到碗里来,2,2017-04-18 11:06:49,比较后悔。。就是一个大浴室。没啥看头。只有那个3D舞台剧还有点意思
