,用户名,评论星级,评论时间,评论内容
13,小猪猪侠,3,2019-03-20 08:51:32,这是唐明皇和杨贵妃洗澡的地方，我觉得一般般
14,Jane 映红,3,2019-03-19 09:51:23,说实话，属于去了西安还是要去看看，但是看了也觉得没什么的地方
15,ZERO,3,2019-03-15 21:35:19,说实话，来这里主要是为了看西安事变，杨贵妃几个澡堂根本没看点。
16,LOVE@小猪@,3,2019-03-02 13:44:09,感觉就是看古代的汤池博物馆，骊山可以去爬爬
17,悠然海边人,3,2019-02-24 00:38:43,除了五间厅，都是新房子 不看也罢
18,denson22,3,2019-02-19 17:54:51,就几个发掘出来的汤池是真迹，其他建筑都是后来加建的，不值得去哦
19,扎扎,3,2019-02-14 14:41:36,西安作为历史古都，说真的，要去华清宫确实比较浪费时间，除了导游讲解的一些东西，你完全没有办法在景区看到杨贵妃当时留下的一点足迹，用当地人的调侃来说，也就剩下了几个贵妃的洗脚池大坑，并且还没有水。
20,梦比优斯,3,2019-02-04 14:38:50,华清池是美丽传说的产物，不过只剩遗址，可看性不强。
21,Haifeng,3,2019-01-21 16:09:08,不细评说了，以后有空再说，值得一去。
22,阿念,3,2018-12-29 20:38:00,景色不错，租了人工的讲解，90元，个人觉得有点坑，网上都能找到解说，只怪自己当时不知道。骊山没有爬太累了。不得不说，这个还是可以的。
23,天下闲走,3,2018-12-18 20:11:43,华清宫可以忽略，但晚上在此上演的长恨歌才是必看的，不用另外再买华清宫的票哦。
24,吃土少女的旅行记,3,2018-12-08 15:13:48,贵妃泡澡的池子，华清宫的景色还是很好的，还有兵谏亭
25,拉我雅塔,3,2018-11-27 21:40:48,讲真，可以不去，只是能看到的一点遗迹，其余都是各地一样的玩法，外边大广场，里面小遗迹。
26,李楠,3,2018-11-08 11:26:17,基本没得什么杨贵妃的影子，呈现了蒋介石的一些展示，还是比较大，需要体力走完。
27,温暖的菜菜,3,2018-11-07 22:44:45,到了华清宫，我有点后悔了，因为这是一处人造景点，没什么看头，说白了就是杨贵妃洗澡的地方，不过这里有个关于唐玄宗与杨贵妃爱情故事的裸眼3D小电影，3D效果不错，也比较感人，坐我老公身边的一位女游客居然感动的掉泪了。
28,浪子十四殿,3,2018-10-28 18:55:52,没啥东西，一个雕塑一个池子和一墙画，表达人类幻想出来的可歌可泣的爱情故事。可能杨贵妃的传奇意义是盛唐谢幕时极妍之下的极哀吧。去的时候还小，就很好奇他们往池子里扔钱干嘛，不要给我啊，一块钱不是钱啊，砸到微生物也是不好的嘛~
29,听见涛声96,3,2018-10-24 23:22:51,报团去的，主要是冲着长恨歌去的。景色大多是新建的，兵谏亭因为历史缘故，可以去看看。因为跟团，其他地方都没有去。导游一直推荐西安事变表演，没去看，不感兴趣。总体一般般。
30,是海豚呀,3,2018-03-24 18:14:34,不知道是不是太热了没心情逛，尤其刚从骊山下来，看完了满眼郁郁葱葱的景色，总觉得有一种萧条的感觉。里面西安事变的演出不错，真心是为了看演出顺便在这里逛逛
31,时光ˊ机,3,2018-03-23 14:51:46,其实蛮无聊的，但是晚上的长恨歌非常好看！！！
32,我是泡泡,3,2018-03-07 10:55:54,感觉没啥看头，门票很贵，觉得很坑，没意思
33,荻。,3,2018-02-28 20:28:11,一定要导游 不然都不知道自己在看什么
34,马蜂窝用户,3,2018-02-26 12:31:18,古都西安 有故事 有历史 有底蕴 我来了 你要一起吗
35,cynthialaugh,3,2018-02-16 19:43:33,春寒赐浴华清池 温泉水滑洗凝脂
36,老班长,3,2018-02-13 09:13:11,很不错，华清宫值得一去，老百姓休闲的好地方
37,Xin,3,2018-02-08 19:07:11,个人觉得华清宫华而不实，大部分都是现代修建的，原始的东西保留较少，门票120性价比不高，相比免费的小雁塔还更值得一去，保留原始建筑，观赏性高。
38,漆黑,3,2018-02-07 09:13:59,很小，要不是发生过故事，没啥可看的
39,旅行天使,3,2018-02-01 13:07:17,跟兵马俑一天的团，这里明显感觉不到乐趣了。自由行的可以自主选择
40,Ｋéνǐη,3,2018-01-30 11:10:17,据说是为杨玉环建的，还是挺不错的。
41,陈小琼,3,2018-01-25 14:13:56,毕竟是杨贵妃的闺处，唐太宗对她的宠爱真是不一般
42,好想去旅行,3,2018-01-18 15:16:27,就是一个小水池，景点真的很小，纯粹路过
43,李婷婷,3,2018-01-11 14:00:42,人挺多的，里边还有表演，去兵马俑，可以路过去看看
44,晴天蛋蛋,3,2018-01-04 19:07:15,淡季去的，还正巧碰上五间厅围蔽喷漆，感觉没啥好看的了，只是对西安事变的弹孔印象比较深刻。可以请个讲解听一听，有空的话爬爬骊山可能会更好点。
45,Sunny,3,2018-03-27 10:21:57,感觉还行吧，就是门票有点贵，120块钱看了几个景点，不过喜欢历史的人倒是可以来看看，但是要听讲解，不听讲解就感觉自己就看了几个以前皇帝贵妃洗澡的汤池，看西安事变演出169一位，还是去很不错舞台效果很震撼，提醒我们勿忘国耻，时刻铭记历史！
46,yeyeye2000🍀,3,2018-10-18 22:45:39,有点与历史传说相差大，也可看看
47,Ramon,3,2018-10-16 21:26:53,2011年出差去的西安，但这趟基本上就是去玩儿的，华清宫也是参加一日游的线路，但里面就是写人造的景观，主要听导游白活。
48,彭彭Carmen,3,2018-10-13 20:40:23,个人不是很喜欢华清宫，毕竟跟兵马俑一条线就参观一下，大家都说长恨歌表演不错可惜时间太晚了，没有看上。长生殿里有个什么6d电影，赶上了可以看看。
49,Mr.杨,3,2018-10-07 14:28:54,路过顺便进去看了一下，风光谈不上，历史沉淀就没的说了
50,Z_Xin,3,2018-09-30 17:59:36,没啥看头，就是几个池子，也不是以前的玉做的，都现在水泥做的，也没水
51,zhang,3,2018-09-14 22:52:52,距离兵马俑不远就是华清池，虽然盛名犹在，但是感觉没有什么看头了。西安事变也是发生在这里，当时的痕迹还历历在目，枪弹的痕迹证明了历史的真实存在。
52,岩松,3,2018-09-07 14:45:33,1983年在蓝田实习时，顺道到华清池一游，当时只有画舫、浴池，如今的雕梁画栋、分外娇艳，现代元素过多，有些过犹不及的感觉.
53,简亦默,3,2018-09-02 22:41:23,华清池真的一般吧。。。。。。。
54,等素年,3,2018-08-27 15:47:49,看完评论就没有去了，只去看了长恨歌，天呢要是只听声音，怕不是觉得在看CCTV几呢。。。。。。光影特效还是不错，放飞鸽子倒是美的，而且看了鸽子好久，在后方屋檐上站了一会儿，三三两两都向一个地方飞走了，大概是回窝呢，果真是聪明。门票+返程车票是淘宝的，服务周全。至于送的望远镜，的确是不必去拿了
55,咫尺雨痕,3,2018-08-26 19:41:59,就是杨贵妃和李隆基洗澡的地方，没有多少可以观赏的（除非是看《长恨歌》），“老蒋被抓的地方”比较有趣
56,货啦啦,3,2018-08-26 16:00:12,都是新的建筑，如果不是导游还真看不出什么门道。值得赞赏的是西安的旅游治理，景点周边没什么黑车黑导游拦游客兜售，周围都是很整洁干净，从业人员统一制服和胸牌、贴牌，价钱也是公示，令人玩的放心。据说杨贵妃是个158cm，138斤的肥妹，呵呵，皇帝的迷之审美。五间厅是当年西安事变打响第一枪的地方，墙上和窗户上还保留着当年的弹孔。
57,天郁任我行,3,2018-08-22 10:39:19,与骊山联票，当年杨贵妃沐浴之地，不过现在只能看到一个干涸的大池子
58,大饼,3,2018-08-02 11:20:41,其实就是去看以前洗澡的池子。但怎么说，人也是古代留下来的。还是可以看看。
59,观海听涛,3,2018-07-28 10:03:04,讲真的，纯粹是解说，几个坑吹一下。杨贵妃的洗澡池子遗址。说真的你们这的旅游局真的水平不行。换成我们那肯定开发戏剧，唐装，温泉，周边了。虽然除了历史华清宫也不剩什么了，但是开发成这样，也是这真的够烂。景点历史底蕴深厚，仅次而已。你可以理解为，只有历史没有现在……
60,是海豚呀,3,2018-07-07 23:58:47,不知道是不是太热了没心情逛，尤其刚从骊山下来，看完了满眼郁郁葱葱的景色，总觉得有一种萧条的感觉。里面西安事变的演出不错，真心是为了看演出顺便在这里逛逛
61,时光ˊ机,3,2018-07-31 10:11:22,其实蛮无聊的，但是晚上的长恨歌非常好看！！！
62,我是泡泡,3,2018-03-24 18:14:34,感觉没啥看头，门票很贵，觉得很坑，没意思
63,荻。,3,2018-03-23 14:51:46,一定要导游 不然都不知道自己在看什么
64,马蜂窝用户,3,2018-03-07 10:55:54,古都西安 有故事 有历史 有底蕴 我来了 你要一起吗
65,cynthialaugh,3,2018-02-28 20:28:11,春寒赐浴华清池 温泉水滑洗凝脂
66,老班长,3,2018-02-26 12:31:18,很不错，华清宫值得一去，老百姓休闲的好地方
67,Xin,3,2018-02-16 19:43:33,个人觉得华清宫华而不实，大部分都是现代修建的，原始的东西保留较少，门票120性价比不高，相比免费的小雁塔还更值得一去，保留原始建筑，观赏性高。
68,漆黑,3,2018-02-13 09:13:11,很小，要不是发生过故事，没啥可看的
69,旅行天使,3,2018-02-08 19:07:11,跟兵马俑一天的团，这里明显感觉不到乐趣了。自由行的可以自主选择
70,Ｋéνǐη,3,2018-02-07 09:13:59,据说是为杨玉环建的，还是挺不错的。
71,陈小琼,3,2018-02-01 13:07:17,毕竟是杨贵妃的闺处，唐太宗对她的宠爱真是不一般
72,好想去旅行,3,2018-01-30 11:10:17,就是一个小水池，景点真的很小，纯粹路过
73,李婷婷,3,2018-01-25 14:13:56,人挺多的，里边还有表演，去兵马俑，可以路过去看看
74,晴天蛋蛋,3,2018-01-18 15:16:27,淡季去的，还正巧碰上五间厅围蔽喷漆，感觉没啥好看的了，只是对西安事变的弹孔印象比较深刻。可以请个讲解听一听，有空的话爬爬骊山可能会更好点。
