,用户名,评论星级,评论时间,评论内容
10,刘哈哈,4,2019-07-30 09:14:09,爬山装备：手套（一定要准备）、帽子、粮食（离山峰越近物价越好）、防晒手袖、登山杖、防晒霜、防蚊喷雾……游华山的路线我们选择北峰上西峰下，因为这条路线难度系数相对于我们来说没有那么高，早上10点开始爬到下午5点，历时7个小时几经波折终于爬到了西峰，终于可以坐缆车下山了每到那些小山小路虫就特别多，非常怕掉在我身上，这对于天生怕虫子的我来说真的是个挑战啊。想要走长空栈道的朋友一定要早点去，下午4点左右我们去到的时候已经是排了好长好长的队伍了，因为时间的关系，我们放弃了走长空栈道，很遗憾希望下次来时候能把遗憾填满！华山真的特别险，每每走到特险的山路，真的好怕自己一失手就掉下去了，还特怕连累别人。
11,你敢不敢跟我走,5,2019-10-14 16:34:25,首先先说一下攻略，如果你是出来穷游的，那么先到宝莲居国际青年旅社住一晚吧。这里是爬山约伴的好地方，你们可以约好第二天早上爬，或者晚上爬。爬山前要准备东西，首先买一副手套，2块钱、然后去超级买4-6瓶水、士力架或者巧克力，不要买零食和肉类。为什么呢？因为你爬山是很费体力的，血液都往四肢走，吃零食和肉类是很难消化的。所以像我4瓶矿泉水、2听红牛、一袋士力架，水是将近够用了，吃的也够了也不饿。要买手套，因为两侧的铁链子有的生锈，有的冰凉。所以要准备，要不山上的水和手套比山下贵，想省钱的提前准备好。如果什么都不带也能爬山，到山上买也行，到时候需要什么买什么也挺好。我想说的是，虽然贵了但是需要的时候也得买，别让人遭罪。我是和小伙伴出了客栈往左手边走走从北峰上山的。接下客栈左手边有一羊汤，不错。建议去尝尝，因为我已经在那里吃了三次了。从北峰上去，慢慢走，前期是比较难受的，过了就好，想知道爬到哪了看看手机地图，会很详细。
12,芥末,4,2019-02-20 13:37:10,冬季的华山是淡季，光秃秃的山一旦遇到重度雾霾，那么什么仙气缭绕、什么云涌、什么最美西峰都没有了，冬季的华山依然壮阔，但远不及秋季那乘坐索道周身缭绕仙气、登上山顶且看云涌的美，推荐秋高气爽去华山！(冬季华山路面不滑，不需要专业防滑鞋，夏季需要备墨镜，我们来的雾霾天没用上墨镜)
13,九点,5,2019-02-14 16:19:00,西峰缆车一下就会碰到一座道观，里面的老道士很和蔼，由于到的那天是腊月初一，所以老道士让我拜一拜西岳大帝，顺便教了我道教的拜神方法，如果有兴趣就去看一看。对了，华山上每一座道观的神都不一样，可以去参观了解一下，切记不想花钱就别上香，拜一拜给一下香油钱，神明在心中。从中峰下到北峰是一段非常险的道路，是从海拔2000米下到1600米的路，到了北峰腿就快断了，膝盖直着就会抖，所以腿脚不方便切勿选择西上北下的路线，不过这是难得的机会，空气清新，景色很美，路上的风景很漂亮，最好还是不要错过。在华山上有好几处峰顶都有华山论剑的石刻，都是金庸的笔记，好像有5处，有兴趣可以去打卡。总之冬季的华山超有感觉，很有意思。自己把东西南北中峰五个地方都逛完了，不虚此行，趁着腿脚利索一定要去一次华山。Tips:第一次去，报了一个马蜂窝的一日团，没有导游，全程自己玩，还可以，华山的情况可以介绍的非常清楚，所以第一次去的可以试一试那个。华山位于渭南市，在西安外，所以交通的话需要提前看好，否则有可能回不来，不过在华山脚下会有很多回西安的汽车出租车，价钱应该蛮高的，慎重。
14,求而得之,4,2019-02-11 09:03:42,山上有雪，早上化雪，冷得一批。到了北峰峰顶，听到的全是粤语。顽强地爬过苍龙岭，又爬到中峰顶，已然要崩溃，正好下午时雪已下大，从头皮屑变成鹅毛大雪，料想长空栈道啊鹞子翻身啊肯定停了，于是再没坚持，赶紧往山下走。上山不容易下山更难，鞋子不防滑，摔了屁股足足五六次，无奈的要死。下山的所有人小心翼翼，一步两蹭，已不被滑倒为第一要则，不能超车，超我车的都要结结实实摔个屁股墩。于是上山还冷得不行的我下山时身体就暖和许多了。等到看到索道站时，跟看到革命红军一样的亲切，就想赶紧上去与其会师。
15,火山爆发,5,2019-10-26 19:30:58,1.爬华山不用报旅游团，这次我就报了一个团，我主要是看上可以来回接送，而且价格是320每个人。坑的就是他以旺季的价格来收费，我当时也没有考虑到这一点。旺季：门票180.北峰往返索道150淡季：门票100.北峰往返索道80往返摆渡车费一样40每人。要是自己去的话，就要加个来回车费，一般高铁去华山，再高铁站打的过去华山售票处，来回大概要150元。这样虽然交通上的花费多了，但你的爬山时间多了。你可以从市区搭最早的地铁（六点）去到高铁站，高铁去华山大概40分钟，在打的十分钟左右。你要是六点出门上地铁，早上八点半就可以开始爬华山了。这样你就可以五个峰都够时间轻松爬完。2.冬天去华山，要注意保暖，山上不需要太赶，不要跑，不然你会喘的很厉害。中途停留时间不要过长，特别是在山顶上，停留时间长，身体会凉了，一出汗就会结冰。我这次就是这样，我到了西峰后停了15分钟，到时还飘着小雪花，脚底有点出汗，当我走的时候整个身体都很凉，出汗的那只脚明显感觉踩着冰块一样。遇到这种情况你也不用爬，继续走路热身就好了。山峰的侧面，一刀刀的刀痕，仿佛就是金庸小说里的大侠所留下来的比武痕迹！3.华山上的食物也不算少，但还是建议你要自己备一些干粮，水，巧克力等等补充能量。能自己带就更好，山上的食物估计也很贵，毕竟人家商家是要请挑夫把食物挑上去的。当然土豪不用考虑这个，走到哪里吃到哪里就是了！4.天气冷的时候去爬华山，建议多带一件打底衣服，走路多了会出汗，可以更换。围巾，可以用来御寒挡面。手套，可以用来御寒，拉着山上的铁链。出门前要多涂一点大宝，防止皮肤龟裂。5.上山时不宜剧烈跑动，要是你能安排好七个小时的时间（女生的体力）早上九点前开始登山，在下午5点之前回到搭缆车的地方，你这趟华山就没什么压力的了，慢慢走都可以。
16,思维小酌,5,2019-02-11 00:10:10,进入华山需要乘坐景区交通，往返40元，11月末我去的时候西峰索道已经关闭了，正在休整，所以我选择了乘坐东峰索道上下，索道价格往返是160元，如果你不是选择在华山上住一宿，当日往返的话，最好是坐索道上下，因为乘坐索道然后你东南西北峰都要上的话也需要五六个小时，对于我们这些体力一般的人来说，因为要在东峰坐索道上下，相当于东峰你就需要爬两遍，还是很耗费体力的，而且十一月末，山上还是很冷的。上华山的话都说险峻，但是说实话险峻的只有两个地方，长空栈道和鹞子翻身，想走长空栈道，但是需要排队好久，人真的是很多，不建议排队，等到上了东峰，鹞子翻身就在东峰峰顶，不需要排队，感兴趣的话建议参加，鹞子翻身大概要走半个小时，真的是强烈推荐，人少而且景色也很美。
17,爱国青年_涛涛,5,2019-02-09 10:53:15,过了门票检票，我们就去坐景区摆渡车到西索道起点。山路上，往窗外看去都是层层叠叠的山峰，隐约看到远处的峰顶颜色看着灰灰白白的，直觉告诉我们那就是雪，我们可以看到雪啦，不要太热融化了。 下了摆渡车，步行到索道起点的路不长，走了几分钟，在路上两边已经可以看到稀稀拉拉的积雪。 下了索道，出了站外面，我们仨只会发出同一个声音“哇~”，到处都是雪，地上是雪，树上是雪，房顶上是雪，眼里面全是雪。有的阶梯上会有结冰，自己的鞋底平，走起来很容易滑倒，果断买了钉鞋垫，小贩一般开价30，可以小声跟他们砍价，或者几个人一起买，喊价20，没毛病。与其说是来爬山，还不如说是来拍照观景。这次坐索道的西上北下游览线路，算是相当轻松了。
18,imyee,5,2019-02-02 00:33:02,从高铁站出来之后有免费的接驳车送到华山门口的 也有些拉客的 如果不赶时间 就等一下接驳车咯~华山的山跟之前见过的山不一样 很多裸露的花岗岩 在山顶的时候不得不感慨一番 我大祖国的美好河山~大家伙不要以为坐索道就不用爬山 我们是北上西下的路线如果不坐索道要爬完全部的话 大概要两天吧 因为考虑到行程 所以我们没有选择夜爬 也怕通宵爬山累人大家随心哈 喜欢哪种就选哪种 反正看到的风景都不一样
19,魔铃,5,2019-08-03 23:40:02,从华山北站出来后，有直达华山游客中心的免费公交车，约10分钟就有一班车，很方便。华山，我终于来了，我要开始“征服”西岳华山。我们到游客中心买票后，便到2号站坐免费车进入到徒步登山口，可能是淡季的原因，很少人徒步登山，反而这样我们徒步得更舒服不用出现人挤人现象。从玉泉院出发，一路往上爬，大部分都是上坡路和楼梯，山上的空气很好，少了西安市区的雾霾，多了点负离子，嗯，深呼吸，多吸收一点“仙气”吧！说不定会在这练成“仙女剑”。我们有经过千尺幢和百丈峡，本想再继续往南峰前进，想去挑战长空栈道，但由于我们今天没准备住在华山上，要赶在华山索道关闭前坐缆车下山，于是我们决定留个遗憾，下次再来挑战华山剩余的四个峰(中锋、南峰、西峰、东峰)。在华山，让我们来谈笑江湖吧！
20,满天星Achen,5,2019-01-20 13:32:02,出行遇到西峰索道检修，做索道只能北上北下，然后北上到西峰，南峰，东峰，中峰路线就很长，而且绕来绕去的，相对来说爬起来会毕竟累，但是风景确实很值得。建议等西峰索道检修好了，走西上北下，这样所有的风景都能全部一举拿下。
21,生来自由,5,2019-01-15 09:21:52,淡季的前一天开始夜爬，一开始爬就怀疑人生，越爬越想“这个年纪我承受着我不该承受的折磨”，边爬边休息用了七个小时到达东峰观日台，那时候才五点半，本来想睡的，但是腿部太冷了根本睡不着只能假寐，等了两个小时左右看到了日出，真的很美，瞬间觉得一切都值得，拍完日出就去了鹞子翻身，但是本人觉得一点都不惊险，还是玩长空栈道好了，但是玩了长空栈道之后觉得也一样不刺激，然后去了西峰，最后下山，但是从夜爬开始已经过去十四小时了，下台阶的时候膝盖很难受了，越走越想跪下去，越走越绝望，终于到达北峰索道的时候简直像是见到了上帝
22,Aries,5,2019-01-13 20:27:41, 刚到华山游客中心，远看华山并没有令我惊奇，对于从小生活在大山里的我来说，华山真的不算高，可是当到山里的时候，看到华山的巍峨气派，整个人都被惊呆了！一条条许愿带承载着的是一个个游客的美好心愿，一把把同心锁见证的是一对对情侣的美好爱情！这成了华山上另一道美丽的风景。奇险天下第一山，华山的确很多地方几乎成九十度，当然有些90度的路不是必经之路，看个人体力行走吧。我们从北峰经中锋、东峰、南峰到达西峰。关于华山论剑的标准游客照，华山论剑的标志真的整个华山到处都是，所以人多的时候就没有必要过去合影了。我们去的前一天华山下过雪，所以山上还能看到很多积雪，有些地方结冰了，有点滑，所以这个季节去华山鞋子一定要防滑。我们边玩边爬，到西峰的时候已经是下午四点左右了，在西峰休息了一会儿就下山了，由于时间关系，没在西峰等日落有点遗憾，但是，华山的景色依然让我流连忘返。补充一下，西峰索道下山，有个滑道特别好玩，还想再去坐一次。
23,苏叶_,5,2019-01-12 17:30:22,自己去华山还要购买动车票，再打车，费时又费力，还不如一日游来的省力。我们当时订的是只含车导和门票的，索道费用可以在车上再跟导游补的。华山一日游的项目大部分只有西上北下，西上西下，北上北下的。但我们当时做攻略的时候，好多都推荐北上西下最经典，后来就拜托导游给我们单独去买了北上西下的索道票。到了华山景点之后，距离索道还是有一段距离的，所以你需要购买一个索道巴士。北峰索道巴士：20元/人（20分钟车程），西峰索道巴士：40元/人（45分钟车程）索道费用：北峰索道80元/人（15分钟左右），西峰索道：160元/人（25分钟左右），还有一个华山的专属保险10元/人。总共算下来，包括一日游费用，一趟华山行程，大概需要498元/人。科普一下华山内容，这样你们出行的时候也可以考虑怎么上山。华山一共是五个峰，北峰，东峰，中峰，南峰，西峰，其中北峰最矮（海拔1614米），南峰最高（海拔2160.8米），西峰风景最美，东峰有“鹞子翻身”，南峰有“长空栈道”（导游介绍栈道项目是要排队的，一般要排1-2个小时....）北上北下和西上西下相对比较轻松一点，体力一般的可以选着这两个，西上北下年轻的小伙子们可以拼一拼了，而北上西下是最累的.....北峰上去是最陡的一段上路，几乎是90度台阶，每个台阶还都非常窄，恐高的我真的是拼了老命，没敢回头往下看，但是登顶之后，心情真的会非常棒了。
24,DONNY*SHEI,5,2019-01-08 13:51:51,到达山脚下的时候就感受到了华山的奇和险。山下的宝鼎则更显示出华山气势磅礴。东峰向北峰走，是下山的必经之路，各种提示标语都有，不会让大家迷路，其中一条写的比较中肯，那就是下山别拍照，拍照别下山。缆车中的华山让我更近一步的体验到它魅力所在。华山的山石在历史与自然的冲涮和沉积中，完美的雕琢出它雄浑大气的一面。
25,艳仔仔Sherien,5,2018-12-30 18:25:22,我们9月30号到西安，10月1日爬华山，假期最开始第一天人极少。后几天在朋友圈看朋友上华山拍的照片，就是大家所熟悉的人从众调调了。大部分人会选择西上北下，我们选择北上西下。我们坐7点的火车，大约8点到华山游客中心，我们晚上5点的火车回西安，全程游览完毕，身体没有很累，时间没有很紧，游览一天感觉刚刚好。说实话，作为一个跑完多个半马体力还算阔以的小姐姐，后面的东西南北中群山连环爬也是累的够呛。上山的路风景也许很美，靠自己一步一个脚印将华山踩在脚下也许成就感很强。但你怎知在索道里看到的风景不是鬼斧神工触碰心灵，体力充沛的去欣赏风景不是自由自在随意畅快。只有一天时间的人，我建议还是双索道上下行把，登山杖和手套对索道上下行的人，无所谓，用不了几次。华山上好吃的种类繁多品质齐全供您挑选，只要你有钱。溢价基本在4倍左右。我们是全程带吃的——牛肉干、巧克力、面包、玉米肠、水果、各种零食。水果最棒，爬累了吃点橘子苹果啥的好爽！从十月一温度来看，一件单衣加外套足以。白天山上温度没有很低，日晒比较强。 几点建议：防晒霜带着经常涂，日晒很强，墨镜要备着一副，摩擦力大的鞋子，好多地方是石头凿刻的阶梯有些滑，走路不看景，注意安全，华山有点险。你说规规矩矩朝九晚五的生活好不好，日复一日的是没什么意思，却是很多被迫奔波的人梦想过的安稳生活，不敢不知足。西风为马落雨为笛的潇洒人生大概在二十岁年纪的梦里，今天趁着阳光大好，华山的风与落石陪我走一遭。爬了没多少就来到山顶，山顶的路基本是石头凿刻出来的，两边挂着铁索，北峰上山之后基本上就只有一条路，到中锋、东峰的就沿着路走好了，我记得一对情侣和我们一样上的索道，结果北峰顶遇到一次，前后脚又到中锋，东峰爬上去又看见这两人你侬我侬，也算成就华山奇缘。华山真是奇险，很多地方需要手脚并用往上爬。反正一切以安全为主，形象为辅，装逼乃最下策。
26,chrisnow,5,2018-12-19 11:14:18,华山景区售票厅前就有停车场，停好车去大厅买票。因为是假期，售票大厅排队买票的人好多，毕竟是成熟的旅游景点，大厅就有专门的网络购票的取票窗口，决定还是在网上买票，买的是套票，价格454元，含门票、来回大巴票、西峰和北峰索道票，门票可以2天重复入园，西峰索道票也是2天的有效期，但是不能重复使用，方便夜游华山的游客使用。网络票确认也很快，直接在窗口取了全部票，就排队坐大巴开始一天的游山之旅。我们是从北峰上西峰下，有两个原因，一方面错开些人流，减少排队等待的时间，另一方面，像比较险的苍龙岭、千尺幢、百尺峡，我更喜欢向上爬的感觉，回头俯视来路，更有一番意境。我们的游览顺序是北峰（峰顶有华山论剑的石刻）(东峰（鹞子翻身，观日出也是在东峰）(中峰（玉女祠、无根树）(南峰（华山最高峰，峰顶有海拔高度的石刻，长空栈道需要排队，每次只能10人，往返大概半小时）(西峰（莲花峰，两次爬华山都没上去，只远眺了一下），因为假期游览的人太多，看峰顶都是人头攒动的，所以没有到达南峰和西峰顶，从西峰索道直接下山。
27,超重的棉花,5,2018-12-07 01:21:36,做过爬华山攻略的人都知道爬华山有以下几种方式：1. 体力最差的：西峰索道上，北峰索道下。因为西峰比北峰高，所以走的路以下台阶为主。2. 体力很差的：北峰索道上，西峰索道下。这样有点爬山的感觉，又不会太累。3. 体力较差者：西峰索道上，自古华山一条路下，可以走过所有景点，全程下坡。4. 体力较好者：自古华山一条路上，西峰索道下，有爬山的感觉，不走回头路。5. 体力强悍的：自古华山一条路上，北峰索道下，到西峰后回头再回北峰索道，好处是北峰索道的价格要优惠很多。6. 终极累死狗的：自古华山一条路上，智取华山路下。 我的向往最后一个模式，选择全程步行！无数的游记都说华山五峰，爬至北峰就需要3.5到4个小时左右的时间。9点40分，我站在山脚下，计时开始。沿途见到了年逾古稀的长者挑着水前行，遇到情侣牵手说笑攀爬，看到前日夜爬的青年下山，近处满山红叶，远处白雪皑皑，溪水在山间流淌。华山不愧为天下第一奇险，众人唯有四肢协力，才能“爬”山！12点20分，我已经登上了北峰，比平均水平快了1个多小时，心中窃喜，怕华山没有此前想象的那么恐怖。告别北峰，继续前行，而爬山也变得更加的艰难了。苍龙岭被奉为华山三险之一，我手脚并用，爬完这一程，差点儿把自己感动地泣不成声。本以为越过一道道坎坷，一切都会变得越来美好，事实证明自己太天真了。路面湿滑，步履维艰，之前因为快步爬山的热血沸腾早已被山上的冰雪稀释，再次手脚冰凉。许久之后，穿过金锁关，我终于来到东西中南峰的岔路上。中峰景致甚少，匆匆走过，便来到东峰，久闻东峰最美，适合观赏日出，可是我不喜欢夜爬，总觉得夜晚爬山会错过周围风景。站在东峰，环顾四周，觉得此前的一切努力值得！休息后再爬南峰，在南峰欣赏了落日晚霞。18点半游览了西峰后，我们乘坐着亚洲第一索道，历时18分钟，跨越四千余米，成功着陆，一切都如梦一般。
28,狄道布衣,5,2018-12-03 23:59:27,华山，天下有名，景好，但山上的工作人员的态度不咋的。那次，上山，在山上刚好碰见有个姑娘问工作人员，那条路下山平一些，可是，他们竟然回答说，高速公路平，那态度太让人气愤了。或许，是个个例，但真的不舒服。
