,用户名,评论星级,评论时间,评论内容
21,知之为知之,2,2018-04-27 00:05:46,此次西安之行最大的遗憾就是大名鼎鼎的陕博。由于清明假期的缘故预定票早已空空。旅游经验丰富的我当然选择早起喽，七点前到达，九点前入馆一切都很顺利，毕竟两个小时的等待与期待比起来不算什么。进去后傻眼了，一个小时快速转完两个免费馆，发现还有三个馆，一个三百元的壁画馆，一个三十元的何家村，还有一个导览图显示的未开放的五号厅。老实说去年在河南博物院也碰到装修的事情，不开放理解。但是一个堂堂号称中国四大博物馆的地方，三百三十元的自费门票？！什么鬼？什么概念？故宫门票多少？国博要钱？兵马俑门票多少？敦煌莫高窟门票多少？钱都用在宣传上了吧？吃相太难看了。要么踏踏实实做普惠展览，要么踏踏实实收费做高端。旅游部门或者文物部门不管管吗？
22,鱼小橙,2,2018-04-19 11:01:39,今儿是上班日，想来人少点。事实证明我想多了，华丽丽的长龙排到大马路边。取完票还是第一步，进门也需要排队，馆内人多饱和状态，限量进入。终于进到大门，眼前又是一条长龙，领讲解器，我想知道前两天这里是何等状态好几个馆都是关闭的，有点可惜。一圈游览下来，还没有排队时间长。中国三大博物馆：它们分别是北京故宫博物院、南京博物院和台北故宫院。 前2者都去看过，相比之下，陕西博物院逊很多，面积小，珍宝也稀少。推荐指数：2颗星
23,顾奈,2,2018-04-14 11:27:50,陕博真的有毒，免票排长队，ok我买珍宝展的票进去，我的天啊，满满当当全是人。有人也就算了，毕竟一个综艺带火了，可是所谓的珍宝馆，称得上珍宝的有多少，展物特性雷同，一圈下来就一个字感受“坑”。现场各种吵闹，就像进了菜市场。不推荐。。。一个博物馆第一要义别想着赚钱，请多点文化的承载和传播的觉悟。
24,GemmaXu,2,2018-04-07 12:17:12,明明博物馆是公益性质，免费的。结果呢，陕博重重收费。免费发放的票永远在排长队，还必须得有票才能进，不得已我们买了30元的珍宝馆票才进去。人那个多啊，感觉很多人就是因为免费凑热闹进去的。根本就不能好好观看。一堆收费的讲解员带队进入。一个博物馆被搞得像市场一般喧闹。语音导览竟然也收费，我惊诧了。下载软件连蓝牙后发现语音导览要收20元，要不就是租语音导览设备30元。真是君子发财取之有道啊！前两天刚参观了四川博物院，两相比较，陕西博物馆尽管宝贝多但管理成这样我也是无语了。完全差评！
25,小子树川,1,2018-06-24 20:26:13,特别失望，人太多就不说了，展室只开放了几个，一半展室都在维护不开放，简直是上万游客挤在几间小房子都感觉，展品也太少了，与盛名不符。推荐碑林博物馆。
26,蚂蜂窝用户,2,2018-06-25 09:57:43,看过国内外很多的博物馆，对陕西博物馆带着满满的期待，但是却可能是看过得最差的博物馆之一。这家博物馆的管理人员显然从来没有考虑过用户体验这回事，123闭馆整修也应该考虑下限流问题，即便不限流，志愿者是不是应该疏导下人流，避免对冲的情况。展品都很不错，但是不租讲解器的话就完全没法理解，大部分展品旁边是几乎没有任何说明的，租讲解器又要排很长的队。还有堂堂一个省级博物馆，你们是请的小学生来翻译么？工作人员大声喧哗，到处都是卖商品的，下午4点以后这么多人要离开，外面大门只开一个小口，还有台阶，你让残疾人怎么办？西安曾经是我如此向往的地方，但是14朝古都的沉淀，人文精神和对于文化的传播传承，对不起在这里我都没看到，我看到的只有拙劣的管理水平和铜臭味，穷吃老本唯利是图对的起自己手上这么好的牌吗？
27,蚂蜂窝用户,1,2019-11-02 22:51:33,简直太差了，以为有工作人员举牌，在牌子前开始售票后都能按次进入，结果毫无征兆的停止发票，为什么不早说，排了一个多小时才发通知，果断放弃
28,斯密达,1,2018-04-07 06:10:39,2018初七逛博物馆，太差了，到处排队，换门票排到中午没了拿个号，结果下午过去闹哄哄，吵闹中总算进去，结果领个语音讲解又是快一个小时。看起来的时候，里面都是人，300的壁画倒是没人，但是也没看头，10分钟出来。
29,西西弗,1,2018-03-17 17:08:05,早上9点到了博物馆，先绕行一圈停下车。然后去了售票处，珍宝壁画票价300元。太贵。想去领免费票，排队长龙看不见头，想去买30元的门票，已经售票参观时间到下午一点，去买团体票，还没有学生票了？？？真不知道为什么票没了，还要往里放人。有个好心人，告诉馆里可以买到票，买了两张300的团体票，先进馆又买了一张学生票送出来。。。。进馆后就是一个乱。人多乱，进门人数太多了，基本就是没有管理。文物也乱，个人感觉不是专业人士就不用去了。最后发点感言，西安历史古都，希望有点旅游意识，整体管理概念，眼光远一点，别贪图一时眼前小利。
30,杜娟－铃,1,2018-03-09 14:36:51,在这2个小时之内，无数的人进行着插队、辱骂、吵架等等行为，不管男人女人，早都丢掉了那份平常心。鉴于以上的经验，大家一定要吸取教训，提前在陕博的官网上订票，别把宝贵的时间拿来排队，浪费在吵架声中。来参观陕博的人很多，大家挤在不大的展厅里，乱哄哄，没有讲解走马观花的一圈也不过半个来小时，所以根据攻略上看到的，在门口和别人拼了个导游，一个人10块，整个讲解下来大约是1个半小时。陕博包括常设展、出土文物特别展、唐代壁画展。出土文物特别展展出的是大唐遗宝——何家村窖藏，里面全部都是唐代的文物门票20。我们没有参观壁画展，那个门票100元。虽然请了导游，当时也听了不少，不过回过头来，其实自己也记不住太多了。
31,‘没心没肺,2,2018-02-28 20:44:28,想去陕西省历史博物馆的话，那真的必须早点起来了，我们早上起来晚了，到了陕博都11点多了  人山人海啊，而且上午的免费票都已经领完了，本来准备花20元去买特展票，结果看见那个人海
32,思念空口无凭,1,2018-02-25 17:53:03,人多的不得了，好东西多的不得了，导游专业的不得了。很值得一去的地方。
33,悠.悠ぃ,2,2019-11-02 22:53:23,名字很奇怪，但雪山一如既往的没，就是去的时候下雨了，没办法拍照..
34,喜欢一个人,2,2018-02-23 09:54:19,因为有免费派票，队伍拍得老长老长的。嫌麻烦，直接花了20米舒舒服服进去欣赏了。可惜，我的文化底蕴实在支撑不了我欣赏太久，倒是对里面的艺术生很敢兴趣，他们给博物馆添彩。
35,zhu1xiao2yan3,2,2018-02-22 16:05:23,是一家综合性历史博物馆，文物藏品丰富，整个建筑群是唐代风格。举世无双
36,永远的番茄酱,1,2018-02-22 11:28:23,多年后再次参观让我发现过去的孤陋寡闻，这里并没有自己曾经以为的那么大，展品那么丰富，如果想看到点什么必须买票去珍宝馆。尤其博物馆里现在开了餐厅，可以肆意在公共空间吃喝喧哗，已经完全超出了我对博物馆的认知。排队换票时间超长的主要原因是这里已经成为络绎不绝团队游的免费景点。如果没有特别要看的展品，建议不用去了，比它好的博物馆很多。
37,火星用户,1,2014-02-09 11:35:11,地宫中心，供奉着释迦牟尼佛化身佛，释迦牟尼佛化身佛身前，有一个舍利宝函，世界唯一的释迦牟尼指骨舍利就存放在这个宝函之中。地宫的地下一层还设有地宫珍宝陈列室。
38,小孑孓,1,2014-01-29 10:20:55,上午8点到那儿等着拿免费票，还是很值得一去的地方，但重点还是三分看，七分讲，可以凑几个人合请一个导游，这样划算。慢慢看的话，馆内可以待大半天。
39,脚底的痣,2,2014-01-18 15:00:35,最值得一去的历史博物馆，一定要听讲解，才会了解其中文物的故事和它们的珍贵
40,咚咚,1,2013-12-28 08:56:34,这里虽然比不上北京博物馆的高端大气上档次，但是藏馆文物达3万多件，非常好
41,红笺郎君,1,2013-12-05 11:51:09,小编凭陕西年票换了券轻松入场，免了排队之苦，但陕博防蹭导游有一手，付费游客各配耳机，导游对着话筒低声细语，小编把耳朵伸成了兔爷也没听出个所以然，乖乖掏钱吧您呢！
42,JL,1,2013-12-05 11:29:01,值得一去，里面陈列了很多历代宫里的奇珍已宝，也可学到很多古代文物的知识
43,虎妞斯密达,1,2013-12-02 17:08:16,文物超级多，看到古代人雕刻的物品，那个纯手工打造的时代，能雕出那么细致的小物件，人的能力究竟有大多？！
44,跳房子的猫,1,2013-11-30 14:43:32,真的是值得一去，又好多好多古人智慧的结晶，很多制作精巧的物件！
45,蚂蜂窝用户,2,2013-11-29 09:31:00,真是人太多了，太多了，看了网友的攻略，提前在网上定了30元珍宝展的票，没想到上午10点去，人山人海的长队，连网上取票都排队，果断去别的地方玩，下午3点再去了，取票很快了，但是里面看展览的人还是很多，特别吵，还很昏暗，空气也不好，呆久了头都觉得大了。后面两个馆快速走完就出来了。看展环境太不好了，很多人没有地方休息，都席地而坐，感觉到了火车站。如果不是特别想看看真品，真的不推荐来这里。
46,LOAF,2,2013-11-26 20:31:28,排队是整个景点的主色调，领免费票排队，领网购票排队，进馆排队，看展品更要排队。整个展馆详细讲述原始社会到盛唐时期陕西发展状况，一笔带过了宋元明清的历史。另外部分游客素质是否太低了，被手掌按出手印的展品柜不计其数。
47,mirror,2,2013-11-14 14:10:25,真心地说，陕博是个大坑，虽说提前研究了大家的攻略，说是要排队，已做好心理准备，但真实情况实在是远超想象，我们8月9日早上7点半开始到场排队，一直排到10点半才领到票（这里说一下购票进入也需要排队进去，并不比预约领票快多少），安检又排了一会儿才进去。里面很小（比起很多博物馆来说都算小的），展品不算多，但人超多，根本无法细看展品，只能机械地随着人流走，拍照什么的都要看时机，光线很暗，且供游客休息的座椅什么的太少，好多人都坐地上或台阶上，但即使这样有时还被工作人员制止。我们游玩了一个小时多一点就出来了，除了展品给人的感觉很像刚从古墓中拿出来的一样很有历史厚重感，其他方面都很让人失望。如果去过很多地方的博物馆，且未做好排几个小时队的准备，建议可以不来陕博。
48,15010854778,1,2013-11-14 08:56:16,不是博物馆差，是不晒着排个大半天压根儿进去不！！买这个三十元的珍宝馆的票一样没有用，千万别被这个什么极速免排队给骗了。我先是买的周六的结果到景区门口了客服才给我打电话说昨天的票卖超了实际没有票，除了自己退款没有任何解决或补偿措施。然后我又买了周日的，结果周日去了发现取这个票的人也排队到天边了就听队里人在说晒了一个多小时了还没排到。所以建议，周末，假期，旺季，要是没做好花半天时间排队的准备就不要去了，买什么票都没用一样都得排。不信的自己暑假去试试就知道了
49,小淡,1,2013-11-08 22:41:20,陕西历史博物馆是我所去过的最差的博物馆，没有之一。差评1、为保证游客参观质量采取必要的限制入场人数本无来是对的，但在陕西历史博物馆却成为敛财的工具。一天限制6000人入馆，上下午各三千人，其中网络预约500人，上下午各250人。我们预约的是上午的门票，按着时间去到博物馆，门口预约取票的人排着长队，窗口却不开放发票，说是由于馆内人数较多暂停发放门票，我们这边在等开放发放门票等了半个钟，那边销售的20元门票却在不停的销售，我们在等待过程中，总能看到拿着票走进大门安检的人，就这么经济取向？销售的门票是否也有限制张数？博物馆作为公益性科普性景点变相销售门票是否没问题？差评2、本人去的地方不多，国内的也就去了国家博物馆、上海、苏州、南京、广东、湖南等几个博物馆，但是其他博物馆均配备志愿者（有学生或一些退休的老年人做志愿者）给游客免费讲解，在陕西历史博物馆我第一次见到明码标价的讲解费，并无安排有志愿者免费为游客讲解。这是否已经违背了博物馆的真正价值？差评3、陕西历史博物馆是我在国内参观的省级博物馆中规模最小的一个，这跟西安这个古都形象严重不符。差评4、陕西历史博物馆可以免费参观的展品居然没有镇馆之宝？？？每个博物馆都有一件或几件镇馆之宝，在历史博物馆看到的都是些及其普通的展品，有价值或有点名气的展品居然是复制品，比如兵马俑的跪射俑就是复制的。据说精华的展品都需另外交钱进入其他珍品展馆才能看得都。差评5、一些精华的展览居然要另外交钱，这些另外交钱的展览是属于私人展览还是陕西历史博物馆的馆藏文物？收费的依据何在？差评6、博物馆内空气闷热，从一进门就开始流汗到走出博物馆，这也是在参观N座博物馆经历中所没有的，是空调坏了？？？
50,海狸小姐,2,2013-11-01 14:29:46,端午假期预约票很抢手，没有抢到，门口免费票排的长龙，所以直接20元买票进入，本来打算认真看看历史，没想到忘记带耳机，这就使讲解大打折扣，因为租赁的都是单人耳机，两个人不能一起听。进入以后，共三个展厅，人员控制不利，挤得水泄不通，闷得喘不上气，草草走完赶快出来了
51,豌豆,2,2013-10-26 11:09:00,1、打分明细：一星给馆里老祖宗的东西，一星给陕博建筑的设计者，公共服务零星。2、打分原因：为什么给服务打零分？博物馆是公共事业，资金来源于纳税人，本就不应该收费。就本人参观的同类性质的博物馆：甘肃、四川、南京、湖南、海南、浙江……没有哪一个把珍品单独成列用来收费的。尤其是陕博的壁画馆，官网上标价150，到现场变300，工作人员还告诉你没有优惠活动！等你看完，无意间上网才发现，原来还有团购价137！ 坑不坑？！
52,双双luna,2,2017-08-20 19:03:02,网上提前预定很不人性化！一个账户只能对应一个身份证号一个手机号只能订一张票！所以我要给父母给朋友订必须用N个邮箱必须用所有人的身份证全都订一遍！到取票时候也是要拿所有的预订好的验证码（如果4个人定要4个手机上的4个验证码哦），特别不人性化！帝都的国家博物馆都没有这么麻烦的好么！进去之前需要把自拍杆交到门口寄存，管理员还不管不顾的生掰你的自拍杆，就为了让它直挺挺的码好，生掰！根本不去拧一下那个螺丝，就生掰！！！馆藏感觉东西比较少，基本看两个厅就没啥玩意儿了。可能我本人对秦汉文化不感兴趣所以觉得陶器不值钱吧。。。
53,Jeff,2,2017-08-11 19:06:01,个人对陕西历史博物馆印象真心不好，博物馆为了商业化搞了个“限制游客数量，提前预约”的小米式的做法（当然对外说为保护博物馆云云，如果是这么说，那为什么搞20块的变相“绿色通道进站”呢？）。想要免费参观的话建议提前半个月去官网预约，不然当天去的话会很多人的。20块的”何家村“展馆不建议买。如果对于古代史不是很有兴趣的话，陕西历史博物馆其实没啥好去的（不得不说，作为历史博物馆，居然没有近代史的展示内容，不如改名叫陕西古代史博物馆算了）
54,小菜菜Joyce,2,2017-08-09 15:01:01,在携程上定了门票，到历史博物馆门口时已经快到取票时间了，因为找不到取票点，赶紧打电话给取票处，打了三个电话没人接，眼看着取不到票。重新买票进馆参观后发现远不如上海博物馆的藏品丰富，根本没有上下五千年的说法，朝代都是断层的，西安重点的秦代和唐代展品也不多，朝代到宋朝就没有了。看攻略说夏季是6点闭馆，结果5点20分就一大批保安和工作人员过来赶你出去。不停的跟在你身后说我们闭馆了，请配合离场。还说这些网上都有图片的，可以回家看，请快点离场！肯定不会推荐其他人去了。
55,小木头,2,2017-08-11 11:44:30,听说西安是几朝古都，应该文物很多，很是期待，排票等了一上午，去了 很是失望，什么都没有，到处都是人，不建议去。
56,旅行者的姿态,2,2017-11-07 19:56:49,除了星期一不开外其他都可以凭身份证免费领票进去
57,leexlsdu,2,2017-07-31 15:15:25,上午九点过的，排了一个多小时队，中间超过接待量暂停发票，里面也是很拥挤，不推荐
58,李木木,2,2016-06-11 17:20:38,免费票排队人巨多，如果赶时间建议买二十元的珍宝馆票入馆。但是请注意中午售票要午休，13:00开门。我们中午到的发现午休就去了大雁塔，回来两点多发现又暂停售票了，限流，又等了二十分钟才售票。展馆里面人真的很多，展柜上到处是脏兮兮的指纹。展品倒是精美，可惜人太多不可能仔细浏览。
59,Miss`X,2,2016-07-28 11:17:14,这个地方太让人呵呵了、、、排队领票用了两个小时，一进去就傻眼了、、实在受不了这么多人，瞄了几眼就跑出去了~~~
60,杜娟－铃,1,2016-06-11 09:49:41,在这2个小时之内，无数的人进行着插队、辱骂、吵架等等行为，不管男人女人，早都丢掉了那份平常心。鉴于以上的经验，大家一定要吸取教训，提前在陕博的官网上订票，别把宝贵的时间拿来排队，浪费在吵架声中。来参观陕博的人很多，大家挤在不大的展厅里，乱哄哄，没有讲解走马观花的一圈也不过半个来小时，所以根据攻略上看到的，在门口和别人拼了个导游，一个人10块，整个讲解下来大约是1个半小时。陕博包括常设展、出土文物特别展、唐代壁画展。出土文物特别展展出的是大唐遗宝——何家村窖藏，里面全部都是唐代的文物门票20。我们没有参观壁画展，那个门票100元。虽然请了导游，当时也听了不少，不过回过头来，其实自己也记不住太多了。
61,‘没心没肺,2,2016-05-25 11:47:45,想去陕西省历史博物馆的话，那真的必须早点起来了，我们早上起来晚了，到了陕博都11点多了  人山人海啊，而且上午的免费票都已经领完了，本来准备花20元去买特展票，结果看见那个人海
62,思念空口无凭,1,2016-05-09 15:02:11,人多的不得了，好东西多的不得了，导游专业的不得了。很值得一去的地方。
63,悠.悠ぃ,2,2016-04-05 22:22:52,名字很奇怪，但雪山一如既往的没，就是去的时候下雨了，没办法拍照..
64,喜欢一个人,2,2015-10-08 09:18:30,因为有免费派票，队伍拍得老长老长的。嫌麻烦，直接花了20米舒舒服服进去欣赏了。可惜，我的文化底蕴实在支撑不了我欣赏太久，倒是对里面的艺术生很敢兴趣，他们给博物馆添彩。
65,zhu1xiao2yan3,2,2015-09-30 09:17:03,是一家综合性历史博物馆，文物藏品丰富，整个建筑群是唐代风格。举世无双
66,永远的番茄酱,1,2015-09-29 06:13:33,多年后再次参观让我发现过去的孤陋寡闻，这里并没有自己曾经以为的那么大，展品那么丰富，如果想看到点什么必须买票去珍宝馆。尤其博物馆里现在开了餐厅，可以肆意在公共空间吃喝喧哗，已经完全超出了我对博物馆的认知。排队换票时间超长的主要原因是这里已经成为络绎不绝团队游的免费景点。如果没有特别要看的展品，建议不用去了，比它好的博物馆很多。
67,火星用户,1,2015-09-22 12:26:11,地宫中心，供奉着释迦牟尼佛化身佛，释迦牟尼佛化身佛身前，有一个舍利宝函，世界唯一的释迦牟尼指骨舍利就存放在这个宝函之中。地宫的地下一层还设有地宫珍宝陈列室。
68,小孑孓,1,2015-07-30 10:49:09,上午8点到那儿等着拿免费票，还是很值得一去的地方，但重点还是三分看，七分讲，可以凑几个人合请一个导游，这样划算。慢慢看的话，馆内可以待大半天。
69,脚底的痣,2,2015-07-18 07:04:23,最值得一去的历史博物馆，一定要听讲解，才会了解其中文物的故事和它们的珍贵
70,咚咚,1,2014-02-09 11:35:11,这里虽然比不上北京博物馆的高端大气上档次，但是藏馆文物达3万多件，非常好
71,红笺郎君,1,2014-01-29 10:20:55,小编凭陕西年票换了券轻松入场，免了排队之苦，但陕博防蹭导游有一手，付费游客各配耳机，导游对着话筒低声细语，小编把耳朵伸成了兔爷也没听出个所以然，乖乖掏钱吧您呢！
72,JL,1,2014-01-18 15:00:35,值得一去，里面陈列了很多历代宫里的奇珍已宝，也可学到很多古代文物的知识
73,虎妞斯密达,1,2013-12-28 08:56:34,文物超级多，看到古代人雕刻的物品，那个纯手工打造的时代，能雕出那么细致的小物件，人的能力究竟有大多？！
74,跳房子的猫,1,2013-12-05 11:51:09,真的是值得一去，又好多好多古人智慧的结晶，很多制作精巧的物件！
