,用户名,评论星级,评论时间,评论内容
10,Leesing小歆,4,2019-07-31 09:34:55,陕西历史博物馆馆址在西安市小寨东路翠华路口，位于城市干道的交叉口，距市中心较近，交通方便。陕西历史博物馆也是中国第一座大型现代化国家级博物馆，首批中国“AAAA”级旅游景点，被誉为“古都明珠，华夏宝库”。不过馆内的文字信息比较少，不是太能完全了解一切。
11,雨昊,5,2019-04-18 20:27:02,应该是全国最值得一去的博物馆之一，但是排队的人也真多，感觉跟故宫博物院差不多，两次去看到的都是两列望不到头的队伍（免费的和30元包括大唐遗宝展的），时间紧的游客还是提前在网上预订吧，除非是65岁以上的排队人少。陕西历史博物馆位于大雁塔的西北侧，1991年开放，馆藏37万多件，上起远古人类使用的简单石器，下至1840年前社会生活中的各类器物。不仅数量多 、种类全，而且价值高，其中的商周青铜器精美绝伦，历代陶俑千姿百态，汉唐金银器独步全国，唐墓壁画举世无双。（唐代壁画珍品馆300元，进馆以后单独售票）
12,杨三岁,5,2019-03-19 18:52:43,没去过陕西历史博物馆就相当于没去过西安，这个博物馆收藏着各种奇珍异宝，还是那句，一定要请讲解!【门票凭身份证免费发放】，但是很多人排队，排队要排很久，所以我是在网上买讲解+门票的，就相当于讲解员提前帮你排队换好门票，我九点钟在寄存处等讲解员，统一领票带耳麦进馆。珍宝馆和另外一个壁画馆需要另买门票，而且讲解员不会带去珍宝馆讲解，建议先跟着讲解员看一遍其他馆，解散时根据自己的时间安排拍拍照或者去珍宝馆。我是从上午九点逛到下午一点，如果不是腰疼，说不定我可以逛一整天
13,Tina,5,2019-03-14 09:54:26,大家记住了，陕西历史博物馆是免费，但不免票！每天共发6000张票，上午3000张，下午3000张，发完即止。我是提前2个星期在陕博的官网上订的票。官网窗口取票是最快的，不管哪种渠道，下午的票一定要在12:30这个时间点来取！因为时间越往后，排队的人越多，排队越长…马蜂窝上有很多记录陕西历史博物馆的游记，其中有很多非常专业的文物讲解叙述，而我呢，既不是历史宅，也不是学历史专业的，语音播报器我也听的也不十分全面，所以就只能带着大家从头到尾熏陶一下陕博那浓厚的历史气氛，专业性较强的东西我是真写不出来，还望蜂蜂们多多体谅！
14,穆紫★水无形,5,2019-02-28 15:55:22,博物馆一般都是免费不免票的，正常拿身份证便可以领票进入。但是像陕博这种热门博物馆很少有不排队的时候，如果想节省时间的话建议大家可以买30元的何家村遗宝馆或者300元的壁画馆门票，就省去排队的麻烦了。陕西历史博物馆的馆藏绝对可以入选全国前三，多达170万件，西安的历史在这里有很好的呈现。建议想好好了解陕博的大家一定要请讲解，否则等于白看。博物馆有讲解员，可以拼团。我们正好碰上了一位导游，和几个学生一起拼团，比正常的讲解员略便宜。陕博开篇便是陕西的地形图。国家宝藏出现过的杜虎符，能号令千军万马的令符，只有一半，实物真的很小。法门寺的秘色瓷碗，也是我最初想来西安的理由。当初在电视上看过关于法门寺出土文物的纪录片，对里面所说的秘色瓷念念不忘。秘色瓷制作工艺现在仍不为人所知，而不论何时观察，底盘都仿佛有一汪清水。这一套明代出土的陶俑印象很深，据说坐于高位的是曾经在西安做过藩王的明太祖朱元璋次子朱樉。这套陶俑的人物表情生动形象，神态各异，颜色鲜艳，令人赞叹不已。陕博的文物真是让人应接不暇，流连忘返，仅仅是大约看了一遍，已经花费了2个多小时。
15,碧溪独坐,4,2019-02-28 04:22:56,内容：全国数一数二的历史类博物馆，藏品极其丰富，且相当精美，是一座宏伟瑰丽的古代艺术宝库。管理：全国数一数二的人挤人博物馆，管理相当恶心，且利欲熏心，是一棵财源滚滚的现代摇钱大树。说实话，要不是我们是冲着¥300的壁画馆来的，可能会排上半天。现在就算珍宝馆的人都相当多，那些所谓国宝根本就无法细细欣赏。壁画馆还是不错的，很安静，有气氛。
16,冒险家朱家圻,5,2019-02-22 01:24:16,公交车直达门口，免费，排队凭身份证入馆，周一闭馆不开放，我们没有请导游，租了个讲解器就开始逛了，西安毕竟是13朝古都啊，那博物馆里的文物和古董可老多了，按照朝代分成各种馆，其实最主要的也就是秦、汉、唐。 给我记忆比较深刻的就是兵马俑和唐三彩还有虎符了！
17,华,5,2019-10-04 18:27:52,陕西历史博物馆是我们一家来西安的第一站，心中充满期待！虽然刚开始有点遗憾，（遇到一位业务能力不成的导游）但是因祸得福遇到金牌常老师！从早上九点半开始一直讲解到下午五点，讲解耐心风趣，诗经、唐诗、宋词倒背如流，并且给孩子推荐了好多历史好书！孩子、大人都不虚此行！给老师点赞！
18,陈叔叔,5,2019-02-18 08:44:30,参观历史博物馆可以在网上预定跟团，时间有早上9:40集合和12:40集合，费用包含导游讲解，最主要的就是统一入园免排队。因为历史博物馆每天早晨都会有自由行游客排长队购票，那个队伍简直无法形容，在这样的寒冷冬季根本不想在外面吹冷风，所以在网上订购这个跟团是最合适不过的，你只需要在9:30到达景区的西8窗口进行等待就可以了。导游员会坐在窗口内等待报名的所有游客到齐，并进行点名，然后就是发放耳机讲解器。这里要做一个提醒，就是珍宝馆只能进一次，如果出了展厅就不能二次进入了，必须要重新购买门票。导游员会及时的提醒游客，所以一定要仔细听。
19,品曦13,5,2019-02-12 12:41:41,前一天由于小马虎忘了带身份证，以一分钟只差错过了陕西博物馆的开放时间，今天学乖了上午就去了博物馆，在排队进场的期间找到了两位小姐姐下午一起拼车去兵马俑，果然还是得主动出击。进了博物馆，我两一人租了一个电子导游，事实上进去后才发现根本不用这个，里面有很多团，几乎每个地方都有导游在介绍，我们直接在旁边蹭着听就行了。西安是十三朝古都，我们对它的博物馆也是格外的期待，正如他的标语“给我一天，还你万年。”我印象最深刻的是盛唐时期的三彩载乐骆驼俑，无数次在书本上见过他的样子，真真看到实物才被他琉璃的色彩，活灵活现的姿势所震撼，骆驼背上坐着七个男子，手里拿着不同的乐器，仔细一看每个人神采各异 ，有的侧耳聆听，有的沉醉吹笛，中间女性在婀娜表演，沉醉于音乐之中的还有那只巨大的骆驼，仰面向天，仿佛也在引亢高歌。很难想象千百年前的工匠们就有了现代都难以到达的审美和精湛工艺，从这个俑就能感受到盛唐的自由和繁华。由于时间问题，我们只能匆匆而过，如果时间充裕，我们应该可以在里面待上一天。（西安的历史让人沉醉，博物馆的参观让我们有机会静下心来，把思绪回到强秦乃至盛唐，回味中国过去千年历史，反思自己个人的渺小。
20,拾壹里的十一,5,2019-02-12 12:21:00,有多少人和我一样，看了国家宝藏而把这里作为毕生一定要去的博物馆之一。博物馆是免票的，但是特殊的馆要另外收费，每天限制人数，网上可以预约，不过十一嘛，大家都知道，人多到难以想象，更别说网上预约了，为了能够逛完整个陕西博物馆而不留遗憾，我买了最贵的唐代壁画珍品馆门票，这样可以连大唐遗宝一起看，而且不用排队。其实你去看了就知道，真的是值回票价的。尤其是章怀太子墓客使图、马球图、狩猎出行图，懿德太子墓阙楼图、仪仗图，在国家宝藏里你看不出那个仪仗图有多么宏伟壮观，一定要走近了才能感受到那由近200名文武百官组成的仪仗队伍，包括步行卫队、骑马卫队和车队是多么震撼。陕博要逛下来真的需要很好的体力和耐心，因为讲解员需要排很长的队等，所以我们拿的是电子讲解器，我整整耗完了三部讲解器的电，后来在参观普通馆的时候，恰逢一位志愿者讲解，他说的超级超级精彩，比讲解员机械式的讲解好太多太多了，只有到了这里你才会发现你是多么得无知。奈何陕博的藏品真的太丰富了，难怪弹幕上说陕博参加国家宝藏是玩玩的，随便拿一个都是世界级的文物。所以如果可以，真的推荐你花上一整天的时间，好好感受一下历史的厚重感。
21,LAMHIUFOON,5,2019-02-11 00:10:10,博物馆是免费的，只要凭身份证就可以领票。但是里面有两个馆是收费的，一是何家村遗宝（30元），二是壁画馆（300元）。只要买了这两个任意一个馆的门票，就可免排队进馆。我们大概是九点多去到那里，门口已经排起了超级长的队伍了，我们和导游会和后，她直接带我们进去了，不用排队。所以买门票还是很有必要的，不然排到脚酸，后面都没心情看了。而且何家村遗宝看过国家宝藏的都知道，不能错过。陕西历史博物馆和西安许多建筑一样，都是梁思成的关门弟子张锦秋女士设计的，西安有百分之七八十的建筑都是她设计的，后面去到的西安博物馆，大唐芙蓉园，大明宫遗址，会发现她设计的简直都很有个人特点。一进到博物馆，最快去看的就是何家村遗宝展。这个馆凭门票进入，出去了就不能再进去了，所以要认真仔细的看呀。上过国家宝藏的葡萄花鸟纹银香囊就是出自这里，但这次走了一圈却没有看到，或者是看漏了？也是很遗憾了。青釉提梁倒注瓷壶。这个壶设计非常巧妙，水是从底部灌入，再倒转过来水不会流出来。不仅造型别致，设计还巧夺天工，再次佩服古人的智慧。镶金兽首玛瑙杯。国之重宝，海内孤品，中国首批禁止出国（境）展览文物，陕西历史博物馆镇馆之宝。皇后玉玺。国宝级文物，为汉皇后吕雉之物，是汉代皇后玺的唯一实物资料，弥足珍贵。西汉·鎏金铜蚕。真的是一条蚕那么大，太精致了。西安金饼。一共出土了三百多枚，想象一下三百多块金灿灿的金饼放在你面前，真是亮瞎眼。赤金走龙。超级可爱。 陕西历史博物馆最有名的应该是壁画了吧。我们去的时候，算是淡季，但人还是超级无敌多。特别是很多人来的时间都很集中，都是上午九点十点，所有有些文物玻璃展台前真是水泄不通。讲解员说，夏季的时候人更多，更夸张。自由解散后我们重新回去把没有看完的展品看完，因为临近中午，所有人少了很多，所有建议早上挤不进去了，晚一点兜一圈再回来看，人就没那么多了。
22,颤抖的小手,4,2019-02-10 19:34:02,陕西历史博物馆虽然是4A景点，但是实在是很多东西看，不去血亏。一来真的很多经典藏品，从五千年前一直到大唐的文物都有一些，确实是让人大开眼界；二来门票价格也不贵。有免费的入口，很多人排队，也有直接给30元就可以进馆观看了。当然了，大唐壁画馆真的门票有点贵了，300元，而且学生也没有半价优惠。我个人不是很喜欢看壁画，就没有去大唐壁画馆。如果赶时间还是建议买30元的票，没什么人排队的，不赶时间随意排免费队伍也行。说句实话，这博物馆4Ａ比很多5Ａ景点好多了，去看了就不虚此行。
23,喵喵菌,4,2019-02-06 14:36:22,三秦大地是中华民族生息、繁衍，华夏文明诞生、发展的重要地区之一，中国历史上最为辉煌的周、秦、汉、唐等十三个王朝曾在这里建都。丰富的文化遗存，深厚的文化积淀，形成了陕西独特的历史文化风貌，被誉为“古都明珠，华夏宝库”的陕西历史博物馆则是展示陕西历史文化和中国古代文明的艺术殿堂。陕西历史博物馆位于西安大雁塔的西北侧，筹建于1983年，1991年6月20日落成开放，是中国第一座大型现代化国家级博物馆，前身可以追溯到1909年成立的陕西“劝工陈列所”，它的建成标志着中国博物馆事业迈入了新的发展里程。这座馆舍为“中央殿堂、四隅崇楼”的唐风建筑群，主次井然有序，高低错落有致，气势雄浑庄重，融民族传统、地方特色和时代精神于一体。馆区占地 65000平方米。建筑面积55600平方米，文物库区面积8000平方米，展厅面积11000平方米，馆藏文物1717950件（组）。上起远古人类初始阶段使用的简单石器，下至1840年前社会生活中的各类器物，时间跨度长达一百多万年。文物不仅数量多、种类全，而且品位高、价值广，其中的商周青铜器精美绝伦，历代陶俑千姿百态，汉唐金银器独步全国，唐墓壁 画举世无双。可谓琳琅满目、精品荟萃。陕西历史博物馆是一座综合性历史类博物馆。开馆以来，充分发挥文物藏品优势，坚持“有效保护、合理利用、加强管理”的原则，把收藏保管、科学研究和宣传教育功能有机相结合，举办了各种形式的陈列展览，形成了基本陈列、专题陈列和临时展览互为补充、交相辉映的陈列体系，从多角度、多侧面向广大观众揭示历史文物的丰富文化内涵，展现华夏民族博大精深的文明成就。同时，以开放的姿态走出国门， 将灿烂辉煌的中华文明、光彩夺目的三秦文化呈现给世界各国人民。作为被首批确定为中国“4A”级旅游景点的陕西历史博物馆，以其优上的陈列、优美的环境、优质的服务、优良的秩序和独特的魅力，吸引着众多中外宾客纷至沓来，已成为传播中华民族优秀文化和对外文化交流的重要窗口。在21世纪里，这座汇集着三秦大地文物精华的文化殿堂，将会以充满生机和活力的崭新面貌，为中华文化复兴以及人类文明的交流互鉴作出更大的贡献。
24,在路上,4,2019-02-05 11:26:04,在还没有来西安之前就在网上订票的确是明确的选择，因为当我们到达陕历博的取票处时，现场领票的长龙已经排出了百米，而在网上订票的取票窗口一个人也没有，我很顺利地没有排队地取到了票。虽然售票员的服务态度极差，身份证和票都是丢出来的。陕历博那么多人推荐果然不是盖的，虽然我们没有请导游，但是从一件件文物中也是感受到了这个地方深厚的文化底蕴。我们先从国宝展览厅中的鎏金铜马开始参观，然后是陕西古代文明等按照博物馆的参观顺序一直看下去。期间也见到了金怪兽、石鼓（复制品）、一二号铜马车（复制品）、文官佣、跪射俑、陶器、唐三彩等各种文物。真的是眼界大开，很多以前没有见过的东西、现在见不到的东西都展现了出来。虽然最后由于时间关系我们没有去大唐珍宝馆，但前三个馆看到的那么多的文物，也是足够我们好好感受一番了。最为惊喜的是，工作人员运用现代的技术，在一尊站立的兵马佣的身上，通过投影的方式，将刚刚出土时的兵马俑衣着的颜色投射出来，附着在兵马俑的各个部位，让大家更直观地感受到当年兵马俑的五颜六色，而不是现如今千篇一律的泥土的颜色。博物馆门口的存包处是有时间规定的，两个小时内免费，超时收取二十块。
25,Number16,5,2019-02-03 18:16:17,博物馆实行免费不免票，获票的方式有两种，一种是官网预约，但是名额有限，很难约的到，另外一种就是到博物馆门口排队。 到了博物馆大概下午1点，从小寨地铁站出来，走个5分钟，就会看见一群人在排队，问了下保安，这个队至少需要2个小时，再往前，走过博物馆正门，会看见还有一群人在排着队，排的是博物馆的收费馆：大唐遗宝和大唐壁画展，门票分别是30元和300元，排队人数明显少于免费票的队，但在节假日还是排了一小时。等快排到我的时候，突然想起来了网上我之前预约过的门票，就问了下点评上的票在哪里兑换，结果保安指了一个几乎没有人的窗口！tips：大唐遗宝展的票是可以在网上提前购买预订的！到游客服务中心直接兑换就可以，排队买票的时间都省了，节假日至少省出1小时！进到博物馆，先去参观大唐遗宝展，毕竟是付了费的，也确实是非常值得看的展。许多小玩意儿的做工都十分精致，不得不感叹手工技艺的精湛。从大唐遗宝馆参观结束后，依次是一二三号展，分别是从史前，到秦汉，再到隋唐等等……展览里既有秦朝的陶俑，也有汉代的陶俑。相比秦，汉的要小的多，而且几乎每个俑的样子也差不多。
26,跟哥走_有肉吃,5,2019-07-20 14:48:33,陕西省博物馆大部分展厅是免费开放的，在门口领票就行，排队的人有点多，里面有个别展厅有收费的某遗址文物展览，可以在大门口买票，这样就不用排队喽，走起~一进门，一头高大威猛的石狮子以藐视八方来客的姿态欢迎了我们服务台可以雇讲解员，但因为人实在是太多，供不应求，排队的人人山人海，我们就决定自己逛喽。反正我逛博物馆的套路。。。其实。。。也不太需要讲解员。。。首先去的那个遗址文物特展。一个特展厅20分钟我就逛完了，小鱼每件展品都看的异常仔细，刚看了不到10件。我决定先去别的展厅继续逛了。回到大门口，一看讲解处排队的人不多了，我赶紧去领了个号，决定聘个讲解给她俩个惊喜。讲解员小哥哥拿了一盒耳麦，线是乱的，缠在一起，小哥哥理了5分钟，没择出来一个。。。默默的把盒盖盖上，回屋里换了一盒，心疼小哥哥5分钟有了讲解，能让我们更好的体会陕博的底蕴，聆听属于每件文物的故事，一个小时的时间匆匆而过，偌大的博物馆也只能算是走马观花的草草逛了一圈。走马观花的看完一圈，就12点了，小鱼完全没看过瘾，不过也只好依依不舍的离开啦。
27,Ellieatravelove,5,2019-02-03 17:34:16,陕西省历史博物馆的布展比过去精致很多，像一篇关中地区兴衰的历史故事，有开头，有高潮，也有结尾。还是请一名向导最好，租讲解器的问题：1.不是所有重点文物都有语音讲解；2.展品被游客围住根本看不到序号。相信有讲解员的话会有更好的体验。出口处的文创商店也很有意思，小东西都不贵。
28,亦儿,5,2019-11-28 11:33:29,陕西历史博物馆免费不免票，凭身份证排队换票，也可以在官网先预定，然后在网络取票窗口直接取票我去的那天排队的人还不多，不过节假日应该就会超级多人排队参观陕西历史博物馆建议几个人拼一个导游，不过这次我蹭了一个导游事情是这样子的，博物馆里你会看到有些人拿着一沓资料在背，其实他们是在练习导游讲解。然后有个小姐姐也在练习，然后她正好要找个人来练一下，然后我刚好又是一个人，然后她就问我要不要免费听一下她的讲解。就这样免费听了小姐姐的讲解。博物馆特别大，有好几个展厅，我就参观完了一二三展厅，差不多三个多小时。
29,小米猫,5,2019-12-02 21:05:14,听闻了陕西历史博物馆的火爆程度，特意选了小长假之后的第一天前往，还是被人潮给震惊了。还没开门外面就已经里三层外三层的排队领票了。陕历博也实行免费不免票政策，要在门口领票。或者可以花30元买一张珍宝馆的门票，可以不排队还能观赏何家村遗宝，或者花300元买一张壁画馆的门票也可以不用排队。事先在网上买了珍宝馆的30元门票，取完票直接进馆参观。
30,Cute胖妞,5,2019-12-03 09:19:35,想快速了解西安的历史是一定要去陕西历史博物馆的，跟着导游进去逛一圈你会很多很多历史。就是节假日的时候人超多，建议提前网上订票。
31,心底有片静默的海,5,2019-02-02 00:33:02,太推荐了。里面的宝物真的丰富。要微信预约，我们去的时候也不算太旺季吧，也是人山人海。去的前两天去看预约平台，果然都约满了。珍宝馆现在好像也可以预约了，也可以预约常规票然后进去之后在珍宝馆外面的窗口买票进去参观。建议租个讲解器，多带一点现金，租金30，押金100的。文创产品做的真的太好了，看啥想买啥。文创店层出不穷，产品做得也不错。
32,阿土,5,2019-01-31 10:49:36,陕西 历史博物馆， 中国 第一座大型现代化国家级博物馆，首批 中国 “AAAA”级旅游景点，被誉为“古都明珠，华夏宝库”。位于 陕西 省 西安 市雁塔区小寨东路91号，大雁塔 西北 侧。馆藏文物171.795万件（组） ，其中，一级文物762件（组），国宝级文物18件（组），其中2件为首批禁止出国（境）展览文物，居 中国 博物馆前列。 陕西 历史博物馆建筑的外观着意突出了盛唐风采，长安自古帝王都，历史上先后有周、秦、汉、隋、唐等十三个封建王朝在此建都，具有丰富的地上地下文物，形成了 陕西 独特的历史文化风貌。这座馆舍为“中央殿堂、四隅崇楼”的唐风建筑群，主次井然有序，高低错落有致，气势雄浑庄重，融民族传统、地方特色和时代精神于一体。馆区占地 65000平方米。建筑面积55600平方米，文物库区面积8000平方米，展厅面积11000平方米。上起远古人类初始阶段使用的简单石器，下至1840年前社会生活中的各类器物，时间跨度长达一百多万年。文物不仅数量多、种类全，而且品位高、价值广，其中的商周青铜器精美绝伦，历代陶俑千姿百态，汉唐金银器独步全国，唐墓壁画举世无双。可谓琳琅满目、精品荟萃。这种博物馆绝对是必去的景点。
33,神宫,4,2019-01-30 21:55:42,其实是标准的比较正常的博物馆，专业的历史文物及文字讲解，但如逢节假日的话人会比较多，尤其排队排你1小时不在话下，门票免费，但如果对历史不是很感兴趣的话，其实完全可以忽略不去的，但景点强迫症选手除外。。。建议游玩2小时。
34,爱米老鼠的汤姆猫,5,2019-01-30 19:46:24,整个西安里面最推荐的地方吧，讲解真的很棒，镇馆之宝有3件，有1件据说从来不会出境展览，三个馆可以理解为，一个免费，一个何家村文物30元，一个大唐珍宝150元，建议前2个就够了（记得一定要提前网上预约，因为超级多人，超级多人！），中午去的出来都三点多了，在小寨地铁站附近，去完这里再去大慈恩寺（大雁塔）刚好，步行就可以到，晚上再去大唐不夜城。
35,鸽子,5,2019-05-19 15:50:47,特别棒，但是排队真的久，我去的时候不论是什么票人都特别多!!!我买珍宝馆排了一个多小时，等讲解等了40多分钟，千万不要选择第二第三个时间段去，最好选在最早或最晚时间段(万鑫哥哥说的，对，没错万鑫哥哥就是我的讲解，没想到被拉一起拼团这么幸运可以遇到万鑫哥哥)解说特别棒!!!我超喜欢西安和它的文物!!!好棒啊真的!!!还会再刷!!!
36,hongjunde,5,2019-06-02 23:37:51,陕西省历史博物馆是我逛的博物馆（北京除外）里最NB的，没有之一。对于喜欢历史的我来说，这里是必去的，但是大家一定要提前打听好闭馆时间，我去了两次。还有就是换票的问题，当时买了个珍宝馆的门票就可以直接进，用身份证免费换票的要等好久，哎。还有就是如果能有更专业的导游就好了，感觉还没有我从探索频道看的那个介绍这个珍宝馆馆藏被发现的内容多。
37,liubingxin07,5,2019-01-30 10:35:42,陕西历史博物馆的大名不用我过多介绍了，对于来西安的游客来讲，陕历博应该和兵马俑、大雁塔、古城墙列为一级推荐的景点吧！再次提醒，来 陕西 历史博物馆参观之前一定要提前在网上预约！！！进门处可以租用电子导览器，或者人多的话请个讲解员就更好了。（感觉电子讲解器讲的很生硬，听着听着很容易走神，远不如专业的讲解员）
