,用户名,评论星级,评论时间,评论内容
10,小城故事-FAn,3,2018-10-30 18:23:56,体力不好的建议不要去登黄山，山上没什么好玩的，无非就是山比较多，云比较多，爬山累死
11,花开花落,3,2018-08-18 19:10:03,对于黄山我是不推荐的，景点门票太贵了，黄山门票缆车什么的加起来一个人可能起码五百多，这还是一天往返的。登山，天气不好，下小雨，雾很大，和想象中差挺多，当地人说这里很难碰到特别好的天气，所以来这里前要做好思想准备。我们选择的是经典路线，之前做攻略时几乎都没看到路线详情，到了那里才知道，服务好的客栈老板会根据你安排的时间给你推荐路线并送一张简易地图，黄山的路标也很多，所以无需担心，这里要提醒一点就是千万不要仗着自己体力好不坐索道！！！我们是上山和在西海大峡谷有坐，到了迎客松的时候才两点，就想说自己走下去，结果腿痛了两天，虽然距离才6.5公里，可是全部都是下楼梯，到后面膝盖和腿全部都痛。
12,风继续吹,3,2018-07-19 15:14:51,黄山风景确实很好 特别耗体力 但是走之前在山脚下吃所谓这边的正新鸡排 老板态度特别差 东西贵就不说 东西不新鲜还不干净而且还拿了个没熟的鸡翅给我 还夹杂这几根毛 真是呵呵
13,逆时针画圈,3,2018-06-25 23:55:35,4.24-4.25晚两个黄山白云酒店床位（女）因个人原因不能登山，100一位，有需要留言 白云宾馆
14,王永恒,3,2018-06-18 16:11:57,买上山的大巴车票，19元/人，另保险3元/人，这个比较坑，身份证都不用刷的。
15,無,3,2018-04-24 17:04:26,记住，黄山风景区分为南、北，如果要去北方，注意预留时间
16,我很666,3,2018-02-22 15:04:50,一天雨大雾大，没感觉什么。感觉徒有虚名。第二天太阳出来。才知道真是五岳归来不看山，黄山归来不看岳，嵩山，泰山我都去过，那比起黄山那就算了，还是不要提了！还有很多景点没去！有机会还得来！
17,蚂蜂窝用户,3,2018-02-01 16:58:42,太美！是我如此幸运，还是她一直如此？希望有缘再见
18,llzj,3,2018-01-22 23:06:54,最近有打算去黄山的么？一起走？wx zhuju32
19,马蜂窝用户,3,2018-01-20 22:31:28,2012年5.1到此。游人如织，我们是自己爬上去的，可惜到达飞来石的时候雾太大了，天气晴好一定很壮观
20,秋之羽,3,2018-01-15 00:42:05,七天行程，两次登黄山，第一次 充满惊呼 与震撼，只顾抢拍，美景无以描述，看到了云海 奇松 怪石 可惜后来下起雨;隔一天，又登，全天大雾茫茫，增长了步数，美色只能回味;计划再上，但天公不作美，连续阴雨，大黄山之美 只待我再来!
21,蚂蜂窝用户,3,2017-12-11 19:13:54,g c cn ttcan ccc6g ccfcFfff y tccc tFcxX
22,蚂蜂窝用户,3,2017-11-18 07:01:41,3月份去的，很遗憾没到西海（关闭）。这几年也走了不少地方，但黄山归来不看山真的是千真万确。太美了，超出想像。远气不错，云海，日出，佛光都看到了，就可惜山上住宿太贵，1260啊，心痛。周五早上的山，晚上山上住，（如果一个人的话可选择住多人间，每床200，但早上要爬一小段路到高处看日出，云海不是每天有，佛光更要运气）周六玩半天，中午下山，下山时人就开始多了，想照像都不好取影。
23,顺其自然,3,2017-09-17 18:02:27,风景很美，人情却糟蹋风景，东西贵那是自愿消费，晚上扎帐篷说要统一地方扎，统一扎好了要收30元场地管理费。我都交钱了进景区了。还有什么场地费。你管理了什么。帐篷就在垃圾桶旁边，地凹凸不平就是公厕门口臭气冲天，没有设立专门露营区，就是把露营者堆在一起好收钱，没有热水洗澡什么都没有。说收厕所费场地费。 我想说门票不包含给上厕所。不包含场地吗？ 希望大家积极打投诉电话和黄山市长热线。不要因为这些老鼠屎抹黑了美丽的黄山！
24,白丁,3,2017-09-17 10:39:32,门票咋这么贵呢 ...............
25,豆薏,3,2017-08-25 16:52:23,还是很值得一去的，风景很美的，就是有点累，爬上去简直累瘫，下来缆车
26,随心-New,3,2017-08-23 07:10:22,去的时候好多人，还是周五，人跟着人后面走，不能停。。。
27,蚂蜂窝用户,3,2017-05-24 15:54:29,景色不错，个人认为比陕西华山差了点
28,杨根,3,2017-04-28 14:30:52,挺值的风景挺好！建议轻装上阵多带水跟零食
29,中成,3,2017-04-15 23:33:49,什么意思，还要点评，越来越不好使了
30,琉璃,3,2017-04-04 23:39:48,原名黟山，唐朝时更名为黄山，取自“黄帝之山”之意。黄山是世界自然和文化双遗产，世界地质公园，中国十大名胜古迹之一，国家5A级旅游景区。黄山风景区面积160.6平方千米，东起黄狮 ，西至小岭脚，北始二龙桥，南达汤口镇，分为温泉、云谷、玉屏、北海、松谷、钓桥、浮溪、洋湖、福固九个管理区，包括200多个大小景点。黄山以奇松、怪石、云海、温泉、冬雪“五绝”著称于世，拥有“天下第一奇山”之称。“五岳归来不看山，黄山归来不看岳”是对黄山最好的评价。
31,lzmin6622,3,2017-03-26 07:03:51,上山是有大雾，下山时是晴天，真的很美！
32,Claire,3,2015-07-19 06:34:12,"周五出发周日回的,在山顶住一晚双人上下铺，坐了所有的缆车,还是觉得特累"
33,ripley-zoo,3,2015-06-30 16:32:47,壮观，美，我们是一路爬上去的，景色优美
34,小新,3,2015-06-30 11:45:38,大美黄山，四月间满山的红、白玉兰绽放，非常漂亮。
35,赖赖,3,2015-06-25 10:41:13,黄山旅游就是一个坑 ，上山排队，缆车排队，吃饭排队，连尿尿也排队，伤不起啊[流泪][流泪]，建议还是避开双休日和国定假日出行！
36,慢慢打,3,2015-06-14 17:46:24,黄山不错，巍峨险峻，值得一去。
37,一燃,3,2015-05-07 01:09:12,起雾的时候很美，有仙境的感觉。山不算很高。
38,默默,3,2015-05-07 13:23:58,因为下雨，路很滑，所以没有爬到山顶，
39,夕阳下De浅笑,3,2015-04-19 16:11:54,去的时候一定要选择天气很好的时候，注意是很好。如果山下天气不好，那么上面就全是雾，很难看见什么。
40,坚果,3,2015-04-02 13:13:27,黄金假期的黄山是人山人海，进景区要排队，坐缆车要排队，什么都要排队，要想真正领略到她的美一定要等淡季去。
41,ヤ小女宁~,3,2015-03-06 17:26:43,不喜欢爬山，纯属无奈陪同 苦命啊..............
42,伊小诺,3,2015-03-03 14:21:50,清明时去的，人超多。 因为上山全是雾，什么景色都看不到，能做的只是脚下周而复始的机械运动。偶尔有大风刮过 才能窥见一点点仙境的影子。。。。更惨的是 第二天早上居然下大雪 石阶路上全是冰，只能死死攀住已结满冰凌的超宽的护栏，有些地方直接一面山壁 一面悬崖，有两次摔倒滑下数十个台阶，若不是有热心路人拉住，现在可能就真的回不来了
43,Vicky不想睡,3,2015-02-05 00:29:43,某一年跟爸妈报了巨便宜的旅行团颠了一路到了黄山，还赶上超级台风，排了三个小时的队坐上缆车到光明顶，大家都冻的不行，买了三件棉衣，然后我爸机智的带了好多南街村的拌面上去。。。只觉得面好好吃啊。。。然后我们就狼狈的下山了~~
44,aircheng,3,2015-02-03 16:20:19,整体感觉有点坑商业化严重，但景色还行。我们去时是雨天山上空气清新，云雾缭绕似仙境
45,堪堪要健身健身健身运动运动运动,3,2015-01-26 20:14:10,可能是因为我喜欢光秃秃的山（华山真的美啊，好喜欢）全是植被的山就没这么吸引我。。。
46,YH-嘴,3,2014-12-20 18:22:10,五岳归来不看山，黄山归来不看岳。天下名山第一座已被小弟征服。淡季上黄山，人少。风景秀丽，怪石，温泉。
47,JY,3,2014-12-03 14:40:10,还好， 五岳之尊夸张了， 对于年轻人来说好爬，没有必要坐缆车， 我没有坐缆车 8.15爬 下午3.15到回去的大巴上 ， 还好 ，毕竟我是喜欢海的少年。
48,乐其凯,3,2017-02-12 18:25:04,黄山很大，奇松很多，从玉屏索道到云谷索道起码要4小时。
49,蚂蜂窝用户,3,2017-01-02 19:20:24,港航局舅舅家看看电话好吧媳妇i
50,蚂蜂窝用户,3,2016-12-22 23:15:46,港航局舅舅家看看电话好吧媳妇i
51,微风拂过,3,2016-12-02 10:38:49,太赞了 奇松怪石太多了 漂亮死了
52,qin青,3,2016-10-17 11:56:01,第一次来到这里，感觉很破旧，没有旅游的感觉
53,惹尽尘埃,3,2016-10-17 11:56:01,一点一点自己爬上去沿路的挑夫看着很心酸，什么都不拿爬着都费劲，也许这就是生活吧！
54,HSBYXSB,3,2016-05-02 11:01:33,黄山光明顶附近的白云宾馆不仅是全山位置最好的地方，而且住宿环境，餐厅菜肴都相当不错，更重要的是这里的服务非常贴心，服务人员对待客人就像对自己的亲人一样，很暖心的一家酒店，大赞！
55,无心,3,2016-04-21 15:05:59,黄山景区到了一日游，我们的生活费的话，我们的生活费的话就是你
56,开心,3,2016-04-18 16:06:17,黄山是一个成熟的风景区，风景也很美
57,天上有朵雨做的筠,3,2016-04-17 14:26:18,真的不应该雨天游黄山，体验度极差，当然这是天气的原因。
58,胡哥哥爱钓鱼,3,2016-04-17 10:05:15,风景不错，适合养生！………………
59,噎着,3,2016-04-10 23:52:29,黄山的风景确实不错的，不过个人觉得过度开发了
60,琉璃,3,2016-04-03 07:05:16,原名黟山，唐朝时更名为黄山，取自“黄帝之山”之意。黄山是世界自然和文化双遗产，世界地质公园，中国十大名胜古迹之一，国家5A级旅游景区。黄山风景区面积160.6平方千米，东起黄狮 ，西至小岭脚，北始二龙桥，南达汤口镇，分为温泉、云谷、玉屏、北海、松谷、钓桥、浮溪、洋湖、福固九个管理区，包括200多个大小景点。黄山以奇松、怪石、云海、温泉、冬雪“五绝”著称于世，拥有“天下第一奇山”之称。“五岳归来不看山，黄山归来不看岳”是对黄山最好的评价。
61,lzmin6622,3,2016-04-01 23:53:50,上山是有大雾，下山时是晴天，真的很美！
62,Claire,3,2016-04-01 21:48:53,"周五出发周日回的,在山顶住一晚双人上下铺，坐了所有的缆车,还是觉得特累"
63,ripley-zoo,3,2015-07-19 06:34:12,壮观，美，我们是一路爬上去的，景色优美
64,小新,3,2015-06-30 16:32:47,大美黄山，四月间满山的红、白玉兰绽放，非常漂亮。
65,赖赖,3,2015-06-30 11:45:38,黄山旅游就是一个坑 ，上山排队，缆车排队，吃饭排队，连尿尿也排队，伤不起啊[流泪][流泪]，建议还是避开双休日和国定假日出行！
66,慢慢打,3,2015-06-25 10:41:13,黄山不错，巍峨险峻，值得一去。
67,一燃,3,2015-06-14 17:46:24,起雾的时候很美，有仙境的感觉。山不算很高。
68,默默,3,2015-05-07 01:09:12,因为下雨，路很滑，所以没有爬到山顶，
69,夕阳下De浅笑,3,2015-05-07 13:23:58,去的时候一定要选择天气很好的时候，注意是很好。如果山下天气不好，那么上面就全是雾，很难看见什么。
70,坚果,3,2015-04-19 16:11:54,黄金假期的黄山是人山人海，进景区要排队，坐缆车要排队，什么都要排队，要想真正领略到她的美一定要等淡季去。
71,ヤ小女宁~,3,2015-04-02 13:13:27,不喜欢爬山，纯属无奈陪同 苦命啊..............
72,伊小诺,3,2015-03-06 17:26:43,清明时去的，人超多。 因为上山全是雾，什么景色都看不到，能做的只是脚下周而复始的机械运动。偶尔有大风刮过 才能窥见一点点仙境的影子。。。。更惨的是 第二天早上居然下大雪 石阶路上全是冰，只能死死攀住已结满冰凌的超宽的护栏，有些地方直接一面山壁 一面悬崖，有两次摔倒滑下数十个台阶，若不是有热心路人拉住，现在可能就真的回不来了
73,Vicky不想睡,3,2015-03-03 14:21:50,某一年跟爸妈报了巨便宜的旅行团颠了一路到了黄山，还赶上超级台风，排了三个小时的队坐上缆车到光明顶，大家都冻的不行，买了三件棉衣，然后我爸机智的带了好多南街村的拌面上去。。。只觉得面好好吃啊。。。然后我们就狼狈的下山了~~
74,aircheng,3,2015-02-05 00:29:43,整体感觉有点坑商业化严重，但景色还行。我们去时是雨天山上空气清新，云雾缭绕似仙境
