,用户名,评论星级,评论时间,评论内容
10,乐在旅途大卫,5,2020-01-06 14:06:12,故宫是去北京必玩的旅游景点，天安门去完之后就去后边的故宫了。作为明清的皇帝居所，有很高的历史价值，再加上最近几年宫廷剧的热播，让故宫成为最热门的目的地。建议避开五一十一这些假期，因为人太多了！故宫门票旺季60淡季40非常的优惠，可以说北京门票全国最便宜！
11,文刀水羊,5,2019-04-23 11:27:07,三八节下午和家里的女同胞们来到故宫，碰上两会安检了一小时，终于在夕阳西下的时分赶上了故宫的余晖。午门前的鸽子盘旋，向我们讲述着故宫的苍凉，凹形的城基气势如虹，让人惊叹。穿越一层一层的朱门，我站在太和殿的汉白玉石阶上，一种莫名的震撼在心中激荡，封建王朝至高无上的皇权就在我面前，这里承载了明清两代帝王的荣耀，也经历了那些血雨腥风。在中和殿、保和殿后是帝后居住的后三宫，乾清宫、交泰殿、坤宁宫，故宫的建筑形式雄伟庄严，布局严谨，体现了前朝后寝的格局。毫不夸张的说，明清尤其是清朝对我们最大的贡献就是这些伟大的建筑。
12,陈威,5,2019-05-10 13:13:19,故宫又称紫禁城，是明、清两代的皇宫，也是古老中国的标志和象征，也是世界上现存规模最大、保存最为完整的木质结构古建筑。当你置身于气派规整的高墙深院，能真真切切地感受到它曾经的荣耀。悠久的历史给这里留下了大规模的珍贵建筑和无数文物，也成为今天游玩故宫的主要看点
13,Mo小Ko,5,2020-02-20 13:07:52,大概整个中国最吸引我的地方就是故宫了连着去了两天 正逢过年 故宫还有展览可以看很有年味的展览哦 一进神武门往右手边走就能看到展览入口了 主要展出关于“过年”的题材 我觉得很不错周末和工作日的人流量是不能比的 周末真的很多很多很多人 个人觉得下午两点左右进故宫人是最少的 要不就一早到 赶在最前面奔跑着入园可能还能拍到没有人的太和殿进入以后可以避开人流去拍一拍东西六宫和珍宝馆 周末去的珍宝馆人还是很少的 大部分人都集中在三大殿随着《延禧攻略》的走红 延禧宫也变成了热门场所 但我想说的是延禧宫之前已经被烧毁了 现在建了的是全紫禁城最特别的宫殿—水晶宫 是一座西洋宫殿 很特别
14,cardi,4,2019-04-13 14:17:42,故宫过大年～我们是正月十二去的，前一天天津北京都下雪，虽然很冷但是人还是超级多🙈我们是学生票所以是20块钱（故宫正价票淡季40一个人，旺季60一个人，提前预约网上买票）简直不要太划算！！！游览顺序顺着端门、午门、前三大殿和后三大殿然后东六宫顺着御花园后面穿过去到慈宁宫和西六宫、其中穿插着看乾清宫前面的过大年的主题展还有各种个样的故宫文创店😆（ps:御花园的一个文创店里找到了网上断货已久的一个手链简直不要太开心！）看延禧宫的人排出去老长～的队于是放弃，其实景仁宫慈宁宫都是很值得一看的，尤其是慈宁宫还有慈宁宫花园都是新开放的照相的话看见好多穿汉服的小姐姐，其实我们照的话找一面红墙从下往上照，或者在前三大殿旁边的配殿的角落都能照出很好看的照片
15,考妮,5,2019-06-20 18:15:06,(太阳)推荐慈宁宫雕塑馆前面的小广场，图一的地方，人流量相对少，很多座椅可以休息，而且座椅正对面的红墙很好拍，强推！中午还在这午睡了一会，睡故宫多少有点紧张的，怕一觉醒来就穿越了。(鬼脸)这两年故宫真的太火了，红墙，雪景，猫咪，文创，宫斗剧......去年延禧宫继漱芳斋后又火了一把，但在我心中故宫的高低红墙才是最迷人的存在。(色色)为此我出发前就研究了下当天的穿着，个人推荐白色，蓝色，黄色的衣裙，纯色更出彩。最后选了黄色，毕竟红黄是故宫的主色调，感觉更加和谐一些。（虽然很像西红柿炒鸡蛋）(魅力四射)取景地基本都在(图钉)慈宁宫外的高红墙，(图钉)御花园里的矮红墙，(图钉)延禧宫附近的后宫树影红墙。（如果人多拍照放不开的朋友可以选择去慈宁宫外高墙，那边的人流相对较小，延禧宫附近的后宫和御花园人流就多了，但也不至于需要排队毕竟故宫红墙太多了，总有一段属于你！）拍摄构图大多参考马蜂窝、小红书各位达人的慷慨分享。有兴趣的可以提前做下功课~~~
16,回旋之水,5,2019-12-04 14:17:29,故宫：从端门进去，很快到达午门，印象中午门都是用来砍头的，各种古代剧看多了的后遗症。午门真的很高大，看看旁边的老外童鞋，再看看他与城墙的对比，难以想象以前军队在没有攻城机械的时候，如何用肉身性命去攻破这么一座宏伟的 中国 式城堡！除了架高梯就是木柱子攻正门了吧，这城墙，比西安古城墙高大威猛多了！进入午门就算正式进入景区了！最明显的感觉就是，真宽广啊，从这个城墙角落走到对面城墙角落都远过跑标准操场一大圈，这里基本都是红墙黄瓦，都是九五之尊的颜色。这里面，有很多 白玉 石栏杆，栏杆柱子上基本都雕刻有盘龙！继续往前，到达 太和 门，这种大门和宫殿，一般会有楼梯，需拾级而上，而正门对着的那部分位置大多情况下不会留楼梯，而是留一块很大的 白玉 石，上面雕有龙。往前过了乾清门，直达乾清宫，这是皇帝处理日常事务的地方以及寝宫。往后是坤宁宫，皇后住的地方。后面就是御花园，假山流水绿植应有尽有。
17,季康,5,2020-06-01 09:24:14,‌今天讲讲一寸光阴一寸金‌请看图:日晷，日晷是由一个倾斜的晷面和一根垂直于晷面的晷针组成，是我们的祖先的计时器，也就是钟表，晷针的影子指向晷面上的刻度，就是当时的时刻，比如说午时三刻，是不是很熟悉?‌故宫太和殿丹陛上东侧放日晷，寓意天时神授‌我们常说的一寸光阴一寸金，就是从这来的，时间在“光”“阴”的分分转换中流走，珍惜吧！‌在春分到秋分看晷上面，秋分到第二年春分看晷下面，晷面与水平面的倾斜角与当地纬度之和是90度！‌大家如果对传统文化感兴趣请继续关注，下次分享午时三刻，会听的你心惊肉跳，哈哈
18,彭于晏,5,2019-04-08 16:09:54,六朝古都之一，明清两代定都于此！故宫又叫紫禁城，现为故宫博物院，庄严而神圣，金碧辉煌，时空悠远，走进故宫就像走进半个中国史，红墙绿瓦！〖小贴士〗故宫提前网上预约，每天开放名额有限，目前淡季，基本不会饱和，旺季一定要提前预约，现场直接刷身份证即可进入，周一是中国大部分博物馆闭馆日，不开放，请注意！〖路线〗进入午门，中轴线三大殿，人流是最密集的，但登高远望，感受壮丽之势，建议最好找个导游，了解其中历史！不想人挤人，可直接绕过三大殿，进入东西六宫，人很少，随便找一面墙，都能拍出各种大片！〖搭配〗配合故宫的色彩，可着装色彩艳丽的服饰，融入其中！
19,鱼尾纹,5,2019-12-04 14:17:39,去北京旅游，最感兴趣的地方就是故宫啦。二月底的北京已经不是很冷，我现在元宵节的后一天去故宫游玩。故宫最好看的时候，要么是雪景，要么就是蓝天了吧。我虽然没有遇到雪景，但是刚好赶上了大晴天。进入故宫，啊，不，我更喜欢叫它紫禁城；真的深深的喜欢上这个红墙黄瓦绿砖的地方。仿佛可以看到皇帝上朝的样子，妃子贵嫔给皇后请安的样子，丫鬟太监忙碌的样子。印象比较深的地方是御花园和延禧宫。在御花园里面闲逛的时候，眼前浮现出还珠格格“小燕子”在里面爬树抓鸟的画面，那几句歌词——“有一个姑娘，她有一些调皮，也有一些任性”；“你是风儿，我是沙～~”回荡在耳边。延禧宫完全是因为看了延禧攻略想去看一番，原来延禧宫是“水晶宫”，只是还没有建好就荒废了，偏欧式的建筑，和整个故宫的风格很不搭。如果再来北京，我希望是大雪纷飞的日子，然后再次游荡在紫禁城中。
20,🌸大侠,4,2019-04-05 17:21:39,到了开馆时间，随着人群走进午门，去看我一直期待的《紫禁城里过大年》特展。今天人很多，没有时间仔细看，基本上排着队挤在展柜前，费劲的拍照就要往前走了。人太多，怎么都照不全，最后被后面的人群挤到了前面。我最喜欢的宫灯了，真是太精美了！看了这个展览才知道门神分很多种，不同的门神贴的地方也不一样。清宫的门神，在春节期间挂完之后就会取下来，存放到宫里头的门神库里头，明年继续用。清宫规定门神坏了，得修好接着用。还有点贪心，要是能听到宫廷音乐就好了；用小动画展示冰嬉，十分有趣，有点像花样滑冰+杂技，很有趣。清朝的溜冰鞋，真是很厉害，穿这么简陋的鞋都可以完成这么高难度的动作。吉庆蜡烛，真精美，简直是艺术品，应该没有人舍得点吧。终于看到了《国家宝藏2》中提到的样式雷建筑烫样了，感谢故宫匠人经过多年研究，为故宫穿上护身符——避雷针。此次故宫之行的几点遗憾，1.由于绘画馆正在展出《韩美林十二生肖艺术展》，没有看到《国家宝藏》提到的《千里江山图》和李白草书《上阳台贴》。2.人太多了挤不进去，没有看到《国家宝藏》提到的《各种釉彩大瓶》。3.14日北京下雪了，我没有选择去北京，想着15日去又不用冒雪，应该还能看到故宫与雪的邂逅，理想很美好，现实很残酷，雪化了。本来打算看到故宫清场的，可是人太多了，我手机没电了。
21,上官新心,5,2019-12-04 14:17:47,记紫禁城上元之夜。正月十五。越来越爱故宫。✔先划重点，没票的同学如果想去看一定要赶在6点之前到达午门，也就是5点45抵达东华门或者西华门，这个是19日的时间。我不知道今天20号会不会还要提前。当然了，有票的单说。✔整体效果，现场的感觉是远远朋友圈和照片抵达不了的境界。5米设置的一个LED光源，照亮了午门，太和门，角楼，神武门和连接的城墙。所有的人都拥挤在中轴路上，每一次光束的变化都引得人们欢乐的或录像或拍照。✔时间:晚上6点30到9点30，所以没有抢到好地方的，就稍微等一等就好，总有拍过瘾的先走的。✔我今天再去一趟，看着就高兴。真开心。
22,yoanjel,4,2019-04-05 00:17:06,故宫周边的道路都管制了，想走西大街发现不行，于是我只能让司机重新算价格，从故宫北门经过后，绕到东门下车步行。来到东门，看到告示。只能跟着人流从南门进了。8点半吧，人已经很多了。故宫南门，已经有很多游客聚集了。还有结冰的筒子河。直接刷身份证进入后，大家开始纷纷拍照。检票后，看到外面广场还是黑压压都是人。以前去各处旅游，每到庙宇之类的，门钉数量总是会拿出来和故宫的作对比。现在来到故宫，终于看到了数量最多的门钉了。过了第一道门楼后，人依旧非常多。不过故宫确实很大，所以容纳下来也没有压力。故宫中轴线人很多，旁边人就很少了，这次活动就是带爸妈打卡游，事先我也没有多什么文化了解，能看到啥就拍啥。皇帝上朝的地方了。非主干道人真的好少。屋顶上的各种雕塑。细细看发现，这里的窗都雕刻着很精致的龙。本以为故宫很大，应该没有多少地方有座椅可以休息，我特地带了折叠椅。然而这里的设施还不错，每一个大殿后面两边都有很多座椅给游客休息~我们来到了后宫，这里开始就有卫生间和各种商店了。里面最有名的就是这个九龙壁了。接着走进馆里面，遇到一个游客穿着龙袍，一点都不好看其实。这里的松树很矮，非常有特色。没有细看珍宝馆的东西，也没有再去钟表馆，我们接着往北门走去。络绎不绝的游客啊。
23,雪桃儿旅行日记,5,2019-12-04 14:18:00,故宫是座需要角度的城，壮阔的宫殿需要华丽的角度，精巧的设计需要细腻的角度，还有，我们需要避开游人的角度。故宫是座需要反复的城，一次去留念，一次去了解，一次去感受·····推荐路线：如果为了拍照或是感受，建议早上不要先走中轴线，可以从太和殿左侧开始，最后游览中轴线，能避开大量旅行团推荐拍摄角度：景物拍侧写和细节，人像拍死角（选一条人少的路，以城墙为背景；或仰拍）
24,东哲,4,2019-03-25 15:24:22,在故宫东入口东边（右边挨着卖烤香肠）买了一个充电宝，140元，卖家说可充4次手机，2万安，结果连充一次的三分之一都用不了，里面就4块电池，完全是骗人的。今天我和儿子走散，他给我打电话无法打通，最害怕的事还是发生了，今天2点半~6点我进了两个派出所报警找他！幸好最后找到了，但心情的恶劣无法形容，找到孩子后我立马把这该死的充电宝摔了，怕以后看见就不愉快。天子脚下，5A景点，竟有这样黑心的商户，大家引以为戒。
25,圣兰帝雪,5,2019-12-04 14:18:12,年三十的前一天，老板开恩提前一天放假，二话不说前往心心念已久的故宫。想着年根了，公交车人也少了，地铁人也少了，这景点肯定人也少了，结果——人都来故宫了。下了地铁过安检排大队，心想我绕道吧，从西华门走，结果走到午门下，那个人啊，历经一个小时左右，终于进了午门，但是，买纪念品的文创店排队，咖啡厅排队，钟表馆排队，珍宝馆排队。不止排队，进哪个宫门都是靠挤的，果断放弃，去地安门吃午饭，打算等故宫凉一凉再去。友情提示：故宫淡季门票40元，珍宝馆10元，钟表馆10元，九龙壁，珍妃井，必须要从珍宝馆进宁寿宫去才能看到。门票必须网上提前购买，参观日当天晚八点前未消费可以退改。
26,侃侃,5,2019-03-19 13:37:29,跟着地图导航走从天安门东侧巷子进入，往里要走比较长的一段路再左拐就到东华门了。从东华门处继续跟随人流往左手边沿路走，不一会就会来到让我魂牵梦绕的故宫午门处。在这里排队刷身份证进入参观。故宫门票只能网上预约哦，可选择上午和下午，每天限量八万张。没有预约的可是不能进去参观的，而且现场不售卖门票。我就亲眼见到很多很多没有预约的朋友好不容易走到门口而灰灰的离去。
27,不是人间富贵花,5,2019-03-23 16:03:27,我们去的时候，速度很快，前后五分钟，我们便进了故宫，现在年前来北京的游客还不多，一切都很顺利。进入故宫第一件事，我们是先去租自动讲解器，这个讲解器会根据游客的位置感应定位，然后播放讲解，基本每个点都有，挺实用的。我们是根据这个路线游览的，走完差不多需要半天，但是难得来一次故宫，半天的时间肯定是需要的。如果时间充裕，在故宫可以待上一天，更好的游览。要想对故宫有更深的了解，光靠讲解是远远不够的，我推荐可以来北京故宫前，先看看故宫的纪录片，可以先了解相关历史和文物，以便有更好的体验。我热爱历史，特别是康乾盛世的历史，所以对故宫有着不一样的感情。走过我所热爱的人住过的宫殿，我好像离他们的生活近了一点，有了更直观的了解。
28,走之旁,5,2019-03-26 15:32:32,需要注意的是故宫需要提前预约或网上买票，我走的比较细，基本上把故宫的重点区域都走了一下，用时5小时，另外也有很多朋友询问故宫这种都是游客的景点怎么拍照好看，我的经验是：避开高峰时间、离开中轴线、多寻觅偏殿、各种仰拍（仰到天际的那种），放大景物中的人、尝试拍摄细节
29,小城,5,2019-12-04 14:18:41,人真的超级多，警卫人员也很多。一共有四道安检。第一道，在距离东华门200米的路口，警卫人员用栏杆拦着，有人用喇叭喊着有门票的排队，得说有门票，警卫才放你去排队。第二道，排队出示预约短信，当时周围人太多太乱，有人悄悄地互转短信，检查的人匆匆看了一眼就放人进去了。第三道，到东华门，还有人在门口检查短信，之前两道安检人多杂乱，很容易就进来了，但也少了很多凑热闹的观众，所以这道查的严一点，会仔细看预约短信。进来后，便看到了故宫灯展，好震撼。夜场只开放了广场和城墙，进到广场，灯光好炫，特别好看。紫禁城里过大年，这个展我一直没来看，本来打算趁这个展结束前挑一个日子来看的，但是这次夜场开放城墙，自然也开放了城墙上的这几个展厅，惊喜！红彤彤灯笼，喜庆的展厅，宫灯特别精致。从城墙走，一直走到神武门出，城墙上挂满了红灯笼站在城墙上能看到平日里看不到的未开放区域，夜晚的紫禁城，灯火通明，人声鼎沸，深处却依旧庄严肃穆，又或是凄凉。城墙两边，是不一样的风景。一道城墙，隔离的不只有百年时光。绕过角楼，就快到神武门了，这边的楼顶上，投射的是千里江山图这次的故宫夜游就结束啦！
30,Zhang扬💎💎,4,2019-03-08 23:14:01,建议珍宝馆+钟表馆一起买，确实值得一看。预订后刷身份就可以进入了。从天安门东北门进，顺着人流进就行。租了个电子讲解器，20元，走到哪都可以自动定位讲解宫殿和珍宝历史，但也会出现定位不准的情况，特别是讲解每种珍宝和钟表的时候出现不准。故宫游览路线参考马蜂窝经典游玩路线（到每个景点我基本都参考马蜂窝的路线，省事，或者打开高德地图），实际上我们先走中线参观完三大殿后，没有进乾清门、转到珍宝馆钟表馆东线，东线出顺贞门后，又从东边长街返回到乾清门往西线走一遍。从北门（神武门）出，出口旁边就是电子讲解器归还处。如果还有体力，可以从东边上城墙去转转。
31,寒星点点,5,2019-05-08 11:55:43,春节期间故宫人流真是大大大，如果不提前网上购票，现场是买不到票的。要是不幸的你跟我一样选了个高峰日去，建议抛弃官方推荐的三条游览路线吧，捡个人少的地先去吧，我可不会告诉你，一大早的珍宝馆和钟表馆没有人！！ 故宫有电子讲解器，20元/个，无需押金（也算是天地良心了），午门内外都有租借点，检过票就可以租，出口东华门/神武门均可归还，只配有一个耳机，自动定位，同一景点同一时间内仅播放一次，所以想两个人轮着听是不现实的。 故宫很有特色的地方就是，故宫人并没有让一座座宫殿沉睡，或者以呆板的形式展示给游客，而是以各种形式让每个古老威严的宫殿焕发出新的光彩。
32,一粒柠檬🍋,4,2019-12-04 14:19:04,故宫门口的柿子树，柿子挂满了树梢。看的我口水直流。在乾清宫和老母亲分道扬镳了，老母亲跟着旅行团去参观坤宁宫、御花园了，我走不动了~去等待我抢了半夜的清明上河图了，欧耶。说起清明上河图3.0，看到大家评价都极高，又正好在我的旅行时间内，抱着“抢到了就去看看，抢不到就随便安排一天逛故宫”的想法抢了两天的票。清明上河图刷的心满意足，故宫就逛得不过瘾了，零零散散走到哪算哪...路过网红宫殿延禧宫。故宫的文创店，里面的东西都好可爱，北京之行的礼物就在这里选择了，我喜欢自己慢慢挑选。故宫里面偶遇的御猫，也是唯一的一只~~~快走到神武门（出口）时有点恋恋不舍，老母亲觉得我没逛好，充当起导游角色，带我逛了御花园。TIPS：如果时间充足的话，故宫还是留一天时间慢慢逛，半天时间有点走马观花了，给自己个二刷故宫的理由。准备点零钱，北门的公交车不支持电子付款。
33,Trip-Fendi,5,2019-03-07 16:03:17,来到北京一般第一个景点都会选择象征性的故宫，去故宫不能太晚要不然排队会等很久，并不是说进故宫，而是所有下车都是在天安门马路对面要过安检检查身份证再穿过隧道往前走点，总之跟着人走就是了。故宫景区比较大，游览点多，在参观之前最好做一些功课，或者跟着导游听讲解，再或者在门口租个耳听器走到哪自动讲解。
34,南木,5,2019-12-04 14:19:14,有一个词可以形容我对故宫的印象，“念念不忘，必有回响”。红墙绿瓦，琉璃光彩，威严庄重，又不失精巧别致。前瞻，亦或是后仰，无一处不吸引你的眼眸。历史赋予了故宫浓厚的色彩，清宫剧却增添了许多可爱。站在曾经若曦站过得地方，像若曦一样望着四爷远去的背景，那股落寞，还有内心的沉痛。时间静止，任凭阳光洒在脸上，一双人儿的恩恩爱爱，叹息。后花园的枝枝蔓蔓，灼灼其华。冬日总是惦记那一份暖阳，懒懒的，不时还有几只猫儿乱窜，游客窸窣。翻云覆雨的历史潮流，不禁深思，下一刻的自己会在哪里，又在做着什么呢。如果下一秒我穿越了，又会是什么样的人间。偷得闲儿空儿，总是念叨一句，啥时候去趟故宫呀！曾经我把话说与他听，如今他与我一同见证，这一段时光。
35,懒懒咚咚,5,2019-03-04 14:37:31,门外有讲解器20元，配耳塞，不用押金，出门时候还。经过三座大殿后想去钟表馆和珍宝馆的往右手边走，那天早上刚好有活动，后面三座大殿封路了，只能去东六宫，一直往前走直到御花园，由于十一点半活动结束，封锁解除，所以我们又从御花园折回去坤宁宫-交泰殿-乾清宫，然后从西六宫走回御花园，从神武门出。地图可以在小程序〔玩转故宫〕看。
36,享受生活,5,2019-04-02 21:53:32,如果朋友感兴趣，我按照时间的长短具体描述一下游览的最佳路线。但是，要想认真的了解故宫，真不是一两天可以够用的，所以建议有时间、有兴趣的朋友多走几次，肯定会受益匪浅。下面先说最完整的穿越路线：1、开始可以把自己想象成皇帝一样，按照中轴线游览天安门——端门——午门——太和门——太和殿——中和殿——保和殿。2、因为故宫过于庞大，为了提高游览效率，节省体力，我们不走冤枉路。出了保和殿后暂时脱离中轴线，往左进入慈宁门——慈宁宫（对面是慈宁宫花园）——原路返回穿过中轴线——钟表馆(奉先殿)——内左门——东六宫(延禧宫、景仁宫、永和宫、承乾宫、景阳宫、钟粹宫)——穿过御花园和中轴线——西六宫( 储秀宫、咸福宫、翊坤宫、长春宫、永寿宫、太极殿)——出内右门——继续走中轴线——乾清门——乾清宫——交泰殿——坤宁宫——御花园——顺贞门——神武门。3、珍宝馆的南入口在钟表馆的东侧，也是由南往北单向参观，北出口在神武门东角楼附近，与东六宫、中轴线、西六宫由东自西依次平行。因为前面需要走折返路线游览，所以可以选择重走你最喜欢的一条路线由北向南返回珍宝馆南入口。如果时间不够充裕，建议按下面路线游览。半天时间：参观完整中轴线上的重点建筑，天安门（起点）——端门——午门——太和门——太和殿——中和殿——保和殿——乾清门——乾清宫——交泰殿——坤宁宫——御花园——神武门（终点）。整天时间：按照完整路线走过保和殿，参观慈宁宫(放弃花园)后，可在珍宝馆、东六宫、西六宫三条平行线中选两条线路(因为东西六宫大同小异，建议二选一，但追剧的除外)。钟表馆视时间而定。故宫里除了主殿外，很多大殿里都有各种展览传播中华五千年文化。瓷器、字画、青铜器、佛教文化等等应有尽有，而且都是免费的。所以说，如果有时间的话，故宫是足够你逛上一个礼拜的。
37,P头的主人,5,2020-01-08 13:58:44,我在网上买了门票，然后直接刷身份证进去（包括珍宝馆跟钟表馆），进去之后在旁边那里租了三个讲解器，提醒一下，除了普通话还有粤语的，后悔没跟她说要粤语的，还好妈妈功底还是有的，讲解器是20元一个人，拿到之后不用按任何键，你戴好之后，走到那里它感应到那里，就会自动讲解的，归还是在出口神武门那里。妈妈说，故宫的椅子都特别好看。很喜欢这种午间阳光轻洒的感觉～那时候的人儿，是会偷偷享受这闲暇还是暗叹这般清净？
