,用户名,评论星级,评论时间,评论内容
22,jskfnwksdnsk,2,2016-04-02 12:47:27,从进了故宫的门槛开始后悔，但是晚了，不能从入口出去。那叫一个人山人海在故宫里能看到什么？人！除了人什么也没有。这个景点太糟糕了
23,莫小凤,2,2016-03-20 18:52:36,景色不错的 占地很大 服务很人性化
24,泥伯公,1,2016-01-13 16:39:18,多年前去过，没有印象了！人多的要死，
25,猫不要去日本了,2,2015-11-13 10:30:38,不说藏品数量与质量，就游览体验来说故宫以及对面的国博做得相当的差。猫一直认为故宫跟世界上一流的博物馆相比胜得不是藏品而是其本身作为一个建筑群的独一无二。
26,莊園同學,2,2015-09-22 06:29:42,N大最后悔景点之一！因为：人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人
27,岫岫,2,2015-09-06 13:50:48,总之，故宫没啥好看的，我逛了一个小时就把中轴线看完了，也看了东西后宫的几个宫，然后不知不觉就到了后门，觉得这样太快了，票价20元呢，于是又回去看了几个后宫，但是真的没什么看的，也没什么照的。
28,且行且歌,1,2015-09-06 07:30:03,一般吧 不是很好玩呐 人很多的啊啊啊
29,言非薄荷糖,1,2015-08-29 00:11:58,作为中国人，故宫博物馆是这一生中必去一次的地方。我每次去北京都要进去洗礼一番~个人觉得真的很有必要去。一次绝对去不够。
30,着火、冒烟,2,2015-08-03 12:18:16,"北京的中心,首都的都城.我认为是人文学习的最佳首选.好好参观1天估计不是很够啊,不能跟导游,走马观花看不到什么,只能回家看照片"
31,查尔斯王子,1,2015-08-01 15:56:23,故宫的宏伟建筑让我折服，故宫的富丽堂皇让我惊叹，故宫的精美藏品把我带入无限遐想。
32,人民群众,1,2015-07-09 21:26:20,还是咱中国的故宫算话，韩国那是啥啊，小的跟土地庙似的，还非自己是正统，我就去了。。。
33,是梦终醒,2,2015-07-07 18:58:54,13年十一去的当时人多好多没有开放，从午门进去就出来了，不建议高峰期去，什么也没看
34,国际酷男66,1,2015-05-20 18:01:12,北京是提升我的地方，在北京所经历的喜怒哀乐都值得珍惜。北京，我爱你！
35,快乐北京,1,2014-04-28 16:24:51,现在的故宫已经没有了往昔的风采，人满为患，破败不堪。希望大家能爱护保护好这些遗产。如果继续这样破坏式开放的话，估计再过十年，这里也会变成又一个圆明园。
36,karen,1,2014-04-27 22:38:48,童年阴影 在里面迷路得很惨 就记得一个个黑暗的房间 可能是去的时候太早了吧
37,微笑盖不住眼泪,1,2014-04-22 13:38:48,第一次去北京，心中就想去看看北京的故宫，曾经有多少位皇帝在这住过啊！故宫真的很雄伟。很大很大。那天穿着高跟鞋去的。走的都脚酸了。原来的皇贵们的生活是多么的奢侈啊。宫里每一件东西都是那么的稀有。真是然我感受到，如果我能穿越到到乾隆年间该多好啊。呵呵呵。故宫可以看到我们中国以前的历史。让我们铭记，中国经历过多少。
38,绿色花蕊,1,2014-04-18 17:25:49,庄严肃穆，体现了和谐的建筑之美。故宫的设计与建筑，实在是一个无与伦比的艺术品。
39,地球人Riff,1,2014-04-15 17:05:16,去北京肯定要去这里了，很大还是很大！我国的古代特色，很有文化意义！
40,。。。。。,2,2014-04-11 15:39:17,故宫的名气很大所以人非常的多。环境比较嘈杂，展品可以看到的少。所以我个人不太建议去。如果是首次的话，可以去看看。
41,江湖上 人稱小六,2,2014-04-03 03:52:59,故宫东西六宫都以太和殿，乾清宫，坤宁宫为中心，方位很好找。有很多宫殿是不开放的，因为它已经历尽沧桑伤痕累累。大多宫殿布局是一样的，主要是看宫主地位。故宫让我挺幻灭的，因为许多小说和剧所以对故宫很是好奇，去了也就如此。一度非常期待的地方，去了有种很幻灭的感觉。故宫历尽沧桑，需要好好维护才行了。
42,无语,1,2014-03-26 13:00:06,故宫先后去过三次了，每次都有新发现。中国人对故宫的那种憧憬和向往是无法用语言描述的。
43,武当山人,1,2014-03-24 17:15:40,开放更多的文物并深度讲解就更好了 。建议开办网上 故宫！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！11
44,慕土塔格,2,2014-02-16 12:01:49,故宫保存很好，只是每天参观的人却很多，影响心情，国旗护卫队很N
45,梵小糖,2,2014-02-14 11:57:33,说实话，实在不推荐故宫，因为地方太大，而且多是重复的，不熟悉一会儿就逛晕了
46,漫步舞天涯,2,2014-02-13 13:06:47,其实吧 很壮观 但确实没事看的
47,奔跑的small玲仔,2,2014-02-11 11:27:40,千万不要五一十一去，我也不明白，当时头脑一热为什么选择十一去了呢？！然后。。。看人海。。。哪哪都是人，站那不用人，人流会夹着你往前走的。。。
48,向你们学习,2,2014-02-05 11:31:31,故宫内人真多，尤其中国大妈多，观看庄严肃穆的大殿变成了逛菜市场，嘈杂的声量让人头痛。
49,黄瓜,2,2014-01-30 07:35:10,地方上的随便挑个博物馆也强过故宫这“陋室”，东西少，无装饰可言，黑灯瞎火，冷死冻死，走累也没地方歇。
50,生命,2,2015-04-17 15:08:55,公共服务很一般，人不少，景色么，也就那么回事
51,月月/左太极,1,2015-03-30 17:50:58,人Z多，买票排队，进场排队，浪费很多时间，不过建议别走中轴线
52,江湖夜话,1,2015-03-24 15:35:02,最早是84年去的，那时还很小，没有留下多少记忆，就只觉得大，走了一天还没走完。2011年冬天趁着到北京开会，故地重游了一次。但感觉不好，从进入大门到出来，游客也好，管理员也好，乃至周围乱糟糟的环境，很难和世界遗产联系起来，可能这就是中国，这就是北京吧！
53,Junewg,2,2015-03-15 14:16:00,节假日的时候是人满为患的，平时呢就不是很挤，但总会天天有不少游客的，景点呢就是各种宫殿，够逛个大半天的
54,寺胖,2,2015-03-14 23:33:12,不是节假日去的，也全TMD是人啊！！走马观花的跟人流晃了一圈，到护城河才算能透透气了····
55,小唐,2,2015-02-06 09:20:57,北京几月份下雪的，我想到时候去看雪景，在北京玩一个星期大概要多少钱？
56,Me●︶ε︶●,2,2015-01-24 16:44:19,人巨多，全是人，各种都排队，没什么可看的，我也没进去过，坑钱的地方，学校不组织所以从未去过
57,北京（上海）,1,2015-01-17 15:07:38,每次都是人山人海呀，也许下次要很早很早去看吧。真心的很壮观， 走走还是很吃力的， 逛了一整天
58,pearl,1,2015-01-11 00:06:24,来北京旅游的人们一般都会来故宫，所以人多是一定的！什么时候都人多。
59,yyfun,2,2014-12-22 15:01:17,北京必去的名胜古迹，皇城根儿的大房子，所🈶人第一次去首都会花一整天时间去瞧瞧。一定要租个解说器哦
60,着火、冒烟,2,2014-11-15 18:01:15,"北京的中心,首都的都城.我认为是人文学习的最佳首选.好好参观1天估计不是很够啊,不能跟导游,走马观花看不到什么,只能回家看照片"
61,查尔斯王子,1,2014-10-22 10:22:30,故宫的宏伟建筑让我折服，故宫的富丽堂皇让我惊叹，故宫的精美藏品把我带入无限遐想。
62,人民群众,1,2014-09-29 10:32:19,还是咱中国的故宫算话，韩国那是啥啊，小的跟土地庙似的，还非自己是正统，我就去了。。。
63,是梦终醒,2,2014-09-29 08:50:28,13年十一去的当时人多好多没有开放，从午门进去就出来了，不建议高峰期去，什么也没看
64,国际酷男66,1,2014-09-26 23:26:15,北京是提升我的地方，在北京所经历的喜怒哀乐都值得珍惜。北京，我爱你！
65,快乐北京,1,2014-04-28 16:24:51,现在的故宫已经没有了往昔的风采，人满为患，破败不堪。希望大家能爱护保护好这些遗产。如果继续这样破坏式开放的话，估计再过十年，这里也会变成又一个圆明园。
66,karen,1,2014-04-27 22:38:48,童年阴影 在里面迷路得很惨 就记得一个个黑暗的房间 可能是去的时候太早了吧
67,微笑盖不住眼泪,1,2014-04-22 13:38:48,第一次去北京，心中就想去看看北京的故宫，曾经有多少位皇帝在这住过啊！故宫真的很雄伟。很大很大。那天穿着高跟鞋去的。走的都脚酸了。原来的皇贵们的生活是多么的奢侈啊。宫里每一件东西都是那么的稀有。真是然我感受到，如果我能穿越到到乾隆年间该多好啊。呵呵呵。故宫可以看到我们中国以前的历史。让我们铭记，中国经历过多少。
68,绿色花蕊,1,2014-04-18 17:25:49,庄严肃穆，体现了和谐的建筑之美。故宫的设计与建筑，实在是一个无与伦比的艺术品。
69,地球人Riff,1,2014-04-15 17:05:16,去北京肯定要去这里了，很大还是很大！我国的古代特色，很有文化意义！
70,。。。。。,2,2014-04-11 15:39:17,故宫的名气很大所以人非常的多。环境比较嘈杂，展品可以看到的少。所以我个人不太建议去。如果是首次的话，可以去看看。
71,江湖上 人稱小六,2,2014-04-03 03:52:59,故宫东西六宫都以太和殿，乾清宫，坤宁宫为中心，方位很好找。有很多宫殿是不开放的，因为它已经历尽沧桑伤痕累累。大多宫殿布局是一样的，主要是看宫主地位。故宫让我挺幻灭的，因为许多小说和剧所以对故宫很是好奇，去了也就如此。一度非常期待的地方，去了有种很幻灭的感觉。故宫历尽沧桑，需要好好维护才行了。
72,无语,1,2014-03-26 13:00:06,故宫先后去过三次了，每次都有新发现。中国人对故宫的那种憧憬和向往是无法用语言描述的。
73,武当山人,1,2014-03-24 17:15:40,开放更多的文物并深度讲解就更好了 。建议开办网上 故宫！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！11
74,慕土塔格,2,2014-02-16 12:01:49,故宫保存很好，只是每天参观的人却很多，影响心情，国旗护卫队很N
