,用户名,评论星级,评论时间,评论内容
19,汕頭姨,3,2018-08-20 14:38:13,因为我们刚好去的是暑假其实人流量不是很多，所以每天限制八万人完全不怕买不到票，我去到故宫博物馆门口才开始上官网买票的，需要实名制购票，60元/人，小孩子不到一米二不用钱。我们都是按故宫的地图上的箭头走的，这个路线刚好也不会走回头路，而且所有景点都能逛到，想去的话可以按照这张图这个路线走，没问题的，但是我们没有进去珍宝馆和钟表馆，因为母亲说这些她不想看，所以就没进去，如果想去进去的话可以在官网买票时一起购买上，珍宝馆和钟表馆一样都是各10元/人，如果不确定要不要去的话也可以先买故宫的票，到了珍宝馆或者钟表馆想进去时再现场买票即可，但是一样价格。还有吐槽一下故宫租用的电子导游机一个20块钱，非常不好用，说是到了景点就会自动讲解，但是有时候已经过了景点她才开始讲，完全没用，我就傻乎乎的带了一整个故宫，完全没啥用，推荐一个APP可以听故宫每个殿的讲解典故的，<喜马拉雅FM>，接下来几天的出行几乎都是用她非常方便。
20,马蜂窝用户,3,2018-08-09 15:34:58,"，一9jbuz1@1:,72-4:？2q2（ '▿ ' ）1"
21,橙子,3,2018-07-25 20:35:08,这个是我第一次看这种有经典性的场景，个人觉得是非常壮观的 还是值得一去的
22,立习习〓区鸟,3,2018-07-21 11:38:05,在这里说一句，故宫订票一定要上午去的，下午很快就清场
23,马蜂窝用户,3,2018-07-15 20:04:57,去北京一定要去看故宫。可惜里面的工作人员脾气非常不好。里面的礼品商店千万不能拍照，惹人骂。乾清宫旁边的礼品店好像有个坐龙椅拍照的地方。工作人员会逼你排队拍照。我不想拍照，只想看里面的故宫纪念品，结果工作人员骂我还用扇子打我的手臂。真的好扫兴。
24,苗苗,3,2018-07-15 11:39:14,总结：人…人…人，到处都是人。听说一些殿以前还可以进去的，现在都不行了，拉个列岛线一大堆人就站在门口伸长脖子看啊看，能进去的地方能看到的东西也不多。钟表馆和珍宝馆，确实有值得看的东西，但是感觉国博的东西更多一些，又好看。没去过北京的体验一下还是不错的，就是人多。故宫说有9999间殿，但实际上开放的也不多，逛起来大同小异，感觉半天还是逛的完的。
25,十七,3,2018-06-06 23:33:58,皇城，远远望去，宏伟建筑，一方霸业。可它已成为历史，空空如也。
26,北方的空地,3,2018-06-03 16:16:11,因为对明清历史了解甚少，又看了不少网友的攻略和游记，大家都说一定要租讲解器，但是我真心觉得这个东西太不好用，不建议租，因为感应根本不好使，有时候你在这个景点晃悠的时候它不说话，等你到下一个景点它说的确是上一个景点的介绍，差评！！！
27,小帆的旅行日记,3,2018-05-30 12:06:42,这个地方 人山人海 如果想找到古代的感觉 那么 除非这里没有几个人逛 不然你进去完全找不到那种复古的感觉 就是看人 很焦躁很烦的那种看人 不推荐去
28,rakue7,3,2018-05-07 11:24:39,来北京必打卡景点 不过大家也懂的 就是这样
29,木子九日,3,2018-04-05 14:21:09,无论何时人都多，然后开放地点不多，和想看的不一样，不开放，开放的地方搞几个摆设给你看看，主要的几个大殿都是围栏围住的，没灯基本看不了什么，还里三层外三层的人……
30,蚂蜂窝用户,3,2018-03-16 15:43:24,皇家宫殿 文化遗产 身为国人确实都该去看看 很大 要用两个小时来逛 还是有些宫不开 七月一号起全部是网上售票 扫码预定 要是计划要去的话 无论几点过去 建议先在网上买了票 不然到了也进不去 故宫一天貌似是限八万人次
31,董俏梅kira,3,2018-02-28 09:22:18,"有没有2017.8.4日或者到8.7日之间想要一起游北京城的呀，有的话请联系微信dddcherry,一个人想找个小伙伴喲"
32,ME游鱼儿,3,2017-08-02 17:04:32,听导游说故宫平时周一是闭馆的，只有七八月暑假之时周一才开放。在故宫，有很多人文历史，导游给每人配备了一个无线耳麦，给我们讲解故宫的人文历史。
33,沐阳先森,3,2017-08-01 17:35:19,说实话真的太一般了，而且从早到晚满满的人群也不利于去慢慢品味历史韵味，只有后面那个御花园还不错，里面有些沧桑的老树
34,Dinnnn,3,2017-07-27 21:30:58,开放的区域都没多大兴趣，而且殿内无法看清，大三重的人群隔开了
35,blue,3,2017-07-23 17:48:55,一般般，暑假人太多了。。。随便看看走了
36,aicey,3,2017-07-18 13:06:57,还不错哦，和家人一起来看的，想看好久了
37,蚂蜂窝用户,3,2017-07-18 12:17:26,暑假太热了，上午全是人在中轴线上，可能下午会好一些，实在走不动，所以中午就出来了，真的好大，理解为什么皇上出门要做轿子，去了钟表馆和珍宝馆，觉得钟表馆更好看钟太精致了，主要本人怕人，身体欠佳，不然肯定多逛几处
38,K,3,2017-07-11 14:51:58,故宫（地址 北京东城区景山前街4号）
39,小庆,3,2017-07-10 17:13:03,北京这种景点人多的不行啊，而我对于这种只能在外边顺便看看又进不去的建筑实在不感兴趣，特别是天气热的时候，不建议去。
40,平头丽江哥,3,2017-07-09 19:48:10,国家的象征，标志性景点，必去。
41,珑璍紫煙,3,2017-07-09 18:41:12,大概是所有人北京游必去的景点，但期望越大失望越大，和全国各地省会城市的中心广场大同小异，去过之后肯定不会有再去第二次的欲望。
42,CantonVJ,3,2017-07-06 14:04:52,故宫博物院，旧称紫禁城，明清两代的皇宫，北京最有代表性的必去景点之一。但由于必去景点，每逢节假日暑期，人满为患……不想随着十万人随波逐流走马观花结果还不知道自己看了什么的话，租个语音讲解器还是有必要的，而且价格也不贵。游览线路就按讲解器上的走也行，如果时间有限，可以单纯逛逛核心的三大殿中轴线和几个大的寝宫，想拍照不被陌生人群包围的话，去一些相对偏僻的宫殿是较好的选择。
43,暴走的柯润娜,3,2017-06-21 17:39:05,庄严大气，现在的故宫比以前展览更多，更人性化更现代更具艺术气息了，这次比较吸引我的还有尚美珠宝展，很赞很干货
44,火星人Easyhoon,3,2017-06-16 03:40:36,故宫门票是真的良心，学生票只要20块！ 而且售票口很多，人多排队绝对不会超过20分钟。唯一可惜的就是不能进殿内参观，出了故宫一定要去爬下景山，从那上面俯瞰紫禁城是真的美！
45,琉璃夏,3,2017-06-13 15:57:44,真心不喜欢，我是小孩，所以可能不太喜欢历史，不过相对于一些大人应该是很喜欢
46,蚂蜂窝用户,3,2017-06-06 14:47:44,差点错过珍宝官，在找宁寿宫时才发现，也耽误了时间，强烈推荐
47,别爱我,3,2018-02-20 22:56:37,故宫周一开门吗？？？？？？？？？？？？
48,Yvonne早霞,3,2018-02-17 21:10:59,到故宫门口扫码购买电子票 很方便 直接刷身份证 就能进入参观 一定要有讲解 这样才能深入了解历史
49,窝窝,3,2018-01-21 19:35:42,一路走啊走，估计能走一下午，空荡荡、黑幽幽、冷……走出那刻看到了城墙那头站了一排排乌鸦、气氛压抑、沉重，你说，那里是不是有千年的怨气？
50,sunshine,3,2017-12-30 16:48:51,It’s good for me
51,小静哒哒哒,3,2017-12-20 13:20:16,It’s good for me
52,呦呵,3,2017-12-18 17:41:43,It’s good for me
53,小纯,3,2017-12-18 17:16:59,故宫 → 最大的感触就是 冷冰冰⁉️什么文物都没有，即使有也是只能在门口看两眼，然而故宫很多人，基本上两眼都很难看到🤭，真的很大，只开放三分之一，也要走上几小时，大殿那没有什么绿化，据说是因为安全问题，有树容易藏刺客🤔！最后有个小小的御花园，感觉也是平常，可能古装电视剧看多了，除了感受下这地方，也没啥了🐾
54,陌路风尘,3,2017-12-18 16:48:51,好的好的回电话简单机械锦绣江南继续继续那些那你
55,葛胖子,3,2017-12-14 13:35:36,一般般的，就是看建筑，里面没东西
56,只能勇敢╮,3,2017-12-14 09:57:30,跟妈妈一起去的，很多都不开放了
57,叔心的小六子,3,2017-12-01 11:16:21,喵喵喵？maiomaiaakakansbsjsnssn
58,我是你的girl,3,2017-11-16 16:52:00,想在故宫拍雪景，鹅毛大雪那种，推荐大概什么时间去？|･ω･｀)
59,diongdiong,3,2017-10-20 16:40:36,初次到北京，可以去看看，但不建议循环，个人感觉没什么意思。。。。
60,蚂蜂窝用户,3,2017-10-14 14:42:16,皇家宫殿 文化遗产 身为国人确实都该去看看 很大 要用两个小时来逛 还是有些宫不开 七月一号起全部是网上售票 扫码预定 要是计划要去的话 无论几点过去 建议先在网上买了票 不然到了也进不去 故宫一天貌似是限八万人次
61,董俏梅kira,3,2017-10-13 13:01:42,"有没有2017.8.4日或者到8.7日之间想要一起游北京城的呀，有的话请联系微信dddcherry,一个人想找个小伙伴喲"
62,ME游鱼儿,3,2017-08-02 17:04:32,听导游说故宫平时周一是闭馆的，只有七八月暑假之时周一才开放。在故宫，有很多人文历史，导游给每人配备了一个无线耳麦，给我们讲解故宫的人文历史。
63,沐阳先森,3,2017-08-01 17:35:19,说实话真的太一般了，而且从早到晚满满的人群也不利于去慢慢品味历史韵味，只有后面那个御花园还不错，里面有些沧桑的老树
64,Dinnnn,3,2017-07-27 21:30:58,开放的区域都没多大兴趣，而且殿内无法看清，大三重的人群隔开了
65,blue,3,2017-07-23 17:48:55,一般般，暑假人太多了。。。随便看看走了
66,aicey,3,2017-07-18 13:06:57,还不错哦，和家人一起来看的，想看好久了
67,蚂蜂窝用户,3,2017-07-18 12:17:26,暑假太热了，上午全是人在中轴线上，可能下午会好一些，实在走不动，所以中午就出来了，真的好大，理解为什么皇上出门要做轿子，去了钟表馆和珍宝馆，觉得钟表馆更好看钟太精致了，主要本人怕人，身体欠佳，不然肯定多逛几处
68,K,3,2017-07-11 14:51:58,故宫（地址 北京东城区景山前街4号）
69,小庆,3,2017-07-10 17:13:03,北京这种景点人多的不行啊，而我对于这种只能在外边顺便看看又进不去的建筑实在不感兴趣，特别是天气热的时候，不建议去。
70,平头丽江哥,3,2017-07-09 19:48:10,国家的象征，标志性景点，必去。
71,珑璍紫煙,3,2017-07-09 18:41:12,大概是所有人北京游必去的景点，但期望越大失望越大，和全国各地省会城市的中心广场大同小异，去过之后肯定不会有再去第二次的欲望。
72,CantonVJ,3,2017-07-06 14:04:52,故宫博物院，旧称紫禁城，明清两代的皇宫，北京最有代表性的必去景点之一。但由于必去景点，每逢节假日暑期，人满为患……不想随着十万人随波逐流走马观花结果还不知道自己看了什么的话，租个语音讲解器还是有必要的，而且价格也不贵。游览线路就按讲解器上的走也行，如果时间有限，可以单纯逛逛核心的三大殿中轴线和几个大的寝宫，想拍照不被陌生人群包围的话，去一些相对偏僻的宫殿是较好的选择。
73,暴走的柯润娜,3,2017-06-21 17:39:05,庄严大气，现在的故宫比以前展览更多，更人性化更现代更具艺术气息了，这次比较吸引我的还有尚美珠宝展，很赞很干货
74,火星人Easyhoon,3,2017-06-16 03:40:36,故宫门票是真的良心，学生票只要20块！ 而且售票口很多，人多排队绝对不会超过20分钟。唯一可惜的就是不能进殿内参观，出了故宫一定要去爬下景山，从那上面俯瞰紫禁城是真的美！
