,用户名,评论星级,评论时间,评论内容
13,莫然,3,2019-01-17 17:14:16,其实静下来，慢慢溜达，还是很好的，但是淹没在十一来来往往的人来人往中，什么心情都没有了，所以一定要避开人潮才别有一番味道
14,德清小女子,3,2018-12-26 06:27:36,风景还是可以的，是一个小村子围成了景区，跟乌镇、西塘比还是小了点，但是风格是不同的，可以住一晚感受下。
15,沙尘,3,2018-10-09 16:55:33,古老建筑，，休闲，，秀菁，，，
16,Iron man,3,2018-10-05 14:15:06,自认为 还是一般吧 就是特别喜欢徽式建筑 古色古香的 其余就没什么了 空气还是不错的 但作为一个地道的北方人感觉不大适应潮湿的环境！还是可以去看看 游览一下的！
17,xixi,3,2018-09-30 17:02:53,风景一般，而且很小，但是拍出照片来很棒，特别是徽派建筑前有南湖相映衬，格外有风韵。
18,闲不住的喵,3,2018-09-27 09:49:40,抱着来都来了的心态，进了宏村。因为交通原因，外加忘带身份证等状况，不到1小时就出来了。宏村真的太闹了。原以为晚上会回归安静，怪我太天真。
19,❀ 素-颜 ヾ,3,2018-09-13 14:15:33,比较有当地特色，风景还是太一般了，对于我们农村人来说，就是去参观下别人家弯子~没啥稀奇的，人还多的不得了！
20,_ciaolajiao,3,2018-09-04 16:54:47,景点好坏是要对比的，跟卢村比起来这里太吵闹了了。人超级多。我是不喜欢人多的地方，卢村没啥人。很清静。内容东西都差不多。差别就差在卢村没有南湖和月沼湖。其他的都一样。
21,最美的时光在路上,3,2018-08-28 16:02:23,宏村拍照的话还是在南湖边上。进入宏村里会有景区的导游带队讲解许多徽派民居。我是对这些不感兴趣，所以感觉看一两个民居就可以了。
22,周粥丶,3,2018-08-17 15:48:41,幽静的古老村庄，但有可能是经历了太多的古镇系列，并没有被里面的风景吸引到，运气好的是那天去的时候刚刚下完雨，风景安静的很美。
23,一mi 阳光,3,2018-08-14 16:02:37,当初去宏村是带着很大的期望去的，去的时候正值元旦第二天，刚开始进去的时候风景不错，前面也有一条桥，有那种枯藤老树昏鸦，小桥流水人家的赶脚。越往里面会发现商业化越严重，失去了最纯粹的东西，有点可惜～
24,小坚,3,2018-07-27 11:32:38,我是冬天去的，确实感觉不到怎么好，也就是一个古村落，门票说实话值不了那么多钱，感觉就等着收门票，其他的没什么。
25,许哩哩喜欢grace,3,2018-07-21 09:33:38,宏村的景致总体来说还是不错的。青砖白墙屋檐是典型的马头墙，写生的小伙伴也是好多。绿水蓝天，清风拂面，确实一份不一样的滋味。唯一不好的便是日益商业化。本该娴静安谧 。却多是车辆的鸣笛声，当地人的咆哮嚷嚷。
26,蹦跶的兔子,3,2018-07-20 14:49:17,商业化太严重，中国的商业村落和城镇，大多大同小异。反而开车途径的一些地方，自然景观不错，值得驻足。
27,菜头菜脑,3,2018-06-23 12:41:02,"去的时候因为有好几个旅游团所以嘈嘈杂杂的,有一般还在修缮,感觉不到古村的氛围."
28,格林汉德,3,2018-06-12 00:21:44,商业化的徽州村落，若是时间足够，不妨在江南阴雨天，静静地看雨落荷花池。
29,Kerry_Lee,3,2018-06-05 11:36:27,又是一个拍照比实物更美的景点。本来期待体验一下徽派建筑小桥流水粉墙黛瓦的感觉，哪知人超级多超级多，在狭窄的小巷里面行走都困难，别说静静欣赏了。而且过于商业化，家家都在卖差不多的东西，和屯溪老街一样处处可见的烧饼、茶叶、各种纪念品。过度的商业化破坏了宏村之美，遗憾！票价竟然要100多，非常不值！
30,蚂蜂窝用户,3,2018-05-04 09:14:34,美景不多，都在景区口，但都很有韵味。宏村玩半天就够了，吃喝玩乐过一夜。白天很热，但晚上五点开始黑的快，也冷的快。
31,东海龙王,3,2018-05-02 16:40:37,景点不大，适合住一晚慢游。笋衣好吃
32,咸鱼,3,2016-12-06 07:15:39,就是个普通村子，虽然建筑还保留徽派但现场我感受不到那种非遗，104真的打水漂了，泡都不会冒，估计到估计村里转转都比这强，想来的慎重考虑，如果觉得100多无所谓可以来浪费会时间，门票太贵了。不值，最近又去了古北水镇，150元的门票，现在国内的旅游全要靠门票来增加收入吗？不能开发一些其它的相关产业吗？
33,黃鶴樓,3,2016-11-29 10:50:28,白墙黑瓦青砖，游人如织，很多背着写生版的学生。
34,刘慧芳,3,2016-11-25 19:50:24,从黄山北站下车直接坐车到宏村，很方便30元一位，宏村是一个古村，村里很古老基本没什么人，来的时候正好赶上有很多学生过来写生的又给这古镇增添乐色彩。最适合怕完黄山后休息。由于时间有限所以就只好到先到这里休息一晚上，明天再去爬黄山，去黄山风景区的车业很方便，宏村里面住的地方基本都很贵，都得150以上，现在不是旅游旺季，没有多少人。
35,夏京连,3,2016-11-05 10:55:42,很安逸的小镇子。厌倦了城市的生活，可以去住一阵，感受小镇生活的慢节奏。有很多人去写生。
36,大雨雨🌧,3,2016-10-10 16:58:43,景色一般，就月沼和南湖景色可以，但两个地方很近，整个景点都小，2小时都可以走完，没必要留宿，商业化和网上文青宣传过度，只是适合拍照画画，话说拍出来效果不错，但看到的就残破了
37,look @ me^-^,3,2016-09-27 12:47:21,就是徽派建筑，没什么可看的，住宿环境差，饭店少，不建议去
38,cinchilla,3,2016-09-23 21:41:56,看看黄山宏村的拖拉机有多牛逼，两辆占往返双车道！这素质对得起宏村这古民居的淳朴吗？风景是好，但有人渣！
39,言他,3,2016-09-23 20:12:24,去之前没查天气，但是下着小雨的村庄，天青色等来了烟雨，可我没等到你啊
40,david897,3,2016-09-23 14:40:33,村口的池塘还是不错的，老村就缺少些特色了
41,Bonnie McAvoy,3,2016-09-18 19:23:07,我们是从山上下来直接去的宏村，到了之后说不失望是假的，因为本身宏村的名气相对比较大，抱有的期待太大了，但是相比较来说，除了商业气息不怎么浓厚是好事之外，其他的就是一些徽式建筑，当然喜欢这类的人可以一看。这里有很多来写生的学生们，也是一道风景线。但是说实话，这里的人的素质有点（无法言语），路边等车时有很多挎着小篮子卖水果的人，我们在一个老大爷那里买了桃子挺好吃的，但是另外一个大妈是卖枣子的，看起来不错，想买的时候她说可以尝一下，尝了一颗感觉不怎么甜且有点干，决定不买了，于是就悲剧了，大妈开始骂人了。也是醉了，给大家提个醒，这类的买水果的以后还是别买了。
42,liang3014,3,2016-09-08 15:59:29,公共交通不太方便，班车太少，我们做私车过来的。很古老的建筑但里面都很新潮，不过有的我感觉就像是老瓶装新酒，装成洋酒了有点过！总体上80分！
43,silencer,3,2016-09-06 10:49:23,暴雨。我以为人会少一些，结果还是想多了。村子怎么说呢，能拍出一两张标准风景照，但是脏乱（垃圾瓦砾随便堆放的地方也不少）。当然我没拍照，一只手撑伞一只手护包已经逛的很勉强了（笑
44,melody@xia,3,2016-08-27 07:24:37,卧虎藏龙的拍摄地点—章子怡……
45,今年18,3,2016-08-01 23:18:44,学校每年都会去宏村写生，也跟随去了一次，待了六天，可能是因为待的时间有点长，加上宏村也不大，所以对我来说感觉一般。写生的学生特别多，随处可见。
46,heart22425,3,2016-07-26 23:12:35,商业化气息太浓了，村里不是客栈就是饭店，要么就是早点铺子。景色很美，但有点变味
47,一个桔子,3,2018-04-24 09:58:25,太过商业化了，有很多在此地写生的学生
48,梦里迷瞳,3,2018-04-16 17:00:57,一般般，宣传过多的地方，就去过一次，也不想再去了！
49,なな,3,2018-04-11 18:58:06,团游的景点。徽派建筑吧。。挺不错的地方，有兴趣的可以去看看
50,马尾与发圈,3,2018-03-25 14:26:06,怀孕的时候去的，五一的时候从浙江衢州驾车出发很方便。人很多，感觉走走逛逛挺悠闲的，还不多哦。那里的臭鲑鱼很有名，闻着臭臭的，其实吃起来还不错。酒店一定要提早订，我们因为很忙，每次出去都是临时起意的，所以赶鸭子上架，都比较贵。我们就住在沼池边上的人家中，是很老的房子，很老的床，总是感觉睡得不踏实，不习惯。
51,刘小兔Claire,3,2018-03-24 20:35:53,一生痴绝处，无梦到徽州。整个景区商业化、同质化，但又不像江南古镇设施完善。老年旅游团与写生学生的聚集地。
52,Garfield,3,2018-02-21 14:42:07,总体评价不高的主要原因是我们去的时间不对。正好赶上国庆节，哪哪都是人，懒得照相；另外季节也不对，应该春季去才有烟雨朦胧感觉。
53,南金陵,3,2018-01-26 11:26:32,宏村是徽派民居村落中最具代表性的村子，素有“中国画里的乡村”之美誉，奥斯卡最佳外语片《卧虎藏龙》曾在此取景拍摄——村外的南湖桥，正是李慕白牵马走过的桥；村中的月沼，是玉娇龙点水而过的地方。
54,马蜂窝用户,3,2018-01-19 12:58:24,2012年5.1假期到此，游人如织。印象深刻的是号称民间故宫的盐商的大宅子，还有防盗措施。
55,CALEB MALAK,3,2017-12-25 16:52:06,在个好天气在村里逛逛还是很不错的哟，好多学生来写生，可惜自己不会画
56,夜_&,3,2017-12-10 16:17:41,个人觉得一般，村不大，去的时候塔川秋色不浓，也就没过去。门票略贵
57,夏天丫果冻,3,2017-11-06 21:56:30,人超级多，只看到好几个侧门，实名制售票，商业化，离市区有点远，看多了黄山的村落山水觉得大同小异
58,回望,3,2017-10-26 13:26:20,还是15年十一期间去的，地方不大，景色还行吧
59,swjtu143007,3,2017-10-23 09:06:54,从黄山高铁站出来有班车，30元，一个半小时，但一小时一班，每个小时的三十五发车。如果没赶上可以打车，出租车180元，一小时到。从宏村景区到黄山客运站一个半小时，整数点发车，24元，到晚上五点。宏村景区大概可以逛2-3小时。最好晚上到住一晚，因为晴天的早上月沼湖那块最美人也少，湖边的徽派建筑是朝东的，所以早上晴天的话阳光照在建筑上可以在湖里形成倒影，我是中午去的，正好太阳从侧面照到建筑和湖面，倒影不清晰。
60,蚂蜂窝用户,3,2017-10-20 22:02:07,美景不多，都在景区口，但都很有韵味。宏村玩半天就够了，吃喝玩乐过一夜。白天很热，但晚上五点开始黑的快，也冷的快。
61,东海龙王,3,2017-09-17 08:32:50,景点不大，适合住一晚慢游。笋衣好吃
62,咸鱼,3,2016-12-06 07:15:39,就是个普通村子，虽然建筑还保留徽派但现场我感受不到那种非遗，104真的打水漂了，泡都不会冒，估计到估计村里转转都比这强，想来的慎重考虑，如果觉得100多无所谓可以来浪费会时间，门票太贵了。不值，最近又去了古北水镇，150元的门票，现在国内的旅游全要靠门票来增加收入吗？不能开发一些其它的相关产业吗？
63,黃鶴樓,3,2016-11-29 10:50:28,白墙黑瓦青砖，游人如织，很多背着写生版的学生。
64,刘慧芳,3,2016-11-25 19:50:24,从黄山北站下车直接坐车到宏村，很方便30元一位，宏村是一个古村，村里很古老基本没什么人，来的时候正好赶上有很多学生过来写生的又给这古镇增添乐色彩。最适合怕完黄山后休息。由于时间有限所以就只好到先到这里休息一晚上，明天再去爬黄山，去黄山风景区的车业很方便，宏村里面住的地方基本都很贵，都得150以上，现在不是旅游旺季，没有多少人。
65,夏京连,3,2016-11-05 10:55:42,很安逸的小镇子。厌倦了城市的生活，可以去住一阵，感受小镇生活的慢节奏。有很多人去写生。
66,大雨雨🌧,3,2016-10-10 16:58:43,景色一般，就月沼和南湖景色可以，但两个地方很近，整个景点都小，2小时都可以走完，没必要留宿，商业化和网上文青宣传过度，只是适合拍照画画，话说拍出来效果不错，但看到的就残破了
67,look @ me^-^,3,2016-09-27 12:47:21,就是徽派建筑，没什么可看的，住宿环境差，饭店少，不建议去
68,cinchilla,3,2016-09-23 21:41:56,看看黄山宏村的拖拉机有多牛逼，两辆占往返双车道！这素质对得起宏村这古民居的淳朴吗？风景是好，但有人渣！
69,言他,3,2016-09-23 20:12:24,去之前没查天气，但是下着小雨的村庄，天青色等来了烟雨，可我没等到你啊
70,david897,3,2016-09-23 14:40:33,村口的池塘还是不错的，老村就缺少些特色了
71,Bonnie McAvoy,3,2016-09-18 19:23:07,我们是从山上下来直接去的宏村，到了之后说不失望是假的，因为本身宏村的名气相对比较大，抱有的期待太大了，但是相比较来说，除了商业气息不怎么浓厚是好事之外，其他的就是一些徽式建筑，当然喜欢这类的人可以一看。这里有很多来写生的学生们，也是一道风景线。但是说实话，这里的人的素质有点（无法言语），路边等车时有很多挎着小篮子卖水果的人，我们在一个老大爷那里买了桃子挺好吃的，但是另外一个大妈是卖枣子的，看起来不错，想买的时候她说可以尝一下，尝了一颗感觉不怎么甜且有点干，决定不买了，于是就悲剧了，大妈开始骂人了。也是醉了，给大家提个醒，这类的买水果的以后还是别买了。
72,liang3014,3,2016-09-08 15:59:29,公共交通不太方便，班车太少，我们做私车过来的。很古老的建筑但里面都很新潮，不过有的我感觉就像是老瓶装新酒，装成洋酒了有点过！总体上80分！
73,silencer,3,2016-09-06 10:49:23,暴雨。我以为人会少一些，结果还是想多了。村子怎么说呢，能拍出一两张标准风景照，但是脏乱（垃圾瓦砾随便堆放的地方也不少）。当然我没拍照，一只手撑伞一只手护包已经逛的很勉强了（笑
74,melody@xia,3,2016-08-27 07:24:37,卧虎藏龙的拍摄地点—章子怡……
