,用户名,评论星级,评论时间,评论内容
18,峫瞿,3,2018-08-25 13:55:44,今天去的长城。公共服务差是写给877公交车上的讲解员，工号65。在最后快下车的时候，才来说票务问题，就是为了给你强调，让你紧张让你跟着她走，所以你根本不够时间求证。以下是她说的话。她说：877公交车只能到达前山停车场，私家车只能到达后山停车场。前山停车场只有一种上山方式，就是滑道上山，滑一半走一半。后山停车场有两种方式，全程步行和索道。所以你搭877到达长城只有一种方式上山，就是购买全票160的滑车套票。进门第一个售票处就是滑车售票，更方便那些自称公益的不收导游费的来自北京游客集散中心的讲解员来牵着你的鼻子走。从北1到北4我觉得自己能走，滑车买不买看自愿，我很不满的是我为什么要被你欺骗，被你坑来买。票务问题说完了。来说说路线。不买滑车，选择全程步行的游客，大概是从北1一路拥挤到北8，我不太清楚，我乘的滑车，直接到达北4。从北4到北8，一路都是很多人的。到达北8，就是有一面高墙的地方，最高点，非常多人拍照，很多人是看到索道，滑车出口就下去了。但是往另一方向走，是9.10.11.12，很少人，可以拍到满意的照片。后面遇到几个年轻人爬上来，询问一番，原来他们是从北11直接爬上来的，那是长城的另一个入口，从熊乐园往后走，不是滑车入口那里，是更后面。。提醒一下，做公交车来回都坐左边，不晒。有些公交车没有窗帘就很惨了。我去的时候坐左边，舒服。回去的时候坐右边晒死。下面的照片都是在北9.10.11.12那边拍的。
19,表妹,3,2018-08-23 15:54:45,当天沙尘暴，所以没有高空缆车只有地面缆车，我有点小失望但没关系。到达了长城，导游阿姨给我们缆车的票和长城的门票（缆车门票另外给钱。可以走路上去，儿童半价）其实我对这些景点并不感兴趣呢，我只是换了一个地方玩而已，但是麻麻说不到长城非好汉，所以一定要带我感受一下。
20,追风,3,2018-08-12 18:45:02,做公交车来的，不要听车上服务员做滑车，高峰排队2个小时多。
21,手电筒,3,2018-07-23 12:04:51,2006年7月跟老爸，2007年十一
22,蚂蜂窝用户,3,2018-07-21 12:13:44,楼下的朋友，很理解你，这就是北京，素质远不如南方
23,阿破,3,2018-07-15 11:56:21,被毛爷的“不到长城非好汉”给骗过去了，人很多，怕长城很累，算是了却一个心愿！
24,吃藕,3,2018-07-10 14:37:33,要做s线去长城的小伙伴注意了，网上大部分信息说最早那六点半的车，实际来车站根本没有，信息完全不属实。实际车站最早是七点四十六。
25,执剑起长歌,3,2018-07-01 06:47:26,不到长城非好汉，就是人也太多了，加上长城里的楼梯好窄，上下不方便，然而遇到一位中年男士背着自己的母亲上去，让她看看长城上的风景，令人感动，要是能为腿脚不便的老人家提供一些便民服务就好了。
26,江君,3,2018-06-16 11:01:30,长城中名声最显赫的一段，有非常完备的服务设施，适合带老人小孩去，如果你偏好冒险那就没必要去了。
27,月儿,3,2018-06-12 14:10:41,个人推荐金山岭长城，绝对的景美人少。沿着山脉修建的长城非常壮观。
28,其实我也叫小酸,3,2018-06-05 10:03:10,长城当然是很棒的，毕竟是很有历史氛围的。可是！长城周围的服务太差了！特别是长城入口处的东西，千万不要买！我在入口的摊贩那条街的右边最上面一家买的果脯，他秤的三斤多，实际就两斤，坑人！还有别的什么盘子，卖60，市区只要30，所以长城脚下的东西千万不要买！！切记！
29,连连籽,3,2018-05-28 23:43:57,一路风景可以用两个字形容：荒凉。男友特别想去看看香山的杏叶，满山的杏叶，想想都激动。但是导游说这两天估计杏叶已经被吹掉了。当天很大风，越接近长城，温度越低。为了避免像导游说的，别爬长城爬到河北去了先拍个路线。更重要的是拍照别走路，走路别拍照。因为长城的阶梯都是不平的。其实到北京并不一定要上长城，可能是因为十一月的长城荒凉一片，没有什么风景，到长城只需要一个地方就足以感受长城的壮观。旁边的旅客说不到长城非好汉，到了长城真遗憾。哈哈，我们都有同感。当天长城的温度都是在零下，还有风特别大，北风刮的真的让人很难受。提前下去，真受不了。
30,成媽,3,2018-05-23 20:39:05,超糟糕的長城遊，黑車，黑導遊！軟禁！在前門上的車，被一個大媽拉上了黑車，沒說是跟團的，上了車，有個女的收了我們的證件，3個人交了170元，說遊完長城就還證件我們！遊完後，又帶我們去玉石市場，在那裡一個小時，我們再次要求拿回證件，那個女的要我們交105元才給證件我們，態度惡劣！北京，永遠不會再來！
31,小静哒哒哒,3,2017-12-27 22:05:28,It’s good for me
32,呦呵,3,2017-12-18 18:32:11,It’s good for time
33,紫花苜蓿。,3,2017-12-18 16:44:34,千万千万千万不要相信那些戴着红色手袖套的老头和老婆婆，旅游公交1号线，是有旅游公交1车，那个车上正面侧面会有标志说旅游公交1线！说什么正好有公司的人过去公交车哪里值班，免费把你们送过去，其实都是骗人的，把你送上车然后把你让交导游费，门票费，骗你去购物，说是给你买长城的门票，然后就爬了一个台，其实都没这么爬到长城！出门外面真得留个心眼，就算是在首都也不能掉以轻心！
34,云水禅心,3,2017-12-17 20:30:56,人太多了，建议去司马台长城，比较空旷
35,kunair,3,2017-12-05 10:36:25,去八达岭在德胜门箭楼那里坐877路，很多和公交一样的黑车，别被骗了，上了公交后，乘务员用很涮的北京话会说很多注意事项，基本上大部分说的也都是事实，但是，不要以为坐了正规车就放松警惕心，其实这里仍然有套路，乘务员会极力夸张爬长城的艰难和辛苦，尤其是，当说到爬到北8城楼后要原路返回，这一去一回就是十六个城楼，一般听到这，不明就里的乘客就想当然感觉要坐乘务员大力推荐的滑车，我这里告诉大家，不要听他们胡扯，滑车只适合老人孩子，真的爬不动的人，一般人应该都没问题。首先，从北1到北8距离其实不算远，比较累的就是开始一小段和到北8一小段，而爬到北8城楼，根本不用原路返回，从北8继续往前，虽然较陡，但基本上是一路下坡，抓住栏杆，对体力要求不算高，如果走在北11，感觉累了，就可以从这里下长城，很近，路过一个熊园，免费的，看看很多熊，出来就是877路停车场，就是转了一圈，而且北8之后，游人就少了，这时候风景更好，更有长城的苍茫雄伟之感！
36,Fantasy.,3,2017-12-02 23:19:02,名声最大的一段长城，坡度不是很大，很平缓。比起居庸关，慕田峪，还是相差不少。
37,曹开进,3,2017-11-28 22:18:30,这次旅游有点郁闷，只能说北京旅游骗人团伙太强大了，早上本来准备去积水潭坐877汽车，结果路途中遇到一中年大叔，摇着小红旗，把我们骗到了一个叫新街口的地方，然后让我们给100元坐什么鬼旅游专车，然后一路还配个导游，又强制让我们交了50元看节目表演的费用，最后还把我们拉到13凌去购物，全程都想骂娘了。悲剧的是爬的长城根本就不是八达岭长城，是什么鬼水关长城，一到那地就知道上当了。晚上回来都要七点多了，气死人。
38,Egbert,3,2017-11-27 20:05:12,怎么说的，地标之一，但是真的不是很有意思，不过是个怀古的地方
39,大静静er,3,2017-12-12 18:57:54,五一十一人最多 可以坐小火车去 挺方便的 比大巴车要便宜很多
40,猫咪☆咦,3,2017-11-21 14:10:33,到北京感觉还是应该来一趟，做877路公交车，70分钟到，然后跟车的那个人会讲解，宣传让你买滑梯索道，但是没有必要买，真心不要买。我从进门到北八楼再到十一楼下去，一共用了2个小时多一点。很多人到了北八楼就原路返回了，我是继续往前走，到十一楼下去的，因为我想着原路返回得走7个，往前只要3个就可以了。十一楼下去就是来的时候公交车停车点，相当于走了一圈。如果年轻人还是可以到北八楼继续往前走的，人少，想拍照的可以不会出现很多人。8到11，有些路段确实相对来说有些陡，其中有一节超级陡，网上评价说有70度，我感觉差不多，人现在前面，根本看不到后面的路。路上很多段是坡，如果鞋子很划的话就要特别小心，我就是，还摔了下，因为知道很划，走的时候蹲的比较低，走的慢，所以摔的时候还好，就是自己把自己吓到了。关于好汉证，30元，要收费的
41,紫夏魅惑,3,2017-11-21 10:02:37,2号线到积水潭地铁站，B2出口，去坐877公交车。（要去坐正规的877旅游公交车）。⚠️注意：车站有很多司机在叫喊坐877快车（这个是黑车）。要走到头才能坐877旅游公交车。
42,峥途,3,2017-11-19 22:25:34,别跟团，不管个人还是旅行社的一日游不要跟团！不要跟团！不要跟团！骗你没商量。跟了个一日游，除了1个多小时的爬长城，其他时间都在跟着导游买果脯、烤鸭，看杂耍，进了玉石店会被骗的几百、几千、几万不等，或者上十万都有可能。
43,taozi,3,2017-11-17 09:48:54,"去的时候是冬天,风景不是那么好,因八达岭长城离市区太远,为了省事,报了八达岭长城一日游,还被旅行社坑了一把,很不好的体验"
44,至乐,3,2017-11-13 09:53:44,城墙比较宽大，坡也较陡，但人超级多，没什么感觉
45,蚂蜂窝用户,3,2017-11-09 10:58:08,前门开了个旅游一线，可以直达八达岭长城，20一人，不能刷卡，一人一座，好方便，不用去德胜门坐车，一个半小时到长城，睡一觉就到了，我们选择坐缆车上下，也可以选择徒步登长城，门票40，缆车上下140，只能现金，缆车时间好短，价格还是有点贵的，缆车到了之后爬了一会就到顶了，大家感觉都被坑了似的，说不值。
46,chenlong,3,2017-11-03 20:08:52,到了八达岭缆车处没用排队就坐上缆车了。八达岭上人不是一般的多，旅行团都是带来的这里，大家都是坐缆车，缆车一出来右转就是上去就是北八楼，以前有个不到长城非好汉题字在那的，后来撤了，问那的保安为什么没有了，他说你看现在没了还这么多人，有在这还得了，好吧，了解了，人实在是多，走上去都是人贴着人上去的，下来也是，这还算相对人少的，旺季时怎么办！不过过了这个北八楼就好了，越下去人就越少，但是我这都是老人，这里的楼梯坡度很大，老人们都不愿走了，就下来了一点点坐下休息吃吃东西。
47,Yutii,3,2018-05-18 13:03:13,如果是我和朋友出行 我觉得滑车票不值完全可以自己爬 而且滑车登上好汉坡之后要原路返回S4有关八达岭的吐槽！！！八达岭作为一个5A级景区 在旅游规范、班车运营、安全管理、卫生管理等方面真的让我怀疑难道是“京郊太远、不是亲生的“中国名片”？”好汉坡在S8 大概在S7的位置 爬坡阶段开始出现“动弹不得”“缓慢爬阶”的情况当时人群里慢慢变得焦躁 后面的人一直在喊“前面的快走啊！” 事实是，前面的不是不走，而是遭遇了下坡的人，道路不宽，人流已经超负荷，所以人群拥塞。这个时候人群里开始有人切切交谈:“这要是有个人不小心摔倒踩踏就完蛋了。”我心里也隐隐开始不安，开始在想，真的不想去什么人流量大的景点了。说真的，当时如果发生了什么，是没有安保力量能疏散的。希望登城的人能了解，注意安全。
48,LOVE@小猪@,3,2018-05-07 18:05:43,还是值得去，不过就是人多，上去好点，下来真心难。
49,瑶姐姐的天下,3,2018-04-29 22:24:57,请问一下去八达岭坐这个S2线需要提前买票么还是当天买就可以
50,smile,3,2018-04-28 19:47:22,带着老人孩子老爬长城，总体感觉长城风景挺好，挺累。提前在网上订了票，到地方问了景区好几个人都说不知道换票在什么地方..也真是无奈。你们在景区工作不知道换票在哪啊？是不得加强培训了！另外，卖东西的人嘴太碎了，而且随意涨价，团体票通道那里卖玉米的老太太就嘴碎，进门时玉米5元一个，回来时看就卖到8元一个了..这物价飘忽不定的，也快赶上黑店了！接下来要吐槽一下877路车了，来的时候把一车人扔在距离停车场挺远的地方就让下车了，看别的车有到停车场才让下车的，乘务员素质差，服务态度不行。回来877，在车下倒流的穿着蛤蟆绿的半大老娘们素质也差，游客都是有秩序的排队，到她那就是也不说还有多少座位就让靠边，服务极差，这样的服务怎么配在长城这样的景区工作，让外国友人看了笑话，真给中国人人和咱首都景区丢脸。作为在首都大景区的工作人员，真是有必要好好培训培训，能理解你们每天接待游客多，不耐烦，累，但是既然这是你们自己选的本职工作，就不应该这么对待游客！希望有关部门的领导能看到这篇评论！
51,蚂蜂窝用户,3,2018-04-14 22:42:46,长城本身很雄伟壮观，但是景区公共服务差的一塌糊涂。
52,马蜂窝用户,3,2018-04-06 14:37:06,第一次自驾游去，特别失望。1.先是用高德地图导航的售票处，中间连问警察带问游客和小贩，最终还是没找到售票处，我就纳闷了，这么大的风景区，票咋就那么难找呢？？最后在加油站服务人员的指引下，才找到景区的停车场。说是停车费30，出来时只收了10快，没问那么多😊2.停车场到景区有免费的摆渡车，车上讲解员一路诱导，反正不和你说，在哪里下，可以自己徒步登长城，时候感觉他们的收入全是靠缆车来的，特卑鄙。3.下了摆渡车，全是卖缆车票的，你如果第一次来，就压根不知道在哪里去徒步登长城，至少的回走1公里多，摆渡车在哪里就压根不停。4.最坑人的是缆车，票价单程100往返140倒不说，你坐缆车上去的话，发现距最高处只有50米，感觉还没爬的，就到顶了。你如果再到别的地方爬一会吧，又的要原路返回。强烈建议，不带孩子和老人的，千万别坐缆车，特鸡肋。
53,奔跑的地瓜,3,2018-04-04 11:10:03,八达岭长城很有名气，不过我看来比较一般，也不是很高。也正是因为有名，人特别多，基本上都是人挤人，不推荐去这里的长城，可以选择去其他地方，比如居庸关。
54,noo,3,2018-04-02 22:44:31,人人都要来吹吹风的 ：））冬天来那可真是透心凉，不过下雪是很漂亮的。春季气候宜人，合适的时候去景色很棒，夏天要做好烘烤准备。周围小店的东西看看就好了，到市里的工艺品店会好很多。
55,未来,3,2018-03-30 15:35:33,真的看着长城挺挺难爬的，我感觉才刚刚开始就已经结束啦。可能是应为我太年轻啦。我一个人去的，在路上偶遇了一个张家口的小姐姐我俩搭伴爬的。从北1开始一直到北12。我感觉风景好的地方在北八楼下面那个台阶那个位置。早上做877首班车去的早上六点三十，公交卡是6元买票是12元。十一点就下山回来啦。原路返回还是877回，建议去北12那人特别的少。可以拍出你想要的风景。
56,火星小麻花,3,2018-03-29 08:45:22,长城离市区较远，体力不好的还是算了
57,以沫,3,2018-03-26 00:40:54,上一次来八达岭还是自己小的时候，现在已经基本没什么印象了。这次来，对八达岭的印象是四个字——令人震惊。长城不是北京的名片，而是中国的名片，长城之中又数八达岭最有名。旅途中也见了不少外国人。但这张名片真不怎么好看，和其他5A景区差得太远：1.从德胜门发的877路是北京北站停发之后去八达岭的最优选择。然而就在877路公交站的门口的公交站，就有人穿保安制服戴袖标，堂而皇之拦住游客，自称877路是在公交站外面等，70元一个人，谎称里面的真正的877路是强制配导游并强卖缆车票，而里面真正的887其实只要12元，公交卡半价，还配车上导游。外面的那些人根本没人管。2.八达岭景区卫生奇差，烽火台内烟头随处可见，甚至见到疑似小便。长城两侧的树上星星点点全是塑料袋，长城上几乎找不到一块没有刻字的砖。3.基础设施差。全景区除了指示标志基本完整可靠外，工作人员少的可怜，基本可以认为处于失控状态。我们因为带老人，决定坐滑车上去。这里的滑车真是惊掉了我的下巴，感觉穿越回了上世纪90年代，我甚至忘了拍照。4.环境差。坐滑车要进入八达岭熊乐园。感觉这些熊生活环境并不好，也没什么人管的样子。明明写着“请勿投喂”，但在没有工作人员的情况下基本没有卵用，食物扔的围栏里很脏。各类商铺外观破旧，垃圾桶掉漆变形，路边有空置破旧堆放了杂物的不知用途的房子…总结：八达岭长城目前的情况，真实评级个人认为连个A级都评不上。如果去长城，我觉得可以试试其他。反正北京附近一共7个长城景点，八达岭真是不推荐。
58,莞言,3,2018-03-27 18:13:51,去长城两种公共交通方式公交和火车。我是两种都体验了，反正都差不多挤吧，但是从方便性来说公交胜了。两种方式人都很多，早起早起早起，早起你也要排队。我们是七点左右到德胜门的。去便利店吃了早饭，再过来排队。记得吃早饭！不然你排完队就饿了。光是排公交车的队伍就排了接近两小时。十点差一点我才坐上公交。排队的过程中会出现很多无赖没素质的人，公然插队。接下来就是堵车，在高速上无休止的堵车，一个多小时的行程，硬生生开出了三个多小时。到长城的时候已经是一点多了，一个早晨的时间全部花在了堵车和排队上。从车上下来后看见的第一个洗手间千万不要去，到里面检票口那边的再去。方寸的地方只有不断涌入的人潮却没有出去的人，我的手上被撞得各种青紫，还差点扭伤了手，一种被踩踏的恐惧。门票可以在各种旅游APP上定，直接刷身份证进去，免了排队买票的时间。爬长城真的不累，因为人太多移动速度太慢，除了情绪很焦躁外，身体毫无爬山的疲惫感，只有被挤的绝望。去长城那天天气不太好，有点雾霾，加之郊区的萧条感，拍出的照片真的十分没有美感。再者人太多，抬起手机的空间都没有，每一张照片都是拿生命在拍啊。
59,勤劳的肉丸子,3,2018-03-23 10:41:40,其实爬长城并不是想象中的累，因为挤满了人根本走不快，走一步停一会靠一会，只要注意脚下高地不一的台阶。
60,成媽,3,2018-03-19 18:40:26,超糟糕的長城遊，黑車，黑導遊！軟禁！在前門上的車，被一個大媽拉上了黑車，沒說是跟團的，上了車，有個女的收了我們的證件，3個人交了170元，說遊完長城就還證件我們！遊完後，又帶我們去玉石市場，在那裡一個小時，我們再次要求拿回證件，那個女的要我們交105元才給證件我們，態度惡劣！北京，永遠不會再來！
61,小静哒哒哒,3,2018-03-08 15:29:00,It’s good for me
62,呦呵,3,2018-02-27 13:55:52,It’s good for time
63,紫花苜蓿。,3,2017-12-27 22:05:28,千万千万千万不要相信那些戴着红色手袖套的老头和老婆婆，旅游公交1号线，是有旅游公交1车，那个车上正面侧面会有标志说旅游公交1线！说什么正好有公司的人过去公交车哪里值班，免费把你们送过去，其实都是骗人的，把你送上车然后把你让交导游费，门票费，骗你去购物，说是给你买长城的门票，然后就爬了一个台，其实都没这么爬到长城！出门外面真得留个心眼，就算是在首都也不能掉以轻心！
64,云水禅心,3,2017-12-18 18:32:11,人太多了，建议去司马台长城，比较空旷
65,kunair,3,2017-12-18 16:44:34,去八达岭在德胜门箭楼那里坐877路，很多和公交一样的黑车，别被骗了，上了公交后，乘务员用很涮的北京话会说很多注意事项，基本上大部分说的也都是事实，但是，不要以为坐了正规车就放松警惕心，其实这里仍然有套路，乘务员会极力夸张爬长城的艰难和辛苦，尤其是，当说到爬到北8城楼后要原路返回，这一去一回就是十六个城楼，一般听到这，不明就里的乘客就想当然感觉要坐乘务员大力推荐的滑车，我这里告诉大家，不要听他们胡扯，滑车只适合老人孩子，真的爬不动的人，一般人应该都没问题。首先，从北1到北8距离其实不算远，比较累的就是开始一小段和到北8一小段，而爬到北8城楼，根本不用原路返回，从北8继续往前，虽然较陡，但基本上是一路下坡，抓住栏杆，对体力要求不算高，如果走在北11，感觉累了，就可以从这里下长城，很近，路过一个熊园，免费的，看看很多熊，出来就是877路停车场，就是转了一圈，而且北8之后，游人就少了，这时候风景更好，更有长城的苍茫雄伟之感！
66,Fantasy.,3,2017-12-17 20:30:56,名声最大的一段长城，坡度不是很大，很平缓。比起居庸关，慕田峪，还是相差不少。
67,曹开进,3,2017-12-05 10:36:25,这次旅游有点郁闷，只能说北京旅游骗人团伙太强大了，早上本来准备去积水潭坐877汽车，结果路途中遇到一中年大叔，摇着小红旗，把我们骗到了一个叫新街口的地方，然后让我们给100元坐什么鬼旅游专车，然后一路还配个导游，又强制让我们交了50元看节目表演的费用，最后还把我们拉到13凌去购物，全程都想骂娘了。悲剧的是爬的长城根本就不是八达岭长城，是什么鬼水关长城，一到那地就知道上当了。晚上回来都要七点多了，气死人。
68,Egbert,3,2017-12-02 23:19:02,怎么说的，地标之一，但是真的不是很有意思，不过是个怀古的地方
69,大静静er,3,2017-11-28 22:18:30,五一十一人最多 可以坐小火车去 挺方便的 比大巴车要便宜很多
70,猫咪☆咦,3,2017-11-27 20:05:12,到北京感觉还是应该来一趟，做877路公交车，70分钟到，然后跟车的那个人会讲解，宣传让你买滑梯索道，但是没有必要买，真心不要买。我从进门到北八楼再到十一楼下去，一共用了2个小时多一点。很多人到了北八楼就原路返回了，我是继续往前走，到十一楼下去的，因为我想着原路返回得走7个，往前只要3个就可以了。十一楼下去就是来的时候公交车停车点，相当于走了一圈。如果年轻人还是可以到北八楼继续往前走的，人少，想拍照的可以不会出现很多人。8到11，有些路段确实相对来说有些陡，其中有一节超级陡，网上评价说有70度，我感觉差不多，人现在前面，根本看不到后面的路。路上很多段是坡，如果鞋子很划的话就要特别小心，我就是，还摔了下，因为知道很划，走的时候蹲的比较低，走的慢，所以摔的时候还好，就是自己把自己吓到了。关于好汉证，30元，要收费的
71,紫夏魅惑,3,2017-12-12 18:57:54,2号线到积水潭地铁站，B2出口，去坐877公交车。（要去坐正规的877旅游公交车）。⚠️注意：车站有很多司机在叫喊坐877快车（这个是黑车）。要走到头才能坐877旅游公交车。
72,峥途,3,2017-11-21 14:10:33,别跟团，不管个人还是旅行社的一日游不要跟团！不要跟团！不要跟团！骗你没商量。跟了个一日游，除了1个多小时的爬长城，其他时间都在跟着导游买果脯、烤鸭，看杂耍，进了玉石店会被骗的几百、几千、几万不等，或者上十万都有可能。
73,taozi,3,2017-11-21 10:02:37,"去的时候是冬天,风景不是那么好,因八达岭长城离市区太远,为了省事,报了八达岭长城一日游,还被旅行社坑了一把,很不好的体验"
74,至乐,3,2017-11-19 22:25:34,城墙比较宽大，坡也较陡，但人超级多，没什么感觉
