,用户名,评论星级,评论时间,评论内容
10,芒果,4,2019-05-02 10:25:47,虽说景区东西普遍贵吧，但是长城的也太离谱了，一杯豆浆十块，吃个早餐人均20起步。排队进去的时候能给你挤成肉饼，打尖插队的也不少，素质堪忧。第一次爬长城还是很震撼的，长城本身就是个奇迹，看上去壮观无比，可惜只开放了一小段，令人失望。中间有一段非常非常陡，如果不扶着边上的扶手，鞋子万一打滑后果不堪设想。
11,小琦子呐,4,2019-05-08 10:17:36,交通：个人建议去长城可以乘13号线地铁转S2去，回来乘公交到德胜门。装备：穿能走路的鞋，帽子口罩带好，冬天的长城上风巨大，吹的我们怀疑人生，一定要戴手套，在四舍五入90度面前不要相信自己的腿能走完，你要靠双手致富啊！！最好自己带一点干粮，过程：作为走完北长城的人，只想说，鬼知道我们是怎么活下来的。长城分南段和北段，北长城分为两段北一到北八和北八到北十二，前一段是正常游客会走的路，有滑车（幼稚园彩色滑滑梯加长版，到北四楼）有缆车（到北八楼），价格都不便宜，如果要乘，来回一起乘比较合算。北八就是最高楼了，你们不需要知道哪段是最难的，最长的，最陡的，因为反正爬上去了就只能往前爬，往后面继续走是可以走到北十二就可以出去了，但是！！但是！！好不容易到北八，剩下的体力对于后面有过之而不及的路，真的太考验人了，我们是完全不知道原来走下去就只能一条路走到黑，回不了头，太艰难了。因为北八后面的路没有很多人会走，没有缆车等可以直接下去的方法，也没有管理人员，路比前面的还难走，将近90度的坡，爬上去又爬下来，有些台阶一个感觉就要30cm，全程扒着旁边的横杆，四肢并用，完全领会到为什么叫“爬”长城。走的特别绝望，回不去也下不去，下坡的时候整条腿都在抖。不要以为我说的太夸张，怎么说呢，看了很多人都说，正常青壮年走到北八都是可以的，其实对于我们这种平常没什么运动量而且冬天风特别大（吹到自闭）的天气来说，呵，走的太难受了，花这些力气这些时间一个人走上去又怎么样，逞强去走，说不定还要赔上自己的膝盖骨，努力登顶的风景看多了也就大同小异了，说不定乘缆车还能更好的享受风景。虽然这里说了顿毒鸡汤，但是真心提醒体力一般的人，不用把身体赔进去的，不小心拉伤磨损什么的，没必要，出来玩就是享受的，体验一下就可以了。当然我们是因为抠门和走错路，又穷又傻，就活该爬到自闭。一共爬了4h不到，其实还可以。
12,Gloria sun,5,2019-07-31 21:59:10,2019/2/1，晴天，长城天气是3度到零下10，我们娘俩决定徒步爬长城，作为南方人，不知道零下10度有多冷，女儿穿了长款羽绒服，我穿了冲锋衣，包里还背着2件薄款羽绒服，事实证明，不用带，爬长城好热的，而且北方的干冷比起我们江南的湿冷真是不冷啊说重点，整个过程我们爬爬停停，吃吃东西，拍拍照，2.5小时从北一楼爬到北十一楼，不太累，如果没有老人，根本不用坐缆车和滑车，缆车北七楼下后爬到北八楼，然后又要回到北七楼坐缆车，滑车是北四楼下爬完北八楼还要会北四楼坐滑车，不如自己爬，到北八楼楼后往下爬，一直到十一楼就到熊乐园，然后到停车场坐877路回程ps：我平时也不是天天锻炼的，每天微信运动也就7，8千步，女儿9岁，没爬前还想着可能爬不完，事实证明能爬完，而且回程后还去前门大栅栏逛了一圈
13,Hi_韩秋,5,2019-05-01 22:34:48,德胜门 乘坐877路→八达岭长城票价12，刷公交卡6，坐满就发车。这趟公交车配有讲解员，会介绍长城以及购票方式、登城方式、返程上车地点等相关信息。不堵车的情况下70分钟即可到达目的地。我以为我爬的是野长城呢，没想到慕田峪长城才是。这个相比之下开发的比较好，爬了才知道难度没有那么大。慕田峪长城更陡峭更长更难爬。不过我当天右腿膝盖一直疼，身体状况我不是很好，能爬上八达岭也很开心啦。下了公交，讲解员会带大家到入口，然后大家跟着指示牌选择步行登城入口、搭滑车的入口或者坐缆车入口及购票。想说一下，讲解员会推荐大家做滑车。滑车现在的价格是往返155，带你上到北四楼，然后你需要自己爬一半，到北八楼。好汉坡在第七～十烽火台，最高峰在第八个烽火台，海拔1050m，据讲解员介绍这儿的景色最好。上到北三楼时，抬眼望去神秘的山脊线在太阳下散发着金光，遥远的吸引着我、牵动着我。不断攀爬，我要到它跟前去看一看。越往上爬，一回头身后的景色让人惊呼。这蜿蜒的巨龙啊！11：00爬长城的人渐渐多了起来，八达岭北长城最陡峭的一段是75°。城墙两侧设有不锈钢扶手，觉得艰难时一定要抓着扶手，不然一个趔趄可能会摔下去哦。因为人流量非常大，而且因为不同登城方式的入口不一样，比如缆车入口和步行登城的入口，就相隔了30分钟左右的步行距离哦‼️不过滑车入口和步行登城入口相隔蛮近的，一条马路而已。如果你想试试自己登城，又怕没有力气爬下来。不妨准备自己登城，坐滑车下山的方式。所以如果你想回到你上山的入口，那么就按照原路返回就好啦。另外提醒大家‼️拍照一定不要堵住路啊！上下行人很多，不介意在阶梯中间或者扶手中间拍照哦！！很危险‼️而且人多拍不出好照片，大可在下山的途中，找个人少的、不碍路的地点拍哦。长城用时比预期短了一半，上行2小时，下行1小时，包括在烽火台停留欣赏风景和拍照时间。
14,一朵小花,5,2019-06-23 03:12:10,我们去的那天，天气不好到处都是白茫茫的一片，不过雾中的长城更有巨龙腾云驾雾的感觉~来长城观光的游客很多，所以要做好人满为患的心理准备  八达岭长城供游客游览的区域从南一楼至北十二楼，走完全程大概需要两三个钟头，攀登长城时切切要注意安全，有的地方会比较陡峭（尤其是从烽火台下来），行走时一定要拉好扶手。可怜的老方同志，就险些失足，大家引以为戒哈~
15,嗳吁吆,5,2019-05-01 15:31:15,由于我们现在是淡季，加上才早上7点半左右，坐车得人少，我们一上车就出发了。车费是12元一人，公交卡5折（开头写了办公交卡重要了吧）877每辆车随车有一个导游，简单的给我们介绍长城以及登城方式，快到居庸关的时候还会给我们简单介绍，这点还是不错的。长城随处都是美景，不一定非要到北8才能出效果。我们是9点不到点上登城口的，游客很少，长城也没想象中的这么冷，但是口罩是必备的。
16,颤抖的小手,4,2019-08-26 10:11:38,我是冬季去的，那里挺偏的，我和其他两个朋友租车到那里之后上去。走了一会儿，发现风很大，人依旧很多，不过周围环境略显萧条，树叶基本都掉光了早也没什么生气。我上了北八楼就回来了，主要沿途风景基本差不多，而且我朋友好像太累了就一直催我下去。不建议冬季去长城，春夏季去还挺好的。
17,回旋之水,5,2019-03-29 17:56:38,不到长城非好汉，老毛一句诗让多少人来了 北京 就跑长城来了，现在长城景区还为这句诗刻了好几个石碑，游客们纷纷排队合影当好汉，看得我尴尬极了。此次看长城有两收获，一是长城本身，对比汉长城和 嘉峪关 ，为这明清时期的巨石军事建筑点赞，实在是高大结实；二是长城周边，不用到香山就能见到的漫山遍野的红叶黄叶，10月下旬入秋季，正是霜叶遍地红时，艳丽惹人爱。长城的金戈铁马，红叶的温婉美丽，交织成了一片铁骨柔情之美。长城都是有大石块砌成，坚硬厚实，确实是防御的好堡垒。铜墙铁壁配满山红叶，侠骨柔情，突然就想起罗文甄妮那首经典的射雕英雄传主题曲。从北八楼回去走的是长城边上的小路，这倒是让游客有和红叶亲密接触的机会，地上有很多落叶，随便捡起来一看，都是色彩丰富，颜色从深绿，到浅绿，到浅黄，到橙红，到深红。
18,なな,4,2019-03-25 15:26:48,上城之后发现风更大，轻量级的妹纸简直会被吹走。所以从南边下来之后就直接走了，没有待多久。总的来说，毕竟是一个不去会遗憾的地方。所以我还是推荐的。还有一点，就是这块“不到长城非好汉”的碑。真的有好几块，所以不要在人多的地方浪费太多的时间，往前走走就会发现有新的一块，而且没什么人。
19,小路乱撞,4,2019-07-16 13:30:26,首先想告诉大家：旅游乱象在哪里都存在，我们的首都北京也不例外、所以如果你选择登八达岭这段长城，最便捷的路线是：从前门地铁站C西南口出来，对于外地人来京旅游，你一定不熟悉各个地方，所以你你出来地铁口在你的左后方，去主道上那里有很多停靠的车，所以你一定要辨识清楚，在信号灯右侧停靠着一排红色的大巴车，旁边也有站牌：写着前门-八达岭 车前挡风玻璃也写着 前门-八达岭长城的标识字样，如果你实在找不到，那就可以找路旁穿黄色衣服的交通协管员（几乎都是常年在那的协管的北京人） 他们几乎不会忽悠你，所以你一定看清楚做的是什么车，请记住：是北京旅游1线 全程票价20元 没有额外收费、终点是八达岭长城脚下，下车就是缆车售票处，全程不堵车车程约1.5h，冬天来请自备帽子等保暖用品，最后提醒：从北京室内到八达岭长城的出现方式很多、但北京旅游1线确实特别方便，比较正规，不会把你来回的卖给其他小旅行社，也不会强制你干别的什么，所以出门游玩千万谨记多看看攻略，省的被坑影响心情！最后祝大家旅行开心愉快！
20,南木,4,2019-10-14 14:35:11,可能每一个国人心里都有这样的寄寓，到北京，你去长城了吗？第一次去北京，一个人的征程，自然放弃了远在郊外的长城。交通不便，行人孤单，友人忙碌，再者，本没有那个心境欣赏北方的壮阔天地，故未果。导致回来就被朋友问，你去长城了吗？默默答到，未去。第二次去北京，两个人的潇洒时光，果断定好了几个必打卡之地。除了之前点评的溜冰，剩下一个逃不过长城。幸好的是，陈先生自行前往过，有经验。游记里有分享详细的行车路线，按照步骤一个一个来，肯定能找到877公交，专门为去长城观光的伙伴准备的。感受的话，作为一个缺乏运动的懒癌同志，“叫苦连天”都难以表达我当时的心情。无知者无畏吧，一上长城就开心的要命，陈先生就说，我们去北城楼还是南城楼？我说，好不容易来一次，哪个城楼多就去哪一个，怎么可以白来一趟呢！鬼知道我后面经历了什么，十二个城楼，爬到第五个第六个就喘气，疲惫，分分钟打脸吧。之后，差不多就是陈先生拖着、拽着、拉着，每走一步都是煎熬，我的腿不停的颤抖。长城真的让人佩服前人的智慧，沉重的石头，堆砌的整整齐齐不说，还险，还陡，屹立在山间。爬长城是一件需要毅力的事情，我有的时候真的觉得自己坚持不住了，陈先生就说，快到啦！就差几个了！就差三个！两个！一个！最后一个了！还有几步台阶！我脑子印象特别清楚，最后的几步台阶是陈先生拽上去的，体力已经透支，动不了了。还好有他，才有了我们每一座城楼的打卡图！对于之后要去的小伙伴，如果身体素质还不错，有同伴的前提下，是可以尝试一下自己的极限的。夏天的话避免中暑，冬天避免摔跤，真的很滑很滑！一路上碰到几个小伙子，不要命的跑，我还是不敢的，冲击力太大，小心为上。旅行就是为了愉快的玩耍，注意安全！如果有小孩、老人，我是不推荐爬完全程的，北城楼中间是可以直接下山的。建议爬到中间，坐缆车下山。前半部分比较平缓，感受感受就好啦！我们全程走完是可以发现的，开始到中间人是比较多的，后半部分都是依稀几个年轻人。下山之后会有大熊动物园，里面好几只黑熊，体型庞大，我这么小小只不敢往前啊。陈先生倒是胆子很大，本能的反应就是拉住他，我怕呀，万一上来不就完蛋啦！好吧，我认怂！不到长城非好汉！不要留有遗憾！不管怎么样，去过就好！我也是到过长城的女汉纸啦！
21,P头的主人,4,2019-03-19 10:25:21,由于公交车时间是11:00到16:30，而且在车上问了司机大概要多久，他说他自己一个人徒步上去，来回要三个小时左右。我怕我们三个不够时间，所以选择坐滑车上北四楼，然后再往上爬。在长城底下好冷咧，风有点大，买完票直接往前走就行，两边有很多卖吃的小店。来到滑车入口之后，会安排你坐下，然后，记得扣住左下角的安全扣，工作人员竟然没有告诉我们……真是疏忽，我以为会很快速的，谁知道其实挺慢吞吞的，还担心前面妈妈的安全扣扣得紧不紧……还好，滑车慢慢驶上去，一会就到了北四楼了以前小时候一直听说：不到长城非好汉，这下，真的成为女汉子了。妈妈说，以前的砖头那么大块，都是靠人力搬上去的，真的把人都搬死。那时候的人儿，真是伟大又悲壮。这是世界文化遗产，世界奇迹！从北四楼到北八楼，我觉得其实也不是很难爬，要是从一楼开始，估计就不一样了。长城上面有很多猫猫，每只都胖胖的，估计都是被游客养肥的……不给人家摸，警惕性很强～即使周围人潮涌动，它也淡定从容，享受属于自己的时光。滑车下山的地方就在摄影师取照片的地方往前走，千万别往下走，下面是洗手间，喔对了，洗手间在北四楼跟北七楼都有，听乘务员说很多人排队，估计要半个小时，嗯，可能那是旺季人多的时候吧，我们那时候去洗手间就不会很多人，都不用排队。因为坐了滑车上去的原因，时间还很多，所以我们下来之后在两边的商铺那里买了些小特产小饰品，还在这里刻字了，长城上面的要40块一个，这里只需要5块一个，吓到我了……后来在路边买了心心念念的烤番薯，嘻嘻，人家三点多四点就说要收摊了。
22,麻烦给默爷来碗面,5,2019-03-03 22:10:01,最便宜也最方便去八达岭长城的方法就是搭乘直达公交车，877，票价只要13元，定点发车，每人都有一个座位，时长约1个半小时到达。门票网上买就可以了，有窗口可以兑换实体票，不需要跟着景点一些黄牛忽悠，我感觉自由行，买个门票，买个车票，60元搞定。切记一定要提前备好干粮哦，充足的水，我们带了5瓶，喝了3瓶半，还带了半个烤鸭架子做午饭。算是体会了在长城吃北京烤鸭了，哈哈哈虽然冷冰冰，但是不一样的体验。南北长城都爬完，我们花了大约5个小时的时间，包括休息，用餐，长城真的很多段非常抖，可以说直上直下，所以请保存好体力。长城没有很多的厕所，我5个小时，只遇到一次厕所。痛苦！！！！！！公交车末班车好像5点半就结束了，记得合理安排时间，我们错过了877末班车，搭乘其他班车需要走好几公里路，要知道爬完长城再走几公里真的每一步都是煎熬！
23,白旭波,5,2019-03-01 15:00:37,尽管饱受旺季人挤人的诟病，但能够更早被开发出来，除了地处京张交通线这一地域因素，也还是有其他方面的独到之处。首先是八达岭处在北京与张家口之间的群山屏障的最外侧，八达岭再往西北去，就是延庆、怀来这一片开阔平坦的谷地，站在八达岭的高处，天气好点就能居高临下地远眺延庆的平原。再好一点，在南城墙上的高处向市内看，甚至能看到60公里之外的中国樽。这一点就拿我去过的慕田峪来比，是后者所不具备的。此外，八达岭这一带本身的山势确实也不错，上下起伏、蜿蜒曲折，很有层次感。这次去八达岭已过了立冬，秋叶是没看上。但清明、五一期间过来，山花烂漫，非常好看，所以挑一个好点的季节过来，也能有其他自然草木的加成。最后说说路线，从中间的关城断开，可以分成南北两条线。北线开放区域有12座敌楼、南线只有7座，所以首先可以根据自己的时间、体力来做选择。南线上面有“不到长城非好汉”题词的碑刻，不过觉得这个不是太重要，因为这几个题词在底下关城南门外的小广场上也有。另外南线上下都要原路返回。但南线有一个好处在于，站在南线回过头来拍北线的全貌，大部分时间里是顺光的。此外，在南线的高处，向外远眺延庆城区和官厅水库、向内远眺城区和中国樽，视角比北线要好一些。北线除了长一些，内容丰富一些，有一个最大的好处，就是可以从关城这边上行，到达北七楼的高点后，再从北十二楼那边下行，在熊乐园的旁边下城，上下行不走回头路。北十二楼那边就被堵住了，而如果继续顺着那个方向前行，可以一直走到青龙桥火车站的上方。
24,游侠,5,2019-02-10 19:35:02,建有索道，不想步行的游人，可乘坐索道直接抵达敌楼，游玩结束再乘坐索道返回，可节省体轻松游玩。此外，还有詹天佑纪念馆、中国长城博物馆。先从北楼开始爬，大多数游客都是选择了这条线路，所以人很多，大约两个小时，爬到北八楼。南楼的游客少之又少，反倒觉得长城很冷清。感觉都差不多，有点审美疲劳了，所以只爬到了南四楼就往回返了。
25,碧箫,4,2019-04-25 17:15:08,因为跟团游的大部分人都选择缆车上长城，而秉持不到长城非好汉的我和小伙伴决定自己爬上去，毕竟时间还很充裕，于是到了长城我们便脱团，从北一楼一路走到北十二楼，除了人多，其他都是很棒的体验。这是真正的到达长城，走过好汉坡的好汉了！爬长城的人很多，故事应该也有很多。这里各色皮肤的人，有遇见倔强地拒绝任何人帮忙的外国老太太，有遇见非常友好的一起合影的国际友人，也遇见因为随口一吐的方言而认出彼此的老乡，有看到白发苍苍的老者，也看到蹒跚学步的婴孩。
26,没吃饱的唐三碗,5,2019-08-26 10:19:13,长城下面吃的还是挺多的，炸酱面🍜，水饺🥟，肯德基🍟都有，价格相对来说会贵一些💰，但是能接受。冬天的长城比市内要冷得多，风特别大，一定要做好保暖措施。八达岭分南线和北线，南线人少，比较平坦。北线人多，好汉坡在北八楼，基本到达北八就可以原路返回了，北9至北12一段非常陡峭，冬天风大，📣真的不建议走。因为带着长辈一起，我们坐了滑车往返北4，从北4开始登城，省了一段路，会轻松一些。有兴趣的小伙伴可以全程徒步，走起来其实不会很累哒😊。
27,oscar,4,2019-02-01 21:51:33,八达岭山下有直达第七关的索道，据说写着“不到长城非好汉”的好汉石在第八关。乘索道上去可以节省很多体力。但是！！排队的人很多很多很多，有排队的时间估计早就登上去了，所以，选择索道上山一定要慎重再慎重！长城上的风光好极了，尽管阴天，能见度不高，依然不减它迷人的风姿。作为5A级景区，森林防火很重要，山上也满是写着“禁止吸烟”的牌子，可是好多人就是不管不顾，照吸不误，甚至有人在禁烟的牌子下面吞云吐雾，提醒他们后他们也不听。景区里的工作人员还是有点儿少啊。
