,用户名,评论星级,评论时间,评论内容
10,Deeeeee,5,2019-07-12 21:58:43,2、 黄山 挺不错，推荐指数❤❤❤❤❤。① 黄山 不建议一天爬完它，因为很累而且很赶。②有钱有时间的朋友建议停留2-3天，山顶上有几个酒店，住2晚，慢慢走，慢慢看。③建议从后山云谷寺上，因为后山距离几个酒店近，这样就不用背着太多行李走，可以先到酒店办理入住，放下衣物，轻松出行。④一定要提前在淘宝买登山杖，可伸缩的那种，我买的是 骆驼 牌子的，60左右，因为 黄山 都是楼梯，爬上爬下费膝盖，亲眼目睹有人就伤到膝盖一瘸一拐痛苦下山，可别逞一时英雄落下病根。⑤ 徽州 菜也挺不错的，臭鳜鱼一定要吃！⑥ 黄山 的交通挺方便的，市区距离各个景点也就一个小时路程而已，而且机场和高铁都有，交通便利。
11,紫翡妹妹,5,2019-01-21 21:03:01,推荐路线：从飞来石方向沿一环二环下到谷底，再乘坐西海地轨返回。西海大峡谷的路很险，必须要紧扶着两边的栏杆或者绳索。风景超级好，各种奇松怪石险峰，也很有登山的感觉。从西海大峡谷的入口一直下到谷底大约需要两个小时。地轨的票价为100元，可以上到白云宾馆和光明顶附近。
12,情蛙王子,5,2019-09-30 17:10:09,西海大峡谷是今年刚开发的景点，小火车也随着抖音变成了网红，成了来黄山的打卡景点；小火车最佳的视角在最前和最后，中间的话基本上就体验不到啥了
13,Danny仔,5,2019-09-19 10:13:29,西海大峡谷是此次黄山之行的重头戏，需要花三到四个小时的时间游览，全程高低起伏坡陡谷深，体力不好的会深感绝望，但风景实在让人心醉，云雾缭绕，奇石怪松都比比皆是，还能感受一下黄山地轨缆车的奇妙，非常值得推荐
14,/调皮蜜糖,5,2019-07-18 17:02:45,黄山西海大峡谷因谷中有白云溪，又称“白云谷”。其自钓桥庵至排云亭下，全长约15公里。为黄山有名的大峡谷之一。
15,青衫,4,2019-06-04 21:54:12,时间不够可以过来看一眼就折返回去
16,花心绽放,5,2019-05-22 15:56:14,"我去的时候是冬天,西海没法去,但是站在那里,看着西海大峡谷烟雾缭绕。好美"
17,屑刀磨几刀,5,2019-10-12 15:27:02,值得一去的 我们没做小火车 自己走上来的 甜苦自知 风景自赏
18,ErnestLu,5,2019-08-15 10:19:16,大自然鬼斧神工，小火车略坑，100不值
19,fincen,5,2019-07-05 14:12:15,游黄山必走，太经典了，大约需要花4个小时，绝对值得
20,louis,5,2019-06-11 11:31:31,黄山精华之一，必须要去的！！！
21,自由之子,5,2019-06-09 20:24:44,去的时候云雾太浓了，不然应该是很震撼的~
22,泰沙达,5,2019-06-02 18:40:47,黄山的核心景区之一，一般路线是走下去，然后坐地轨车上来，谷内曲径通幽景色很是不错！
23,蓝天白云,5,2019-05-08 15:07:36,西海景区景色极佳，是观黄山的必游之处。
24,陈威,5,2019-04-28 18:27:53,西海大峡谷又被称为白云谷、梦幻景区，是黄山风景区新开发的一处景区，团队游客较少，适合喜欢徒步的游客前往探幽。谷内奇石嶙峋、山洞幽邃，步道多贴着绝壁建造，神秘和奇险是此谷风景的突出特点。
25,岁月如歌,5,2019-04-23 11:16:17,坐缆车游览，时间体能不够，渺看美景！
26,直觉,4,2019-04-18 17:21:51,感觉比想象中差了一点！主要是到了二环的时候已经是一片大雾了！
27,小峰,5,2019-04-10 08:54:29,西海大峡谷是黄山景色最好的地方；当然，需要熟悉的导游介绍，否则有很多的岐山怪石看不明白
28,汤姆猫,5,2019-04-05 16:41:32,西海大峡谷从排云亭开始，通过一环二环到达谷底，全程下坡台阶，身体不累，心累。西海大峡谷的栈道都是修建在悬崖上，很窄，仅够两人通行，举目全是深不见底的峡谷，对于我恐高族来讲，腿都吓软了，只好贴着墙壁走。过了二环感觉强了一点，可能是习惯了，慢慢挪到谷底，我不由得振臂高呼，太不容易了。西海大峡谷，太刺激了，不过走完之后的成就感太强烈了。
29,筱寶,5,2019-04-04 11:04:58,黄山最美的景区之一，虽然有点小虐。值得去，值得去，值得去，重要的事情说三遍。西海一环二环走下行大美，最后坐地轨到白云宾馆。具体攻略可参考我的游记。
30,多忘,5,2019-04-02 09:46:49,有云的时候确实是大海啊，壮观。
31,多忘,5,2019-03-31 07:22:10,非常壮观，非常值得一看，还有观光缆车深入腹地。
32,明石家秋刀力,4,2019-03-30 18:52:11,黄山伐毫无疑问，于景色来说， 黄山是 中国最美的山，不但比五岳美，比五岳加起来都要美，而于名气来说，唯一能和 黄山战之的似乎只有小岳岳了。我有时一直在想，世界这么大，为何其他国家就找不到和 黄山同样的风景。北美有北美的壮阔， 日本有 日本的精致，拿出我们的大漠戈壁，雪山草原，你都能在其他的国家找到同样的模版，哪怕你首先使用核武器 九寨沟，还有 克罗地亚在那里迷之微笑，而唯独 黄山这样的水墨秀色，歪果仁克隆不了。探其究竟，我想，山水也承载着一个国家的烙印，所谓相由心生，有什么样的文人墨客，就有什么样的秀美山色， 黄山，是炎黄子孙的山。所以， 黄山是必须要来爬的，只是无论你选择索道还是步行， 黄山伐都不是那么容易，除了累，还有贵。山脚下2块钱一瓶的矿泉水，带到山上就是10块钱，才半天时间，500%的投资回报率，比什么XX投资，什么YY财富都要强，我和同行的小Q思考了半天的人生，最终决定背了4瓶1.5L的农夫山泉上山，虽然累，但是放在自己身边的投资总是最安全的。只是我没想到，去看落日的小Q回来时还带了一个刚认识的 俄罗斯毛妹回来，于是，两个 上海男生按照 上海规矩请毛妹在山顶吃了一顿大餐，刚升值的水就打了水漂， 黄山秀色可人，中毛 友谊长存。
33,DeLia潔,5,2018-10-25 10:39:12,风景很美，路很陡，地轨排队很长！
34,HJJ123,5,2018-10-25 10:12:44,西海大峡谷确实很漂亮，也很抖，有些地方比较难爬，我是从排云楼旁边的北入口进去的，先右后左，然后再走另一条路线上来，吃不消的可以坐底下的小火车，据说100一次。不过到白云宾馆之后还得走回来，路也挺远的，第二天还得走一遍那条路，综合考虑还是爬上来比较好了，沿途的风景也是不错的，爬完整个大峡谷大概2-2.5小时就够了。
35,a昊吃不胖,5,2018-10-24 22:04:02,黄山的梦幻景点，来黄山一定要走一走，就是路程太长了，全程徒步的话得5-6个钟头，如果时间不够或想体验新玩意可以坐坐谷底的地轨缆车，看起来也蛮好玩的，大峡谷风景美得不像话，有的地方俯视万丈深渊感觉也非常震撼
36,春华秋实,5,2018-10-23 17:05:43,黄山西海大峡谷，一个非常值得去的景点，他占有黄山40%的精华，虽然有点辛苦，
37,冯刚,5,2018-10-23 16:12:14,黄山归来不看岳，值得再多去几次，尤其西海大峡谷。
38,米蟲,5,2018-10-16 11:08:04,西海大峡谷，到黄山必须去，风景俊秀，到黄山没有去西海等于没有到黄山。就是考验体力。
39,南山,5,2018-10-15 07:06:02,十几年前去的时候，还是不成熟的景区。 冬天下了雪，下去台阶探路的时候，差点脚滑掉下去，吓出一身冷汗。现在修好了，还是值得一去。看云海特别好。视野开阔
40,渐行渐悟,5,2018-10-11 15:57:01,欣赏黄山群峰的一个绝佳视角在西海。沿西海大峡谷方向，来到绝壁之处的排云阁前。正是夕阳西下时分，远山铺上一层灿烂的金粉， 山的远端，是飘逸的云彩，恰似茫茫西海；沟壑之中，没有散尽的迷雾增添了黄山的神秘色彩。眼前的古松像是从谷底长出，它伸出的枝干，倾向美的深谷，像是对来客的一种指引。我们便能随着它指向，把目光投向浩瀚的西海。
41,emmytanny,5,2018-10-08 16:47:45,大峡谷险，一定要注意安全，做到：走路不观景，观景不走路。走路时还要特别注意膝盖安全哦。峡谷峰峰相连，台阶难攀，奇松错节，或山势险峻，或怪石林立，上山登台抬腿步步艰难，气喘吁吁，下山下台阶步步腿软，膝盖酸胀，大汗淋漓。登山还真是体力活呢！路本来就险峻，右手高山千仞，左手就是万丈悬崖，走路都步步惊险，更别提举机拍照，但景色确实非常漂亮，寂静中有说不出的美，奇峰怪石众多，步步是景，处处有惊喜。幽深的峡谷和瞬息万变的云天景观，如果机缘好的话，更能看到黄山云海，想像着云海飘游的壮观景色，那么，“后山秀丽”之名的确名不虚传。
42,Andy,5,2018-10-07 18:48:59,怡然自得，不经意就会哼起小调来，从大峡谷指路牌到谷底大概花了2-3个小时，再从谷底到山下乘车点又花了1-2个小时？记不太清，在那时间过得太快了……反正11点左右从大峡谷出发，3点多到达山底景点登记处，中途游玩停留太久了，比黄山其他任一景点逗留得都长。
43,沙尘,4,2018-10-06 22:37:41,雄伟，，壮观，，险要，，俊美，
44,free spirit,5,2018-10-01 20:53:19,偶有太阳出来，放眼望去蓝天白云、云雾缭绕、景色绝佳。傍晚时分，山间云雾仿佛都凝固了，群山之中倒映着蓝天白云，整座山看起来似乎都是蓝白色的。日落时分云海出来露脸，抑不住喜悦和兴奋，此景此生难忘矣。云雾缭绕的群山、蓝天、白云的美景；没有烈日当头照，节省了不少体力，在山间行走还算舒服；西海大峡谷没有如织的游人，换得神仙半日游。整个一环二环走完也挺累的，但一环二环的景色非常美，是西海大峡谷的精华所在，是绝对不容错过的。建议走一环时往地图的右侧走，这里的怪石较多，走二环时往左边走，看见群山比较壮观。如果不坐小火车，或者没有小火车坐，返回也不需要走原路，可选另一侧道路，形成环线返回。
45,zhongguohong,5,2018-09-30 23:13:37,黄山的精华景区，很美，值得一去。
46,czj,4,2018-09-30 17:02:52,早餐后，我们便去游览西海大峡谷。今天的天气晴朗，能见度颇高，在排云亭能眺望到远远的光明顶与飞来石，而大峡谷沟壑纵横、悬崖耸立、壮观又险峻
47,竹子,5,2018-09-27 10:29:12,也算是黄山精华景区之一了，山形俊秀险要，观云海风景极佳。
48,czj,4,2019-03-19 14:06:38,西海大峡谷，峡谷风光险峻壮观，峰林与峡谷于一体，巧 石林 立，峰回路转、曲径通幽，与昨天风起云涌、云雾缭绕的水墨山水景色相比又是另一番景致。整体感觉西海大峡谷秀丽深邃、群峰耸峙、层峦叠嶂、松涛彻谷特别超然。
49,右耳邓哥,5,2019-03-06 10:41:40,登黄山而小天下，来一趟不虚此行
50,梳子,5,2019-03-02 16:00:55,2月份会开吗？？订了春节的酒店…
51,雁十七,5,2019-02-14 12:36:59,在峡谷走过一环二环就可以乘坐地轨上山完成穿越了。本来说二环那里有一段栈道挺险的，不过我们觉得还好，比起我们爬的一些小景点的木栈道就不算险了，毕竟都是石头台阶，够结实。
52,熊,5,2019-02-15 08:40:13,去黄山，一定要去西海大峡谷。一定要去，一定要去。
53,C.N,5,2019-02-15 08:48:12,黄山 我去了两次 11月去的这次 运气好 被云海美到了 真的是太美了 词穷
54,╭〃毐葯り,5,2019-03-03 09:16:19,·西海梦幻景区又称又名西海大峡谷景区，位于丹霞峰下。特色是景点集中，以奇秀著称。·这里的山体有别于前山那样群峰峭拔、以雄伟见长，而是刀劈斧斫般巨型石片垒积木似地堆积起来，形成破碎状的峰林，看似有摇摇欲坠之感。·在这里瞭望，无处不景，无景不奇，移步换形，如入画图之中，令人慨叹。作为主体的西海大峡谷，气势雄伟，又因云雾缭绕而倍显梦幻。·著名的飞来石就在西海梦幻景区内。
55,猛犸,5,2019-02-13 13:48:20,西海大峡谷的秀美无以伦比，当你看过最美的西海大峡谷和天都峰后，你就会知道为什么黄山是五岳三山中的头牌了。
56,一只流浪熊,5,2019-01-31 17:10:03,景色非常的漂亮，但是冬天就关闭了
57,灰太狼,4,2019-01-30 22:04:32,西海大峡谷是到黄山必去的地方 非常漂亮 冬天不开放
58,灰太狼,4,2019-01-25 13:07:48,黄山的精华之一 西海景区以云海取胜 排云亭 是观赏西海云海的最佳地点
59,zpyzhuzhu,5,2019-01-24 09:00:49,个人很喜爱排云亭附近的景色，初感西海大峡谷的气势，真正下大峡谷赶路，反而顾及不到美景了。
60,多忘,5,2019-01-18 23:51:52,有云的时候确实是大海啊，壮观。
61,多忘,5,2019-01-03 16:20:25,非常壮观，非常值得一看，还有观光缆车深入腹地。
62,明石家秋刀力,4,2019-06-09 11:06:32,黄山伐毫无疑问，于景色来说， 黄山是 中国最美的山，不但比五岳美，比五岳加起来都要美，而于名气来说，唯一能和 黄山战之的似乎只有小岳岳了。我有时一直在想，世界这么大，为何其他国家就找不到和 黄山同样的风景。北美有北美的壮阔， 日本有 日本的精致，拿出我们的大漠戈壁，雪山草原，你都能在其他的国家找到同样的模版，哪怕你首先使用核武器 九寨沟，还有 克罗地亚在那里迷之微笑，而唯独 黄山这样的水墨秀色，歪果仁克隆不了。探其究竟，我想，山水也承载着一个国家的烙印，所谓相由心生，有什么样的文人墨客，就有什么样的秀美山色， 黄山，是炎黄子孙的山。所以， 黄山是必须要来爬的，只是无论你选择索道还是步行， 黄山伐都不是那么容易，除了累，还有贵。山脚下2块钱一瓶的矿泉水，带到山上就是10块钱，才半天时间，500%的投资回报率，比什么XX投资，什么YY财富都要强，我和同行的小Q思考了半天的人生，最终决定背了4瓶1.5L的农夫山泉上山，虽然累，但是放在自己身边的投资总是最安全的。只是我没想到，去看落日的小Q回来时还带了一个刚认识的 俄罗斯毛妹回来，于是，两个 上海男生按照 上海规矩请毛妹在山顶吃了一顿大餐，刚升值的水就打了水漂， 黄山秀色可人，中毛 友谊长存。
63,DeLia潔,5,2019-01-02 16:59:13,风景很美，路很陡，地轨排队很长！
64,HJJ123,5,2018-12-31 10:52:24,西海大峡谷确实很漂亮，也很抖，有些地方比较难爬，我是从排云楼旁边的北入口进去的，先右后左，然后再走另一条路线上来，吃不消的可以坐底下的小火车，据说100一次。不过到白云宾馆之后还得走回来，路也挺远的，第二天还得走一遍那条路，综合考虑还是爬上来比较好了，沿途的风景也是不错的，爬完整个大峡谷大概2-2.5小时就够了。
65,a昊吃不胖,5,2018-12-28 19:09:52,黄山的梦幻景点，来黄山一定要走一走，就是路程太长了，全程徒步的话得5-6个钟头，如果时间不够或想体验新玩意可以坐坐谷底的地轨缆车，看起来也蛮好玩的，大峡谷风景美得不像话，有的地方俯视万丈深渊感觉也非常震撼
66,春华秋实,5,2018-12-25 19:21:24,黄山西海大峡谷，一个非常值得去的景点，他占有黄山40%的精华，虽然有点辛苦，
67,冯刚,5,2018-10-25 10:39:12,黄山归来不看岳，值得再多去几次，尤其西海大峡谷。
68,米蟲,5,2018-10-25 10:12:44,西海大峡谷，到黄山必须去，风景俊秀，到黄山没有去西海等于没有到黄山。就是考验体力。
69,南山,5,2018-10-24 22:04:02,十几年前去的时候，还是不成熟的景区。 冬天下了雪，下去台阶探路的时候，差点脚滑掉下去，吓出一身冷汗。现在修好了，还是值得一去。看云海特别好。视野开阔
70,渐行渐悟,5,2018-10-23 17:05:43,欣赏黄山群峰的一个绝佳视角在西海。沿西海大峡谷方向，来到绝壁之处的排云阁前。正是夕阳西下时分，远山铺上一层灿烂的金粉， 山的远端，是飘逸的云彩，恰似茫茫西海；沟壑之中，没有散尽的迷雾增添了黄山的神秘色彩。眼前的古松像是从谷底长出，它伸出的枝干，倾向美的深谷，像是对来客的一种指引。我们便能随着它指向，把目光投向浩瀚的西海。
71,emmytanny,5,2018-10-23 16:12:14,大峡谷险，一定要注意安全，做到：走路不观景，观景不走路。走路时还要特别注意膝盖安全哦。峡谷峰峰相连，台阶难攀，奇松错节，或山势险峻，或怪石林立，上山登台抬腿步步艰难，气喘吁吁，下山下台阶步步腿软，膝盖酸胀，大汗淋漓。登山还真是体力活呢！路本来就险峻，右手高山千仞，左手就是万丈悬崖，走路都步步惊险，更别提举机拍照，但景色确实非常漂亮，寂静中有说不出的美，奇峰怪石众多，步步是景，处处有惊喜。幽深的峡谷和瞬息万变的云天景观，如果机缘好的话，更能看到黄山云海，想像着云海飘游的壮观景色，那么，“后山秀丽”之名的确名不虚传。
72,Andy,5,2018-10-16 11:08:04,怡然自得，不经意就会哼起小调来，从大峡谷指路牌到谷底大概花了2-3个小时，再从谷底到山下乘车点又花了1-2个小时？记不太清，在那时间过得太快了……反正11点左右从大峡谷出发，3点多到达山底景点登记处，中途游玩停留太久了，比黄山其他任一景点逗留得都长。
73,沙尘,4,2018-10-15 07:06:02,雄伟，，壮观，，险要，，俊美，
74,free spirit,5,2018-10-11 15:57:01,偶有太阳出来，放眼望去蓝天白云、云雾缭绕、景色绝佳。傍晚时分，山间云雾仿佛都凝固了，群山之中倒映着蓝天白云，整座山看起来似乎都是蓝白色的。日落时分云海出来露脸，抑不住喜悦和兴奋，此景此生难忘矣。云雾缭绕的群山、蓝天、白云的美景；没有烈日当头照，节省了不少体力，在山间行走还算舒服；西海大峡谷没有如织的游人，换得神仙半日游。整个一环二环走完也挺累的，但一环二环的景色非常美，是西海大峡谷的精华所在，是绝对不容错过的。建议走一环时往地图的右侧走，这里的怪石较多，走二环时往左边走，看见群山比较壮观。如果不坐小火车，或者没有小火车坐，返回也不需要走原路，可选另一侧道路，形成环线返回。
