,用户名,评论星级,评论时间,评论内容
10,clistian,4,2018-08-07 21:46:28,中午赶到徽州古城，正门仁和楼有景区售票处，据说只要看起来不像游客就能大摇大摆走进去，实践证明这个很难；或者说在城里吃饭，却要给饭店打电话来接；其实最简单的，沿着古城往前走不远，商业街可以直通古城。🎫真不明白为什么收门票，侮辱购票游客的智商么？商业步行街物价不贵，买一杯冰饮才6-8元，顺便问路古城的景点，✨最值得一看的当属许国石坊。古城广场附近还有阳和门、东谯楼、徽州府衙、徽园等景点。另一景点斗山街，有古民居、古牌坊、古街、古井、古雕刻等众多古迹，在古城另一侧，距离较远，没有前往。
11,蜗牛小周,4,2020-03-14 20:28:36,商业气氛没那么浓，跟其他古镇不一样
12,陈冰,4,2019-09-30 06:40:21,一小部分保存较好，大学士石坊旁边的银行很影响拍片。走过路过不要错过吧。
13,行者无疆,5,2019-06-12 17:09:00,历史文化底蕴非常深厚！值得慢慢品味。雨中行更有味道。
14,马蜂窝用户,5,2018-09-02 15:05:33,徽商古城素舍酒店环境优雅，地理位置优越，服周到热情。
15,BEN,5,2019-09-05 14:55:23,古城保存比較好，很乾淨，民風算是樸實，步行街都是商業店鋪，但不雜亂，推薦穿小巷步行，別樣的感受，晚上住古城內很安靜
16,,5,2019-08-26 16:12:18,歙县古城不需要门票，就是坑外地人，你直接走进去就可以了，进徽州府衙，走上城墙有个小门，进去就是府衙侧门，也不用买门票。鲍家花园往左边的村庄绕进去，也不用门票
17,国境之南,4,2019-07-20 22:17:49,徽州古城的李子花桃花，一大波驴友的拍照圣地开启了，先赏为敬🌞
18,行者游侠,4,2019-04-20 22:48:33,黄山很震撼，非常的漂亮，还会再去
19,忘川,4,2019-03-31 17:12:35,侧面金曲不用门票，毛豆腐很好吃
20,chencurl,5,2019-03-27 11:05:35,徽商的源头，老城要收门票，可以从傍边的小路拐进去。
21,快乐每天,5,2019-03-17 17:47:16,"2018年春节假期，徽州古城，又名歙县古城，古称新安郡。位于安徽黄山市歙县徽城镇，总占地面积24.7平方公里。古城始建于秦朝，自唐代以来，一直是徽郡、州、府治所在地，故县治与府治同在一座城内，形成了城套城的独特风格。徽州古城是中国三大地方学派之一的""徽学""发祥地，被誉为""东南邹鲁、礼仪之邦""。徽州古城分内城、外廓，有东西南北4个门。此外还保留着瓮城、城门、古街、古巷等。"
22,老管,5,2019-03-07 21:57:45,位于市歙县。古代为徽州府治所在地，是徽州文化及国粹京剧的发源地。徽州古城分内城、外廓，有东西南北4个门。此外还保留着瓮城、城门、古街、古巷等。
23,🙏🙏SPRIT,4,2019-03-04 23:25:20,徽州是一本厚重的书，需要人们一点点去品味。里面的苦辣酸甜，只有阅过的人才知道。
24,like~琪琪,5,2019-02-26 10:57:43,古徽州府衙，有门票。说实话不是很好玩，推荐夜间的时间去，
25,书yi宝贝,5,2019-02-20 15:09:12,在2012年去的，那是去的时候还不需要门票，游玩的游客也很多
26,sunylan@163.com,4,2019-02-16 17:23:06,住宿，吃食都方便。自驾顺道看一下也未尝不可。
27,瞎玩,5,2018-12-26 16:08:32,去歙县肯定要去徽州古城啦，这是今年第三次去了，晚上吃完饭在古城里消消食，挺惬意的
28,看云绻云舒,4,2018-12-23 18:14:37,行走街头。不远处，就是横跨在练江上的练江大桥了，走在高大宽敞的桥面，练江两岸风光尽收眼底：清澈的江水，翠绿的江堤。在桥上，已然可望前方的城墙。大桥对面，就是徽州古城了。不知是早呢还是其它原因，古城街头很是冷清，与并列的三大古城相比，尤显古朴。
29,桃文恩,5,2018-12-06 14:21:58,古城，文化遗产，有特色。内容丰富。
30,涤心苑主,4,2018-12-05 17:06:39,"徽州古城，又名歙县古城，古称新安郡。位于安徽黄山市歙县徽城镇，总占地面积24.7平方公里。古城始建于秦朝，自唐代以来，一直是徽郡、州、府治所在地，故县治与府治同在一座城内，形成了城套城的独特风格。徽州古城是中国三大地方学派之一的""徽学""发祥地，被誉为""东南邹鲁、礼仪之邦""。徽州古城分内城、外廓，有东西南北4个门。此外还保留着瓮城、城门、古街、古巷等。城内景区包含徽园、渔梁坝、许国石坊、斗山街、陶行知纪念馆、新安碑园、太白楼等七处。覆盖了新安理学、徽派朴学、新安医学、新安画派、徽派版画、徽派篆刻、徽剧、徽商、徽派建筑、徽州“四雕”、徽菜、徽州茶道、徽州方言等徽州文化。徽州古城是保存完好的中国四大古城之一，1986年，被国务院列为国家历史文化名城，2014年，被列入国家5A级景区古徽州文化旅游区的组成部分。"
31,戴草帽的虫,4,2018-12-01 17:27:01,和宏村和西递比，这里有点逊色，古城保存的还不错吧。
32,︶ㄣ端朩淺夏,4,2018-10-16 15:09:08,来徽州古城看的是许国石坊和斗山街，用高德地图搜了最近的客栈，比较后住在渔梁古镇客栈，离渔梁古镇和徽州古城都很近，房间也很大，装修有徽派建筑的味道，价格也不贵。根据提示，先去的是斗山街，然后去许国石坊，建筑很雄伟，无需买票。因为有一条商业街，感觉买票不值得。
33,成逍何,4,2018-10-11 16:40:21,游客比较多，有些喧闹，熙熙攘攘的感觉无处安身。
34,云是雨的故乡,5,2017-11-30 17:09:06,安徽原本就以安庆与徽州著称，古时候这两个地方都是经济繁荣，人才辈出的。徽州古城的气派当然要比屯溪老街了。这里有古代的徽州府衙，有集牌坊、民居和祠堂为一体的徽园。游览一趟大概需要2-3个小时。
35,蚂蜂窝用户91504364,5,2017-11-17 19:18:17,必须推荐，而且必须请导游讲解，乘坐一下方面徽商去江浙的摇橹船，确实别有一番味道。对于文化的东西，不请人讲给你听，你是很难看懂的，所以不要轻易地评判这么一座古城不值得看，个人觉得超出了我的预期
36,大雁,5,2017-11-17 16:08:23,印象非常好，特别是斗山街和中山巷，地道的原汁原味。
37,落雪听禅,4,2017-11-03 15:23:24,一直对歙县怀着向往，但看看评价有点怕失望。这次从黄山经过，放弃了阳产土楼，去看看四大古城之一的歙县。总体感觉还不错啦，许国石坊，渔梁以及几条古街巷，还是很古色古香的，至少比屯溪老街好很多，渔梁的感觉尤其好，没有大的改造，老居民大部分还在，原貌保存的很好。
38,于与馿 👣,4,2017-10-27 16:03:39,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦拉啦啦啦啦啦啦啦
39,"Hi,丹",5,2017-10-26 22:37:58,在屯溪搭大巴大概45分钟就能到，很喜欢古城，最喜欢渔梁坝
40,六月荷花,5,2017-10-25 16:48:39,古城很热闹，人来人往，商铺林立。
41,未来旅行者,4,2017-10-08 17:29:26,中国 四大古城之一的歙县 古城，又叫 徽州古城，从屯溪老街到古城大概30多公里，打车70元左右。歙县古城并不是一个独立的景点，有人居住的地方，后来才发现不需要买票也可以进古城里面，只不过看不了像 徽州 县衙等一些景点。
42,一叶知秋one,5,2017-10-06 10:30:52,晚上尤其的有意思，很喜欢晚上吃点东西，坐在街边的感觉
43,键盘上的猫,4,2017-09-23 00:14:33,古色古香的古城，随便逛逛画个画挺惬意的
44,风格,4,2017-05-31 20:23:09,"古城始建于秦朝，自唐代以来，一直是徽郡、州、府治所在地，故县治与府治同在一座城内，形成了城套城的独特风格。徽州古城是中国三大地方学派之一的""徽学""发祥地，被誉为""东南邹鲁、礼仪之邦""。徽州古城分内城、外廓，有东西南北4个门。此外还保留着瓮城、城门、古街、古巷等。"
45,马蜂窝用户,4,2017-05-16 22:54:59,进府城，逛府衙，漫步古街，尝毛豆腐，徽韵十足
46,忆我徽州,4,2017-05-11 18:48:09,作为黟县人，进入徽州古城这个心灵的家园，居然要说门票。我不会说歙县话，也不至于要买门票啊。于是我就在左右溜达，最后穿进了一个我也不知道名字的小巷。有人来找我查票，我随口说了句，“我去徽师”。哎，我是真的想去徽州师范学校看看，还真没去过。所谓徽州古城，不过歙县县城罢了，也就许国牌坊出名些。
47,leo2006,5,2017-05-10 14:11:06,个人认为，如果喜欢历史文化，徽州古城还是值得逛一逛的，毕竟也是四大古城之一。记住，进徽州古城是不收费的，只有参观城里的县衙等等才需要购票。
48,咚咚咚,4,2017-04-22 12:46:21,除了国内唯一的一座八角牌坊—许国牌坊。其它景点可按喜好、时间自由安排。不必要每个都去。古城保护一般，虽然有景点开发，但还是以当地居民生活为主。所以在门票管理上非常混乱。其实除了商业街，里面的街道和民居还是非常有感觉的。但切记不要随便进入人家的家门，不要影响到当地居民的正常生活。
49,james dan,5,2018-10-02 19:40:17,门票100，讲解免费，要了解徽州的历史文化一定要听讲解。绣球楼是古时女子抛绣球的地方，许国牌坊，气势恢宏，保存完好。
50,天天,5,2018-09-30 13:41:47,徽州古城，名气很大，古城也很有特色，不过商业化气氛太浓了，有些变味了。而且，居然收门票，太不应该了！但是，围着城墙绕上5分钟，就可以免费走入古城。哈哈哈！！
51,云无踪,5,2018-09-28 17:12:29,斗山街的古建筑曲折幽深，远比闹市区的许国牌坊有味道。
52,大何大何,5,2018-09-18 11:58:27,古城中的民巷，依旧很多居民住在几百年的老宅里。应该也是难舍这种情怀吧。石板路，雨花石路，各种古朴的路面。雨巷，也是类似的场景吧。古老的房子！！想想在千年之前，应该也是大户人家，书香门第，大家闺秀，小家碧玉。沿街叫卖农产品的农民大叔，淳朴，梦里徽州，辉煌不再。千年古城，余音绕梁。人杰地灵，凤凰涅槃，何时再现。半天时间，徽州古城走马观花，更多的精华其实在历史文化的神韵当中，也只有更多了解徽州的经济文化历史，才更能体会到徽州的伟大。
53,魏魏,4,2018-08-31 22:38:02,古城不用买门票，客栈来接的我们，古城充满了商业化气息，只有几个景点还有些岁月的痕迹。
54,水木年华,4,2018-08-21 16:32:35,到徽州古城才七点不到，进去时还没人收门票，里面静悄悄的，没什么人。在城门左边的小商铺里点了份毛豆腐和馄饨，毛豆腐吃起来味同嚼蜡，远不如臭豆腐，不知道是不是没吃到正宗的，借机把包寄存在小店铺里，便接着去逛了。来到街上，很多店铺都开门了，看店铺外面和里面的装修，便知道街道是后来仿建的，商业气息有点浓，其实国内的很多老街走的都是这个套路。感觉看点不大。
55,大獬行走,5,2018-10-11 15:57:31,夜晚，被朋友领着走了一圈，感觉值得白天再看一遍，可惜没时间了。
56,我本无心,5,2018-08-17 12:33:19,古城的门票100。游览古城还有女导游随行，为我和同伴讲述着古城的“前世与今生”！古城的周围早就被现代化的商业街所占据，面积也比过去缩小了不少。只剩下城墙内拱卫的县衙和城外的部分街巷与民宅保存的还算是完整。也就是偏安一隅，在闹市中取静吧！一路走马观花，导游也给我们俩耐心的讲解着…走在县衙里，不经意间回头一望，我和同伴都看到在墙根儿下摆放着一个狗不是狗，驴不像驴的木制现代仿品。其实我们俩都明白这是个啥东西。我二人相视坏笑，同伴张嘴就向导游大妹子发问了:“这是干什么用的呀？”导游也没好意思直接说出它的名字。只轻描淡写地介绍了它的用途:“在古代，用于惩罚不贞洁的女子用的”。老司机想必都知道它的名字了吧？游览完县衙，导游又带我们俩参观了过去有钱人家的庭院。院落并不是很大，却错落有致，非常的考究。一看就是书香门第！在这里，我们俩第一次见识到了砖雕艺术的魅力之所在！青砖上的花鸟鱼虫，人物故事都是那样的传神，雕刻的栩栩如生！古代匠人的艺术造诣令人钦佩至极！游览完毕，我和同伴又自顾自地在城墙上转悠了一圈儿。站在上面看城墙内外的光怪陆离，恍若穿越了两个时空的距离。正式旅行的头一天就是这么的充实！
57,指尖时光,4,2018-08-08 23:30:17,翘角飞檐。粉墙黛瓦。炊烟袅袅。
58,Beggar🤪,5,2018-08-06 15:53:50,"徽州古城，又名歙县古城，古称新安郡。位于安徽黄山市歙县徽城镇，总占地面积24.7平方公里。古城始建于秦朝，自唐代以来，一直是徽郡、州、府治所在地，故县治与府治同在一座城内，形成了城套城的独特风格。徽州古城是中国三大地方学派之一的""徽学""发祥地，被誉为""东南邹鲁、礼仪之邦""。"
59,今年18,4,2018-08-05 13:39:57,徽州古城分内城、外廓，有东西南北4个门。此外还保留着瓮城、城门、古街、古巷等。
60,涤心苑主,4,2018-07-17 22:06:20,"徽州古城，又名歙县古城，古称新安郡。位于安徽黄山市歙县徽城镇，总占地面积24.7平方公里。古城始建于秦朝，自唐代以来，一直是徽郡、州、府治所在地，故县治与府治同在一座城内，形成了城套城的独特风格。徽州古城是中国三大地方学派之一的""徽学""发祥地，被誉为""东南邹鲁、礼仪之邦""。徽州古城分内城、外廓，有东西南北4个门。此外还保留着瓮城、城门、古街、古巷等。城内景区包含徽园、渔梁坝、许国石坊、斗山街、陶行知纪念馆、新安碑园、太白楼等七处。覆盖了新安理学、徽派朴学、新安医学、新安画派、徽派版画、徽派篆刻、徽剧、徽商、徽派建筑、徽州“四雕”、徽菜、徽州茶道、徽州方言等徽州文化。徽州古城是保存完好的中国四大古城之一，1986年，被国务院列为国家历史文化名城，2014年，被列入国家5A级景区古徽州文化旅游区的组成部分。"
61,戴草帽的虫,4,2018-07-14 11:20:30,和宏村和西递比，这里有点逊色，古城保存的还不错吧。
62,︶ㄣ端朩淺夏,4,2018-07-10 11:04:27,来徽州古城看的是许国石坊和斗山街，用高德地图搜了最近的客栈，比较后住在渔梁古镇客栈，离渔梁古镇和徽州古城都很近，房间也很大，装修有徽派建筑的味道，价格也不贵。根据提示，先去的是斗山街，然后去许国石坊，建筑很雄伟，无需买票。因为有一条商业街，感觉买票不值得。
63,成逍何,4,2018-07-10 10:08:31,游客比较多，有些喧闹，熙熙攘攘的感觉无处安身。
64,云是雨的故乡,5,2018-07-02 15:45:00,安徽原本就以安庆与徽州著称，古时候这两个地方都是经济繁荣，人才辈出的。徽州古城的气派当然要比屯溪老街了。这里有古代的徽州府衙，有集牌坊、民居和祠堂为一体的徽园。游览一趟大概需要2-3个小时。
65,蚂蜂窝用户91504364,5,2017-11-30 17:09:06,必须推荐，而且必须请导游讲解，乘坐一下方面徽商去江浙的摇橹船，确实别有一番味道。对于文化的东西，不请人讲给你听，你是很难看懂的，所以不要轻易地评判这么一座古城不值得看，个人觉得超出了我的预期
66,大雁,5,2017-11-17 19:18:17,印象非常好，特别是斗山街和中山巷，地道的原汁原味。
67,落雪听禅,4,2017-11-17 16:08:23,一直对歙县怀着向往，但看看评价有点怕失望。这次从黄山经过，放弃了阳产土楼，去看看四大古城之一的歙县。总体感觉还不错啦，许国石坊，渔梁以及几条古街巷，还是很古色古香的，至少比屯溪老街好很多，渔梁的感觉尤其好，没有大的改造，老居民大部分还在，原貌保存的很好。
68,于与馿 👣,4,2017-11-03 15:23:24,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦拉啦啦啦啦啦啦啦
69,"Hi,丹",5,2017-10-27 16:03:39,在屯溪搭大巴大概45分钟就能到，很喜欢古城，最喜欢渔梁坝
70,六月荷花,5,2017-10-26 22:37:58,古城很热闹，人来人往，商铺林立。
71,未来旅行者,4,2017-10-25 16:48:39,中国 四大古城之一的歙县 古城，又叫 徽州古城，从屯溪老街到古城大概30多公里，打车70元左右。歙县古城并不是一个独立的景点，有人居住的地方，后来才发现不需要买票也可以进古城里面，只不过看不了像 徽州 县衙等一些景点。
72,一叶知秋one,5,2017-10-08 17:29:26,晚上尤其的有意思，很喜欢晚上吃点东西，坐在街边的感觉
73,键盘上的猫,4,2017-10-06 10:30:52,古色古香的古城，随便逛逛画个画挺惬意的
74,风格,4,2017-09-23 00:14:33,"古城始建于秦朝，自唐代以来，一直是徽郡、州、府治所在地，故县治与府治同在一座城内，形成了城套城的独特风格。徽州古城是中国三大地方学派之一的""徽学""发祥地，被誉为""东南邹鲁、礼仪之邦""。徽州古城分内城、外廓，有东西南北4个门。此外还保留着瓮城、城门、古街、古巷等。"
