,用户名,评论星级,评论时间,评论内容
44,Bear,3,2015-10-07 21:26:49,徽州路停好车后沿街靠左直接进入古城景区（十字街和打箍井街），不用买票，除非想看县衙（不如去浮梁看），十一人多，没人查票。
45,时间,3,2015-10-07 00:14:15,这个古城其实就一小部分，真是的遗迹很少，大部分都是居民生活居住的地方，很能感受当地人文和风土，比起景区的那一小部分，更推荐在生活区里转转，真的很不错。PS：景区不需要走正门，可以从其他的居民区绕进去
46,Aska,3,2015-10-06 06:58:46,多年前去的，门口管理员看到我们背着大包就让我们买票，不背大包的一律不理，也不知道是不是正规的管理员，果断不理，后来从旁边的巷子里绕进去了，里面就是一些商业街
47,boom,3,2015-10-05 18:42:09,千万不要买门票！不要花冤枉钱，古城除了正门有人卖票之外其他门都没有人卖票的！工作人员也不管。从屯溪到歙县可以在客运站坐班车，上车买票，售票处是不卖票的，具体可以到咨询台问一下。7块钱到歙县客运站，然后坐歙县4路，到小北街九庄火锅店下车，不要到徽园下车！下车顺着小北街往里走就到了，就能看到许国牌坊了，府衙有人看着要门票，我们就没进去。总体来讲景点还是不错的，历史文化气息也还好，但就是本地人的商业街，绝对不值100块，就是坑不知道情况的外地人的！
48,鸽子,3,2017-08-28 15:59:44,基本都是新建古董，真正值得一看的就只有许国牌坊楼，很有气势，保存完好的古迹。
49,vopoo,3,2017-08-23 14:58:00,门票太坑了，100，不值，在整个管理上存在错误，还被拉去坐摇撸船40元
50,老鱼,3,2017-07-17 10:41:26,徽州古城大大令人失望，其实只有大学士牌坊算个古迹，县衙明显现代翻修作品，没有古城了，一片现代商业品牌店。门票挺贵，连一个当地小老板都说也就应该20元，他都担心以后没人来了。
51,小怡,3,2017-06-23 14:30:58,外圈还保留有古城建筑，里面已经是商业街区了，四大古城除了平遥都去过了，这个是最生活化的，里面虽然是商业街但并不是旅游商业街，反而更像市民逛街休闲的地方。和丽江和阆中比差了很多，古韵没有保留那么好，也没有特色，很一般
52,杨根,3,2017-06-18 14:35:17,好失望的一次旅行！走大门需要门票一百！走北门不要钱！不给不让进！里面全是卖东西的感觉没什么玩的！就几个景点很普通
53,北京小饼干,3,2017-06-06 23:23:35,徽州府衙是90年代复建的，许国牌坊（即八角牌坊）是最值得一看的。景点门票虽然比较贵，但是包括导游服务的，而且包括渔梁坝景区（含接送）。
54,zhm_jinan,3,2017-05-18 19:13:56,一般般的古城吧，去的时候已经下班了，就在县衙、谯楼、许国牌坊逛了逛，过年挂的灯笼，晚上连灯都不舍得开
55,wacky,3,2017-04-04 23:13:15,不需要买票，很生活化的古城，若是想看城墙什么的有点失望，不花钱随便逛逛不错
56,风信子！,3,2017-03-24 23:16:20,古城始建于秦朝，自唐代以来，一直是徽郡、州、府治所在地，故县治与府治同在一座城内，形成了城套城的独特风格。
57,bearmud,3,2017-02-05 17:18:58,没有看过徽派建筑的可以去看看。
58,黃鶴樓,3,2017-01-17 17:45:07,这里的徽派古城很多啦，都一样啊。
59,努力的西西向,3,2016-12-09 07:11:35,歙县古城给我的感觉就是别人当地人住的古城区而已，收门票确实性价比不高。不过在节假日能碰上演出也值了。整个景区很接地气，当地人就居住在里面。看起来不像是风景区。
60,超高校级的收怒,3,2016-12-06 13:53:21,这个真的非常非常一般，虽然有导游免费讲解，但还是很无聊，这里俨然已经变成俗里俗气的商业街了。
61,追梦人,3,2016-11-05 10:55:42,歙县古城为国家历史文化名城，是徽州文化及国粹京剧的发源地，是文房四宝之徽墨、歙砚的主要产地
62,晓得,3,2016-10-12 09:34:49,真心一般般，而且还要那么贵的门票，相当不值，幸好没花钱玩了一圈
63,咖可,3,2016-02-02 21:20:14,历史的痕迹，历史都是经典，赞\(≧▽≦)/\(≧▽≦)/
64,fluorite,3,2016-01-11 15:19:02,徽派建筑，但是去过了也没有特别深刻的印象……
65,§叼着奶瓶逛青楼￡,3,2016-01-06 14:40:31,让我大失所望，白白跑了一趟的感觉
66,慕容三省,3,2015-12-21 11:46:06,古徽州中心，好一片粉墙黛瓦啊！
67,云卷云舒,3,2015-12-04 13:42:29,歙县古城总体来说还可以，古城规模结构都还不错，建筑保存也比较完整。就是分布比较杂乱，古今混居，特色不鲜明。也没有什么吸引人的旅游商品。去走一走古城墙、看一看古县衙还是不错的！
68,mangmang爸爸,3,2015-11-24 07:00:38,古城充满商业氛围，但韵味还不错。
69,身随心动,3,2015-11-21 09:55:56,也叫徽州古城，因位于歙县被称为歙县古城，它是我国保护较好的四大古城之一，保留有部分城墙和几个城楼。古城中的许国石坊是最有名的古建筑之一。其它还有曹氏家宅，徽州人家等老建筑。但这些老宅比徽州古村落中的许多老宅都差，没有什么好看的。古城现在非常商业化，商店林立，而且许多商店的建筑风格被改变，很现代，失去了古城的韵味，与古城的风貌很不协调。中国的四大古城都去过了，歙县古城是“古”味道最差的一个。
70,云野悠游Diverfly,3,2015-11-17 13:55:24,街道两旁有很多卖歙砚的店铺，歙砚和广东肇庆的端砚齐名
71,Denise_6000,3,2015-11-13 18:45:20,古城商业化太严重，并没有感受到多少古城的氛围，只有仿古建筑里的商业街，比较失望
72,赵小哒,3,2015-11-12 23:20:51,很有古城的风味，很多好吃的，味道好又不贵，很满意
73,庄十八公子,3,2015-10-09 10:31:48,逛了古城，白天要门票的，晚上不需要，感觉是夫子庙，有很多商铺
74,Bear,3,2015-10-07 21:26:49,徽州路停好车后沿街靠左直接进入古城景区（十字街和打箍井街），不用买票，除非想看县衙（不如去浮梁看），十一人多，没人查票。
