,用户名,评论星级,评论时间,评论内容
10,HERO宇,1,2018-05-21 23:48:55,给我的感觉真的不好，古城墙指示特别不明确，工作人员服务态度差，城墙那么大至少应该告知一下哪里上去吧？服务人员把你当皮球踢，不负责任。
11,说走就走的旅行,2,2018-05-12 21:08:41,两星，租自行车的管理死板，态度糟糕，哪里还有心情看景色
12,钊跑跑,1,2018-05-09 19:19:46,城墙下面走走感受下就可以了，听我的千万不要买票上去。我因为带了父亲想让老人上去留个印象才上去的。果然上面特别无聊的重复重复再重复，而且我还是过年去的还有灯会，灯说有好low就有好low.土得辣眼睛。城墙下面看看整体倒是挺漂亮的。
13,茹家家,2,2018-04-04 13:08:11,很新很新，感受不到古城墙的魅力，糟糕到不行的地方，整座城市打着文化古城的旗号一切都是新的，城墙是，园子是，态度粗鲁不友善，旅游城市很了不起么？唯一不负分的也就是兵马俑和陕西博物馆还有现代化的大雁区了，哦咳咳，不得不承认的面食超好吃！不会一杆子打死的
14,天使在旅途,1,2018-03-22 23:46:56,54的门票真坑，看内侧全是屋顶，看外侧全是树
15,三个水念做磊,2,2018-03-19 23:16:16,我的妈呀，上去之后你就知道，真的是垮走～不能说啥都没有，但是对于高楼林立的今天，站在城墙上肯定不会一览无余，只是看看正正方方的街道，体会历史的壮丽
16,刺猬的优雅,2,2018-03-21 08:31:37,上个城墙还得要50块钱，神经病吧
17,蚂蜂窝用户,2,2018-03-28 09:28:43,白天去的，上面啥都没有，走到哪里都一样的景色，远远的不值门票的价格，这种景点就应该免费，上面工作人员特别少，问个路啥的根本找不到人，在烈日下面走了一个小时没有找到出口。太热了，电瓶车要120元一个人，太宰人了吧，平坦的大道，干什么这么贵。一点都不好。做为名胜古迹，和北京相比，差远了。这个地方就是不上去后悔，上去了更后悔的地方。
18,小小我小小科,2,2018-01-22 23:57:19,一直想骑车绕着古城墙一圈，但是因为当天上去的比较晚了，又飘着小雨，只走了四分之一。夜景看看还是不错的
19,S࿆Μiしe 🎀xin࿐,1,2017-12-09 12:14:49,带着孩子上去的，特别没意思，买票上去太不值了
20,蚂蜂窝用户,1,2017-11-08 09:02:22,服务差到极点～～～尤其是买自行车和电瓶车票的那里
21,feibenzr,2,2017-10-08 20:55:38,西安的古城墙是经过近代修葺过的，上城墙租一辆自行车，溜达半圈还是很有意思的
22,我是布灵布灵啊,2,2019-04-18 20:21:47,门票54元/人，性价比不高，晚上在城墙下看夜景就可以。
23,waileck,1,2019-04-18 20:21:49,城牆大的可怕，交了门票上去单车租借还得交40+，贵得一b，还得逼你2小时内踩完，超出必须按分钟另外收费。2小时踩完什么概念？拼了老命踩一边城墙至少20分钟！4*20就是说你假如像个傻逼似的什么都不干什么都不看外加一双马达脚一直踩踩踩，4边下来起码就得80分钟了，可谁他妈不是走走停停拍照休闲的？你他妈来旅游你当人人都是竞技选手低头一个劲踩？操你妈！
24,被盗号了5,2,2019-04-22 14:54:26,对这个城墙比较失望…感觉不是那么值当
25,water,2,2017-08-26 10:53:23,虽然说是保存完整的古城墙，但是和新建的也没什么区别，很大，不可能走完，租车或电瓶车很贵
26,松,2,2017-08-05 15:49:01,如果路过的时候，直接看一眼就成了，因为确实就是很有历史价值，但不适合做为观光
27,快到碗里来,2,2017-07-29 08:28:38,说真的。。。我觉得不怎么样。。都改建了
28,行者游侠,2,2017-07-26 11:11:39,就是一股城墙而已，上去之后很失望
29,香梨Q,1,2017-07-11 20:14:47,我是中午时候上的城墙 一个成人票54 上面光秃秃一片 什么也没有 有租自行车的 45一人两个小时 我是真没看出来城墙有什么好玩的，还死热死热的
30,Its times,1,2017-04-26 11:58:41,去的时候没啥映像，就是觉得这个城墙给西安这座城增添了底蕴，现代与古典的完美结合。即使是大城市，但却给你的是一种悠闲。
31,王小聪,1,2016-11-06 19:09:32,几乎所有游城墙的人都会选择自行车，每人40元一百分钟，确保可以环城一周。十多年没骑过自行车的我觉着还是步行更安全，玏妈则在母爱的支撑下疯狂地骑了八十分钟，将看风景的任务全交给了玏。我倒是觉得徜徉在古城墙上更能体验它的苍桑与厚重。
32,lihx2000,1,2018-01-29 15:38:01,西安城墙，中国现存最完整的一座古代城垣建筑，城上有自行车出租，供游客骑行。
33,山风,1,2018-03-16 16:40:17,"200,3年，我的旅行从这里开始， 也许这在我以后的旅行中只是很小的一段"
34,杨小缺,2,2019-10-16 21:46:06,10多年前去过的，当时觉得花钱进去没必要，就在城门和城墙边照了几张相。
35,悠.悠ぃ,2,2016-10-30 18:25:56,还不错的一个山，天空晴朗，风景很美，有机会还会去的.....
36,饮用天然水,1,2016-09-23 14:41:15,到了西安才知道，古城西安，就在城墙以内，环城墙走一圏，看看这座古都的繁华，
37,zhu1xiao2yan3,2,2016-09-06 11:04:09,为与西安市中心，呈长方形，有护城河，吊桥，一系列军事设施，是构建完整的军事防御体系
38,门光,2,2016-08-23 10:54:07,我不推荐它，没啥看头，城墙下看城墙很好，在城墙上看下边没意思
39,猪猪~游天下,2,2016-08-15 15:44:58,在西安住的酒店正对着古城墙，往前走5分钟就到古城墙的北门了。
40,bpover,1,2016-05-12 11:49:05,到此一游的性质，票价便宜，有体力可以多走走，也有自行车可以租赁。
41,小孑孓,1,2019-04-18 20:24:03,最值得文艺一把的地方~当然是自娱自乐的款~门票是54元，学生证需要和身份证一起使用才能购买半价学生票。我是傍晚5点半进入的，走了一圈，用时5个半小时，从夕阳西下到夜灯迷离，很有意义的一次小小徒步行，推键时间充裕的朋友去走走~
42,脚底的痣,2,2019-04-18 20:24:09,市中心，地标，交通很方便，不建议上去，最好地取景位置是从西南角或西北角
43,兰子菇凉,1,2014-03-02 12:51:23,很喜欢这张照片，城墙里外反应着两个时代，城墙内是古代中国的大唐盛世，城墙外面是美丽的现代城市西安。
44,咚咚,1,2014-02-10 17:38:10,我们租了自行车，踩得好累，不过是一次非常好的体验，亲们不要错过哦
45,哈小比,2,2014-02-10 13:11:38,地址是曾经的皇城，四周是方形的城墙，钟楼是中心，南门永宁门可以从地铁站出来就上去，门票54元，学生证打半折，城墙上的自行车，单人45元，双人90元，时间貌似2小时，超时要额外收费。18点后只能下不能上。总体感觉不好玩，上面感受不到曾经城墙的雄伟，四周都是现代化建筑，门票和自行车太贵，性价比太低，白天上就是晒太阳，热死人，推荐傍晚17点左右上，不热还有凉风，如果不收费那肯定是市民夜晚散步的地方。夜晚的城墙四周有彩灯亮起，从外看很美。
46,小丫丫,2,2014-02-03 14:46:19,挺坑爹的景点，门票还很贵……国内景点真的快放弃了！
47,石头河,2,2014-01-19 09:05:37,城墙门票太贵了，今年春节竟然100元，虽然美其名曰城墙灯会，但是太物无所值了，太夸张了
48,KC爸B,2,2013-12-28 08:56:17,在城里到处可以看到，没有任何壮观的感觉
49,张大本事,2,2013-12-08 22:19:57,没有人讲解却有人拉着你做风水讲座，坏心情！
50,吃吃走走,2,2013-12-04 08:53:12,在城墙上边迷路，蛮诡异的。从永宁门开始，一直向东走，那叫一个累，原本计划走到朝阳门，还没拐弯儿，就走不动了。上面是斜的，超级难走...
51,浅凉,2,2013-12-02 20:11:28,古城墙，更加失望，说好的古城墙在哪里，这遥遥一望都是高楼和大厦。
52,阿敏,2,2013-11-30 22:55:32,从南门走到北门，走了两个半小时，腿都快走瘸了。关键是城墙上面的风景并没有无限好。往城墙里望去，只能看到楼房的屋顶。因为是老城区，所以房子比较破旧。正好又是冬天，一片衰败的景象。而城墙外侧，是后来开发的，以高楼大厦居多，在这万物凋零的冬季，何美之有。总之，登上城墙就是个错误，还不如在下面欣赏城墙的高大，和夜幕下的城墙。
53,奶豆,2,2013-11-30 02:23:14,在售票处门口就有当天的演出时间，早晨九点是开城门的仪式，表演一直到下午都有，只是每个时间点表演内容不同，我买票的时候正赶上换岗仪式的表演，也就五分钟左右的换岗仪式，没有什么看头，感受一下气氛就可以了。
54,alone,1,2013-11-29 09:26:41,城墙纯是个“坑”爹的游览经典，有点骗门票的嫌疑，千万不要去啦！很没有意义！
55,Mrs Zhang,2,2013-11-26 20:30:00,门票好像是45元，还可以上鼓楼，但是说实在的，上去真没什么看的，但是也算是地标建筑了，初次来西安的可以上去看看，在西安市中心。
56,2100,2,2013-11-16 19:22:49,西安古城墙，历史悠久，环西安城一圈，名声古迹
57,老冒,1,2013-11-14 14:10:21,"从南门上城墙,票价40元,可租自行车,或坐电瓶车,绕城墙一周需两个小时,挺费体力."
58,jessiewh02,2,2016-05-12 11:28:46,人不是很多，很多老外在那边骑车，我们是中午去的，有点热，没有太多的人文气息。这样的景点，还要门票，这点不支持，觉得应该属于公共设施。
59,胭脂,2,2019-04-18 20:25:30,门票54，学生半价，都说古城墙上放风筝特别有感觉，我的感觉是特别热，然后就没意思了
60,Its times,1,2016-03-10 15:03:54,去的时候没啥映像，就是觉得这个城墙给西安这座城增添了底蕴，现代与古典的完美结合。即使是大城市，但却给你的是一种悠闲。
61,王小聪,1,2016-02-13 12:21:58,几乎所有游城墙的人都会选择自行车，每人40元一百分钟，确保可以环城一周。十多年没骑过自行车的我觉着还是步行更安全，玏妈则在母爱的支撑下疯狂地骑了八十分钟，将看风景的任务全交给了玏。我倒是觉得徜徉在古城墙上更能体验它的苍桑与厚重。
62,lihx2000,1,2015-09-05 16:06:46,西安城墙，中国现存最完整的一座古代城垣建筑，城上有自行车出租，供游客骑行。
63,山风,1,2015-09-01 09:34:00,"200,3年，我的旅行从这里开始， 也许这在我以后的旅行中只是很小的一段"
64,杨小缺,2,2015-08-31 14:58:06,10多年前去过的，当时觉得花钱进去没必要，就在城门和城墙边照了几张相。
65,悠.悠ぃ,2,2015-08-14 11:18:29,还不错的一个山，天空晴朗，风景很美，有机会还会去的.....
66,饮用天然水,1,2015-05-22 11:44:45,到了西安才知道，古城西安，就在城墙以内，环城墙走一圏，看看这座古都的繁华，
67,zhu1xiao2yan3,2,2015-02-15 10:15:33,为与西安市中心，呈长方形，有护城河，吊桥，一系列军事设施，是构建完整的军事防御体系
68,门光,2,2014-12-23 11:58:35,我不推荐它，没啥看头，城墙下看城墙很好，在城墙上看下边没意思
69,猪猪~游天下,2,2014-12-11 13:43:47,在西安住的酒店正对着古城墙，往前走5分钟就到古城墙的北门了。
70,bpover,1,2014-12-08 22:03:03,到此一游的性质，票价便宜，有体力可以多走走，也有自行车可以租赁。
71,小孑孓,1,2014-10-01 14:45:30,最值得文艺一把的地方~当然是自娱自乐的款~门票是54元，学生证需要和身份证一起使用才能购买半价学生票。我是傍晚5点半进入的，走了一圈，用时5个半小时，从夕阳西下到夜灯迷离，很有意义的一次小小徒步行，推键时间充裕的朋友去走走~
72,脚底的痣,2,2014-09-10 17:02:26,市中心，地标，交通很方便，不建议上去，最好地取景位置是从西南角或西北角
73,兰子菇凉,1,2014-07-13 23:23:37,很喜欢这张照片，城墙里外反应着两个时代，城墙内是古代中国的大唐盛世，城墙外面是美丽的现代城市西安。
74,咚咚,1,2014-03-02 12:51:23,我们租了自行车，踩得好累，不过是一次非常好的体验，亲们不要错过哦
