,用户名,评论星级,评论时间,评论内容
25,Yasmine藕花深处,5,2019-01-22 21:06:57,我们带着叮叮穿过人群，拾级而上。宽可走马行车的城墙两边，左手是高耸的墙垛，右手是低矮的女墙，城里城外，一目了然。永宁门上的门楼正在检修，我们便沿着城墙随意溜达起来。烟霾中的落日，散淡昏黄，透过高高的垛口，可以看到墙外悠悠流淌的护城河，浑浊的夕阳余晖在朴拙凝练的砖石上游走，墙上游人笑颜盈盈、往来穿梭。即便是在冬日淡季，节假日里的人潮还是汹涌的。由于带着叮叮，城墙骑行这种活动就无缘体验了矮矮的女墙外，热热闹闹的街道上亦是车水马龙，川流不息。城市，在眼前铺展开，高楼大厦鳞次栉比、水泥森林绵延不绝，枯枝败叶衰草寒烟，都被远远地笼罩在薄雾轻霾中，看不真切。一轮橙红色的残阳，斜挂在苍劲的门墙之上，脑子里蹦出一句“落日楼头，断鸿声里，无人会，登临意”
26,跟哥走_有肉吃,4,2019-01-22 20:58:16,现在的西安城和城墙是明代复建的，在唐朝的旧址上向东稍微扩大了一些，所以现在城内的钟楼和鼓楼是错落开的，鼓楼留在了唐朝的原始位置，那是唐朝时西安的中轴线，钟楼则移到现在的位置，成了西安的地标之一，是现在西安城的中轴线。晨钟暮鼓，小姐姐说钟楼里的大钟自打钟楼移动到新的位置就敲不响了，于是按照原版的样子制作了一个新的，原来的钟现在收藏在碑林博物馆，我表示逛了两趟碑林也没注意。。。一座城的历史彼此交织，相承相继，相互融合，是一件很幸福的事情。一座古都的城墙能够完整的保存下来，是难得又庆幸的事情。城墙外是环城公园，绿树如茵，涓涓细流。略显遗憾的是西安城的护城河尚未完全完成治理，尚无法提供游船游览，老城的污水排水系统治理，是个极难的问题。西安城墙这一圈下来怕得有个20多公里，幸亏我没选择步行。。。坐电瓶车游览还用了两个多小时。。。
27,Grlt,5,2019-01-19 12:33:19,之前两次来城墙都是白天，晚上只是路过过，还没有认认真真地看过城墙的夜景。这次从大华回来的路上决定要在这里下车，再认认真真地感受一次夜幕下的城墙。晚上和白天的票价是一样的，不过晚上城墙上没有了自行车出租，只能开启暴走模式因为去的时候城墙上正在布置春节的彩灯，所以靠近墙边的地方都放了围栏，不能靠近 本来想着去拍一下南大街和钟楼的夜景，结果还是被保安小哥哥无情的拒绝了。从城墙上下来后从南面的出口出来，可以拍到永宁门的正面“证件照”！因为这次来没有带三脚架，所以夜景很难去拍长曝光。从永宁门出来后突然发现路边的护栏可以做临时的三脚架，哈哈哈果断拍下来这张光轨的照片。不过因为栏杆不是很平稳，曝光也不是很长，最后的效果并不是很好。
28,瑄喵是一粒玉米,5,2019-01-16 14:34:05,来自我的西安游记《千年一瞬长安梦❤饕餮西安红尘中（美食美景——网红新派地道传统人气美食，西安初雪跨年美景旅拍）》http://www.mafengwo.cn/i/11626046.html西安 城墙，建于明太祖洪武三年（1370年），在朱元璋“高筑墙、广积粮、缓称王”的政策下，在隋、唐皇城的基础上建成。 长乐 门（东门）， 永宁 门（南门），安定门（西门）， 安远 门（北门），是古城墙原有城门。民国年间起，为方便出入古城区，先后新辟了多座城门，至今 西安 城墙已有城门18座。墙高12米，顶宽12—14米，底宽15—18米，周长13.74千米，古城区面积11.32平方千米。从 永宁 门登上城墙，古城内的屋顶似乎还是千百年前的模样，无需繁花绕窗，没有画栋雕梁，却是恢弘而肃穆，质朴而漂亮，墙上人眼中的远方，满载诗与梦想。
29,九点,4,2019-01-15 10:38:46,一开始还以为城墙会很特别，其实就是翻修过后的古砖墙，没啥特别的，风景也就是一般的街景，看了地图之后才了解到其实西安中心城区都是被这些厚实的城墙所包围起来的，而上到城墙上也就是走路游览街景，不过环绕一圈城墙的路非常长，有13公里左右，所以走路无感的话有自行车出租，一个人的单车是45三个小时押金100，我骑了一个半小时就环城墙一圈了，所以时间绰绰有余。四个城门只有安定门（西门）没有主楼，安远门（北门）有第一门的称号，长乐门（东门）有一个小的博物馆在主楼里，没啥东西，不过可以看看。Tips：冬天城墙上非常冷，风很大，做好保暖再骑单车，一定要戴手套。城墙门票 54    有学生半价。
30,阿蘅,5,2019-01-14 21:00:02,真正的古建筑，全长近14公里，那天下午太阳正烈，我花了一个半小时骑完。永宁门进，永宁门出。喜欢历史和古建筑的值得一看，古城墙。
31,风景里的韵味,5,2019-01-14 15:07:58,西安的历史文化悠久，有丰富的文化底蕴。曾经繁荣兴盛的古国，我们祖先生活的地方，老一辈革命家战斗的圣地，是果香枣红的鱼米之乡，我们母亲河流淌的华夏大地，是我们曾经多年的文化向往。那里有秦黄汉武，那里有唐宗圣祖，那里有奇迹的兵马战士，那里有贵妃出浴的海棠浴房。那里有黄河咆哮的壶口瀑布，那里有领袖们战斗的延安宝塔，那里有前辈点燃的新中国的希望。。
32,liubingxin07,5,2019-01-12 17:30:22,西安古城墙应该和兵马俑、大雁塔、陕西历史博物馆一同列为来西安旅游的一级推荐吧！建议古城墙下午去，一来可以避开正午最晒的时间，另外可以在上面赏晚霞和夜景。上面可以租辆自行车骑行，也可以随便走走。如果要赏夜景的需要注意，晚上只有南大门开放，其他几个门关的早，下城墙只能从南门下。
33,艾米苏,5,2019-06-15 15:48:13,西安城墙又称西安明城墙，是中国现存规模最大、保存最完整的古代城垣[1][2][3][4][5][6][7]，是第一批全国重点文物保护单位、国家AAAAA级旅游景区[8][9][10]。广义的西安城墙包括西安唐城墙和西安明城墙，但一般特指狭义上的西安明城墙。
34,与衆不同,5,2019-06-14 20:48:42,来到 西安 ，城墙是必去之地了。西安 城墙建于明洪武七年到十一年，是在唐代长安城皇城和元代奉元城基础上扩建而成。墙高12米，底宽18米，顶宽15米，东墙长2590米，西墙长2631.2米，南墙长3441.6米，北墙长3241米，总周长11.9公里，所以 西安 城是长方形状。 西安 城墙包括护城河、吊桥、闸楼、箭楼、正楼、角楼、敌楼、女儿墙、垛口等一系列军事设施。东西南北四门分别为名“ 长乐 ”、“安定”、“ 永宁 ”、“ 安远 ”。永宁 门（南门）始建于隋初，距今有1400多年的历史，是 西安 城墙各门中复原得最完整的一座。 永宁 门城头的城门楼子。从 永宁 门向西依次为朱雀门、勿幕门和含光门。勿幕门，俗称小南门，是1926年为纪念辛亥革命中 陕西 革命先烈井勿幕而修。它位于 西安 市南城墙环城南路含光门和朱雀门之间，门内向北经四府街、琉璃街直通西大街，向东行一站路便是城中心钟楼，可谓是 西安 旧城的行政中心，是连接城墙内外交通的必经之路。朱雀门是唐长安皇城的正南门，位于勿幕门与 永宁 门之间，横跨在朱雀大街之上，将古城内外连通起来。建于隋初，于唐末长安城改造时被关闭。1986年，朱雀门重新开启。含光门是唐长安皇城南面的偏西门。已有1400多年的历史，是 丝绸之路 在长安城的一个重要节点。隋唐含光门内的 西北 边，是隋唐长安的社稷坛。社稷坛也称 大社 、太社、是历代帝王祭祀土神与谷神的祭坛所在，是王朝政权的标志和代称。
35,蚂蜂窝WP5011,5,2019-06-13 16:54:22,我们住在钟楼旁边所以去城墙选择溜达着走过去。当天很凉快，听说是之前刚下过雨，所以骑个小黄车也是不错的选择~城墙和碑林的门票有联票，我们直接到游客咨询中心买的100元/人。 联票2天之内要把另外一个景点游览完哦，所以明天我们得去碑林~城墙上面非常大，可以选择租赁自行车🚲或者游览车🚗，因为我们刚好周末所以租赁要排大长队，而游览车要120元/人 我们人多最终征求大家意见还是算了 走着吧~ 西安 的景点到处都有表演，城墙里也有个<梦长安>的表演，不过要单独买票我们木有看。
36,云朵家的旅行日记,5,2019-06-07 21:32:50,西安城墙是规模最大，保存最完整的中国古代城墙。通过西安城墙你能看到最为详尽真实的古代城防体系，城墙包括护城河、吊桥、闸楼、箭楼、正楼、角楼、敌楼、女儿墙、垛口等一系列军事设施。租上一辆自行车半晚时分沿着城墙骑上一圈，不凉不晒，等待日落华灯初上，别有一番美景。城墙门票：54元自行车：45元可以先去碑林博物馆，然后上城墙走到中山门，下城墙就是永兴坊。
37,西安阅城,5,2019-06-06 14:18:02,南门260元每人，包括梦长安演出成人票1张、城墙景区门票1张（景区门票只限当日进入景区），正常演出时间周二至周日 每天晚上20:00-21：00，
38,单本科株式会社,4,2019-06-06 11:50:50,有时间的话还是有必要去玩一下的，租一辆自行车绕着老城转一圈，不过城墙上骑车特别的颠，介意的话还是用走的吧。
39,银发魔男,5,2019-06-03 14:23:37,西安 城墙建于明洪武年间，规模比盛唐时期小了太多了，也就是长安城的四分之一吧。 西安 城墙呈长方形，周长将近14公里，原来一共有四座城门： 长乐 门（东门）， 永宁 门（南门），安定门（西门）， 安远 门（北门），从民国开始为方便出入古城区，先后新辟了多座城门，至今 西安 城墙已有城门18座。我们从 永宁 门出发，逆时针转一圈儿，再回到 永宁 门，用时差不多两个半小时。城墙门票54元，和碑林的联票100元。租自行车三个小时45元，押金100元一辆，城墙上任意一个租车点儿都可以还车。
40,星语悠悠,5,2019-05-31 11:21:26,门票50多，单纯看城墙确实没什么看的，就是比较有历史意义而已但是晚上的演出非常精彩，特别是宣传的材料介绍，习主席与印度总理，当年来过这儿，一块看的实景演出演出磅礴大气，灯光，音响效果都非常好，后面的城墙作为背景，多媒体技术与实景演出相结合，感觉很棒
41,意犹未尽,5,2019-05-27 09:15:50,中国规模最大，保存最完好的古代城恒。一般从南门永宁门上城墙，城墙上可以步行也可以租自行车游览。步行的话走到东门或西门下，不用走完全程，西安城墙太大了，骑自行车绕城墙一圈也要2个多小时。单人自行车45元/3小时，双人自行车90元/3小时，3小时起租。
42,yume,4,2019-05-25 22:41:27,曾跟妈妈一起去过一次西安，年纪太小不懂为什么西安是大家的旅游首选。然后看了罗PD的综艺【新西游记】，了解这个综艺开始的原因，了解了四个演出者的过去。接下来想要重新去一次西安，走他们行驶过的路。ps·NG1真的帅。
43,meetu,5,2019-05-21 20:55:51,作为保存最完成的古城墙， 西安古城墙的地位应该仅次于兵马俑。古老的青砖见证了古都千百年的纷争百战、风云变幻和荣辱兴衰。从南门（ 永宁 门）登上铺满青砖的古城墙，租了专用宽胎山地车骑行各门还车时间是20:00，夏日延长了一座古都的城墙能够完整保存下来是多么巨大的文化财富， 北京 原来也有城门城墙，五几年时因“影响城市通行”原因被拆除，只有叹息......
44,___乐天知命,5,2019-05-20 11:51:17,出道西安城墙感觉真的很宏伟，因为我们这边的城市没有城墙，所以看到西安城墙的时候很惊讶，做的很漂亮，很难想象在这个古代的时候能建成这么宏伟的建筑，我们到西安城墙的时候，大约下午四点多在城墙上游览，租一辆自行车，押金100元，45元，三个小时，非常的颠屁股，但是在骑车子的同时，游览整个西安的风景，简直美得不要不要的，所以还是比较推荐大家去欣赏城墙的美景，城墙很长很大，所以建议大家还是租个车子比较方便，如果人多可以租用双人车
45,小敏,5,2019-05-14 17:26:11,需要走到长乐门才有租车点，边走边看看风景。大部分墙砖上都刻有年份和名字，看到了很多比较有年份的砖。还有人在城墙上拍婚纱，这里或许是他们的家乡、或许是他们相遇的地方、亦或许是爱情开始的地方。总之对他们而言有着特别的意义。租车也很简单，45元一个车，押金一百，押金虽然是在长乐门交的，但无论我在哪里下城墙，只要找到最近的租车点就可以拿回押金。
46,亦儿,5,2019-05-10 16:13:43,要记得注意时间，好像是六点就不让上了，只能下城墙所以要注意好时间，五点多上古城墙，然后就可以在那玩到天黑了古城墙有很多门可以上下，如果要像逛完古城墙，建议骑自行车古城墙上面有租自行车的，具体多少钱我也不知道，因为大冬天的，超级冷，骑自行车就更冷了，夏天的时候骑自行车应该很凉爽其实很多地方都有城墙夜景，我也不知道为什么就觉得西安古城墙的夜景很美白天看起来没有什么，晚上有了灯光的加持，感觉回到了古代的感觉超级美，照片拍不出来效果
47,林晓斌,5,2019-05-10 00:38:21,在西安呆了几天，每天在城墙下穿梭，也看了图片和攻略，知道上城墙也就那么回事。但西安城墙太出名了，到了没有不去的理由。即使冒着“不去遗憾，去了更遗憾”也要上去，就为了打个卡。上去以后，很大部分在装修灯光迎接新年而封闭，反正也无所谓，就上去打个卡，就奔下出口去了。
